rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_GLYCAM1,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_OR5K4,rnaseq_gene__GENE_CST8,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_KRTAP24-1,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_TTTY6,rnaseq_gene__GENE_OR51G2,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_BEYLA,rnaseq_gene__GENE_OR51A4,rnaseq_gene__GENE_SCARNA11,methylation_gene__GENE_SLC38A2,rnaseq_gene__GENE_RBMY1B,rnaseq_gene__GENE_MYT1L-AS1,rnaseq_gene__GENE_PSKH2,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_TEX13A,methylation_gene__GENE_ZNF354A,rnaseq_gene__GENE_OR7G3,rnaseq_gene__GENE_FTMT,methylation_gene__GENE_C1ORF89,rnaseq_gene__GENE_HDGFL1,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_ATP5E,methylation_gene__GENE_KIAA0100,rnaseq_gene__GENE_PRAC,rnaseq_gene__GENE_CRYGD,methylation_gene__GENE_LDB1,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_RBMY2EP,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_TECRL,rnaseq_gene__GENE_GOLGA8F,methylation_gene__GENE_POMP,methylation_gene__GENE_TMEM63A,methylation_gene__GENE_CSTB,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_MMP27,methylation_gene__GENE_NFXL1,methylation_gene__GENE_USP14,rnaseq_gene__GENE_OR4N3P,methylation_gene__GENE_MCFD2,rnaseq_gene__GENE_RNASE9,methylation_gene__GENE_FADS1;MIR1908,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_OR51L1,methylation_gene__GENE_C19ORF24,methylation_gene__GENE_NT5C3L,rnaseq_gene__GENE_OR6C76,methylation_gene__GENE_PCMT1,rnaseq_gene__GENE_FAM9A,methylation_gene__GENE_NES,cnv_log2__GENE_RLIM,rnaseq_gene__GENE_CXORF66,cnv_log2__GENE_JPX,cnv_log2__GENE_MIR374C,cnv_log2__GENE_MIR421,cnv_log2__GENE_ZCCHC13,cnv_log2__GENE_SLC16A2,cnv_log2__GENE_MIR545,cnv_log2__GENE_MIR374A,cnv_log2__GENE_MIR374B,cnv_log2__GENE_FTX,cnv_log2__GENE_KIAA2022,rnaseq_gene__GENE_KRT33A,methylation_gene__GENE_C12ORF76,rnaseq_gene__GENE_F9,methylation_gene__GENE_PDHX;APIP,rnaseq_gene__GENE_OR52A5,rnaseq_gene__GENE_SCARNA18,rnaseq_gene__GENE_KRTAP10-12,rnaseq_gene__GENE_REG3G,methylation_gene__GENE_LIN37,rnaseq_gene__GENE_OR7E5P,rnaseq_gene__GENE_TMEM174,rnaseq_gene__GENE_FLJ25328,methylation_gene__GENE_SKIL,methylation_gene__GENE_YAP1,methylation_gene__GENE_ZC3H13,rnaseq_gene__GENE_C7ORF66,rnaseq_gene__GENE_RBMY1J,target
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,22.538898,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,-0.1841235,-0.10833606,-0.06268985,-0.10144153,20.884535,-0.1006545,-0.33514914,-0.078952044,-0.088819906,-0.4841492,-0.14566335,-0.0843408,-0.24346872,-0.20825031,-0.13319255,-0.124300115,-0.16749507,-0.10152546,-0.13055657,-0.43091893,-0.09187428,-0.10746877,-0.09373449,-0.505304,0.46232376,0.45379046,-0.17918229,0.5892756,-0.3920666,-0.111356184,-0.13409045,-0.09052918,18.751705,-0.08764268,-0.06100211,-0.3951321,-0.22784069,-0.08532813,-0.029783476,-0.21009833,-0.20859429,-0.06043523,-0.08460147,-0.0580049,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.062563956,-0.05494259,-0.15528625,-0.42069772,-0.16356814,-0.1344657,-0.095991835,-0.11326064,-0.097908616,-0.14856827,-0.33848011,-0.22457904,-0.14965495,-0.07312907,0.29435402,-0.12537496,-0.26435176,-0.09038089,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,18.325617,-0.09422289,-0.05596226,-0.086499214,-0.6615297,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,0.04532196,-0.078952044,-0.088819906,-0.9009849,-0.14566335,-0.0843408,-0.8819354,-0.45366752,-0.13319255,20.070574,-1.0924379,-0.10152546,-0.13055657,-0.5263804,-0.09187428,19.472635,-0.2739649,-1.0189341,-1.3798122,-1.0009322,-0.17918229,-0.6267491,-0.4946119,-0.111356184,-0.32112744,-0.09052918,-0.3286728,-0.08764268,-0.06100211,-0.37464085,-0.80989784,-0.08532813,-1.0775918,-0.21009833,5.769082,-0.16410224,-0.08460147,-0.16154648,-0.16821902,-0.16821902,-0.16821902,-0.16821902,-0.16821902,-0.16821902,-0.16821902,-0.16584906,-0.1580356,-0.15528625,1.59669,-0.16356814,-1.4212534,-0.095991835,-0.11326064,-0.097908616,-0.14856827,-1.2812812,0.46729183,-0.14965495,-0.07312907,-0.851072,-0.7839785,-1.5105221,-0.09038089,-0.13871242,0
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,-0.61205983,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,-0.25998533,-0.078952044,-0.088819906,-0.81259185,-0.14566335,-0.0843408,-0.66261774,-0.44725773,-0.13319255,-0.124300115,-0.7528725,-0.10152546,-0.13055657,-0.54349303,-0.09187428,-0.10746877,-0.34859675,-0.481462,-0.4189174,-0.7745809,-0.17918229,-0.5702724,-0.47185796,-0.111356184,-0.288962,-0.09052918,-0.394413,-0.08764268,-0.06100211,-0.2750063,-0.69787985,-0.08532813,-0.8388039,-0.21009833,-0.38717467,-0.029335126,-0.08460147,-0.026942424,-0.03390126,-0.03390126,-0.03390126,-0.03390126,-0.03390126,-0.03390126,-0.03390126,-0.03157843,-0.024014685,-0.15528625,1.2684621,-0.16356814,-1.2237794,-0.095991835,-0.11326064,-0.097908616,-0.14856827,-0.04998413,-0.22457904,1.5503428,-0.07312907,-0.53546375,-0.7865573,-1.14541,-0.09038089,-0.13871242,0
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,-0.55667967,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,-0.36529383,-0.078952044,-0.088819906,0.02085473,-0.14566335,-0.0843408,-0.08886397,-0.20198168,-0.13319255,-0.124300115,-0.08372432,-0.10152546,-0.13055657,-0.5385329,-0.09187428,-0.10746877,-0.037816986,-0.0076165143,0.11487135,0.066669494,-0.17918229,-0.58817357,-0.59289366,-0.111356184,0.108995415,-0.09052918,-0.12746659,-0.08764268,-0.06100211,0.06272631,-0.011651779,-0.08532813,-0.19794342,-0.21009833,0.6630425,-0.10190204,-0.08460147,-0.09942153,-0.106226206,-0.106226206,-0.106226206,-0.106226206,-0.106226206,-0.106226206,-0.106226206,-0.10387799,-0.0961798,-0.15528625,0.502999,-0.16356814,-0.37824038,-0.095991835,-0.11326064,-0.097908616,-0.14856827,-0.004204227,-0.22457904,-0.14965495,-0.07312907,-0.23471475,0.05054855,0.013169041,-0.09038089,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,0.53542256,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,-0.18723723,-0.078952044,-0.088819906,0.13009262,-0.14566335,-0.0843408,0.05949996,0.30955926,0.70165205,-0.124300115,0.4841879,-0.10152546,-0.13055657,-0.045573108,-0.09187428,1.6179907,-0.93468845,0.32234234,1.0374633,0.11993797,-0.17918229,-0.6059905,0.38512242,-0.111356184,-0.9240031,-0.09052918,-0.3378024,-0.08764268,-0.06100211,0.48417103,-0.0300729,-0.08532813,1.2167457,-0.21009833,0.18513599,-0.043157395,-0.08460147,-0.04074797,-0.04767744,-0.04767744,-0.04767744,-0.04767744,-0.04767744,-0.04767744,-0.04767744,-0.045349773,-0.03776042,-0.15528625,-0.68143386,-0.16356814,0.86319274,-0.095991835,-0.11326064,-0.097908616,-0.14856827,0.42044833,-0.22457904,1.8619463,-0.07312907,-0.3818772,0.21166147,0.40919265,-0.09038089,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,-0.5703752,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,5.539879,-0.078952044,-0.088819906,-0.8569422,-0.14566335,-0.0843408,-0.66514945,-0.5440635,-0.13319255,-0.124300115,-1.5651872,-0.10152546,-0.13055657,-0.55860025,-0.09187428,-0.10746877,-0.4373732,-0.9058806,-0.46038252,-0.9554501,-0.17918229,-0.60471547,-0.5974834,-0.111356184,-0.42819268,-0.09052918,-0.36338335,-0.08764268,-0.06100211,-0.2541193,-0.91195774,-0.08532813,-0.82035464,-0.21009833,-0.19369109,-0.2124802,-0.08460147,-0.2098659,-0.21643564,-0.21643564,-0.21643564,-0.21643564,-0.21643564,-0.21643564,-0.21643564,-0.21404876,-0.2061457,-0.15528625,0.75444996,-0.16356814,-1.5026128,-0.095991835,-0.11326064,-0.097908616,-0.14856827,-1.0631028,-0.22457904,-0.14965495,-0.07312907,-0.4123466,-0.7112216,-0.7790546,-0.09038089,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,0.24142538,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,0.30365455,-0.078952044,-0.088819906,-0.041522272,-0.14566335,-0.0843408,-0.21603759,-0.3545775,-0.13319255,-0.124300115,-0.0018237006,-0.10152546,-0.13055657,0.37039557,-0.09187428,-0.10746877,-0.0006022118,0.20947938,0.85678273,0.21713772,-0.17918229,-0.04817432,-0.18173054,-0.111356184,-0.4084676,-0.09052918,-0.15636191,-0.08764268,-0.06100211,-0.13389826,-0.2493886,-0.08532813,0.24508442,-0.21009833,-0.3555763,-0.27122483,-0.08460147,-0.26853946,-0.2749844,-0.2749844,-0.2749844,-0.2749844,-0.2749844,-0.2749844,-0.2749844,-0.27257696,-0.26456508,-0.15528625,0.7648773,-0.16356814,0.28222254,-0.095991835,-0.11326064,-0.097908616,-0.14856827,0.09639608,-0.22457904,-0.14965495,-0.07312907,0.03127572,0.26049554,0.36820915,-0.09038089,-0.13871242,0
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,14.309947,-0.06267638,-0.07152144,-0.051931962,-0.07150777,3.7507284,-0.07120374,-0.09422289,-0.05596226,-0.086499214,0.102576375,2.1852975,-0.06268985,-0.10144153,-0.064649016,-0.1006545,-0.20874932,-0.078952044,-0.088819906,-0.071470894,1.7840956,-0.0843408,-0.16133659,-0.32335508,-0.13319255,-0.124300115,0.18429609,-0.10152546,-0.13055657,-0.27203056,-0.09187428,-0.10746877,-0.38218352,1.0063454,0.37169403,0.26867634,-0.17918229,0.47465822,-0.28749943,-0.111356184,0.18996845,-0.09052918,-0.20625067,-0.08764268,-0.06100211,-0.29325962,-0.07208868,-0.08532813,0.010649458,-0.21009833,0.27612466,0.4544443,-0.08460147,0.45625168,0.44826508,0.44826508,0.44826508,0.44826508,0.44826508,0.44826508,0.44826508,0.4504187,0.4570861,-0.15528625,-1.1882848,-0.16356814,-0.4063302,-0.095991835,-0.11326064,-0.097908616,-0.14856827,0.32616234,11.446757,-0.14965495,-0.07312907,0.21161164,-0.19741699,0.18097293,-0.09038089,4.97994,0
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,2.7687483,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,0.12607175,-0.078952044,-0.088819906,0.5287173,-0.14566335,-0.0843408,0.5736985,0.7501226,-0.13319255,-0.124300115,0.08458666,-0.10152546,-0.13055657,3.575454,-0.09187428,-0.10746877,1.6565734,0.19914675,0.74504167,0.55939335,-0.17918229,2.3033013,3.9850404,-0.111356184,1.170236,-0.09052918,0.5790079,-0.08764268,-0.06100211,-0.15442757,0.23004816,-0.08532813,0.5659593,-0.21009833,16.868341,-0.13991328,-0.08460147,-0.13738678,-0.14411071,-0.14411071,-0.14411071,-0.14411071,-0.14411071,-0.14411071,-0.14411071,-0.1417492,-0.13398057,-0.15528625,-1.6315173,-0.16356814,0.9594666,-0.095991835,-0.11326064,-0.097908616,-0.14856827,0.101348326,-0.22457904,-0.14965495,-0.07312907,4.2448835,1.2838053,0.5569,-0.09038089,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,22.538898,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,18.524298,-0.07120374,-0.09422289,21.40155,-0.086499214,0.01757686,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,-0.4186769,-0.078952044,-0.088819906,0.4647219,-0.14566335,-0.0843408,0.26883,-0.045390353,-0.13319255,1.0147041,0.06802395,-0.10152546,-0.13055657,0.5590002,-0.09187428,-0.10746877,-0.7467684,0.18289845,0.7910194,0.99448395,-0.17918229,0.17737882,-0.37718284,-0.111356184,-0.2218628,-0.09052918,-0.5699402,-0.08764268,-0.06100211,-0.41170377,-0.4167267,-0.08532813,-0.3438726,-0.21009833,-0.33538738,0.17799892,-0.08460147,0.18014075,0.17274144,0.17274144,0.17274144,0.17274144,0.17274144,0.17274144,0.17274144,0.17499176,0.18217137,-0.15528625,-8.496006,0.89836454,0.19309838,-0.095991835,-0.11326064,-0.097908616,-0.14856827,-0.15328711,4.86942,-0.14965495,-0.07312907,-0.9336762,-0.11641106,0.100820616,5.5247025,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,-0.19442497,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,-0.15540145,-0.078952044,-0.088819906,0.44973183,1.3661445,-0.0843408,-0.22675972,0.017542042,-0.13319255,-0.124300115,-0.05423573,-0.10152546,-0.13055657,-0.49232817,-0.09187428,-0.10746877,-0.42214388,-0.23764896,0.18727902,-0.36486158,-0.17918229,-0.4783147,0.14192641,-0.111356184,-0.124339655,-0.09052918,0.11039955,-0.08764268,-0.06100211,-0.20575018,-0.23017365,-0.08532813,-0.47938085,-0.21009833,-0.023314022,-0.8655824,-0.08460147,-0.86217785,-0.8673601,-0.8673601,-0.8673601,-0.8673601,-0.8673601,-0.8673601,-0.8673601,-0.86474484,-0.8556317,-0.15528625,-0.18842752,-0.16356814,-0.02694948,-0.095991835,-0.11326064,-0.097908616,-0.14856827,-0.05103259,-0.22457904,-0.14965495,-0.07312907,-0.7831517,-0.2135014,-0.30875584,-0.09038089,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,-0.225031,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,-0.06374263,-0.078952044,-0.088819906,0.30964464,-0.14566335,-0.0843408,0.67723864,-0.433585,-0.13319255,-0.124300115,0.2889714,-0.10152546,-0.13055657,-0.06737471,-0.09187428,-0.10746877,-0.9813015,0.45335594,-0.43364748,1.0071403,-0.17918229,0.15079977,-0.21027428,-0.111356184,-0.0011207366,-0.09052918,0.22068691,-0.08764268,-0.06100211,-0.20336927,0.57265145,-0.08532813,0.36317167,-0.21009833,1.0587474,0.13307653,-0.08460147,0.13527273,0.12796886,0.12796886,0.12796886,0.12796886,0.12796886,0.12796886,0.12796886,0.1302349,0.13749771,-0.15528625,0.300394,-0.16356814,0.14556627,-0.095991835,-0.11326064,-0.097908616,-0.14856827,0.6815978,6.269853,-0.14965495,-0.07312907,0.3490058,0.6822811,0.8092226,-0.09038089,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,0.482263,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,-0.3182041,-0.078952044,-0.088819906,0.16510917,-0.14566335,-0.0843408,0.37895492,-0.5735536,-0.13319255,-0.124300115,0.32543066,-0.10152546,-0.13055657,-0.5802731,-0.09187428,-0.10746877,-0.61687595,0.28165346,-0.45785245,0.19658619,-0.17918229,-0.76243037,-0.40673617,-0.111356184,-0.83922744,-0.09052918,-0.3424692,-0.08764268,-0.06100211,-0.33399987,-0.15481167,-0.08532813,0.7226655,-0.21009833,-0.31559846,12.583486,-0.08460147,12.570618,12.536864,12.536864,12.536864,12.536864,12.536864,12.536864,12.536864,12.534775,12.5189705,-0.15528625,0.3577267,-0.16356814,0.7541947,-0.095991835,-0.11326064,-0.097908616,-0.14856827,-0.51483613,-0.22457904,-0.14965495,-0.07312907,-0.58687484,-0.034783266,0.3362033,-0.09038089,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,22.538898,22.538898,22.538898,-0.04428074,-0.044280745,-0.044280745,-0.056256305,19.499464,-0.062245425,-0.06239218,15.670504,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,-0.67383784,-0.10833606,-0.06268985,1.3247535,-0.064649016,-0.1006545,-0.22481681,4.5701127,-0.088819906,-0.60877854,-0.14566335,-0.0843408,-0.8981524,-0.34759772,-0.13319255,-0.124300115,-0.93658745,-0.10152546,-0.13055657,-0.508101,-0.09187428,-0.10746877,-0.38827163,-1.2023692,-1.088272,-0.9825734,-0.17918229,-0.3634067,-0.3911179,-0.111356184,-0.38377148,-0.09052918,-0.23178323,-0.08764268,-0.06100211,-0.38108534,-0.79983044,-0.08532813,-1.0117848,-0.21009833,-1.0085553,-0.5165701,-0.08460147,-0.5135879,-0.5195116,-0.5195116,-0.5195116,-0.5195116,-0.5195116,-0.5195116,-0.5195116,-0.5170183,-0.5085519,-0.15528625,1.4029094,-0.16356814,-1.5306963,-0.095991835,-0.11326064,-0.097908616,-0.14856827,-1.4214203,-0.22457904,-0.14965495,-0.07312907,-0.6295081,-0.6259146,-1.3453294,-0.09038089,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,14.201574,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,0.016943363,-0.078952044,-0.088819906,-0.78645283,-0.14566335,-0.0843408,-0.88764095,-0.352355,-0.13319255,-0.124300115,-0.8081549,-0.10152546,-0.13055657,-0.52040917,-0.09187428,-0.10746877,-0.34421286,-1.1464827,-1.409815,18.770525,-0.17918229,-0.52267075,-0.43839085,-0.111356184,-0.46634725,-0.09052918,-0.37364095,-0.08764268,-0.06100211,-0.35521424,-0.8313032,-0.08532813,-0.7913203,-0.21009833,-0.17625378,12.583486,-0.08460147,12.570618,12.536864,12.536864,12.536864,12.536864,12.536864,12.536864,12.536864,12.534775,12.5189705,-0.15528625,1.1589849,-0.16356814,-1.416235,-0.095991835,-0.11326064,5.347667,-0.14856827,-1.6383246,-0.22457904,-0.14965495,-0.07312907,-1.0084661,-1.283808,-1.3637451,-0.09038089,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,22.5389,22.5389,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,-0.086499214,-0.693771,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,-0.24484263,-0.078952044,-0.088819906,-0.902604,-0.14566335,-0.0843408,-0.6772881,-0.40937665,-0.13319255,1.0555645,-0.6716196,-0.10152546,-0.13055657,-0.6052639,-0.09187428,-0.10746877,-0.3079566,-0.6807476,-0.5767768,-1.1937269,-0.17918229,-0.5064259,-0.27495724,-0.111356184,-0.105883725,-0.09052918,-0.18575937,-0.08764268,-0.06100211,-0.3704799,-0.48134056,-0.08532813,-0.8069498,-0.21009833,-0.8541372,-0.27813596,-0.08460147,-0.27544224,-0.2818725,-0.2818725,-0.2818725,-0.2818725,-0.2818725,-0.2818725,-0.2818725,-0.27946267,-0.27143794,-0.15528625,1.0401747,-0.16356814,-0.9985156,-0.095991835,-0.11326064,-0.097908616,-0.14856827,-0.57450145,-0.22457904,-0.14965495,-0.07312907,-0.6187314,-0.6904518,-0.6137002,-0.09038089,-0.13871242,1
-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.056256305,-0.06056062,-0.062245425,-0.06239218,-0.06267638,-0.07152144,-0.051931962,-0.07150777,-0.09093261,-0.07120374,-0.09422289,-0.05596226,13.29383,0.1786983,-0.10833606,-0.06268985,-0.10144153,-0.064649016,-0.1006545,-0.1664653,-0.078952044,-0.088819906,0.43676224,-0.14566335,-0.0843408,0.21549799,1.1488757,-0.13319255,-0.124300115,0.14309493,-0.10152546,-0.13055657,0.5807208,-0.09187428,-0.10746877,0.6399253,0.1080041,0.8437447,0.5568973,-0.17918229,3.6620927,0.72272944,-0.111356184,1.4527575,9.191144,1.1237329,-0.08764268,-0.06100211,0.38355586,-0.061375577,-0.08532813,0.23874313,-0.21009833,2.036876,0.02940952,-0.08460147,0.031731144,0.02464751,0.02464751,0.02464751,0.02464751,0.02464751,0.02464751,0.02464751,0.026949797,0.0344047,-0.15528625,0.055635653,-0.16356814,0.27760407,-0.095991835,-0.11326064,-0.097908616,-0.14856827,0.7763559,-0.22457904,-0.14965495,-0.07312907,0.74631727,0.38328144,0.90455383,-0.09038089,-0.13871242,1
