endpoint,model_name,fpr,tpr
os_3yr,tabpfn_v2,0.19931271477663232,0.4146341463414634
os_3yr,tabpfn_v2,0.2027491408934708,0.4146341463414634
os_3yr,tabpfn_v2,0.21649484536082475,0.4292682926829268
os_3yr,tabpfn_v2,0.21993127147766323,0.4292682926829268
os_3yr,tabpfn_v2,0.21993127147766323,0.43414634146341463
os_3yr,tabpfn_v2,0.22336769759450173,0.43414634146341463
os_3yr,tabpfn_v2,0.22336769759450173,0.43902439024390244
os_3yr,tabpfn_v2,0.2268041237113402,0.44390243902439025
os_3yr,tabpfn_v2,0.2268041237113402,0.45365853658536587
os_3yr,tabpfn_v2,0.2268041237113402,0.4634146341463415
os_3yr,tabpfn_v2,0.23367697594501718,0.4634146341463415
os_3yr,tabpfn_v2,0.24054982817869416,0.4634146341463415
os_3yr,tabpfn_v2,0.24742268041237114,0.4634146341463415
os_3yr,tabpfn_v2,0.2508591065292096,0.4634146341463415
os_3yr,tabpfn_v2,0.2508591065292096,0.4682926829268293
os_3yr,tabpfn_v2,0.2542955326460481,0.4682926829268293
os_3yr,tabpfn_v2,0.2542955326460481,0.47804878048780486
os_3yr,tabpfn_v2,0.2611683848797251,0.47804878048780486
os_3yr,tabpfn_v2,0.2646048109965636,0.48292682926829267
os_3yr,tabpfn_v2,0.27147766323024053,0.48292682926829267
os_3yr,tabpfn_v2,0.27835051546391754,0.4878048780487805
os_3yr,tabpfn_v2,0.281786941580756,0.4878048780487805
os_3yr,tabpfn_v2,0.281786941580756,0.4926829268292683
os_3yr,tabpfn_v2,0.2852233676975945,0.4926829268292683
os_3yr,tabpfn_v2,0.2852233676975945,0.4975609756097561
os_3yr,tabpfn_v2,0.2920962199312715,0.4975609756097561
os_3yr,tabpfn_v2,0.2920962199312715,0.5024390243902439
os_3yr,tabpfn_v2,0.29553264604810997,0.5024390243902439
os_3yr,tabpfn_v2,0.29896907216494845,0.5073170731707317
os_3yr,tabpfn_v2,0.3024054982817869,0.5073170731707317
os_3yr,tabpfn_v2,0.3024054982817869,0.5170731707317073
os_3yr,tabpfn_v2,0.30584192439862545,0.5170731707317073
os_3yr,tabpfn_v2,0.30584192439862545,0.526829268292683
os_3yr,tabpfn_v2,0.30927835051546393,0.526829268292683
os_3yr,tabpfn_v2,0.3127147766323024,0.5317073170731708
os_3yr,tabpfn_v2,0.3161512027491409,0.5317073170731708
os_3yr,tabpfn_v2,0.3161512027491409,0.5365853658536586
os_3yr,tabpfn_v2,0.31958762886597936,0.5365853658536586
os_3yr,tabpfn_v2,0.3436426116838488,0.551219512195122
os_3yr,tabpfn_v2,0.35051546391752575,0.5560975609756098
os_3yr,tabpfn_v2,0.35051546391752575,0.5756097560975609
os_3yr,tabpfn_v2,0.3539518900343643,0.5804878048780487
os_3yr,tabpfn_v2,0.35738831615120276,0.5804878048780487
os_3yr,tabpfn_v2,0.35738831615120276,0.5853658536585366
os_3yr,tabpfn_v2,0.3711340206185567,0.5951219512195122
os_3yr,tabpfn_v2,0.3711340206185567,0.6
os_3yr,tabpfn_v2,0.3711340206185567,0.6097560975609756
os_3yr,tabpfn_v2,0.3745704467353952,0.6146341463414634
os_3yr,tabpfn_v2,0.3745704467353952,0.624390243902439
os_3yr,tabpfn_v2,0.3745704467353952,0.6292682926829268
os_3yr,tabpfn_v2,0.37800687285223367,0.6341463414634146
os_3yr,tabpfn_v2,0.37800687285223367,0.6439024390243903
os_3yr,tabpfn_v2,0.38831615120274915,0.6439024390243903
os_3yr,tabpfn_v2,0.38831615120274915,0.6487804878048781
os_3yr,tabpfn_v2,0.3917525773195876,0.6487804878048781
os_3yr,tabpfn_v2,0.3951890034364261,0.6536585365853659
os_3yr,tabpfn_v2,0.3951890034364261,0.6634146341463415
os_3yr,tabpfn_v2,0.4020618556701031,0.6634146341463415
os_3yr,tabpfn_v2,0.41580756013745707,0.6634146341463415
os_3yr,tabpfn_v2,0.41580756013745707,0.6682926829268293
os_3yr,tabpfn_v2,0.41924398625429554,0.6731707317073171
os_3yr,tabpfn_v2,0.41924398625429554,0.6829268292682927
os_3yr,tabpfn_v2,0.41924398625429554,0.6878048780487804
os_3yr,tabpfn_v2,0.41924398625429554,0.697560975609756
os_3yr,tabpfn_v2,0.41924398625429554,0.7121951219512195
os_3yr,tabpfn_v2,0.4261168384879725,0.7219512195121951
os_3yr,tabpfn_v2,0.4329896907216495,0.7268292682926829
os_3yr,tabpfn_v2,0.436426116838488,0.7317073170731707
os_3yr,tabpfn_v2,0.436426116838488,0.7414634146341463
os_3yr,tabpfn_v2,0.43986254295532645,0.7463414634146341
os_3yr,tabpfn_v2,0.43986254295532645,0.751219512195122
os_3yr,tabpfn_v2,0.44329896907216493,0.751219512195122
os_3yr,tabpfn_v2,0.44329896907216493,0.7560975609756098
os_3yr,tabpfn_v2,0.44673539518900346,0.7609756097560976
os_3yr,tabpfn_v2,0.45017182130584193,0.7609756097560976
os_3yr,tabpfn_v2,0.4570446735395189,0.7707317073170732
os_3yr,tabpfn_v2,0.4639175257731959,0.7707317073170732
os_3yr,tabpfn_v2,0.4639175257731959,0.8
os_3yr,tabpfn_v2,0.46735395189003437,0.8
os_3yr,tabpfn_v2,0.46735395189003437,0.8097560975609757
os_3yr,tabpfn_v2,0.47079037800687284,0.8097560975609757
os_3yr,tabpfn_v2,0.47079037800687284,0.8439024390243902
os_3yr,tabpfn_v2,0.4742268041237113,0.8439024390243902
os_3yr,tabpfn_v2,0.4742268041237113,0.8536585365853658
os_3yr,tabpfn_v2,0.48109965635738833,0.8634146341463415
os_3yr,tabpfn_v2,0.49140893470790376,0.8634146341463415
os_3yr,tabpfn_v2,0.49140893470790376,0.8731707317073171
os_3yr,tabpfn_v2,0.4948453608247423,0.8780487804878049
os_3yr,tabpfn_v2,0.5017182130584192,0.8780487804878049
os_3yr,tabpfn_v2,0.5017182130584192,0.8829268292682927
os_3yr,tabpfn_v2,0.5189003436426117,0.8975609756097561
os_3yr,tabpfn_v2,0.5223367697594502,0.8975609756097561
os_3yr,tabpfn_v2,0.5223367697594502,0.9024390243902439
os_3yr,tabpfn_v2,0.5257731958762887,0.9024390243902439
os_3yr,tabpfn_v2,0.5429553264604811,0.9121951219512195
os_3yr,tabpfn_v2,0.563573883161512,0.9121951219512195
os_3yr,tabpfn_v2,0.563573883161512,0.9170731707317074
os_3yr,tabpfn_v2,0.5670103092783505,0.9170731707317074
os_3yr,tabpfn_v2,0.5670103092783505,0.9219512195121952
os_3yr,tabpfn_v2,0.570446735395189,0.9219512195121952
os_3yr,tabpfn_v2,0.570446735395189,0.926829268292683
os_3yr,tabpfn_v2,0.5738831615120275,0.926829268292683
os_3yr,tabpfn_v2,0.5807560137457045,0.926829268292683
os_3yr,tabpfn_v2,0.6082474226804123,0.926829268292683
os_3yr,tabpfn_v2,0.6082474226804123,0.9317073170731708
os_3yr,tabpfn_v2,0.6116838487972509,0.9317073170731708
os_3yr,tabpfn_v2,0.6185567010309279,0.9317073170731708
os_3yr,tabpfn_v2,0.6219931271477663,0.9317073170731708
os_3yr,tabpfn_v2,0.6219931271477663,0.9414634146341463
os_3yr,tabpfn_v2,0.6529209621993127,0.9414634146341463
os_3yr,tabpfn_v2,0.6597938144329897,0.9414634146341463
os_3yr,tabpfn_v2,0.6666666666666666,0.9414634146341463
os_3yr,tabpfn_v2,0.6666666666666666,0.9512195121951219
os_3yr,tabpfn_v2,0.6907216494845361,0.9512195121951219
os_3yr,tabpfn_v2,0.6907216494845361,0.9560975609756097
os_3yr,tabpfn_v2,0.697594501718213,0.9560975609756097
os_3yr,tabpfn_v2,0.697594501718213,0.9609756097560975
os_3yr,tabpfn_v2,0.711340206185567,0.9609756097560975
os_3yr,tabpfn_v2,0.711340206185567,0.9658536585365853
os_3yr,tabpfn_v2,0.7353951890034365,0.9658536585365853
os_3yr,tabpfn_v2,0.7422680412371134,0.9658536585365853
os_3yr,tabpfn_v2,0.7491408934707904,0.9658536585365853
os_3yr,tabpfn_v2,0.7491408934707904,0.9707317073170731
os_3yr,tabpfn_v2,0.7594501718213058,0.9707317073170731
os_3yr,tabpfn_v2,0.7628865979381443,0.9707317073170731
os_3yr,tabpfn_v2,0.7766323024054983,0.9707317073170731
os_3yr,tabpfn_v2,0.7835051546391752,0.9707317073170731
os_3yr,tabpfn_v2,0.7938144329896907,0.9707317073170731
os_3yr,tabpfn_v2,0.7938144329896907,0.975609756097561
os_3yr,tabpfn_v2,0.8109965635738832,0.975609756097561
os_3yr,tabpfn_v2,0.8178694158075601,0.975609756097561
os_3yr,tabpfn_v2,0.8316151202749141,0.975609756097561
os_3yr,tabpfn_v2,0.8316151202749141,0.9804878048780488
os_3yr,tabpfn_v2,0.852233676975945,0.9804878048780488
os_3yr,tabpfn_v2,0.852233676975945,0.9853658536585366
os_3yr,tabpfn_v2,0.865979381443299,0.9853658536585366
os_3yr,tabpfn_v2,0.865979381443299,0.9951219512195122
os_3yr,tabpfn_v2,0.9725085910652921,0.9951219512195122
os_3yr,tabpfn_v2,0.9725085910652921,1.0
os_3yr,tabpfn_v2,1.0,1.0
os_3yr,tabpfn_v2_5,0.0,0.0
os_3yr,tabpfn_v2_5,0.003436426116838488,0.0
os_3yr,tabpfn_v2_5,0.003436426116838488,0.00975609756097561
os_3yr,tabpfn_v2_5,0.006872852233676976,0.00975609756097561
os_3yr,tabpfn_v2_5,0.006872852233676976,0.024390243902439025
os_3yr,tabpfn_v2_5,0.010309278350515464,0.024390243902439025
os_3yr,tabpfn_v2_5,0.010309278350515464,0.06829268292682927
os_3yr,tabpfn_v2_5,0.013745704467353952,0.06829268292682927
os_3yr,tabpfn_v2_5,0.013745704467353952,0.0975609756097561
os_3yr,tabpfn_v2_5,0.01718213058419244,0.0975609756097561
os_3yr,tabpfn_v2_5,0.01718213058419244,0.1024390243902439
os_3yr,tabpfn_v2_5,0.020618556701030927,0.1024390243902439
os_3yr,tabpfn_v2_5,0.020618556701030927,0.1073170731707317
os_3yr,tabpfn_v2_5,0.024054982817869417,0.1073170731707317
os_3yr,tabpfn_v2_5,0.024054982817869417,0.11219512195121951
os_3yr,tabpfn_v2_5,0.027491408934707903,0.11219512195121951
os_3yr,tabpfn_v2_5,0.027491408934707903,0.12195121951219512
os_3yr,tabpfn_v2_5,0.030927835051546393,0.12195121951219512
os_3yr,tabpfn_v2_5,0.030927835051546393,0.13170731707317074
os_3yr,tabpfn_v2_5,0.03436426116838488,0.13170731707317074
os_3yr,tabpfn_v2_5,0.03436426116838488,0.13658536585365855
os_3yr,tabpfn_v2_5,0.037800687285223365,0.13658536585365855
os_3yr,tabpfn_v2_5,0.037800687285223365,0.15609756097560976
os_3yr,tabpfn_v2_5,0.041237113402061855,0.15609756097560976
os_3yr,tabpfn_v2_5,0.041237113402061855,0.16585365853658537
os_3yr,tabpfn_v2_5,0.044673539518900345,0.16585365853658537
os_3yr,tabpfn_v2_5,0.044673539518900345,0.17073170731707318
os_3yr,tabpfn_v2_5,0.06529209621993128,0.17073170731707318
os_3yr,tabpfn_v2_5,0.06529209621993128,0.17560975609756097
os_3yr,tabpfn_v2_5,0.07903780068728522,0.17560975609756097
os_3yr,tabpfn_v2_5,0.07903780068728522,0.18048780487804877
os_3yr,tabpfn_v2_5,0.08247422680412371,0.18048780487804877
os_3yr,tabpfn_v2_5,0.08247422680412371,0.1951219512195122
os_3yr,tabpfn_v2_5,0.0859106529209622,0.1951219512195122
os_3yr,tabpfn_v2_5,0.08934707903780069,0.2
os_3yr,tabpfn_v2_5,0.08934707903780069,0.2048780487804878
os_3yr,tabpfn_v2_5,0.09278350515463918,0.2048780487804878
os_3yr,tabpfn_v2_5,0.09278350515463918,0.21951219512195122
os_3yr,tabpfn_v2_5,0.09621993127147767,0.21951219512195122
os_3yr,tabpfn_v2_5,0.09621993127147767,0.22439024390243903
os_3yr,tabpfn_v2_5,0.10309278350515463,0.23414634146341465
os_3yr,tabpfn_v2_5,0.10652920962199312,0.23414634146341465
os_3yr,tabpfn_v2_5,0.10652920962199312,0.24390243902439024
os_3yr,tabpfn_v2_5,0.1134020618556701,0.24390243902439024
os_3yr,tabpfn_v2_5,0.1134020618556701,0.24878048780487805
os_3yr,tabpfn_v2_5,0.11683848797250859,0.24878048780487805
os_3yr,tabpfn_v2_5,0.12371134020618557,0.24878048780487805
os_3yr,tabpfn_v2_5,0.12371134020618557,0.25365853658536586
os_3yr,tabpfn_v2_5,0.12714776632302405,0.25365853658536586
os_3yr,tabpfn_v2_5,0.13402061855670103,0.2634146341463415
os_3yr,tabpfn_v2_5,0.13745704467353953,0.2634146341463415
os_3yr,tabpfn_v2_5,0.13745704467353953,0.2780487804878049
os_3yr,tabpfn_v2_5,0.14432989690721648,0.2780487804878049
os_3yr,tabpfn_v2_5,0.14432989690721648,0.28292682926829266
os_3yr,tabpfn_v2_5,0.15120274914089346,0.28292682926829266
os_3yr,tabpfn_v2_5,0.15120274914089346,0.2975609756097561
os_3yr,tabpfn_v2_5,0.15463917525773196,0.3073170731707317
os_3yr,tabpfn_v2_5,0.15807560137457044,0.3073170731707317
os_3yr,tabpfn_v2_5,0.15807560137457044,0.3121951219512195
os_3yr,tabpfn_v2_5,0.16151202749140894,0.3121951219512195
os_3yr,tabpfn_v2_5,0.16151202749140894,0.3170731707317073
os_3yr,tabpfn_v2_5,0.16494845360824742,0.3170731707317073
os_3yr,tabpfn_v2_5,0.16494845360824742,0.32682926829268294
os_3yr,tabpfn_v2_5,0.16838487972508592,0.32682926829268294
os_3yr,tabpfn_v2_5,0.16838487972508592,0.33170731707317075
os_3yr,tabpfn_v2_5,0.1718213058419244,0.33170731707317075
os_3yr,tabpfn_v2_5,0.1718213058419244,0.34146341463414637
os_3yr,tabpfn_v2_5,0.17525773195876287,0.34146341463414637
os_3yr,tabpfn_v2_5,0.17525773195876287,0.3463414634146341
os_3yr,tabpfn_v2_5,0.18213058419243985,0.3463414634146341
os_3yr,tabpfn_v2_5,0.18213058419243985,0.35609756097560974
os_3yr,tabpfn_v2_5,0.18556701030927836,0.35609756097560974
os_3yr,tabpfn_v2_5,0.18556701030927836,0.36097560975609755
os_3yr,tabpfn_v2_5,0.18900343642611683,0.36097560975609755
os_3yr,tabpfn_v2_5,0.18900343642611683,0.36585365853658536
os_3yr,tabpfn_v2_5,0.19243986254295534,0.36585365853658536
os_3yr,tabpfn_v2_5,0.20618556701030927,0.375609756097561
os_3yr,tabpfn_v2_5,0.20618556701030927,0.3853658536585366
os_3yr,tabpfn_v2_5,0.20618556701030927,0.3951219512195122
os_3yr,tabpfn_v2_5,0.20962199312714777,0.3951219512195122
os_3yr,tabpfn_v2_5,0.20962199312714777,0.40487804878048783
os_3yr,tabpfn_v2_5,0.20962199312714777,0.4146341463414634
os_3yr,tabpfn_v2_5,0.20962199312714777,0.4195121951219512
os_3yr,tabpfn_v2_5,0.21305841924398625,0.424390243902439
os_3yr,tabpfn_v2_5,0.21305841924398625,0.43414634146341463
os_3yr,tabpfn_v2_5,0.21649484536082475,0.43414634146341463
os_3yr,tabpfn_v2_5,0.21649484536082475,0.44390243902439025
os_3yr,tabpfn_v2_5,0.21993127147766323,0.44390243902439025
os_3yr,tabpfn_v2_5,0.21993127147766323,0.44878048780487806
os_3yr,tabpfn_v2_5,0.22336769759450173,0.45365853658536587
os_3yr,tabpfn_v2_5,0.22336769759450173,0.4585365853658537
os_3yr,tabpfn_v2_5,0.2268041237113402,0.4585365853658537
os_3yr,tabpfn_v2_5,0.2268041237113402,0.4634146341463415
os_3yr,tabpfn_v2_5,0.23024054982817868,0.4634146341463415
os_3yr,tabpfn_v2_5,0.23711340206185566,0.4634146341463415
os_3yr,tabpfn_v2_5,0.24054982817869416,0.4682926829268293
os_3yr,tabpfn_v2_5,0.24054982817869416,0.47317073170731705
os_3yr,tabpfn_v2_5,0.24398625429553264,0.47317073170731705
os_3yr,tabpfn_v2_5,0.24398625429553264,0.4926829268292683
os_3yr,tabpfn_v2_5,0.24742268041237114,0.4926829268292683
os_3yr,tabpfn_v2_5,0.24742268041237114,0.5024390243902439
os_3yr,tabpfn_v2_5,0.2508591065292096,0.5024390243902439
os_3yr,tabpfn_v2_5,0.25773195876288657,0.5073170731707317
os_3yr,tabpfn_v2_5,0.25773195876288657,0.5121951219512195
os_3yr,tabpfn_v2_5,0.2646048109965636,0.5121951219512195
os_3yr,tabpfn_v2_5,0.27147766323024053,0.5121951219512195
os_3yr,tabpfn_v2_5,0.27147766323024053,0.5170731707317073
os_3yr,tabpfn_v2_5,0.27491408934707906,0.5219512195121951
os_3yr,tabpfn_v2_5,0.3024054982817869,0.526829268292683
os_3yr,tabpfn_v2_5,0.3024054982817869,0.5365853658536586
os_3yr,tabpfn_v2_5,0.30584192439862545,0.5365853658536586
os_3yr,tabpfn_v2_5,0.30584192439862545,0.5414634146341464
os_3yr,tabpfn_v2_5,0.30927835051546393,0.5414634146341464
os_3yr,tabpfn_v2_5,0.30927835051546393,0.5463414634146342
os_3yr,tabpfn_v2_5,0.3161512027491409,0.5463414634146342
os_3yr,tabpfn_v2_5,0.3161512027491409,0.5658536585365853
os_3yr,tabpfn_v2_5,0.31958762886597936,0.5707317073170731
os_3yr,tabpfn_v2_5,0.31958762886597936,0.5902439024390244
os_3yr,tabpfn_v2_5,0.32989690721649484,0.5902439024390244
os_3yr,tabpfn_v2_5,0.32989690721649484,0.6
os_3yr,tabpfn_v2_5,0.3402061855670103,0.6
os_3yr,tabpfn_v2_5,0.3436426116838488,0.6048780487804878
os_3yr,tabpfn_v2_5,0.3436426116838488,0.6097560975609756
os_3yr,tabpfn_v2_5,0.3470790378006873,0.6097560975609756
os_3yr,tabpfn_v2_5,0.35051546391752575,0.6146341463414634
os_3yr,tabpfn_v2_5,0.35051546391752575,0.6292682926829268
os_3yr,tabpfn_v2_5,0.35738831615120276,0.6341463414634146
os_3yr,tabpfn_v2_5,0.36082474226804123,0.6341463414634146
os_3yr,tabpfn_v2_5,0.36082474226804123,0.6536585365853659
os_3yr,tabpfn_v2_5,0.3711340206185567,0.6536585365853659
os_3yr,tabpfn_v2_5,0.3711340206185567,0.6731707317073171
os_3yr,tabpfn_v2_5,0.38144329896907214,0.6731707317073171
os_3yr,tabpfn_v2_5,0.38144329896907214,0.6780487804878049
os_3yr,tabpfn_v2_5,0.3848797250859107,0.6780487804878049
os_3yr,tabpfn_v2_5,0.3848797250859107,0.6829268292682927
os_3yr,tabpfn_v2_5,0.40893470790378006,0.697560975609756
os_3yr,tabpfn_v2_5,0.40893470790378006,0.7024390243902439
os_3yr,tabpfn_v2_5,0.41580756013745707,0.7024390243902439
os_3yr,tabpfn_v2_5,0.41580756013745707,0.7170731707317073
os_3yr,tabpfn_v2_5,0.41580756013745707,0.7268292682926829
os_3yr,tabpfn_v2_5,0.41924398625429554,0.7268292682926829
os_3yr,tabpfn_v2_5,0.41924398625429554,0.7365853658536585
os_3yr,tabpfn_v2_5,0.4261168384879725,0.7365853658536585
os_3yr,tabpfn_v2_5,0.42955326460481097,0.7414634146341463
os_3yr,tabpfn_v2_5,0.4329896907216495,0.7414634146341463
os_3yr,tabpfn_v2_5,0.4329896907216495,0.751219512195122
os_3yr,tabpfn_v2_5,0.436426116838488,0.751219512195122
os_3yr,tabpfn_v2_5,0.436426116838488,0.7560975609756098
os_3yr,tabpfn_v2_5,0.43986254295532645,0.7560975609756098
os_3yr,tabpfn_v2_5,0.43986254295532645,0.7658536585365854
os_3yr,tabpfn_v2_5,0.43986254295532645,0.7707317073170732
os_3yr,tabpfn_v2_5,0.44329896907216493,0.7707317073170732
os_3yr,tabpfn_v2_5,0.44329896907216493,0.775609756097561
os_3yr,tabpfn_v2_5,0.44673539518900346,0.775609756097561
os_3yr,tabpfn_v2_5,0.44673539518900346,0.7804878048780488
os_3yr,tabpfn_v2_5,0.45017182130584193,0.7902439024390244
os_3yr,tabpfn_v2_5,0.45017182130584193,0.7951219512195122
os_3yr,tabpfn_v2_5,0.4536082474226804,0.7951219512195122
os_3yr,tabpfn_v2_5,0.4536082474226804,0.8048780487804879
os_3yr,tabpfn_v2_5,0.4570446735395189,0.8097560975609757
os_3yr,tabpfn_v2_5,0.4570446735395189,0.8195121951219512
os_3yr,tabpfn_v2_5,0.46048109965635736,0.8195121951219512
os_3yr,tabpfn_v2_5,0.46048109965635736,0.824390243902439
os_3yr,tabpfn_v2_5,0.4639175257731959,0.824390243902439
os_3yr,tabpfn_v2_5,0.4639175257731959,0.8292682926829268
os_3yr,tabpfn_v2_5,0.46735395189003437,0.8292682926829268
os_3yr,tabpfn_v2_5,0.46735395189003437,0.8439024390243902
os_3yr,tabpfn_v2_5,0.47079037800687284,0.848780487804878
os_3yr,tabpfn_v2_5,0.47766323024054985,0.848780487804878
os_3yr,tabpfn_v2_5,0.47766323024054985,0.8585365853658536
os_3yr,tabpfn_v2_5,0.48109965635738833,0.8585365853658536
os_3yr,tabpfn_v2_5,0.48109965635738833,0.8682926829268293
os_3yr,tabpfn_v2_5,0.49140893470790376,0.8682926829268293
os_3yr,tabpfn_v2_5,0.49140893470790376,0.8731707317073171
os_3yr,tabpfn_v2_5,0.4948453608247423,0.8731707317073171
os_3yr,tabpfn_v2_5,0.5017182130584192,0.8731707317073171
os_3yr,tabpfn_v2_5,0.5017182130584192,0.8829268292682927
os_3yr,tabpfn_v2_5,0.5051546391752577,0.8829268292682927
os_3yr,tabpfn_v2_5,0.5223367697594502,0.8975609756097561
os_3yr,tabpfn_v2_5,0.5223367697594502,0.9024390243902439
os_3yr,tabpfn_v2_5,0.5257731958762887,0.9024390243902439
os_3yr,tabpfn_v2_5,0.5429553264604811,0.9121951219512195
os_3yr,tabpfn_v2_5,0.5429553264604811,0.9170731707317074
os_3yr,tabpfn_v2_5,0.5738831615120275,0.9170731707317074
os_3yr,tabpfn_v2_5,0.5738831615120275,0.9219512195121952
os_3yr,tabpfn_v2_5,0.5945017182130584,0.9219512195121952
os_3yr,tabpfn_v2_5,0.5945017182130584,0.9317073170731708
os_3yr,tabpfn_v2_5,0.6013745704467354,0.9317073170731708
os_3yr,tabpfn_v2_5,0.6013745704467354,0.9365853658536586
os_3yr,tabpfn_v2_5,0.6151202749140894,0.9365853658536586
os_3yr,tabpfn_v2_5,0.6151202749140894,0.9414634146341463
os_3yr,tabpfn_v2_5,0.6219931271477663,0.9414634146341463
os_3yr,tabpfn_v2_5,0.6219931271477663,0.9463414634146341
os_3yr,tabpfn_v2_5,0.6391752577319587,0.9463414634146341
os_3yr,tabpfn_v2_5,0.6391752577319587,0.9512195121951219
os_3yr,tabpfn_v2_5,0.6563573883161512,0.9512195121951219
os_3yr,tabpfn_v2_5,0.6563573883161512,0.9560975609756097
os_3yr,tabpfn_v2_5,0.6632302405498282,0.9560975609756097
os_3yr,tabpfn_v2_5,0.6666666666666666,0.9560975609756097
os_3yr,tabpfn_v2_5,0.6735395189003437,0.9560975609756097
os_3yr,tabpfn_v2_5,0.6838487972508591,0.9560975609756097
os_3yr,tabpfn_v2_5,0.6907216494845361,0.9609756097560975
os_3yr,tabpfn_v2_5,0.697594501718213,0.9609756097560975
os_3yr,tabpfn_v2_5,0.711340206185567,0.9609756097560975
os_3yr,tabpfn_v2_5,0.718213058419244,0.9658536585365853
os_3yr,tabpfn_v2_5,0.7250859106529209,0.9658536585365853
os_3yr,tabpfn_v2_5,0.7353951890034365,0.9658536585365853
os_3yr,tabpfn_v2_5,0.7422680412371134,0.9658536585365853
os_3yr,tabpfn_v2_5,0.7457044673539519,0.9658536585365853
os_3yr,tabpfn_v2_5,0.7525773195876289,0.9658536585365853
os_3yr,tabpfn_v2_5,0.7697594501718213,0.9658536585365853
os_3yr,tabpfn_v2_5,0.7697594501718213,0.9707317073170731
os_3yr,tabpfn_v2_5,0.7766323024054983,0.9707317073170731
os_3yr,tabpfn_v2_5,0.7835051546391752,0.9707317073170731
os_3yr,tabpfn_v2_5,0.7938144329896907,0.9707317073170731
os_3yr,tabpfn_v2_5,0.7972508591065293,0.975609756097561
os_3yr,tabpfn_v2_5,0.8178694158075601,0.975609756097561
os_3yr,tabpfn_v2_5,0.8213058419243986,0.975609756097561
os_3yr,tabpfn_v2_5,0.8213058419243986,0.9804878048780488
os_3yr,tabpfn_v2_5,0.8350515463917526,0.9804878048780488
os_3yr,tabpfn_v2_5,0.8419243986254296,0.9804878048780488
os_3yr,tabpfn_v2_5,0.8591065292096219,0.9804878048780488
os_3yr,tabpfn_v2_5,0.8591065292096219,0.9853658536585366
os_3yr,tabpfn_v2_5,0.9312714776632303,0.9853658536585366
os_3yr,tabpfn_v2_5,0.9381443298969072,0.9853658536585366
os_3yr,tabpfn_v2_5,0.9725085910652921,0.9853658536585366
os_3yr,tabpfn_v2_5,0.9725085910652921,0.9951219512195122
os_3yr,tabpfn_v2_5,0.9759450171821306,0.9951219512195122
os_3yr,tabpfn_v2_5,0.9759450171821306,1.0
os_3yr,tabpfn_v2_5,1.0,1.0
os_3yr,tabpfn_v2_6,0.0,0.0
os_3yr,tabpfn_v2_6,0.0,0.004878048780487805
os_3yr,tabpfn_v2_6,0.0,0.01951219512195122
os_3yr,tabpfn_v2_6,0.006872852233676976,0.01951219512195122
os_3yr,tabpfn_v2_6,0.006872852233676976,0.03414634146341464
os_3yr,tabpfn_v2_6,0.010309278350515464,0.03414634146341464
os_3yr,tabpfn_v2_6,0.010309278350515464,0.08292682926829269
os_3yr,tabpfn_v2_6,0.013745704467353952,0.08292682926829269
os_3yr,tabpfn_v2_6,0.013745704467353952,0.1073170731707317
os_3yr,tabpfn_v2_6,0.01718213058419244,0.1073170731707317
os_3yr,tabpfn_v2_6,0.01718213058419244,0.11707317073170732
os_3yr,tabpfn_v2_6,0.024054982817869417,0.11707317073170732
os_3yr,tabpfn_v2_6,0.024054982817869417,0.12682926829268293
os_3yr,tabpfn_v2_6,0.027491408934707903,0.12682926829268293
os_3yr,tabpfn_v2_6,0.027491408934707903,0.13658536585365855
os_3yr,tabpfn_v2_6,0.030927835051546393,0.13658536585365855
os_3yr,tabpfn_v2_6,0.030927835051546393,0.14146341463414633
os_3yr,tabpfn_v2_6,0.041237113402061855,0.14146341463414633
os_3yr,tabpfn_v2_6,0.041237113402061855,0.15121951219512195
os_3yr,tabpfn_v2_6,0.044673539518900345,0.15121951219512195
os_3yr,tabpfn_v2_6,0.044673539518900345,0.17073170731707318
os_3yr,tabpfn_v2_6,0.048109965635738834,0.17560975609756097
os_3yr,tabpfn_v2_6,0.048109965635738834,0.18048780487804877
os_3yr,tabpfn_v2_6,0.05154639175257732,0.18048780487804877
os_3yr,tabpfn_v2_6,0.05154639175257732,0.18536585365853658
os_3yr,tabpfn_v2_6,0.058419243986254296,0.18536585365853658
os_3yr,tabpfn_v2_6,0.058419243986254296,0.1902439024390244
os_3yr,tabpfn_v2_6,0.07560137457044673,0.1902439024390244
os_3yr,tabpfn_v2_6,0.07560137457044673,0.1951219512195122
os_3yr,tabpfn_v2_6,0.0859106529209622,0.1951219512195122
os_3yr,tabpfn_v2_6,0.0859106529209622,0.2
os_3yr,tabpfn_v2_6,0.08934707903780069,0.2048780487804878
os_3yr,tabpfn_v2_6,0.08934707903780069,0.2097560975609756
os_3yr,tabpfn_v2_6,0.09621993127147767,0.21951219512195122
os_3yr,tabpfn_v2_6,0.10309278350515463,0.21951219512195122
os_3yr,tabpfn_v2_6,0.10309278350515463,0.22439024390243903
os_3yr,tabpfn_v2_6,0.10996563573883161,0.22439024390243903
os_3yr,tabpfn_v2_6,0.10996563573883161,0.23414634146341465
os_3yr,tabpfn_v2_6,0.1134020618556701,0.23414634146341465
os_3yr,tabpfn_v2_6,0.12027491408934708,0.23414634146341465
os_3yr,tabpfn_v2_6,0.12027491408934708,0.24390243902439024
