endpoint,model_name,recall,precision
extreme_os,tabpfn_v2_5,0.6813186813186813,0.8611111111111112
extreme_os,tabpfn_v2_5,0.6703296703296703,0.8591549295774648
extreme_os,tabpfn_v2_5,0.6593406593406593,0.8571428571428571
extreme_os,tabpfn_v2_5,0.6483516483516484,0.855072463768116
extreme_os,tabpfn_v2_5,0.6373626373626373,0.8529411764705882
extreme_os,tabpfn_v2_5,0.6263736263736264,0.8507462686567164
extreme_os,tabpfn_v2_5,0.6263736263736264,0.8636363636363636
extreme_os,tabpfn_v2_5,0.6153846153846154,0.8615384615384616
extreme_os,tabpfn_v2_5,0.6153846153846154,0.875
extreme_os,tabpfn_v2_5,0.6043956043956044,0.873015873015873
extreme_os,tabpfn_v2_5,0.5934065934065934,0.8709677419354839
extreme_os,tabpfn_v2_5,0.5824175824175825,0.8688524590163934
extreme_os,tabpfn_v2_5,0.5714285714285714,0.8666666666666667
extreme_os,tabpfn_v2_5,0.5604395604395604,0.864406779661017
extreme_os,tabpfn_v2_5,0.5494505494505495,0.8620689655172413
extreme_os,tabpfn_v2_5,0.5494505494505495,0.8771929824561403
extreme_os,tabpfn_v2_5,0.5384615384615384,0.875
extreme_os,tabpfn_v2_5,0.5384615384615384,0.8909090909090909
extreme_os,tabpfn_v2_5,0.5274725274725275,0.8888888888888888
extreme_os,tabpfn_v2_5,0.5164835164835165,0.8867924528301887
extreme_os,tabpfn_v2_5,0.5054945054945055,0.8846153846153846
extreme_os,tabpfn_v2_5,0.4945054945054945,0.8823529411764706
extreme_os,tabpfn_v2_5,0.4835164835164835,0.88
extreme_os,tabpfn_v2_5,0.4835164835164835,0.8979591836734694
extreme_os,tabpfn_v2_5,0.4725274725274725,0.8958333333333334
extreme_os,tabpfn_v2_5,0.46153846153846156,0.8936170212765957
extreme_os,tabpfn_v2_5,0.45054945054945056,0.8913043478260869
extreme_os,tabpfn_v2_5,0.43956043956043955,0.8888888888888888
extreme_os,tabpfn_v2_5,0.42857142857142855,0.8863636363636364
extreme_os,tabpfn_v2_5,0.4175824175824176,0.8837209302325582
extreme_os,tabpfn_v2_5,0.4175824175824176,0.9047619047619048
extreme_os,tabpfn_v2_5,0.4175824175824176,0.926829268292683
extreme_os,tabpfn_v2_5,0.4175824175824176,0.95
extreme_os,tabpfn_v2_5,0.4065934065934066,0.9487179487179487
extreme_os,tabpfn_v2_5,0.3956043956043956,0.9473684210526315
extreme_os,tabpfn_v2_5,0.38461538461538464,0.9459459459459459
extreme_os,tabpfn_v2_5,0.38461538461538464,0.9722222222222222
extreme_os,tabpfn_v2_5,0.37362637362637363,0.9714285714285714
extreme_os,tabpfn_v2_5,0.3626373626373626,0.9705882352941176
extreme_os,tabpfn_v2_5,0.3516483516483517,0.9696969696969697
extreme_os,tabpfn_v2_5,0.34065934065934067,0.96875
extreme_os,tabpfn_v2_5,0.32967032967032966,0.967741935483871
extreme_os,tabpfn_v2_5,0.31868131868131866,0.9666666666666667
extreme_os,tabpfn_v2_5,0.3076923076923077,0.9655172413793104
extreme_os,tabpfn_v2_5,0.2967032967032967,0.9642857142857143
extreme_os,tabpfn_v2_5,0.2857142857142857,0.9629629629629629
extreme_os,tabpfn_v2_5,0.27472527472527475,0.9615384615384616
extreme_os,tabpfn_v2_5,0.26373626373626374,0.96
extreme_os,tabpfn_v2_5,0.25274725274725274,0.9583333333333334
extreme_os,tabpfn_v2_5,0.24175824175824176,0.9565217391304348
extreme_os,tabpfn_v2_5,0.23076923076923078,0.9545454545454546
extreme_os,tabpfn_v2_5,0.21978021978021978,0.9523809523809523
extreme_os,tabpfn_v2_5,0.2087912087912088,0.95
extreme_os,tabpfn_v2_5,0.1978021978021978,0.9473684210526315
extreme_os,tabpfn_v2_5,0.18681318681318682,0.9444444444444444
extreme_os,tabpfn_v2_5,0.17582417582417584,0.9411764705882353
extreme_os,tabpfn_v2_5,0.16483516483516483,0.9375
extreme_os,tabpfn_v2_5,0.15384615384615385,0.9333333333333333
extreme_os,tabpfn_v2_5,0.14285714285714285,0.9285714285714286
extreme_os,tabpfn_v2_5,0.14285714285714285,1.0
extreme_os,tabpfn_v2_5,0.13186813186813187,1.0
extreme_os,tabpfn_v2_5,0.12087912087912088,1.0
extreme_os,tabpfn_v2_5,0.10989010989010989,1.0
extreme_os,tabpfn_v2_5,0.0989010989010989,1.0
extreme_os,tabpfn_v2_5,0.07692307692307693,1.0
extreme_os,tabpfn_v2_5,0.06593406593406594,1.0
extreme_os,tabpfn_v2_5,0.03296703296703297,1.0
extreme_os,tabpfn_v2_5,0.02197802197802198,1.0
extreme_os,tabpfn_v2_5,0.01098901098901099,1.0
extreme_os,tabpfn_v2_5,0.0,1.0
extreme_os,tabpfn_v2_6,1.0,0.6453900709219859
extreme_os,tabpfn_v2_6,1.0,0.65
extreme_os,tabpfn_v2_6,1.0,0.6546762589928058
extreme_os,tabpfn_v2_6,1.0,0.6594202898550725
extreme_os,tabpfn_v2_6,1.0,0.6642335766423357
extreme_os,tabpfn_v2_6,0.989010989010989,0.6617647058823529
extreme_os,tabpfn_v2_6,0.978021978021978,0.6592592592592592
extreme_os,tabpfn_v2_6,0.978021978021978,0.664179104477612
extreme_os,tabpfn_v2_6,0.967032967032967,0.6616541353383458
extreme_os,tabpfn_v2_6,0.967032967032967,0.6666666666666666
extreme_os,tabpfn_v2_6,0.967032967032967,0.6717557251908397
extreme_os,tabpfn_v2_6,0.967032967032967,0.676923076923077
extreme_os,tabpfn_v2_6,0.967032967032967,0.6821705426356589
extreme_os,tabpfn_v2_6,0.967032967032967,0.6875
extreme_os,tabpfn_v2_6,0.967032967032967,0.6929133858267716
extreme_os,tabpfn_v2_6,0.967032967032967,0.6984126984126984
extreme_os,tabpfn_v2_6,0.967032967032967,0.704
extreme_os,tabpfn_v2_6,0.967032967032967,0.7096774193548387
extreme_os,tabpfn_v2_6,0.967032967032967,0.7154471544715447
extreme_os,tabpfn_v2_6,0.9560439560439561,0.7131147540983607
