rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_SCARNA27,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SPINK14,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_PRLH,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_CT47A1,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_SCARNA23,methylation_gene__GENE_FHOD3,methylation_gene__GENE_TMEM177,methylation_gene__GENE_ZNF296,methylation_gene__GENE_MAP3K11,methylation_gene__GENE_NRXN2,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_ZNF596;RPL23AP53,methylation_gene__GENE_HIC1,methylation_gene__GENE_FBXL2,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_IQCC,methylation_gene__GENE_ZNF787,methylation_gene__GENE_SETD3;CCNK,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_PXMP3,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_SREBF2,methylation_gene__GENE_USP13,methylation_gene__GENE_LPHN1,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_TOR1A,rnaseq_gene__GENE_PTH,methylation_gene__GENE_TP53I11,methylation_gene__GENE_PLEKHJ1;SF3A2,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_ASAP3,methylation_gene__GENE_PRKAR2A,methylation_gene__GENE_FADS1;MIR1908,methylation_gene__GENE_LDLR,rnaseq_gene__GENE_OR7D4,methylation_gene__GENE_ZNF672,methylation_gene__GENE_USP14,rnaseq_gene__GENE_OTOR,methylation_gene__GENE_RASA1,methylation_gene__GENE_PHYH,cnv_log2__GENE_CACNB1,cnv_log2__GENE_STAC2,cnv_log2__GENE_RPL19,cnv_log2__GENE_ARL5C,cnv_log2__GENE_PLXDC1,methylation_gene__GENE_B3GNTL1,methylation_gene__GENE_NT5C,methylation_gene__GENE_NLRX1,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_NDUFC1,methylation_gene__GENE_LIG4,methylation_gene__GENE_LLPH,methylation_gene__GENE_FOXC1,methylation_gene__GENE_GGCT,methylation_gene__GENE_SQLE,rnaseq_gene__GENE_C15ORF43,methylation_gene__GENE_ZHX2,methylation_gene__GENE_RAB40B,cnv_log2__GENE_LASP1,cnv_log2__GENE_LINC00672,cnv_log2__GENE_MIR6779,cnv_log2__GENE_MIR4727,cnv_log2__GENE_CWC25,cnv_log2__GENE_PIP4K2B,cnv_log2__GENE_CISD3,cnv_log2__GENE_PCGF2,cnv_log2__GENE_PSMB3,cnv_log2__GENE_C17ORF96,cnv_log2__GENE_MIR4726,cnv_log2__GENE_RPL23,cnv_log2__GENE_C17ORF98,cnv_log2__GENE_SNORA21,cnv_log2__GENE_MLLT6,cnv_log2__GENE_MIR4734,rnaseq_gene__GENE_MBD3L2,methylation_gene__GENE_DNAJC25;DNAJC25-GNG10,methylation_gene__GENE_ACADM,rnaseq_gene__GENE_SSX3,methylation_gene__GENE_ENO2,methylation_gene__GENE_CWF19L2,target
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.1443998,-0.059945107,-0.062024266,-0.076317295,-0.16413029,-0.042440932,0.40680385,0.03320493,-0.2589642,-0.076208994,-0.30761763,-0.46195698,-0.24470922,-0.24308452,-0.052885056,0.07898304,-0.17377685,-0.17661701,-0.014192651,-0.22077927,0.452186,0.2861683,-0.29459614,0.13656853,-0.4395449,-0.29987082,-0.015169799,-0.115279995,0.020485794,0.22399592,0.30267036,0.0694098,-0.18087128,-0.13364081,-0.12759939,-0.12627468,-0.15906872,-0.34188625,0.20825844,-0.42004102,-0.19994457,0.25833568,-0.15163761,0.065071635,-0.12458608,0.41669902,-0.25098324,-0.16934597,0.30435342,0.70945185,0.43834203,0.43834203,0.43834203,0.43834203,0.43834203,0.26003245,0.3685961,0.5237088,0.12863398,0.31266415,-0.112233475,0.37250605,0.10700485,0.011638466,-0.07035664,-0.14671578,0.04095295,-0.051352482,0.53148526,0.53148526,0.53148526,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,-0.17072189,0.51209694,-0.14125156,-0.1779356,-0.35277346,0.6134627,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.1574029,-0.059945107,-0.062024266,-0.076317295,-0.15344363,-0.19748652,-0.06778279,-0.31180033,-0.08316577,-0.076208994,-0.09418029,-0.3065292,0.03321541,-0.023561725,-0.052885056,-0.38761076,-0.47628576,0.05803071,-0.055705402,0.038920674,-0.2928722,-0.04641087,-0.34934875,0.4034074,-0.20815629,-0.052962713,-0.10553637,-0.115279995,-0.18455383,-0.4038812,-0.30662116,-0.23674536,-0.25803804,-0.13364081,-0.3679292,-0.43933424,-0.15906872,-0.1791793,-0.106731005,-0.19263776,-0.3003286,-0.13850112,0.04757328,-0.27717245,-0.12458608,-0.48178273,-0.22197716,-0.16934597,-0.32009885,-0.076476015,0.12712021,0.12712021,0.12712021,0.12712021,0.12712021,-0.4344149,-0.5681583,0.056827743,-0.08940161,-0.49133378,-0.3188412,-0.3534578,0.12869366,-0.48838675,-0.33004296,-0.14671578,-0.23167764,-0.46170193,0.1753225,0.1753225,0.1753225,0.17533557,0.17533557,0.17533557,0.17533557,0.17533557,0.17533557,0.17533557,0.17533557,0.17533557,0.17533557,0.17533557,0.17533557,0.17533557,-0.17072189,0.2694094,-0.13504817,1.2925489,-0.060260527,0.5629888,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,0.021729743,-0.059945107,-0.062024266,-0.076317295,-0.32315278,-0.29016823,-0.24474327,-0.19959894,-0.1691202,-0.076208994,-0.2964627,-0.06686267,-0.3175918,-0.26648355,-0.052885056,-0.16903323,-0.027292717,-0.31543624,0.008362332,-0.2838668,0.32016972,-0.382049,-0.33711728,0.3995951,-0.19388647,-0.45427296,-0.4007293,-0.115279995,-0.033688203,-0.36294368,-0.3113898,-0.30805114,-0.5404098,-0.13364081,0.5546354,-0.06319296,-0.15906872,-0.32724118,0.32135597,-0.45756933,0.8098924,-0.7481439,-0.1525108,0.38190043,-0.12458608,0.01854846,-0.7176193,-0.16934597,-0.31937256,0.13944358,-0.07739698,-0.07739698,-0.07739698,-0.07739698,-0.07739698,2.7411578,-0.3075322,-0.27100864,-0.120987,-0.013120447,-0.23281814,-0.4401974,-0.02902227,0.36817124,0.19715093,-0.14671578,0.0666686,-0.33370838,-0.05872733,-0.05872733,-0.05872733,-0.058714204,-0.058714204,-0.058714204,-0.058714204,-0.058714204,-0.058714204,-0.058714204,-0.058714204,-0.058714204,-0.058714204,-0.058714204,-0.058714204,-0.058714204,-0.17072189,0.63779026,-0.1563762,-0.1779356,-0.13350113,0.50492793,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,0.06541137,-0.059945107,-0.062024266,-0.076317295,-0.04452565,0.062035,-0.08461764,-0.24509412,-0.10042481,-0.076208994,-0.0806626,-0.16707076,0.04211657,-0.17952596,-0.052885056,-0.14487675,-0.06866211,-0.2870962,-0.26875246,1.2841263,-0.36619487,-0.20688096,0.8670797,0.3685202,-0.24894632,-0.16881931,-0.27391726,-0.115279995,-0.16578986,0.15061508,-0.24796198,0.018197754,0.4021279,-0.13364081,-0.1749732,-0.25185063,-0.15906872,0.24787304,-0.32662466,0.4806108,-0.20836312,0.1877532,-0.0011930716,-0.15941128,-0.12458608,0.46872202,0.16165954,2.3020658,-0.17329897,-0.44570932,-0.22559786,-0.22559786,-0.22559786,-0.22559786,-0.22559786,0.12742537,-0.37417993,-0.006493441,0.47317395,0.3607005,0.04592457,-0.055738658,0.31394014,-0.19001102,-0.17537414,-0.14671578,0.21789247,0.41795707,-0.22832865,-0.22832865,-0.22832865,-0.22831549,-0.22831549,-0.22831549,-0.22831549,-0.22831549,-0.22831549,-0.22831549,-0.22831549,-0.22831549,-0.22831549,-0.22831549,-0.22831549,-0.22831549,-0.17072189,0.57114446,-0.042141065,-0.1779356,-0.098344736,0.4222813,1
-0.044065263,-0.044065263,22.649548,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,0.039923795,-0.059945107,-0.062024266,-0.076317295,0.03986407,0.0017532841,-0.15592614,-0.16574296,-0.015646797,-0.076208994,0.19289029,-0.025970517,-0.14022197,0.008246835,-0.052885056,-0.16447729,-0.20085093,0.32131574,-0.29657435,0.11314953,-0.42672613,0.11238598,1.9632455,0.023118759,-0.15117934,-0.46973795,-0.003912064,-0.115279995,-0.40035963,-0.16039872,-0.27885598,-0.09807659,0.41680267,-0.13364081,0.1276184,-0.35906705,-0.15906872,-0.08919269,-0.11499653,0.5495638,-0.27562112,-0.3383907,-0.04698446,-0.38398427,-0.12458608,-0.029080823,0.22430858,-0.16934597,-0.27054104,-0.2116558,-0.36490667,-0.36490667,-0.36490667,-0.36490667,-0.36490667,0.08349893,-0.15949878,0.09600807,0.2334332,-0.29747373,0.01054584,-0.35997275,-0.24034183,-0.31590766,-0.09889558,-0.14671578,0.8460026,0.26274475,-0.3877539,-0.3877539,-0.3877539,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.38774073,-0.17072189,-0.22495814,0.068006895,-0.1779356,-0.18615149,0.39507532,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.23573947,-0.059945107,-0.062024266,-0.076317295,-0.08170588,0.04343615,-0.21894918,-0.15541324,-0.2776247,-0.076208994,-0.12052522,-0.13078502,-0.1988618,0.015876548,-0.052885056,-0.5560584,-0.45820495,0.3006939,-0.29817522,-0.58832145,-0.43176973,-0.04427014,-0.15766966,-0.09744891,-0.07446844,-0.63404226,-0.126749,-0.115279995,-0.42834416,-0.40371853,-0.08363933,-0.43404713,-0.090778746,-0.13364081,-0.4374792,-0.51182824,-0.15906872,-0.14738607,-0.50600445,-0.050193835,-0.18543303,-0.45272177,-0.04084254,-0.4466104,-0.12458608,-0.34411672,-0.18699808,-0.16934597,-0.49837887,-0.47300735,-0.13074929,-0.13074929,-0.13074929,-0.13074929,-0.13074929,-0.4544777,-0.48544127,-0.8006598,-0.81269187,-0.5100955,-0.2606214,-0.22086917,-0.7142454,-0.41608116,-0.4698043,1.8152627,-0.4911513,-0.19515127,-0.119783804,-0.119783804,-0.119783804,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.11977066,-0.17072189,0.7889701,-0.05426928,-0.1779356,0.0600536,0.22657068,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.13007207,-0.059945107,-0.062024266,-0.076317295,-0.08363656,0.28451183,0.26433015,0.06696928,-0.2584642,-0.076208994,0.032325897,-0.0077700997,-0.016084302,-0.09678786,-0.052885056,0.054384723,-0.0318401,-0.3559991,-0.12765405,-0.4347713,0.106152765,0.0772187,0.12138227,0.24491261,-0.008383565,0.19295911,0.11620559,-0.115279995,-0.20561242,0.073230416,0.13457698,0.3456255,-0.12692074,-0.13364081,-0.17184632,-0.19975574,-0.15906872,-0.22570325,0.25539166,-0.30726585,0.64814657,-0.38150254,-0.11397784,-0.14821327,-0.12458608,-0.3578022,-0.030125337,-0.16934597,0.44151464,0.41450045,-0.12778528,-0.12778528,-0.12778528,-0.12778528,-0.12778528,0.18243916,0.27981338,0.26737535,-0.0013208474,-0.17102648,-0.3136981,-0.0035084574,0.4439595,-0.04736543,-0.18318154,-0.14671578,-0.060220722,-0.04615422,-0.11639177,-0.11639177,-0.11639177,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.116378635,-0.17072189,0.6427868,0.23955801,-0.1779356,-0.26013497,-1.528118,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.04886995,-0.059945107,-0.062024266,-0.076317295,-0.16320609,0.021706352,0.4751444,0.050599664,16.24606,-0.076208994,-0.14504576,0.27333757,-0.23026235,0.17337985,-0.052885056,-0.03065821,0.25884587,0.014329729,-0.03784833,-0.26668903,-0.029956974,1.193632,-0.41878527,0.15477107,-0.014128222,0.093189046,-0.13924761,-0.115279995,0.36110002,0.5025968,-0.016444582,-0.16921143,0.44428068,-0.13364081,-0.4629482,-0.083550565,-0.15906872,0.13764903,-0.11110263,-0.37980738,-0.16385095,0.38938174,-0.07676155,0.43379408,-0.12458608,1.4353566,-0.17513527,-0.16934597,0.3479685,-0.19244558,-0.17520955,-0.17520955,-0.17520955,-0.17520955,-0.17520955,0.40990803,0.8226612,0.046560735,-0.3437685,0.18663657,-0.021680763,0.45241776,0.34374502,-0.33685488,0.16595605,-0.14671578,0.14991687,-0.32664925,-0.1706642,-0.1706642,-0.1706642,-0.17065105,-0.17065105,-0.17065105,-0.17065105,-0.17065105,-0.17065105,-0.17065105,-0.17065105,-0.17065105,-0.17065105,-0.17065105,-0.17065105,-0.17065105,-0.17072189,0.55219,-0.04375121,-0.1779356,-0.11661631,0.70068204,0
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.12856404,-0.059945107,-0.062024266,-0.076317295,-0.20734616,-0.095513545,-0.18201312,-0.112486325,-0.15983045,-0.076208994,-0.1925231,0.17724676,-0.15832628,-0.2543178,-0.052885056,0.0032526208,-0.0039686845,0.009601542,-0.008153508,0.20839657,-0.041095376,0.041043088,-0.13293193,0.53208154,-0.114154615,-0.2367768,0.11281116,-0.115279995,0.09028868,-0.021394035,0.2520465,-0.14832532,-0.41500416,-0.13364081,-0.18257977,-0.37870488,-0.15906872,-0.056741767,0.15840001,-0.31465292,-0.39363536,0.31398812,-0.119592406,-0.3426468,-0.12458608,0.33279678,-0.6266665,-0.16934597,0.18055457,0.42431736,0.04412774,0.04412774,0.04412774,0.04412774,0.04412774,0.13797352,-0.40941346,-0.316023,-0.29996377,0.2819912,-0.23515342,-0.26762557,-0.53927886,0.08419995,0.41932577,-0.14671578,0.5788681,-0.12820622,0.080345765,0.080345765,0.080345765,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,0.08035886,-0.17072189,0.42605847,-0.15077467,-0.1779356,-0.6049093,0.40078416,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.014957066,-0.059945107,-0.062024266,-0.076317295,15.71666,-0.12549858,0.01822794,-0.19736244,3.685328,-0.076208994,0.10228741,21.916412,0.059368823,22.047186,-0.052885056,-0.0039702454,13.267881,-0.1335438,0.09048335,0.06991106,-0.0371459,-0.08796466,0.8372974,0.08244489,0.044375986,-0.31397262,-0.13281792,-0.115279995,-0.033441886,0.04368593,0.0907552,19.262257,0.27601212,-0.13364081,0.77766734,-0.55552626,-0.15906872,18.174297,-0.0794877,0.024421556,8.641248,0.2746976,14.886696,-0.07700161,-0.12458608,0.17898427,0.10690245,-0.16934597,0.30097565,17.79085,-0.16928151,-0.16928151,-0.16928151,-0.16928151,-0.16928151,-0.2277373,0.10655164,0.779142,0.66449803,-0.18132156,8.993447,0.33874866,0.14619684,-0.13771717,-0.3940946,-0.14671578,12.700696,0.15294757,-0.16388015,-0.16388015,-0.16388015,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.17072189,0.33856037,20.235035,-0.1779356,-0.012850675,0.41127044,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.11165644,-0.059945107,-0.062024266,-0.076317295,15.9592705,22.242846,0.2491789,0.023562638,14.812037,-0.076208994,-0.12821855,0.08572964,22.095339,0.12136072,-0.052885056,-0.22597626,16.474005,0.35571992,-0.17774174,0.16112883,0.17926535,-0.068800844,0.262057,0.13045982,-0.19431102,0.02190888,0.039888017,-0.115279995,0.26773584,0.27380934,0.19275944,-0.11600389,0.019754741,-0.13364081,-0.27469295,-0.116614684,-0.15906872,-0.14419524,-0.2434538,-0.005554725,10.110009,-0.00943105,-0.030904392,0.38121912,-0.12458608,-0.1610828,0.015712865,-0.16934597,-0.2217043,9.117625,-0.16038947,-0.16038947,-0.16038947,-0.16038947,-0.16038947,-0.23174617,0.24636738,-0.2717013,-0.65281147,0.3965109,10.242796,-0.0961894,-0.49810672,-0.009914491,-0.14171109,-0.14671578,15.847032,0.4843823,-0.15370408,-0.15370408,-0.15370408,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.15369093,-0.17072189,0.2577738,-0.11872184,-0.1779356,-0.25111166,0.61524624,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,0.1012966,-0.059945107,-0.062024266,-0.076317295,-0.15817063,-0.16919266,-0.08665614,0.4739019,-0.07571458,-0.076208994,-0.10312267,1.1235408,-0.0035883395,-0.010749562,-0.052885056,0.001780648,0.25990427,-0.23442143,0.18262126,-0.6054085,-0.024250766,0.586277,-0.27996388,-0.028142067,-0.10583238,-0.3586485,0.016336156,-0.115279995,-0.08850813,0.1233213,-0.024916684,-0.1475238,-0.19774398,-0.13364081,-0.08875788,-0.15929784,-0.15906872,-0.22330515,0.24559878,-0.4763015,-0.07320302,-0.4061754,-0.17577516,-0.031805813,-0.12458608,-0.24946004,-0.2058093,-0.16934597,-0.13952725,0.10825714,0.0,0.0,0.0,0.0,0.0,0.032433014,0.3927543,0.024312327,0.05706804,-0.6294713,0.030673137,0.25368413,1.0543687,-0.027855843,-0.446425,3.347661,-0.07374035,-0.4395608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17072189,-0.8724137,-0.28206664,-0.1779356,0.23388515,0.59417135,0
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.18799935,-0.059945107,-0.062024266,-0.076317295,-0.2443294,-0.3812576,-0.2215029,-0.11047298,-0.054732963,-0.076208994,-0.23376125,-0.16344891,-0.21221668,-0.4467766,-0.052885056,-0.2518959,-0.17341381,-0.27953088,-0.44080764,-0.30973336,-9.4493174e-05,0.24765722,-0.50952786,0.46744582,-0.4165903,-0.5352224,-0.49372277,-0.115279995,-0.491799,-0.09264778,-0.19625463,-0.026713334,-0.17601913,-0.13364081,0.7464527,-0.46371448,0.8745186,-0.14300193,-0.45965222,-0.700363,-0.47275695,0.066640824,-0.17040007,0.3920766,-0.12458608,-0.62910736,-0.67473286,5.7418957,-0.31258613,-0.7154536,0.92740494,0.92740494,0.92740494,0.92740494,0.92740494,0.19704135,-0.278516,-0.005586207,-0.2989662,-0.10065706,-0.29625973,-0.3525831,-0.21855077,-0.6768631,0.31112576,8.080222,-0.24663009,-0.3792966,1.0911697,1.0911697,1.0911697,1.0911826,1.0911826,1.0911826,1.0911826,1.0911826,1.0911826,1.0911826,1.0911826,1.0911826,1.0911826,1.0911826,1.0911826,1.0911826,-0.17072189,0.3195059,-0.22737369,-0.1779356,-0.17893937,0.37160274,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,0.07425832,-0.059945107,-0.062024266,-0.076317295,-0.03904163,-0.10341104,-0.22448963,-0.18180178,-0.24364641,1.9016308,-0.06246286,-0.10031739,-0.034080207,-0.21570782,-0.052885056,0.17471068,0.19022097,-0.11087339,0.22037049,-0.02212818,0.21057175,-0.20140737,0.23793906,0.09007974,-0.084739946,-0.20845234,0.08810521,-0.115279995,0.9625895,0.018519511,-0.15323439,-0.04094501,-0.31158265,-0.13364081,-0.3070939,0.044354152,3.9515188,-0.2033407,0.081823334,-0.35169438,-0.27315104,-0.2418214,-0.094887644,-0.09591263,-0.12458608,0.87910116,-0.47351107,1.7527251,-0.45020944,-0.36748627,10.684951,10.684951,10.684951,10.684951,10.684951,0.12567052,-0.16426577,-0.17173085,-0.026448065,-0.26036882,-0.110623844,-0.3258188,-0.015728937,-0.20904943,0.7982117,18.306168,-0.16984373,-0.13538063,12.257722,12.257722,12.257722,12.257732,12.257732,12.257732,12.257732,12.257732,12.257732,12.257732,12.257732,12.257732,12.257732,12.257732,12.257732,12.257732,-0.17072189,0.31054112,0.0058890753,-0.1779356,-0.4411002,-0.27198052,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044122662,-0.059945107,-0.062024266,-0.076317295,-0.14650175,-0.21734928,-0.25602958,-0.13318047,-0.0026838551,-0.076208994,0.17604679,-0.02900736,0.04105009,-0.01965501,-0.052885056,-0.032256056,-0.021243008,-0.063820235,-0.23845531,0.835145,-0.37033784,-0.14650138,0.12006795,0.29306963,-0.044868037,0.048919607,-0.27099475,-0.115279995,0.09378826,-0.25798106,-0.36459997,-0.11265318,0.0118426485,-0.13364081,-0.1870228,-0.46082243,-0.15906872,0.072288625,0.1594068,-0.047203567,-0.16065928,-0.053532366,0.13866422,-0.05221312,-0.12458608,0.28419524,-0.54229665,-0.16934597,-0.14008972,-0.03860187,-0.15446143,-0.15446143,-0.15446143,-0.15446143,-0.15446143,0.009393512,0.13854508,0.673646,0.1627736,-0.48613983,-0.16890343,-0.0068757767,0.23342346,-0.28950202,-0.3040025,-0.14671578,-0.11328721,-0.08237272,-0.14692003,-0.14692003,-0.14692003,-0.14690688,-0.14690688,-0.14690688,-0.14690688,-0.14690688,-0.14690688,-0.14690688,-0.14690688,-0.14690688,-0.14690688,-0.14690688,-0.14690688,-0.14690688,-0.17072189,0.6987046,-0.09136371,-0.1779356,-0.09368475,0.26828295,0
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,0.28902003,-0.059945107,-0.062024266,-0.076317295,0.19044614,0.05139108,0.6896695,0.14214048,0.015704963,-0.076208994,-0.07658365,0.20130278,-0.10724508,-0.17585002,-0.052885056,0.08877902,0.012967062,0.4182695,0.54972786,0.13987865,0.1690919,-0.14143108,-0.26932594,-1.187917,0.17991541,1.520203,0.18759924,-0.115279995,0.4375414,0.90138745,0.06618182,-0.029244926,0.59780425,-0.13364081,-0.052188784,-0.11013152,-0.15906872,-0.04085287,1.7484757,-0.11597247,-0.29225633,0.2696109,-0.09908077,0.11319044,-0.12458608,0.11044656,0.08133708,-0.16934597,0.87490743,0.4255882,-0.18706562,-0.18706562,-0.18706562,-0.18706562,-0.18706562,0.38076016,-0.113168135,-0.010431543,0.14916301,1.139778,0.10366372,0.9266196,-0.3574786,-0.057337742,1.9228584,-0.14671578,-0.17452331,0.43613,-0.18423231,-0.18423231,-0.18423231,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.17072189,-0.2439712,0.040868748,-0.1779356,0.18835133,-1.536396,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,0.15305452,-0.059945107,-0.062024266,-0.076317295,0.02178686,-0.11958899,0.002532054,-0.09601663,0.1391293,-0.076208994,0.04560031,0.27103725,-0.17188081,0.1551133,-0.052885056,0.010688959,0.088178694,0.14828348,-0.16554183,0.040062927,-0.6738131,0.16446607,-0.028059442,-0.33223456,0.057529397,-0.09231584,0.12925865,-0.115279995,0.47194844,0.325393,-0.10932837,-0.08335997,0.4851458,-0.13364081,0.2650733,-0.21371515,-0.15906872,0.02285999,0.43556514,0.006946112,0.007509018,0.3195718,-0.093549944,0.056518756,-0.12458608,-0.06554264,0.3276657,-0.16934597,0.878916,0.3797048,-0.2167058,-0.2167058,-0.2167058,-0.2167058,-0.2167058,0.08886623,-0.18760237,-0.37717855,-0.08769829,0.38457486,0.23791452,0.8662774,0.14756398,0.060009062,-0.04694885,-0.14671578,-0.277517,0.33993366,-0.21815257,-0.21815257,-0.21815257,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.21813941,-0.17072189,-0.7990529,-0.027046569,-0.1779356,0.22915137,-0.24044491,1
-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.119085774,-0.059945107,-0.062024266,-0.076317295,0.067773335,0.43942562,0.09526038,-0.009037874,-0.19743457,-0.076208994,0.09468276,0.20920622,-0.087274015,0.71137464,-0.052885056,0.17724861,0.3771434,0.28051665,0.11730815,-0.21234192,-0.1905901,0.2805242,1.0352992,-0.96491617,-0.0031460582,-0.022853775,0.40115935,-0.115279995,0.17068167,0.6662048,0.13255128,0.04692339,0.07728487,-0.13364081,-0.28810915,0.2818432,-0.15906872,-0.21445635,0.9294605,0.94099414,-0.33751702,-0.18735315,0.06553458,-0.088997915,-0.12458608,0.04549498,1.1645238,-0.16934597,0.52645195,0.94930476,-0.050720822,-0.050720822,-0.050720822,-0.050720822,-0.050720822,0.5810387,-0.33277482,0.119849436,0.39686903,0.7941737,0.028971426,-0.09986575,-0.3527723,-0.030197613,0.21381395,-0.14671578,-0.00071836624,0.21394655,-0.028199093,-0.028199093,-0.028199093,-0.028185971,-0.028185971,-0.028185971,-0.028185971,-0.028185971,-0.028185971,-0.028185971,-0.028185971,-0.028185971,-0.028185971,-0.028185971,-0.028185971,-0.028185971,1.278637,-0.85915285,0.20098715,-0.1779356,-0.52501804,-0.75898093,0
