methylation_gene__GENE_SCRIB,methylation_gene__GENE_SORBS1,methylation_gene__GENE_PNN,methylation_gene__GENE_CNP,methylation_gene__GENE_ARPC2,methylation_gene__GENE_OSBPL6,rnaseq_gene__GENE_FLJ43859,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_PRAMEF16,methylation_gene__GENE_NEK11;ASTE1,methylation_gene__GENE_EXT1,methylation_gene__GENE_CDK2AP2,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_OR4K2,methylation_gene__GENE_CNOT10,methylation_gene__GENE_ZNF624,methylation_gene__GENE_TRPS1,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_OTUD6A,methylation_gene__GENE_GABBR1,methylation_gene__GENE_SIKE1,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_SDC1,methylation_gene__GENE_LPPR2,methylation_gene__GENE_LASS5,methylation_gene__GENE_NSUN5,methylation_gene__GENE_SNX10,methylation_gene__GENE_SUFU,methylation_gene__GENE_TYMP;ODF3B,methylation_gene__GENE_CASP6,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_NCRNA00230B,methylation_gene__GENE_SKIL,rnaseq_gene__GENE_ADAM5P,methylation_gene__GENE_C19ORF22,methylation_gene__GENE_PNRC1,methylation_gene__GENE_YJU2B,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_ZNF721;PIGG,methylation_gene__GENE_OBFC2B,methylation_gene__GENE_NDE1;KIAA0430,methylation_gene__GENE_SNORD84;BAT1,methylation_gene__GENE_RCBTB2,rnaseq_gene__GENE_CSRP3,methylation_gene__GENE_IQCG;RPL35A,methylation_gene__GENE_GATA6,methylation_gene__GENE_RNF7,methylation_gene__GENE_SART3,rnaseq_gene__GENE_TCP10,methylation_gene__GENE_CTNS;SHPK,methylation_gene__GENE_CENPM,methylation_gene__GENE_ACPL2,methylation_gene__GENE_C1ORF85,methylation_gene__GENE_PGAP1,methylation_gene__GENE_RAB3GAP1,methylation_gene__GENE_NACC1;TRMT1,methylation_gene__GENE_ENO2,methylation_gene__GENE_BID,methylation_gene__GENE_LOC145783;TCF12,methylation_gene__GENE_ADAM17,methylation_gene__GENE_ERP29;TMEM116,methylation_gene__GENE_CDK5RAP1,methylation_gene__GENE_ZNF44,methylation_gene__GENE_PRDX6,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_ASL,methylation_gene__GENE_TRIO,methylation_gene__GENE_PRELID1;RAB24,methylation_gene__GENE_LIN37,methylation_gene__GENE_LRP2BP,methylation_gene__GENE_SPSB1,methylation_gene__GENE_RSPH3,methylation_gene__GENE_TYMP;SCO2,methylation_gene__GENE_KIAA0100,methylation_gene__GENE_MCC,methylation_gene__GENE_MAP4K4,methylation_gene__GENE_PIGP;TTC3,methylation_gene__GENE_DVL1,methylation_gene__GENE_B2M,methylation_gene__GENE_PPP3CC,methylation_gene__GENE_ACTB,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_GMCL1,methylation_gene__GENE_TCFL5,methylation_gene__GENE_ASAH1,methylation_gene__GENE_ZNF333,methylation_gene__GENE_UTP20,methylation_gene__GENE_DNAJC9,methylation_gene__GENE_TNFSF9,methylation_gene__GENE_C3ORF59,rnaseq_gene__GENE_OR6C68,methylation_gene__GENE_STAMBPL1,methylation_gene__GENE_GSR,methylation_gene__GENE_SNORD25;SNORD27;SNORD26;SLC3A2;SNORD28;SNHG1,methylation_gene__GENE_C3ORF23,methylation_gene__GENE_QTRT1,methylation_gene__GENE_KTELC1,target
-0.25516236,-0.044681795,0.6976915,-0.05435976,-0.5239543,-0.26197425,1.0936431,-0.1023931,-0.28355822,0.63610107,-0.19796821,-0.5661572,1.7263317,0.2508684,1.184251,-0.20398946,-0.02300727,-0.16827144,0.7063305,-0.18933548,0.26792368,-0.16163325,-0.10624169,0.1271149,-0.14211877,-1.2485663,-0.24403745,-0.35368055,0.22906874,3.1065147,-1.2003454,-0.12790692,-1.781112,-0.5213602,-1.1465176,0.8336284,-0.73228717,-0.8655091,-1.1379939,1.5297406,1.2950029,-1.10058,0.93456393,-0.37962696,-1.0139611,0.5782706,-0.43803766,-1.3702512,-0.16309659,0.79867417,-1.4611462,-0.5913264,-0.27312633,-1.3788803,-0.26482138,-0.38035026,0.28042376,-0.2819809,1.1258862,-0.375236,0.2748213,-0.6982823,-0.06450879,-0.29833242,-0.24070832,-0.27042082,-0.55460554,-1.5537028,-0.6345717,0.14774437,-0.37977797,0.15829419,0.55388534,0.01296472,0.65173817,-0.7814142,0.96827537,-0.49341917,-0.2692437,-0.98894906,-0.84011793,1.4512591,-1.3130286,-0.37423545,0.964437,-0.78929293,-0.6962949,-0.8102257,-1.6343595,-0.4606589,-0.2317473,-0.24322528,-0.16094343,-0.26416853,0.6298731,-0.9047597,0.19124234,-0.469386,-0.9068717,-0.4572012,1
-0.2104724,0.40496558,-0.5509954,-0.7481943,0.26146147,-0.17996587,0.68769616,-0.40336448,-0.28355822,0.30493864,0.599601,1.9685049,-0.24820825,-0.3085488,1.9256512,0.12827027,0.023671398,-0.32554537,-0.35585278,-0.09688895,0.11320816,-0.03411494,-0.4088324,0.43012106,-0.12611683,0.8066412,0.2291857,-0.091459855,1.08842,0.515626,0.02303856,-0.12790692,0.38757575,-0.5213602,-0.29118216,2.0788918,-0.56863475,0.79552144,0.5236926,-0.22740726,-0.22066797,0.18746847,0.013973331,-0.08441069,0.71712524,-0.08307782,-0.43803766,-0.34050974,0.21835156,2.9277725,0.55236787,-0.5913264,0.08992553,-0.44102412,-0.001698561,-0.023843646,-0.16365118,0.5860848,2.0064943,-0.001079601,0.105147384,0.7945989,1.1365992,-0.03227397,-1.0054141,-0.08015123,0.05346253,0.2647698,0.71870285,-0.3076488,0.05143453,-1.6567212,0.8480826,1.5542053,0.020899823,-0.41191667,-0.5265932,-0.44239986,-0.43254235,0.4020493,2.6780365,-0.3165649,0.028459981,0.43817446,0.5386373,0.44703266,0.13046575,0.69089127,1.08365,-0.21734913,1.4436345,-0.22851779,0.27877173,-0.26416853,-0.23131555,0.14605628,-0.78211105,1.9791375,0.6107862,2.152716,1
-0.17405845,1.3414348,0.42331567,-0.75783145,-1.1311824,-0.2180665,3.247599,0.006060179,2.4123473,-0.0065859384,0.71313715,0.004088661,3.1536162,3.442632,-0.0444552,-0.3392347,-0.22410402,3.7802467,1.8481343,-0.29160938,-0.24400295,0.37611514,1.0388421,0.19575217,-0.18031168,-1.2960303,-0.16116066,0.36985585,0.88987553,-0.80755186,0.099613026,-0.12790692,-0.32754898,-0.5213602,1.7472552,4.262041,-0.3405084,-0.32690674,-1.0457728,2.0081384,-0.22066797,-0.6134721,-0.092136666,-1.1638417,-0.1172591,-0.6166094,2.279607,-0.36477888,-0.04937233,-1.218947,-1.1096823,-0.12551561,0.009732924,-0.17960972,-0.115570255,-0.20786679,-0.34771875,-1.0738744,1.1625242,-0.78575486,-0.117930464,-1.3921702,-0.8406322,-0.33131954,-0.28470445,-0.15091753,-0.3859758,-0.3014256,-0.34259412,-0.12871279,-0.333146,0.20849405,-0.29175547,-1.1803423,-1.4121248,-0.4007361,0.6534806,-0.45054218,0.26085988,-0.40141213,-0.65968907,0.010775586,0.06953845,-0.20280798,1.2599736,-0.54492795,-0.23512866,-1.1831723,-0.7333563,-0.5801062,0.065261796,-0.3505488,-0.17968042,2.069727,-0.14388233,0.38621998,-0.6931922,1.527127,-0.3576412,-0.2865868,1
-0.110956654,-0.6318772,0.5399015,-0.029125364,1.1358365,-0.21829431,-0.31875145,-0.40336448,-0.28355822,0.3558386,-0.3887832,-0.2223015,-0.24820825,-0.3085488,1.8378668,-0.09921627,-0.31962153,0.47265977,-0.35585278,-0.018487873,0.081987865,-0.1011563,0.65057504,-0.07152003,-0.17348363,0.40700945,0.038180463,0.2751607,-0.515359,-0.69391656,0.58024657,-0.12790692,0.54979223,-0.5213602,-0.013432985,-0.35489494,0.57518506,0.44867945,0.5066664,-0.22740726,-0.22066797,0.6245859,0.27322996,0.96442276,-0.212195,-0.3433962,-0.43803766,-0.6301312,-0.06373745,0.6143795,0.011921408,-0.5913264,0.3635977,1.2657249,0.037844572,0.028531836,-0.082096726,0.067127876,0.022109773,0.044588655,0.17145064,-0.19361915,0.059598703,0.04661339,-1.0083687,-0.19188148,0.09694308,-0.11429757,1.7206382,-0.8164344,0.70667875,-0.8648278,0.20933047,0.23584788,-0.50380826,-0.16064918,-0.8251592,-0.49537355,0.20469812,-0.42985728,1.6238719,0.9717207,0.042104762,1.2494118,0.6436491,-0.044487223,-0.2138382,0.40331933,-0.1439484,-0.004551224,0.7430514,-0.17004281,-0.17089663,-0.26416853,0.51729727,0.14996204,2.313883,1.351366,1.3435253,0.1719573,1
-0.2185194,0.62362015,0.65619075,0.2391512,0.8882266,-0.21598944,-0.31875145,-0.40336448,-0.28355822,-0.11902152,0.7312455,-0.95593965,-0.24820825,-0.3085488,0.29740086,0.08278725,0.087164104,-0.09376821,0.8416254,-0.105456844,0.1520565,0.64698935,1.0745176,-0.35854703,-0.13071975,-0.41334313,-0.14438124,-0.8719199,-0.21478383,1.2616528,1.777097,-0.12790692,1.5647902,1.8284266,0.6935757,-0.35489494,1.4272641,0.53301394,-0.6240115,-0.22740726,-0.22066797,-0.1082968,0.32748348,-0.024788743,0.32781836,0.13295749,-0.43803766,-0.863702,-0.038512796,-0.019561384,-0.83943564,0.46408165,0.3954114,-0.013427069,0.52767015,-0.38076466,-0.0788864,0.3433485,-0.27540344,-0.78349173,0.31718865,1.201671,2.6608567,-0.055931512,0.8818259,-0.1448806,-0.8103734,-0.26400194,0.10912096,-0.37348,-0.34527683,-0.29217133,0.5709926,1.2732892,-1.1800526,-0.94976306,0.81010103,-0.4243689,-0.57617086,0.900452,0.24870008,-0.79156744,-0.10113591,0.84144336,-0.25859967,-0.19517441,0.10990701,0.14852229,-0.3737855,-0.4287628,1.7814976,-0.12929124,-0.28267542,-0.26416853,-0.4012725,1.3025945,0.5874545,1.5358274,0.40521967,0.06713485,1
-0.29118174,-0.27193314,-0.23178717,1.2314403,-0.121807724,-0.14843483,5.607813,0.038069494,0.91303784,11.906857,-0.10421433,-0.49239835,4.617373,4.158346,0.20727205,-0.20933244,-0.19822825,0.37826434,3.92138,-0.12385826,-0.118164964,-1.1030406,-0.55622774,-1.6412421,-0.17962019,-0.14860867,-0.18963583,-0.030257437,-0.9349229,0.35745916,-0.64985347,-0.12790692,-0.72704655,-0.5213602,-0.646414,3.0708742,1.0918175,-0.4631014,1.6802027,4.2985964,3.575564,0.49243343,-0.6305435,-0.014279804,-0.44661394,-0.08262106,-0.43803766,-0.3904805,-0.15876825,-0.41315433,0.3663107,0.78530777,1.3443159,0.66825604,-0.27052182,-0.26355526,-0.19502728,2.2386389,0.13924722,-0.041593,-0.14174719,-0.123109855,0.16033055,-0.11944521,-1.0996944,-0.1508637,-0.8556601,0.39177117,-0.9515855,0.2141479,-0.11245088,0.6289688,0.14941908,1.2731924,0.7213356,-0.092252314,0.8229964,-0.4070177,-0.5571306,1.0949148,-0.90487057,-0.571287,-0.5699793,-0.7730274,-0.82544625,-0.6903351,-0.23787245,0.8724147,2.8976545,-0.066277914,-0.61054206,-0.10198641,-0.035652556,5.6349998,-0.8552082,-0.43366593,0.6276323,0.75372535,-0.6112821,0.1893089,0
-0.2200372,-1.1190335,0.08960705,0.9593525,-0.24266441,-0.2245464,-0.31875145,-0.40336448,1.6806128,-0.23071839,0.1867132,-0.2489391,-0.24820825,-0.3085488,0.21628137,-0.03103382,-0.1702254,-0.2290857,-0.35585278,-0.2162891,0.1890191,1.1600345,1.2364473,-0.50485665,-0.08012402,-0.020310858,-0.1491638,-0.18434209,-0.24563143,-0.1527861,-0.35619846,-0.12790692,-0.3727333,-0.5213602,0.29643613,-0.35489494,0.8752367,-0.6170737,2.7222683,-0.22740726,-0.22066797,0.0066208565,0.5760022,0.88415504,0.38662174,0.8370663,-0.43803766,-0.1424666,-0.15893169,0.6881853,-0.07381685,0.48470613,0.6409062,0.23627988,-0.16025443,0.17572668,-0.05153666,1.2449789,1.3830717,0.24242026,1.3052164,0.8368505,0.80695266,-0.13988437,-0.167708,-0.15358123,0.14568636,-0.12103582,-0.607646,0.54224735,-0.20854323,-1.0233195,0.43043253,0.9583777,0.9824926,0.15342854,-0.29918763,-0.41156468,-0.41026646,0.046459325,0.24635074,-0.26648468,1.5465574,1.2355332,-1.2930609,-0.67713654,-0.18999267,-0.00019961192,1.8842925,1.8104943,-0.10648733,-0.11125844,-0.3455533,-0.26416853,0.8126748,0.8361663,0.30930245,0.8028677,-0.79098207,-0.43214285,0
-0.048676297,-0.053852107,-0.40165636,-0.3783254,-1.3576063,-0.22968087,-0.31875145,-0.40336448,-0.28355822,-0.199067,-0.8950169,-1.5342853,-0.24820825,-0.3085488,-0.17910698,-0.22487722,-0.435951,-0.32743132,-0.35585278,-0.33166173,-0.36939976,0.13592085,-0.2337592,-0.55232066,-0.21097626,-1.3201027,-0.33249098,0.30185556,-0.45950112,-0.30620727,-1.5124358,-0.12790692,0.5641642,-0.5213602,-0.96070904,0.5522998,0.12851904,-1.7386636,-0.45644954,-0.22740726,-0.22066797,-0.97180027,1.5397315,0.5729735,-1.0549339,0.33303928,-0.43803766,-1.0319729,-0.15163462,-1.1503121,-1.1648661,-0.5913264,-0.07853529,-0.17532906,12.196023,1.4291165,-0.35343856,-1.2041172,-0.3321266,-0.23598251,0.22397813,-1.2125243,-0.6589711,-0.12140951,0.5872584,-0.35848182,-0.83349496,0.07184148,-0.6134901,0.50420916,-0.2286278,-0.3411903,-0.0076081133,-1.3612136,-1.1009089,-0.45940658,-0.16587874,-0.5177892,-0.35499802,-0.86957514,-1.0809042,-0.8109049,-1.2191356,-0.9692239,0.0020072337,-0.35101905,-0.803027,-0.4213803,-1.8647131,0.08144672,-1.7660731,-0.31527334,-0.11053051,-0.26416853,1.8505466,-0.58208096,0.7412932,-0.97175616,-0.4843362,-1.0252024,1
-0.11344604,0.7496221,0.81124645,-0.71139365,0.9908273,-0.1710714,0.0,0.0,0.0,0.12578054,0.50284755,-1.0667769,0.0,0.0,2.5250208,-0.07444523,0.060728982,-0.036594328,0.0,0.04107929,-0.020922164,1.9965371,-0.6168311,0.43502444,-0.010932535,0.36945504,-0.06974274,-0.2306389,1.6794612,-0.0072407736,-1.0802269,0.0,0.043806642,0.0,0.43459737,0.0,0.48048148,-0.20682067,-0.66656566,0.0,0.0,-0.455343,0.14668205,-0.06547537,0.39296153,-0.07528459,0.0,1.7241281,-0.018115029,0.042205114,0.4342975,0.0,-0.25922674,0.06615573,0.098974116,0.2524522,-0.078476615,-0.38028613,1.5624934,-0.18199265,-0.16635767,-0.6690618,0.78772444,-0.48088744,0.6887197,4.7736144,-0.66604185,-0.33523592,-0.073213734,-0.41421795,-0.07193055,-0.5997304,0.5173757,0.5832423,-0.3515302,0.43229827,1.1724212,-0.48015016,-0.40026596,0.35798264,0.76313806,0.3515443,-0.08842451,0.88133615,2.6797113,-0.8730291,-0.2515112,0.78354424,-0.51809514,-0.24103794,1.382162,0.15129517,-0.3863182,0.0,-0.67809665,-0.72409296,0.6252734,1.2433411,0.29870033,-0.42123345,0
-0.23495916,-1.833207,-0.8505015,-0.18608968,-0.63793206,-0.21317093,-0.31875145,-0.40336448,-0.28355822,-0.2153611,0.4165339,-0.8330915,-0.24820825,0.20201056,-0.99430627,-0.17555776,-0.17424667,-1.3985602,-0.35585278,-0.13773939,0.23036009,1.6533836,-0.74252427,0.22980207,-0.20328827,-0.41639173,-0.14403832,0.056722537,-0.951808,1.6057987,1.7453285,-0.12790692,0.010753992,-0.5213602,-0.68584424,-0.35489494,0.12654817,-0.16062029,1.460611,-0.22740726,-0.22066797,1.226775,-0.58903176,-0.42687508,-0.5762941,-0.3575784,-0.010926555,0.27294523,-0.026865944,0.48577356,1.1031462,-0.5913264,10.73484,-1.0262978,-0.2536706,1.188968,0.15539986,1.3318754,0.13636422,1.098148,0.25456083,1.1318123,0.6842727,-0.3519855,-0.2870934,-0.14034991,-0.08501259,0.6320714,-0.79609036,-0.35172972,-0.27327615,0.5396081,0.16184011,-0.7519649,1.8924153,-0.7533199,0.43858892,-0.2542613,-0.22254358,2.3460593,-0.631231,0.37938258,-0.5179377,0.17686336,-1.560211,-1.037408,0.21313518,-0.6238699,0.5424669,0.25405803,0.71512115,-0.16333635,-0.07552131,-0.26416853,-0.36253655,-1.3681203,1.3715292,-0.49313802,-0.40049955,0.030183427,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
