rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_TECRL,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_LRRC30,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_OR8B12,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_TMEM225,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_AMBN,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_OR8B4,methylation_gene__GENE_PNN,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_GPHB5,methylation_gene__GENE_CASP6,rnaseq_gene__GENE_TSPY2,rnaseq_gene__GENE_OR51A7,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_IFNA16,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_C19ORF24,rnaseq_gene__GENE_OR4K15,methylation_gene__GENE_TRIB3,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_SCARNA8,methylation_gene__GENE_EXT1,methylation_gene__GENE_VEGFA,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_OR5A1,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_ZNF624,methylation_gene__GENE_FRY,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_LCN9,methylation_gene__GENE_CCR4,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_MOS,methylation_gene__GENE_YJU2B,methylation_gene__GENE_YAP1,methylation_gene__GENE_OBFC2B,methylation_gene__GENE_RGS2,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_OR6K2,rnaseq_gene__GENE_GSC2,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_OR9I1,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_NDE1;KIAA0430,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_ZNF721;PIGG,methylation_gene__GENE_CNP,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_MAGEB10,rnaseq_gene__GENE_OR2W5,methylation_gene__GENE_BID,methylation_gene__GENE_LRRC20,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_OR4K14,rnaseq_gene__GENE_ATXN3L,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR7G2,methylation_gene__GENE_ATP5E,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_OR5T3,methylation_gene__GENE_LASS5,rnaseq_gene__GENE_PSG7,methylation_gene__GENE_GOPC,methylation_gene__GENE_PDE6A,methylation_gene__GENE_PPP2R5D,rnaseq_gene__GENE_OR1S1,methylation_gene__GENE_LRP2BP,methylation_gene__GENE_CDK5RAP1,target
-0.082319915,-0.05298958,-0.06779701,-0.22547875,-0.06267829,-0.045454547,4.3856254,-0.064097375,0.2693588,-0.18520324,4.6533566,-0.056336332,-0.07296509,-0.083264425,-0.11307077,-0.05666739,3.2472262,-0.10857119,-0.094224826,-0.068801284,-0.07638666,5.592672,-0.10145293,-0.06804876,-0.05043294,-0.059858114,-0.14358915,-0.19367725,-0.07106871,0.19747207,-0.43487698,-0.17843427,-0.19708578,-0.16947244,-0.054883927,-0.86621654,-0.050556514,-0.050556514,-0.16579056,-0.18473274,0.011815384,2.688494,-0.06304149,-0.12801029,-0.07369241,-0.11734243,-0.21829118,-0.06769695,-0.15686482,-0.13345572,-0.077656925,-1.04033,-0.22341561,1.2816144,-0.08227979,0.03843072,-0.09741947,-0.3813408,-0.21834551,-0.07814217,-0.06333108,0.058346633,-0.045454547,-0.19727214,-0.41079202,-0.49505913,-0.10345147,-0.4133612,-0.2810898,-0.050601136,-0.2226881,0.10031808,-0.08623152,-0.26601064,0.72331756,-0.15062712,-1.4119576,-0.4903089,-0.8833144,-0.12743972,-0.255375,-0.10841153,-0.9897208,-1.241588,-0.6300115,-0.052358013,-0.14238712,-0.045454547,-0.10845768,-0.9806974,-0.70115703,-0.08560626,-0.34156322,-0.30913323,-0.28813353,-0.75716615,-0.34332028,-0.045454547,-0.20584765,0.17484687,0
-0.082319915,-0.05298958,-0.06779701,-0.22547875,-0.06267829,-0.045454547,-0.3502034,-0.064097375,-0.31136838,-0.18520324,-0.2355832,-0.056336332,-0.07296509,-0.083264425,-0.11307077,-0.05666739,-0.2744887,-0.10857119,-0.094224826,-0.068801284,-0.07638666,-0.2904584,-0.10145293,-0.06804876,-0.05043294,-0.059858114,-0.14358915,-0.19367725,-0.07106871,-0.2866896,-0.43487698,-0.17843427,-0.19708578,-0.16947244,-0.054883927,0.3292544,-0.050556514,-0.050556514,-0.16579056,-0.18473274,0.7115749,-0.30310854,-0.06304149,-0.12801029,-0.07369241,-0.11734243,-0.19905353,-0.06769695,-0.49944094,0.042714164,-0.077656925,0.11854766,-0.09687508,-0.78272986,-0.08227979,-0.42236006,-1.0939462,-0.3538803,-0.21834551,-0.07814217,-0.06333108,0.65364003,-0.045454547,-0.19727214,-0.1977619,-0.9492144,1.8281027,-0.34492603,-0.2810898,-0.050601136,-0.2226881,1.2729981,-0.08623152,-0.34769237,0.014517181,-0.15062712,0.44263005,-1.621906,-1.4643692,-0.12743972,-0.255375,-0.10841153,0.037183754,-0.9657497,-0.30205333,-0.052358013,-0.14238712,-0.045454547,-0.10845768,-0.74760044,-0.94023985,-0.08560626,-0.65333295,-0.30913323,-0.083794236,1.345284,-0.02237013,-0.045454547,0.26588693,-0.24440238,1
-0.082319915,-0.05298958,-0.06779701,-0.22547875,-0.06267829,-0.045454547,-0.3502034,-0.064097375,-0.31136838,-0.18520324,-0.2355832,-0.056336332,-0.07296509,-0.083264425,3.6380358,-0.05666739,0.25271785,-0.10857119,-0.094224826,-0.068801284,-0.07638666,-0.2904584,-0.10145293,-0.06804876,-0.05043294,-0.059858114,-0.14358915,-0.19367725,-0.07106871,-0.2866896,-0.43487698,-0.17843427,-0.19708578,-0.16947244,-0.054883927,-0.22572112,-0.050556514,-0.050556514,-0.16579056,-0.18473274,-0.84135205,0.61017585,-0.06304149,-0.12801029,-0.07369241,-0.11734243,-0.14055319,-0.06769695,0.98488724,0.55256575,-0.077656925,2.8958175,0.70574594,-0.25603297,-0.08227979,0.008700835,-0.7798741,-0.25530195,-0.21834551,-0.07814217,-0.06333108,0.5283747,-0.045454547,-0.19727214,1.7249141,-0.29323807,-0.48895264,-0.051297277,-0.2810898,-0.050601136,-0.2226881,-0.066758834,-0.08623152,-0.1868497,-0.65000683,-0.15062712,-0.5787759,-0.9632934,1.7185124,-0.12743972,-0.255375,-0.10841153,0.2858409,0.03235176,0.18731607,-0.052358013,-0.14238712,-0.045454547,-0.10845768,0.1570688,-0.1291896,-0.08560626,0.92194724,-0.30913323,-0.19015671,-0.30950078,1.0823534,-0.045454547,-1.6358806,-1.4644221,0
-0.082319915,-0.05298958,-0.06779701,-0.22547875,-0.06267829,-0.045454547,-0.3502034,-0.064097375,-0.31136838,-0.18520324,-0.2355832,-0.056336332,-0.07296509,-0.083264425,-0.11307077,-0.05666739,-0.2744887,-0.10857119,-0.094224826,-0.068801284,-0.07638666,-0.2904584,-0.10145293,-0.06804876,-0.05043294,-0.059858114,-0.14358915,-0.19367725,-0.07106871,-0.2866896,-0.43487698,-0.17843427,-0.19708578,-0.16947244,-0.054883927,0.9030078,-0.050556514,-0.050556514,-0.16579056,0.6616108,-0.16197419,-0.30310854,-0.06304149,-0.12801029,-0.07369241,-0.11734243,-0.27594385,-0.06769695,0.20656987,0.013262473,-0.077656925,2.2791214,1.6674566,-1.1709825,-0.08227979,-1.16081,-1.0976437,-0.25320184,-0.21834551,-0.07814217,-0.06333108,0.45933536,-0.045454547,-0.19727214,-1.1346523,-0.38552588,-1.1435267,-0.22903998,-0.2810898,-0.050601136,-0.2226881,0.417223,-0.08623152,-0.15037508,-1.2622672,-0.15062712,-0.064656764,-0.43834054,1.4510055,-0.12743972,-0.255375,-0.10841153,-1.2982947,-0.334815,-0.5037912,-0.052358013,-0.14238712,-0.045454547,-0.10845768,-1.3832328,0.18441987,-0.08560626,-0.55331224,-0.30913323,-0.41684386,0.4819296,0.082631506,-0.045454547,-0.40819263,-1.9244372,0
-0.082319915,-0.05298958,-0.06779701,-0.22547875,-0.06267829,-0.045454547,-0.3502034,-0.064097375,-0.31136838,-0.18520324,-0.2355832,-0.056336332,-0.07296509,-0.083264425,-0.11307077,-0.05666739,-0.2744887,-0.10857119,-0.094224826,-0.068801284,-0.07638666,-0.2904584,-0.10145293,-0.06804876,-0.05043294,-0.059858114,-0.14358915,-0.19367725,-0.07106871,-0.2866896,-0.43487698,-0.17843427,-0.19708578,-0.16947244,-0.054883927,-0.6191561,-0.050556514,-0.050556514,-0.16579056,-0.18473274,-1.0657593,-0.30310854,-0.06304149,-0.12801029,-0.07369241,-0.11734243,-0.23460038,-0.06769695,1.3103913,-0.17764193,-0.077656925,1.5617902,2.2919981,-0.3074067,-0.08227979,-0.19236523,-0.550901,-0.2462547,-0.21834551,-0.07814217,-0.06333108,-0.29480827,-0.045454547,-0.19727214,-0.43375275,-0.7480408,-1.2634541,-0.044193745,-0.2810898,-0.050601136,-0.2226881,0.055479746,-0.08623152,-0.34641063,-1.8891176,-0.15062712,-0.19330823,-0.97875667,0.3680836,-0.12743972,-0.255375,-0.10841153,-1.1311538,-0.6847714,-0.973816,-0.052358013,-0.14238712,-0.045454547,-0.10845768,-0.32403773,-0.3964095,-0.08560626,-0.8595936,0.6740446,-0.33991224,-0.40456703,0.68488765,-0.045454547,-1.0590241,-0.55975854,0
-0.082319915,-0.05298958,-0.06779701,-0.22547875,-0.06267829,-0.045454547,-0.3502034,-0.064097375,-0.31136838,-0.18520324,-0.2355832,-0.056336332,-0.07296509,-0.083264425,-0.11307077,-0.05666739,-0.2744887,-0.10857119,-0.094224826,-0.068801284,-0.07638666,-0.2904584,-0.10145293,-0.06804876,-0.05043294,-0.059858114,-0.14358915,-0.19367725,-0.07106871,-0.2866896,-0.43487698,-0.17843427,-0.19708578,-0.16947244,-0.054883927,-1.8301188,-0.050556514,-0.050556514,-0.16579056,-0.18473274,-0.5876092,-0.30310854,-0.06304149,-0.12801029,-0.07369241,-0.11734243,-0.25883728,-0.06769695,-0.21821679,-0.25838083,-0.077656925,-0.5941398,-0.8251729,-1.5376467,-0.08227979,-1.5492712,-0.9098096,-0.2637357,-0.21834551,-0.07814217,-0.06333108,-0.1903981,-0.045454547,-0.19727214,0.33669433,-1.0118188,-1.4054413,-0.2604258,-0.2810898,-0.050601136,-0.2226881,-2.0747573,-0.08623152,-0.06571807,0.25109255,-0.15062712,-2.1946476,1.2468271,-0.21579881,-0.12743972,-0.255375,-0.10841153,1.3199123,-1.2694398,-0.70279753,-0.052358013,-0.14238712,-0.045454547,-0.10845768,0.4642987,-1.6362133,-0.08560626,0.7506977,-0.30913323,-0.23396477,-0.35683465,-0.053083096,-0.045454547,0.5090926,-1.2767955,0
-0.082319915,-0.05298958,-0.06779701,-0.22547875,-0.06267829,-0.045454547,-0.3502034,-0.064097375,-0.31136838,-0.18520324,-0.2355832,-0.056336332,-0.07296509,-0.083264425,-0.11307077,-0.05666739,-0.2744887,-0.10857119,-0.094224826,-0.068801284,-0.07638666,-0.2904584,-0.10145293,-0.06804876,-0.05043294,-0.059858114,-0.14358915,-0.19367725,-0.07106871,-0.2866896,-0.43487698,-0.17843427,-0.19708578,-0.16947244,-0.054883927,-1.1731306,-0.050556514,-0.050556514,-0.16579056,-0.18473274,-0.38898537,-0.30310854,-0.06304149,-0.12801029,-0.07369241,-0.11734243,-0.2063052,-0.06769695,-0.21209106,-0.3680239,-0.077656925,-1.5175253,0.023655428,-1.4033083,-0.08227979,1.4296889,-2.1841044,-0.689541,-0.21834551,-0.07814217,-0.06333108,0.4667762,-0.045454547,-0.19727214,-0.42178336,-1.0791931,-1.0683346,-0.4492937,-0.2810898,-0.050601136,-0.2226881,-2.0735786,-0.08623152,-0.18411668,0.080605604,-0.15062712,-1.366973,-0.013620467,-1.5623795,-0.12743972,-0.255375,-0.10841153,-0.36741576,-1.3742384,-1.6219314,-0.052358013,-0.14238712,-0.045454547,-0.10845768,-1.1462023,-1.6624166,-0.08560626,0.8135614,-0.30913323,-0.44373074,0.63704574,-0.58559036,-0.045454547,-0.09969103,-1.1956162,0
-0.082319915,-0.05298958,-0.06779701,-0.22547875,-0.06267829,-0.045454547,-0.3502034,-0.064097375,-0.31136838,-0.18520324,-0.2355832,-0.056336332,-0.07296509,-0.083264425,-0.11307077,-0.05666739,-0.2744887,2.5895422,-0.094224826,-0.068801284,-0.07638666,-0.2904584,-0.10145293,-0.06804876,-0.05043294,-0.059858114,-0.14358915,-0.19367725,-0.07106871,-0.2866896,1.6051893,0.8749913,-0.19708578,-0.16947244,-0.054883927,-1.1767032,-0.050556514,-0.050556514,-0.16579056,1.149722,-0.67533314,-0.30310854,-0.06304149,-0.12801029,-0.07369241,-0.11734243,-0.16470133,-0.06769695,-0.42198372,-0.3461738,-0.077656925,-1.4706923,-0.43076012,-0.45118123,-0.08227979,-1.6766093,-0.5292108,-0.4131648,-0.21834551,-0.07814217,-0.06333108,-0.666103,-0.045454547,-0.19727214,-1.8503349,-1.4228653,-1.5201873,-0.599917,-0.2810898,-0.050601136,-0.2226881,-1.5293177,-0.08623152,-0.274623,-0.81399786,-0.15062712,-1.8819954,0.68053985,0.5262359,-0.12743972,-0.255375,-0.10841153,-0.97926116,-1.7299916,-0.44868848,-0.052358013,-0.14238712,-0.045454547,-0.10845768,-1.1218596,-0.97233826,-0.08560626,-0.48898032,-0.30913323,-0.01644625,1.6390082,-1.3802685,-0.045454547,0.1451757,-1.3515009,1
-0.082319915,-0.05298958,-0.06779701,-0.22547875,-0.06267829,-0.045454547,-0.3502034,-0.064097375,-0.31136838,-0.18520324,-0.2355832,-0.056336332,-0.07296509,-0.083264425,-0.11307077,-0.05666739,-0.2744887,-0.10857119,-0.094224826,-0.068801284,-0.07638666,-0.2904584,2.8097367,-0.06804876,-0.05043294,-0.059858114,-0.14358915,-0.19367725,-0.07106871,-0.2866896,-0.43487698,-0.17843427,-0.19708578,-0.16947244,-0.054883927,-0.5557636,-0.050556514,-0.050556514,-0.16579056,-0.18473274,-1.9830297,-0.30310854,-0.06304149,-0.12801029,-0.07369241,-0.11734243,0.00914491,-0.06769695,6.0096173,-0.071650155,-0.077656925,0.035052437,-0.20656559,-0.5286343,-0.08227979,-0.6205628,-1.2028023,0.13424677,-0.21834551,-0.07814217,-0.06333108,-0.14088076,-0.045454547,-0.19727214,-0.8220012,-0.8125545,-0.5865241,-0.5446518,-0.2810898,-0.050601136,-0.2226881,0.1002702,-0.08623152,-0.12088102,-1.2194353,-0.15062712,-0.92927605,-1.3185309,0.5057852,-0.12743972,1.4478747,-0.10841153,-1.4008206,-2.049278,-0.18352963,-0.052358013,-0.14238712,-0.045454547,-0.10845768,-1.1506982,-0.45334372,-0.08560626,-1.3060341,-0.30913323,-0.14137165,-0.013933943,-0.8684506,-0.045454547,-0.23686852,-1.1627185,0
-0.082319915,-0.05298958,-0.06779701,0.60298514,-0.06267829,-0.045454547,3.1398497,-0.064097375,-0.31136838,-0.18520324,-0.2355832,-0.056336332,-0.07296509,-0.083264425,-0.11307077,-0.05666739,-0.2744887,-0.10857119,-0.094224826,-0.068801284,-0.07638666,-0.2904584,-0.10145293,-0.06804876,-0.05043294,-0.059858114,-0.14358915,-0.19367725,-0.07106871,-0.2866896,0.17161907,-0.17843427,-0.19708578,-0.16947244,-0.054883927,0.3322898,-0.050556514,-0.050556514,-0.16579056,-0.18473274,0.16142394,-0.30310854,-0.06304149,-0.12801029,-0.07369241,-0.11734243,-0.029103292,-0.06769695,-0.1636724,-0.22048956,-0.077656925,1.136686,0.71768534,1.4289651,-0.08227979,2.5792558,2.661548,-0.09005409,-0.21834551,-0.07814217,-0.06333108,-0.40593666,-0.045454547,-0.19727214,0.63606226,0.4323345,0.10347428,0.41897485,-0.2810898,-0.050601136,-0.2226881,0.27751353,-0.08623152,0.0268349,0.49044,-0.15062712,0.42499146,1.4186696,-0.7379594,-0.12743972,-0.255375,-0.10841153,1.1620777,0.5736645,3.3615994,-0.052358013,-0.14238712,-0.045454547,-0.10845768,2.5520744,-0.55702037,-0.08560626,2.2344158,-0.30913323,0.113732345,-1.4711142,0.88324064,-0.045454547,-0.2457844,0.92547435,1
-0.082319915,-0.05298958,-0.06779701,-0.22547875,-0.06267829,-0.045454547,-0.3502034,-0.064097375,-0.31136838,1.9909257,-0.2355832,-0.056336332,-0.07296509,-0.083264425,-0.11307077,-0.05666739,-0.2744887,-0.10857119,-0.094224826,-0.068801284,-0.07638666,-0.2904584,-0.10145293,-0.06804876,-0.05043294,-0.059858114,-0.14358915,-0.19367725,-0.07106871,-0.2866896,-0.43487698,-0.17843427,-0.19708578,4.7906704,-0.054883927,0.4549498,-0.050556514,-0.050556514,-0.16579056,-0.18473274,-0.36300808,-0.30310854,-0.06304149,-0.12801029,-0.07369241,-0.11734243,-0.15414874,-0.06769695,-0.3152052,-0.21607813,-0.077656925,0.23384799,-0.49387133,1.5184011,-0.08227979,-0.21394801,-0.022761816,0.00083562674,-0.21834551,-0.07814217,-0.06333108,0.46548083,-0.045454547,-0.19727214,-0.84201086,-0.13276878,1.0757134,-0.16035166,-0.2810898,-0.050601136,-0.2226881,-0.6736485,-0.08623152,-0.24952728,0.94130313,-0.15062712,-0.14629908,0.9708796,0.20331745,-0.12743972,-0.255375,-0.10841153,1.0205873,-0.8460598,-0.19475596,-0.052358013,-0.14238712,-0.045454547,-0.10845768,-1.0864012,0.7451501,-0.08560626,-0.3773076,-0.30913323,0.0051950375,1.076341,-0.73917913,-0.045454547,0.23277387,1.2218802,1
-0.082319915,-0.05298958,-0.06779701,-0.22547875,-0.06267829,-0.045454547,-0.3502034,14.07428,-0.31136838,-0.18520324,-0.2355832,-0.056336332,-0.07296509,-0.083264425,-0.11307077,-0.05666739,0.41310224,2.9252796,-0.094224826,-0.068801284,-0.07638666,0.55094874,-0.10145293,-0.06804876,-0.05043294,-0.059858114,-0.14358915,-0.19367725,-0.07106871,-0.2866896,-0.43487698,-0.17843427,-0.19708578,-0.16947244,-0.054883927,0.21744977,-0.050556514,-0.050556514,-0.16579056,-0.18473274,0.2849585,0.58497214,-0.06304149,-0.12801029,-0.07369241,-0.11734243,-0.14609456,-0.06769695,-0.0938753,-0.19474085,-0.077656925,-0.4836845,-0.76146376,-0.51002747,-0.08227979,-0.895884,-0.81946504,-0.046616893,-0.21834551,-0.07814217,-0.06333108,-0.26088265,-0.045454547,-0.19727214,0.72655296,0.2645572,-0.59063274,-0.08427677,-0.2810898,-0.050601136,-0.2226881,-0.8425285,-0.08623152,-0.20420763,-0.8534523,4.7634172,-1.5929844,-0.5498451,1.0686121,-0.12743972,-0.255375,-0.10841153,-0.03517072,0.62892514,0.3968392,-0.052358013,-0.14238712,-0.045454547,-0.10845768,-1.7580054,0.15611401,-0.08560626,-0.54615974,-0.30913323,-0.24045458,0.5687922,-0.5116475,-0.045454547,-0.36148646,-0.7277271,1
-0.082319915,-0.05298958,-0.06779701,-0.22547875,-0.06267829,-0.045454547,-0.3502034,-0.064097375,-0.31136838,-0.18520324,-0.2355832,-0.056336332,-0.07296509,-0.083264425,-0.11307077,-0.05666739,-0.2744887,-0.10857119,-0.094224826,-0.068801284,-0.07638666,-0.2904584,-0.10145293,-0.06804876,-0.05043294,-0.059858114,-0.14358915,-0.19367725,-0.07106871,-0.2866896,3.7904167,-0.17843427,-0.19708578,-0.16947244,-0.054883927,0.77917147,-0.050556514,-0.050556514,-0.16579056,-0.18473274,-0.9625531,0.03216515,-0.06304149,-0.12801029,-0.07369241,-0.11734243,-0.19384103,-0.06769695,0.07328322,-0.19332202,-0.077656925,-0.3531257,-0.5666981,-0.26491183,-0.08227979,-0.70081466,0.32364944,-0.078688376,-0.21834551,-0.07814217,-0.06333108,0.51032,-0.045454547,-0.19727214,1.2700205,-0.25062448,-0.18239883,-0.20616233,-0.2810898,-0.050601136,-0.2226881,-2.1162963,-0.08623152,0.21425435,-0.04065131,-0.15062712,-1.7727731,0.11295453,2.4483166,-0.12743972,-0.255375,-0.10841153,0.82250005,2.38309,0.022265036,-0.052358013,-0.14238712,-0.045454547,-0.10845768,-0.77784896,10.488297,-0.08560626,0.986763,-0.30913323,1.9923761,0.5066489,-0.43588322,-0.045454547,-1.7046667,0.63997614,1
-0.082319915,-0.05298958,-0.06779701,-0.22547875,-0.06267829,-0.045454547,-0.3502034,-0.064097375,-0.31136838,-0.18520324,-0.2355832,-0.056336332,-0.07296509,-0.083264425,-0.11307077,-0.05666739,-0.2744887,-0.10857119,-0.094224826,-0.068801284,-0.07638666,-0.2904584,-0.10145293,-0.06804876,-0.05043294,-0.059858114,-0.14358915,-0.19367725,-0.07106871,-0.2866896,-0.43487698,-0.17843427,-0.19708578,-0.16947244,-0.054883927,0.6166024,-0.050556514,-0.050556514,-0.16579056,-0.18473274,0.2725857,-0.30310854,-0.06304149,-0.12801029,-0.07369241,-0.11734243,-0.22859573,-0.06769695,-0.03890152,-0.23657882,-0.077656925,-0.32046705,-0.46115988,1.1797005,-0.08227979,-0.27806148,0.03592568,-0.3528428,-0.21834551,-0.07814217,-0.06333108,-0.13981576,-0.045454547,-0.19727214,0.5045519,-0.49615815,-0.93739337,-0.020810105,-0.2810898,-0.050601136,2.2266097,-0.60138017,-0.08623152,0.14709899,-0.012236965,-0.15062712,-1.3026681,0.32123488,0.5006806,-0.12743972,-0.255375,-0.10841153,0.6166135,0.86403996,-0.16595417,-0.052358013,-0.14238712,-0.045454547,-0.10845768,-0.6637792,-0.60896397,-0.08560626,-0.56027573,-0.30913323,-0.22359657,1.2608572,0.17903931,-0.045454547,-0.68874174,-0.41143116,0
-0.082319915,-0.05298958,-0.06779701,-0.22547875,-0.06267829,-0.045454547,-0.3502034,-0.064097375,-0.31136838,-0.18520324,-0.2355832,-0.056336332,-0.07296509,-0.083264425,-0.11307077,-0.05666739,-0.2744887,-0.10857119,-0.094224826,-0.068801284,-0.07638666,-0.2904584,-0.10145293,-0.06804876,-0.05043294,-0.059858114,-0.14358915,-0.19367725,-0.07106871,-0.2866896,-0.43487698,-0.17843427,-0.19708578,-0.16947244,-0.054883927,-0.115059674,-0.050556514,-0.050556514,-0.16579056,-0.18473274,-0.702954,-0.30310854,-0.06304149,-0.12801029,-0.07369241,-0.11734243,-0.2002198,-0.06769695,-0.09166553,-0.29722366,-0.077656925,0.3200977,-0.55247307,-0.9086151,-0.08227979,-0.6537817,-0.86971986,0.09621736,-0.21834551,-0.07814217,-0.06333108,-0.95499456,-0.045454547,-0.19727214,-0.16487308,-0.41505218,-0.97946054,-0.37997645,-0.2810898,-0.050601136,-0.2226881,-0.053226102,-0.08623152,-0.19536759,0.11599457,-0.15062712,-1.2509189,0.37658462,1.1704394,-0.12743972,-0.255375,-0.10841153,0.5638765,0.9153538,0.1890298,-0.052358013,-0.14238712,-0.045454547,-0.10845768,-0.6592765,0.04256733,-0.08560626,-0.80023515,0.9830093,-0.07521721,-1.0744047,-1.2103674,-0.045454547,-0.24174929,-0.62450135,1
-0.082319915,-0.05298958,-0.06779701,-0.22547875,-0.06267829,-0.045454547,-0.3502034,-0.064097375,-0.31136838,-0.18520324,-0.2355832,-0.056336332,-0.07296509,-0.083264425,-0.11307077,-0.05666739,-0.2744887,-0.10857119,-0.094224826,-0.068801284,-0.07638666,-0.2904584,-0.10145293,-0.06804876,-0.05043294,-0.059858114,-0.14358915,-0.19367725,-0.07106871,-0.2866896,-0.43487698,-0.17843427,-0.19708578,-0.16947244,-0.054883927,-0.35124987,-0.050556514,-0.050556514,-0.16579056,-0.18473274,0.32429984,-0.30310854,-0.06304149,10.705901,-0.07369241,-0.11734243,-0.19353794,-0.06769695,-0.4525054,-0.09025715,-0.077656925,-0.42404076,-0.63405085,-0.31559566,-0.08227979,-0.019395791,-0.6988195,-0.16584395,-0.21834551,-0.07814217,-0.06333108,-0.28392467,-0.045454547,-0.19727214,-0.39794555,0.3019053,-0.051879756,-0.2608656,0.4478642,-0.050601136,-0.2226881,0.52586573,-0.08623152,-0.09342985,-1.2479441,-0.15062712,-0.19230679,0.34888113,-0.34045497,-0.12743972,-0.255375,-0.10841153,-0.8857598,-0.13994151,-0.27150756,-0.052358013,-0.14238712,-0.045454547,-0.10845768,1.5610889,-0.5383664,-0.08560626,-0.28856683,-0.30913323,-0.42849618,-3.4666426,-0.7005933,-0.045454547,-1.5010512,-1.1499673,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6348047,0.0,0.0,0.0,0.0,-0.13497296,0.0,0.0,0.0,0.0,0.0,-0.10684989,0.0,-0.17368,-0.18156946,0.0,-0.47693616,-0.67700726,-0.90615004,0.0,-0.69061583,-0.590881,-0.3025765,0.0,0.0,0.0,0.0016913896,0.0,0.0,-0.5155499,0.21377827,-0.7256692,-0.14332129,0.0,0.0,0.0,0.046453208,0.0,-0.043513194,-1.5835223,0.0,-0.18765138,0.5456517,-0.78181636,0.0,0.0,0.0,-1.0896819,-0.56092346,-0.878582,0.0,0.0,0.0,0.0,-0.20079432,0.082925215,0.0,-0.73049617,0.0,-0.39607933,-0.6268254,-0.7511199,0.0,-1.0877752,-1.5319698,1
