rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_SCARNA27,rnaseq_gene__GENE_KRTAP19-4,rnaseq_gene__GENE_SPINK14,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_SNAR-I,rnaseq_gene__GENE_LGALS13,methylation_gene__GENE_TMEM177,methylation_gene__GENE_VEGFB,methylation_gene__GENE_ZNF296,methylation_gene__GENE_MAP3K11,methylation_gene__GENE_HIST1H4C,methylation_gene__GENE_ZNF596;RPL23AP53,methylation_gene__GENE_FBXL2,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_TTTY20,rnaseq_gene__GENE_NPS,methylation_gene__GENE_SRD5A1;NSUN2,rnaseq_gene__GENE_KRTAP20-4,methylation_gene__GENE_EMP1,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_IQCC,methylation_gene__GENE_AARS;EXOSC6,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_ZNF787,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_SREBF2,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_PLEKHJ1;SF3A2,methylation_gene__GENE_B3GNTL1,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_PRKAR2A,methylation_gene__GENE_ZNF672,methylation_gene__GENE_RFK,methylation_gene__GENE_LDLR,rnaseq_gene__GENE_NOX3,methylation_gene__GENE_USP14,cnv_log2__GENE_STAC2,cnv_log2__GENE_ARL5C,cnv_log2__GENE_CACNB1,cnv_log2__GENE_PLXDC1,cnv_log2__GENE_RPL19,methylation_gene__GENE_RASA1,rnaseq_gene__GENE_OR7D4,methylation_gene__GENE_FOXC1,methylation_gene__GENE_GGCT,methylation_gene__GENE_C17ORF59,methylation_gene__GENE_LLPH,methylation_gene__GENE_LPHN1,methylation_gene__GENE_SQLE,methylation_gene__GENE_KRTCAP2;TRIM46,methylation_gene__GENE_RAB40B,methylation_gene__GENE_ENO2,cnv_log2__GENE_LASP1,cnv_log2__GENE_LINC00672,cnv_log2__GENE_MIR6779,cnv_log2__GENE_MLLT6,cnv_log2__GENE_RPL23,cnv_log2__GENE_SNORA21,cnv_log2__GENE_MIR4726,cnv_log2__GENE_C17ORF98,cnv_log2__GENE_PCGF2,cnv_log2__GENE_PSMB3,cnv_log2__GENE_CISD3,cnv_log2__GENE_CWC25,cnv_log2__GENE_MIR4727,cnv_log2__GENE_MIR4734,cnv_log2__GENE_C17ORF96,cnv_log2__GENE_PIP4K2B,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_IL4R,methylation_gene__GENE_TMEM160,methylation_gene__GENE_UNG,methylation_gene__GENE_WEE1,methylation_gene__GENE_DNAJC25;DNAJC25-GNG10,methylation_gene__GENE_LACE1,methylation_gene__GENE_CWF19L2,cnv_log2__GENE_LRRC37A11P,cnv_log2__GENE_RDM1P5,cnv_log2__GENE_FBXO47,methylation_gene__GENE_HIST1H3H,methylation_gene__GENE_AK7,methylation_gene__GENE_SNN,methylation_gene__GENE_EIF6,rnaseq_gene__GENE_OR6B1,rnaseq_gene__GENE_LGALS14,rnaseq_gene__GENE_OR4A47,methylation_gene__GENE_KBTBD6,methylation_gene__GENE_NIPA1,methylation_gene__GENE_H2AFX,methylation_gene__GENE_PCCA,rnaseq_gene__GENE_FAM197Y2,methylation_gene__GENE_SYPL1,methylation_gene__GENE_ZNF354B,methylation_gene__GENE_ZNF444,cnv_log2__GENE_MRPL45,target
-0.044065263,-0.044065267,22.649546,-0.044065267,-0.044065263,-0.12627737,-0.06121572,-0.062024266,-0.35852233,-0.30739355,-0.19090317,0.04733756,-0.22367935,-0.11704318,-0.17292173,-0.12318975,-0.052885056,-0.078769214,-0.4043479,-0.09609405,-0.330963,-0.6207619,-0.20782988,0.50819254,-0.07707038,-0.08219937,0.033905722,-0.58071226,-0.12943271,0.17852874,-0.35174498,-0.18253638,0.0319243,-0.11208212,-0.5933226,-0.04964083,0.24458498,-0.6726641,0.038960297,-0.108833104,-0.20055522,-0.056648858,-0.056648858,-0.056648858,-0.056648858,-0.056648858,0.2260023,0.71571374,-0.2057528,-0.5969245,0.1757002,-0.6009587,-0.56581116,-0.0339364,-0.13881864,-0.09692426,-0.25763607,-0.034983147,-0.034983147,-0.034983147,-0.034970023,-0.034970023,-0.034970023,-0.034970023,-0.034970023,-0.034970023,-0.034970023,-0.034970023,-0.034970023,-0.034970023,-0.034970023,-0.034970023,-0.034970023,-0.17491476,0.35959655,0.10785204,-0.17347428,-0.18068326,-0.13603146,-0.436091,-0.33263615,-0.04155846,-0.04155846,-0.04155846,0.072373375,-0.75139,-0.1775122,-0.08191593,-0.0807927,-0.19943407,9.147102,-0.35847214,-0.33800656,-0.7136056,-0.76713747,-0.12945709,-0.18293037,-0.9422127,0.07424277,-0.019011604,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.2600292,-0.06121572,-0.062024266,-0.27937412,-0.22285774,-0.25506037,0.06488414,-0.12688778,-0.2589166,-0.2936324,0.09599264,-0.052885056,-0.078769214,0.12177321,-0.09609405,-0.25581607,-0.46818236,-0.43562916,0.10845529,-0.07707038,-0.27754912,-0.20392966,-0.45378006,-0.42667156,0.14501488,-0.7778197,0.2660281,-0.35148948,0.113901824,-0.7111581,-0.29322273,-0.069118254,-0.29384872,0.27586344,-0.108833104,-0.42282614,0.8562686,0.8562686,0.8562686,0.8562686,0.8562686,-0.5215267,-0.12458608,0.17235681,-0.4522817,0.25001812,0.06740242,-0.26229838,-0.46367422,0.2362009,-0.27717036,0.2456523,1.0097611,1.0097611,1.0097611,1.009774,1.009774,1.009774,1.009774,1.009774,1.009774,1.009774,1.009774,1.009774,1.009774,1.009774,1.009774,1.009774,0.28951767,-0.11835483,-0.038823318,-0.14911015,-0.15311264,-0.33117256,-0.1890364,0.41568962,0.9934123,0.9934123,0.9934123,0.32100916,-0.41149044,-0.10649114,-0.081113346,-0.0807927,-0.19943407,-0.13200016,-0.3246793,-0.07281725,-0.3390863,-0.32281178,-0.12945709,0.07249706,0.44065332,0.19443947,1.112701,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.026249845,-0.06121572,-0.062024266,-0.42747432,-0.27499908,-0.19133274,-0.11723014,-0.3268645,-0.23672926,-0.15872897,0.07076168,-0.052885056,-0.078769214,-0.33001357,-0.09609405,-0.33869866,-0.52678806,-0.5220376,0.23630562,-0.07707038,-0.0450388,-0.37151465,-0.5299485,-0.31925,0.10093762,-0.30815345,-0.006270815,-0.52199626,-0.026793655,-0.53048396,0.43700707,-0.5504823,-0.57625085,-0.016753254,-0.108833104,-0.68806416,1.0607857,1.0607857,1.0607857,1.0607857,1.0607857,-0.23084444,-0.12458608,-0.27428666,0.04900078,-0.056863207,-0.08868607,-0.6079459,-0.5296992,-0.18064731,-0.092667796,-0.26543796,1.2438108,1.2438108,1.2438108,1.2438238,1.2438238,1.2438238,1.2438238,1.2438238,1.2438238,1.2438238,1.2438238,1.2438238,1.2438238,1.2438238,1.2438238,1.2438238,-0.050246384,-0.43191767,-0.7972518,0.05610638,-0.016209455,-1.0453222,-0.67814064,0.24217471,1.2252725,1.2252725,1.2252725,0.078682035,-0.017176585,-0.15531294,-0.16260292,-0.0807927,-0.19943407,-0.13200016,-0.38778618,0.018743604,-0.3786694,-0.033432472,-0.12945709,0.21924464,-0.20322266,-0.18276758,1.3662341,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.059893418,-0.06121572,-0.062024266,-0.17744522,0.09514804,-0.099678606,-0.17922118,0.33984566,-0.12425709,-0.053263254,-0.07883123,-0.052885056,-0.078769214,-0.48681632,-0.09609405,-0.42148542,-0.36620829,0.049281858,0.34054497,-0.07707038,0.8209422,0.27093726,-0.043404393,-0.4175102,0.10736546,-0.17220333,-0.102604575,0.08042698,0.40599397,-0.20634553,1.2527398,0.33997276,0.35051996,-0.25883424,-0.108833104,-0.38814494,-0.3411945,-0.3411945,-0.3411945,-0.3411945,-0.3411945,0.16638045,-0.12458608,0.37459636,0.06434292,0.35619104,0.23939851,-0.42760247,-0.047676712,-0.12288677,-0.050189346,0.055298794,-0.3606177,-0.3606177,-0.3606177,-0.3606045,-0.3606045,-0.3606045,-0.3606045,-0.3606045,-0.3606045,-0.3606045,-0.3606045,-0.3606045,-0.3606045,-0.3606045,-0.3606045,-0.3606045,-0.02241866,-0.34207183,0.07216284,0.03250508,-0.18689768,0.23229766,0.53723174,0.47824138,-0.3641467,-0.3641467,-0.3641467,0.03879797,-0.30093163,-0.038731426,0.95623934,-0.0807927,-0.19943407,-0.13200016,-0.7117921,-0.11056919,-0.09099693,5.9114804,-0.12945709,0.3442479,-0.49409452,0.61610293,-0.37175322,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.11590243,-0.06121572,-0.062024266,0.11811026,0.09915969,-0.13125513,0.07949375,-0.09491032,-0.115150444,0.04762799,-0.14883341,-0.052885056,-0.078769214,0.01526757,-0.09609405,0.08345603,-0.1967072,-0.16391249,0.11818062,-0.07707038,-0.15497904,0.10351822,-0.03626936,0.7323535,0.3708131,0.07546882,-0.1519376,0.09919877,0.115730524,0.06833227,-0.09058529,-0.10659889,0.63985693,-0.12211852,-0.108833104,0.57510537,-0.32933846,-0.32933846,-0.32933846,-0.32933846,-0.32933846,0.22895151,-0.12458608,-0.121992916,-0.22778256,-0.014942615,-0.056269895,0.18148343,-0.08290708,-0.12063314,-0.25559086,-0.22561216,-0.3470496,-0.3470496,-0.3470496,-0.3470364,-0.3470364,-0.3470364,-0.3470364,-0.3470364,-0.3470364,-0.3470364,-0.3470364,-0.3470364,-0.3470364,-0.3470364,-0.3470364,-0.3470364,-0.13552852,-0.15754083,0.318475,-0.38044485,-0.33958566,0.11177686,-0.13929926,-0.5927025,-0.35070556,-0.35070556,-0.35070556,-0.38466173,-0.1372152,-0.049093142,0.013524527,-0.0807927,-0.19943407,-0.13200016,0.18770981,-0.29923728,0.254499,-0.25852442,-0.12945709,-0.2737193,0.031307347,0.3865564,-0.35705563,0
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.0125608435,-0.06121572,-0.062024266,0.08402467,-0.3074937,-0.19334362,-0.19185108,-0.33849567,-0.25090376,-0.14530523,-0.17270151,-0.052885056,-0.078769214,-0.5359569,-0.09609405,-0.5217212,-0.29017723,-0.03425096,0.27639738,-0.07707038,-0.26744035,-0.07767633,-0.37807274,0.002523987,-0.42905182,-0.23684484,20.541128,-0.7618299,-0.29640114,-0.2166386,1.003711,-0.13594066,-0.20556787,-0.27581093,-0.108833104,-0.34136316,-0.20484973,-0.20484973,-0.20484973,-0.20484973,-0.20484973,0.3275306,-0.12458608,-0.48938248,-0.48475975,-0.48506612,-0.34498852,-0.5020903,-0.116726674,-0.043863297,-0.34156588,-0.16337542,-0.20458446,-0.20458446,-0.20458446,-0.2045713,-0.2045713,-0.2045713,-0.2045713,-0.2045713,-0.2045713,-0.2045713,-0.2045713,-0.2045713,-0.2045713,-0.2045713,-0.2045713,-0.2045713,0.4162074,-0.19379735,-0.72601765,-0.11728349,-0.19538832,-0.36809793,-0.41023734,0.59418154,-0.20957318,-0.20957318,-0.20957318,0.6933999,-0.80016124,-0.22176714,-0.3553579,-0.0807927,-0.19943407,-0.13200016,0.021097602,0.19608812,-0.43005574,-0.6988152,-0.12945709,-0.41672558,0.1691512,-0.32664794,-0.20273119,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.054791056,-0.06121572,-0.062024266,-0.0115175955,-0.18344472,0.42885533,0.65362716,0.72978216,-0.13117175,-0.283866,0.008772131,-0.052885056,-0.078769214,-0.47824875,-0.09609405,0.15773638,-0.41620487,0.113015905,0.06835326,-0.07707038,-0.07216937,-0.23743688,-0.4884012,0.18534693,0.33605608,0.45193568,-0.45760724,0.09817131,0.17080852,-0.27958545,-0.008744504,0.5319392,0.081452124,0.23978469,-0.108833104,-0.28871635,-0.18113759,-0.18113759,-0.18113759,-0.18113759,-0.18113759,-0.017269064,-0.12458608,0.27094075,1.4091841,0.2154078,0.15500492,0.35844284,-0.2257548,0.1119826,-0.25004086,0.24386093,-0.17744826,-0.17744826,-0.17744826,-0.1774351,-0.1774351,-0.1774351,-0.1774351,-0.1774351,-0.1774351,-0.1774351,-0.1774351,-0.1774351,-0.1774351,-0.1774351,-0.1774351,-0.1774351,0.09826025,0.15062027,0.13362795,0.36862943,0.012005764,0.7003816,-0.011597643,0.6260959,-0.18269083,-0.18269083,-0.18269083,0.22316307,0.14523114,-0.14795758,1.0226009,-0.0807927,-0.19943407,-0.13200016,0.22202474,0.26152804,-0.35667267,0.3167879,-0.12945709,0.5279754,0.39531192,0.69265544,-0.17333606,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.14201859,-0.06121572,-0.062024266,-0.46303374,-0.3400888,-0.19281417,0.23951893,0.84531873,-0.23207268,-0.36723265,-0.15946732,-0.052885056,-0.078769214,-0.110572405,-0.09609405,-0.36896107,-0.3381562,-0.2838631,0.22885202,-0.07707038,-0.17323025,-0.7225398,-0.13249531,-0.31544498,-0.37313417,-0.60915685,-0.26197714,-0.10854282,-0.24972212,-0.58505744,-0.59407187,-0.26998612,-0.49243492,-0.29253617,-0.108833104,-0.62535906,-0.21077776,-0.21077776,-0.21077776,-0.21077776,-0.21077776,0.24699222,0.79051656,-0.49505344,0.8710056,-0.16551349,-0.14124721,-0.7106313,0.19810855,-0.2597374,-0.5159669,-0.32427698,-0.21136853,-0.21136853,-0.21136853,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,0.008733531,-0.18135372,-0.29414752,0.08397322,-0.2511005,0.24730109,-0.5639497,0.025545273,-0.21629377,-0.21629377,-0.21629377,0.06272623,-0.38434663,-0.17051509,0.014174825,-0.0807927,-0.19943407,-0.13200016,0.021787748,0.2824338,-0.7018072,-0.27985063,-0.12945709,-0.06527414,0.13944492,-0.0037031241,-0.21007997,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.13999607,-0.06121572,-0.062024266,-0.1839931,-0.18760042,0.17607296,0.07610477,-0.07362723,-0.23610926,0.052030876,-0.030295063,-0.052885056,-0.078769214,0.1430193,-0.09609405,-0.38385344,-0.15861319,-0.11551786,0.118250646,-0.07707038,-0.34013253,-0.11164162,-0.3801653,0.038432144,-0.19813678,-0.22782265,-0.16431591,0.3058738,-0.16434333,-0.2894957,11.541728,0.12515262,-0.21129867,0.26553798,-0.108833104,-0.23530123,1.277159,1.277159,1.277159,1.277159,1.277159,-0.2980705,-0.12458608,0.15759587,-0.32853287,0.11356841,-0.071972646,-0.38574925,0.3539451,-0.19587444,-0.44129264,-0.5018317,1.4914289,1.4914289,1.4914289,1.4914416,1.4914416,1.4914416,1.4914416,1.4914416,1.4914416,1.4914416,1.4914416,1.4914416,1.4914416,1.4914416,1.4914416,1.4914416,-0.25675827,0.5433852,-0.90800214,0.010643308,-0.0004939771,0.41531315,-0.21165594,0.6996994,1.470574,1.470574,1.470574,0.47753567,0.14919743,-0.08940214,1.1597062,-0.0807927,-0.19943407,-0.13200016,-0.22212657,-0.036737245,-0.29400527,0.34469628,-0.12945709,0.09509808,0.5251162,0.03459852,1.6344647,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.14806823,-0.06121572,-0.062024266,-0.42850515,-0.2163861,-0.43817303,-0.2477733,-0.4030102,-0.30364406,-0.11819163,-0.32810757,-0.052885056,-0.078769214,-0.42463315,-0.09609405,0.010628424,-0.42588392,-0.24040966,0.2907423,-0.07707038,0.06276796,-0.49311817,-0.40678215,-0.32690504,-0.42622843,-0.18834446,-0.64677507,-0.6508833,-0.7608471,-0.43951643,16.483599,0.1491637,-0.6536343,-0.49429655,-0.108833104,-0.8295746,-0.16928151,-0.16928151,-0.16928151,-0.16928151,-0.16928151,-0.67719793,-0.12458608,-0.21936183,-0.7092445,-0.38876224,-0.4062801,-0.047746323,-0.5162228,-0.28886634,-0.5836826,0.2667153,-0.16388015,-0.16388015,-0.16388015,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.163867,-0.12056706,-0.5926895,-0.5751427,-0.4998736,-0.4237308,0.331804,-0.5541012,0.41786724,-0.16924964,-0.16924964,-0.16924964,-0.4183368,-0.5162315,1.8619668,-0.45326757,-0.0807927,-0.19943407,-0.13200016,0.6010548,-0.65300566,-0.7158023,-0.39344168,-0.12945709,-0.5332788,-0.72880876,-0.52322805,-0.15863849,0
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.23192492,-0.06121572,-0.062024266,-0.09453109,-0.25597247,-0.11532089,-0.25965443,-0.14765571,-0.16955957,0.030662106,-0.33238542,-0.052885056,-0.078769214,-0.19144097,-0.09609405,-0.30687943,0.12189817,-0.26946506,0.23748782,-0.07707038,-0.26627144,-0.2874623,-0.33242482,-0.14937809,-0.71554995,0.16381426,-0.2799893,-0.33266726,-0.24316189,-0.5075577,-0.45468813,-0.33511758,-0.58246386,-0.37515593,-0.108833104,-0.3324232,-0.21077776,-0.21077776,-0.21077776,-0.21077776,-0.21077776,-0.68934506,-0.12458608,-0.16786516,-0.61819303,-0.061972275,-0.15299466,-0.21968323,-0.26848596,-0.21212575,-0.6053047,0.13873106,-0.21136853,-0.21136853,-0.21136853,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.21135537,-0.23018385,-0.45652562,-0.49783635,-0.6236792,-0.41726133,0.29412982,-0.17178941,0.024501251,-0.21629377,-0.21629377,-0.21629377,-0.21934424,-0.5424624,-0.09468752,-0.2685829,-0.0807927,0.9449965,-0.13200016,-0.50354236,-0.055148493,-0.264026,-0.5091684,-0.12945709,-0.6228152,-0.12610406,0.4027446,-0.21007997,0
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.06569451,-0.06121572,-0.062024266,-0.37877223,-0.22370575,-0.27031872,0.22497758,-0.39328015,-0.19517325,-0.19902904,-0.43413827,-0.052885056,-0.078769214,-0.5978283,-0.09609405,-0.38704437,0.3456775,-0.37614748,0.15058807,-0.07707038,-0.41209182,-0.29458532,-0.49923027,-0.28962928,-0.38618985,-0.2972922,-0.39597058,-0.29752383,-0.28635538,-0.30795234,-0.025996475,0.43889832,-0.5775299,-0.26240033,-0.108833104,-0.52078646,-0.092217065,-0.092217065,-0.092217065,-0.092217065,-0.092217065,-0.24620694,-0.12458608,-0.46477157,0.35442454,-0.40264833,-0.1864396,-0.43863913,-0.1454511,-0.058486868,-0.3419184,16.78459,-0.07568746,-0.07568746,-0.07568746,-0.075674325,-0.075674325,-0.075674325,-0.075674325,-0.075674325,-0.075674325,-0.075674325,-0.075674325,-0.075674325,-0.075674325,-0.075674325,-0.075674325,-0.075674325,-0.4492701,-0.50753134,-0.5229978,-0.06069495,-0.47413325,0.06582112,-0.3290462,0.28075746,-0.081881985,-0.081881985,-0.081881985,-0.25070664,-0.26217234,0.22231592,-0.23781228,-0.0807927,-0.19943407,-0.13200016,-0.6171489,-0.31114146,-0.45547578,0.47315246,-0.12945709,-0.72795975,-0.3187059,-0.21958995,-0.0631043,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.006491446,-0.06121572,-0.062024266,-0.20903453,-0.25505605,-0.108654104,-0.3306145,-0.049054485,-0.18112269,-0.08137823,-0.21711996,-0.052885056,-0.078769214,-0.28791296,-0.09609405,-0.13859189,-0.084455945,-0.1556783,0.36872205,-0.07707038,-0.19699515,-0.33863083,-0.22687869,-0.49677053,-0.015542682,-0.58086866,0.08030798,-0.016311862,-0.49941066,-0.120476894,-0.90635204,-0.26268074,-0.071729645,-0.3257587,-0.108833104,-0.27384534,-0.20781374,-0.20781374,-0.20781374,-0.20781374,-0.20781374,-0.33309588,-0.12458608,0.092486866,-0.4238786,0.12333156,-0.39046702,-0.44936466,-0.1413719,-0.18547787,-0.2435998,-0.0139063215,-0.20797649,-0.20797649,-0.20797649,-0.20796333,-0.20796333,-0.20796333,-0.20796333,-0.20796333,-0.20796333,-0.20796333,-0.20796333,-0.20796333,-0.20796333,-0.20796333,-0.20796333,-0.20796333,-0.5429474,-0.61081797,-0.5482023,0.13152954,-0.43429253,0.6659959,-0.31113333,0.35076067,-0.21293347,-0.21293347,-0.21293347,-0.31733397,-0.3675307,-0.1684379,-0.024654305,-0.0807927,0.8723515,-0.13200016,-0.115036085,-0.1542994,-0.5943979,-0.36071712,-0.12945709,-0.25342956,0.5006503,-0.37445074,-0.20640558,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.14108013,-0.06121572,-0.062024266,-0.23622543,-0.201318,-0.40882957,-0.2128394,-0.23204961,-0.105728075,-0.17795716,-0.06263357,-0.052885056,-0.078769214,-0.23750132,-0.09609405,-0.2032489,-0.2978601,-0.5218802,0.31732324,-0.07707038,0.0514763,0.053081237,-0.21202248,-0.103690736,-0.15384834,-0.36087257,-0.5191084,-0.7445732,-0.392778,-0.43387604,-0.052122753,-0.3896812,-0.47426417,-0.25411934,2.0060978,-0.86141336,0.58357894,0.58357894,0.58357894,0.58357894,0.58357894,-0.093722,-0.12458608,0.050469782,0.62819064,-0.056103386,-0.37235877,-0.49531332,-0.5231945,-0.36732644,-0.39461154,-0.24792057,0.6976946,0.6976946,0.6976946,0.6977076,0.6977076,0.6977076,0.6977076,0.6977076,0.6977076,0.6977076,0.6977076,0.6977076,0.6977076,0.6977076,0.6977076,0.6977076,0.19590102,-0.17569703,-0.7330933,-0.3167724,-0.34514982,0.20688018,0.069540784,0.5472236,0.6842652,0.6842652,0.6842652,-0.23301731,-0.25814164,-0.1993163,-0.015189525,-0.0807927,-0.19943407,-0.13200016,-0.14088126,17.124792,-0.5597161,-0.5734194,-0.12945709,-0.58129483,0.07304861,0.22197147,0.774657,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.0014410059,-0.06121572,-0.062024266,-0.06533484,-0.34932566,-0.03791672,-0.2026386,-0.059176054,-0.18765311,-0.20840311,-0.22300108,-0.052885056,-0.078769214,-0.20823286,-0.09609405,-0.36836377,-0.38251,0.22393014,0.3159083,-0.07707038,0.013492056,-0.36808327,0.37890586,-0.43692678,-0.44412675,-0.26361558,-0.08901018,-0.52521825,-0.57944095,-0.29825237,-0.59906274,-0.08045916,-0.16782196,-0.2637569,-0.108833104,-0.23837653,0.8888727,0.8888727,0.8888727,0.8888727,0.8888727,-0.161645,-0.12458608,-0.2544506,-0.28768596,-0.47213468,-0.3117769,-0.5004736,-0.42972794,-0.1029065,-0.6102314,-0.37511975,1.0470732,1.0470732,1.0470732,1.0470862,1.0470862,1.0470862,1.0470862,1.0470862,1.0470862,1.0470862,1.0470862,1.0470862,1.0470862,1.0470862,1.0470862,1.0470862,-0.031088445,-0.39187628,-0.6409742,-0.20698589,-0.28260496,-0.2295751,-0.57540536,0.28977495,1.0303755,1.0303755,1.0303755,0.14121081,-0.5188287,-0.124531984,-0.8467842,-0.0807927,-0.19943407,-0.13200016,-0.021578345,-0.15153301,-0.48253572,-0.4449986,-0.12945709,0.836689,-0.6812161,-0.3197924,1.1531193,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.18450749,-0.06121572,-0.062024266,-0.1664771,-0.32328117,-0.1483194,-0.05577313,-0.29490083,-0.20448306,-0.10439634,0.31379783,-0.052885056,-0.078769214,-0.2897723,-0.09609405,-0.17006372,-0.27825338,0.03679148,0.371797,-0.07707038,-0.21663302,-0.33384085,-0.5786202,-0.85935736,-0.14198415,-0.3102894,-0.13010931,-0.69898075,-0.26595756,-0.43129984,-0.5309627,0.12004682,-0.04783007,-0.2115796,-0.108833104,-0.49667183,-0.07146894,-0.07146894,-0.07146894,-0.07146894,-0.07146894,-0.13652614,-0.12458608,-0.25558805,-0.50596344,-0.017338086,-0.40785795,-0.51772314,-0.6080052,-0.15429205,-0.45347401,-0.021801379,-0.051943276,-0.051943276,-0.051943276,-0.05193015,-0.05193015,-0.05193015,-0.05193015,-0.05193015,-0.05193015,-0.05193015,-0.05193015,-0.05193015,-0.05193015,-0.05193015,-0.05193015,-0.05193015,-0.37240863,-0.17462847,-0.2217048,-0.10102356,0.7515238,0.102950096,-0.5217153,0.4044101,-0.05835993,-0.05835993,-0.05835993,-0.14307709,-0.4309389,-0.19164847,-0.48071107,-0.0807927,0.91535676,-0.13200016,-0.29093638,-0.44343367,-0.36415347,-0.32111758,-0.12945709,-0.48007515,-0.7468011,-0.51316196,-0.03738356,1
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.18061689,-0.06121572,-0.062024266,-0.18385611,-0.120715134,-0.36857623,-0.09771986,-0.17704637,0.009720879,-0.11903521,-0.18778905,-0.052885056,-0.078769214,-0.3570096,-0.09609405,-0.31359312,-0.25998166,-0.18315543,0.19380006,-0.07707038,-0.3957371,-0.16281238,-0.23073092,-0.566547,-0.23021074,-0.36105037,-0.3259378,-0.61156636,-0.30294105,-0.25221136,0.14353569,0.35266066,-0.4131036,-0.28213865,-0.108833104,-0.52454674,-0.18706562,-0.18706562,-0.18706562,-0.18706562,-0.18706562,-0.7583427,-0.12458608,-0.24685399,-0.44238132,-0.17143267,-0.42737842,-0.51479846,-0.22229336,-0.3212666,-0.40293828,-0.56298286,-0.18423231,-0.18423231,-0.18423231,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.18421917,-0.24478896,-0.72475404,-0.3819545,-0.20433044,-0.41195956,-0.028740453,0.06731718,0.5804353,-0.18941142,-0.18941142,-0.18941142,-0.38549927,-0.4881184,-0.20890191,-0.30457133,-0.0807927,-0.19943407,-0.13200016,-0.42910007,-0.34919068,-0.5560263,-0.22545616,-0.12945709,-0.779247,-0.5881361,-0.06713829,-0.18068483,0
-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,0.009735098,-0.06121572,-0.062024266,-0.050868686,-0.1612934,-0.19101702,-0.0337226,-0.32305616,-0.22930866,-0.24841991,-0.25273472,-0.052885056,-0.078769214,-0.4555867,-0.09609405,-0.1244563,-0.4106732,-0.50336444,0.34319976,-0.07707038,-0.47455087,-0.21508244,-0.31078893,0.62039447,-0.48109385,-0.44915462,-0.09337653,0.06220815,-0.065930545,-0.39351082,-0.080605134,-0.046460796,-0.35938403,-0.20365712,-0.108833104,-0.24890833,0.08562398,0.08562398,0.08562398,0.08562398,0.08562398,-0.35041237,-0.12458608,-0.087617315,-0.46989644,-0.19682997,-0.29370943,-0.024735698,-0.44747117,-0.13886164,-0.4405817,-0.24157791,0.12783413,0.12783413,0.12783413,0.12784722,0.12784722,0.12784722,0.12784722,0.12784722,0.12784722,0.12784722,0.12784722,0.12784722,0.12784722,0.12784722,0.12784722,0.12784722,2.3261266,-0.4514767,-0.517424,-0.08624429,-0.45554513,-0.025683178,-0.671389,-0.15751937,0.11973567,0.11973567,0.11973567,-0.3335582,-0.5967731,-0.16933613,-0.806688,-0.0807927,-0.19943407,-0.13200016,-0.45864072,-0.748629,-0.6259122,-0.65971035,-0.12945709,-0.0962286,0.11669378,-0.19540228,0.1573592,1
