rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_CSN1S2A,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_KRTAP19-7,methylation_gene__GENE_ZNHIT2,methylation_gene__GENE_DECR1,methylation_gene__GENE_IL10RB,methylation_gene__GENE_SNORD84;BAT1,methylation_gene__GENE_SLC25A38,rnaseq_gene__GENE_SNORA54,methylation_gene__GENE_MIB1,methylation_gene__GENE_COMMD5,methylation_gene__GENE_TYMP;SCO2,methylation_gene__GENE_RAB3GAP1,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_NEK4,methylation_gene__GENE_SPATA13,methylation_gene__GENE_NAA50,methylation_gene__GENE_ZNF672,methylation_gene__GENE_TIGD3,methylation_gene__GENE_MYH10,methylation_gene__GENE_TUBA1C,rnaseq_gene__GENE_SCARNA18,methylation_gene__GENE_ZKSCAN4,methylation_gene__GENE_PRKAG1;MLL2,methylation_gene__GENE_ZNF639,methylation_gene__GENE_DLEU2;TRIM13,methylation_gene__GENE_AK2,methylation_gene__GENE_CFAP418,rnaseq_gene__GENE_SNORA38,methylation_gene__GENE_NF2,methylation_gene__GENE_SCRIB,methylation_gene__GENE_FSIP1,methylation_gene__GENE_ZMAT2,methylation_gene__GENE_UBR1,methylation_gene__GENE_C5ORF25,methylation_gene__GENE_POLD3,methylation_gene__GENE_C19ORF36;MOBKL2A,rnaseq_gene__GENE_SNORA37,rnaseq_gene__GENE_SNORA26,rnaseq_gene__GENE_TTTY23,methylation_gene__GENE_STIP1,rnaseq_gene__GENE_SNORA71D,methylation_gene__GENE_TPCN2,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_BLMH,rnaseq_gene__GENE_SNORA16A,methylation_gene__GENE_VPS28,rnaseq_gene__GENE_DEFB132,methylation_gene__GENE_SHCBP1,rnaseq_gene__GENE_SNORA64,methylation_gene__GENE_TINF2,methylation_gene__GENE_STK10,methylation_gene__GENE_COPZ1,methylation_gene__GENE_RSAD2,rnaseq_gene__GENE_SCARNA21,rnaseq_gene__GENE_SCARNA22,methylation_gene__GENE_RBMS2,methylation_gene__GENE_NIPSNAP1,methylation_gene__GENE_CRELD1;IL17RC,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_CTSC,methylation_gene__GENE_LAP3,methylation_gene__GENE_PDXK,methylation_gene__GENE_CAMK2D,rnaseq_gene__GENE_SNORA38B,methylation_gene__GENE_TUBD1;RPS6KB1,methylation_gene__GENE_IQCC,methylation_gene__GENE_ARPC2,rnaseq_gene__GENE_SNORA22,methylation_gene__GENE_RPL10A,methylation_gene__GENE_PIGL,methylation_gene__GENE_SART3,rnaseq_gene__GENE_PRG3,methylation_gene__GENE_SKAP2,methylation_gene__GENE_LOC283314;C1RL,methylation_gene__GENE_GRPEL2,methylation_gene__GENE_PACS1,methylation_gene__GENE_C14ORF143;TDP1,methylation_gene__GENE_HIST1H1T,methylation_gene__GENE_DTD1,methylation_gene__GENE_EML2,rnaseq_gene__GENE_SNORA49,rnaseq_gene__GENE_HSD3B1,methylation_gene__GENE_ACYP1,methylation_gene__GENE_PCMTD2,rnaseq_gene__GENE_TEX13A,methylation_gene__GENE_BANP,methylation_gene__GENE_SDCBP,rnaseq_gene__GENE_TREML2P1,rnaseq_gene__GENE_SNORA50,methylation_gene__GENE_VWA2,rnaseq_gene__GENE_GYPB,methylation_gene__GENE_PSEN1,methylation_gene__GENE_TMEM85,methylation_gene__GENE_CLSTN3,target
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.12946224,-0.16669337,-0.3317339,-0.32373238,-0.13292138,-0.062202632,0.101518735,-0.39039987,-0.30554017,-0.18672594,-0.22761618,-0.21760593,-0.47842783,-0.0118331965,-0.44223374,-0.05130381,-0.23206145,-0.45682833,-0.08420343,-0.2398455,-0.10127344,-0.38165185,-0.2562417,-0.29316068,-0.5592343,-0.06538503,0.23344308,-0.3172479,-0.6838004,-0.15936998,-0.13286361,-0.2139344,-0.40444812,-0.36080524,-0.12478135,-0.098405525,-0.06604976,-0.21917547,-0.1580065,-0.5043411,-0.09053003,0.15962538,-0.16123992,-0.39418957,-0.09292495,-0.3908272,-0.16189265,-1.0722932,1.0300322,-0.92104834,-0.26392707,7.5564847,-0.08098747,-0.5900009,-0.46008706,-0.29721293,-0.11734243,-0.062339194,-0.45223448,-0.7293673,-0.26280522,-0.096605115,0.50301474,-0.39017555,0.635723,-0.20551696,-0.1439139,-0.2328145,-0.44497776,-0.091068126,-0.92130107,0.43906286,-1.0034142,-0.6660657,0.68596745,0.29683715,-0.590875,-0.2437075,-0.1975971,-0.29211408,-1.183355,-0.31510597,-0.13164584,-0.09245486,-0.4596655,-0.13920209,-0.120721675,-0.38195547,-0.12686665,-0.2406304,-0.36348557,-0.2387637,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.18418428,-0.18243098,-0.412611,-0.1233472,-0.16405438,-0.062202632,-0.34681025,-0.38034046,-0.5163187,-0.23835039,-0.15065473,-0.25851983,-0.075018615,-0.18503654,0.29578662,-0.2107363,0.21281907,-0.34752032,-0.08420343,-0.27310356,-0.22421603,-0.5186941,0.16741091,-0.40420523,-0.29896057,-0.06538503,0.16471547,-0.24301726,-0.5753723,0.23291796,0.20187496,-0.18149292,-0.51409215,-0.32970628,-0.12478135,-0.098405525,-0.06604976,0.25313088,-0.1580065,0.10300266,-0.09053003,-0.3859377,-0.16123992,0.127639,-0.09292495,-0.19814862,-0.16189265,-0.6407895,-0.7218597,-0.41517586,-0.3493221,-0.16946821,-0.08098747,-0.54072195,-0.711408,-0.88483095,-0.11734243,-0.6910467,-0.52082425,-0.31862342,-0.3157478,-0.096605115,-0.62119895,-0.32367235,-0.6134074,-0.20551696,0.8515924,-0.4967597,-0.55652153,-0.091068126,-0.38698542,-0.27225506,-0.7154936,-0.21560523,0.38814887,0.11744973,-0.5580012,0.025274513,-0.1975971,0.068598546,-0.95283085,-0.7269567,-0.13164584,-0.20637494,-0.19273351,-0.13920209,-0.120721675,-0.64333886,-0.12686665,-0.3481549,-0.27368712,-0.23901254,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.0841094,-0.16578795,-0.065889515,0.005785313,-0.17280188,-0.062202632,-0.23449464,-0.46059638,-0.10679164,-0.4771114,-0.19173996,-0.38940153,-0.28872222,-0.075476415,-0.288068,-0.22052206,-0.4077992,-0.4857438,-0.08420343,-0.2993577,-0.053739924,-0.0760627,0.5586207,-0.33188042,-0.46352455,-0.06538503,-0.5432876,-0.20663862,-0.5213456,-0.17230219,-0.0603731,-0.16465461,-0.44746938,-0.48737183,-0.12478135,-0.098405525,-0.06604976,0.23617467,2.6692517,-0.1158162,-0.09053003,-0.12601295,-0.16123992,-0.30819434,-0.09292495,-0.17966114,-0.16189265,-0.661681,0.055387426,-0.5308463,-0.38185462,-0.16946821,-0.08098747,-0.0030191669,-0.92529905,0.21194805,-0.11734243,-0.51158446,-0.5544929,-0.4783547,-0.29252744,-0.096605115,0.032407,-0.6340919,-0.049237035,-0.20551696,-0.046223287,-0.1938342,0.1997216,-0.091068126,-0.1930173,-0.18260078,-0.7786216,-0.27699587,0.09686964,-0.28338405,-0.7676376,-0.447418,-0.1975971,-0.29211408,-0.43616873,0.03348039,-0.13164584,-0.10351223,-0.73119116,-0.13920209,-0.120721675,-0.35839596,-0.12686665,0.2143065,-0.055550694,-0.20574412,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.14659649,-0.08902424,-0.15596473,0.07816474,-0.13872643,-0.062202632,0.11661274,-0.357434,-0.093185864,0.39564192,-0.16167238,-0.16149765,-0.2855159,-0.058786448,-0.14385387,0.008991958,-0.048315484,0.11777822,-0.08420343,0.42093542,-0.25611225,0.5902411,0.5357615,0.008752982,-0.40639058,-0.06538503,0.37449306,-0.16033499,0.032961994,-0.015196337,0.876281,-0.10675412,0.47764203,-0.23628953,-0.12478135,-0.098405525,-0.06604976,0.32149196,1.0819601,-0.7628257,-0.09053003,0.93492544,-0.16123992,18.796936,-0.09292495,-0.35374293,-0.16189265,-0.026341397,0.15259661,0.59360105,-0.33106,-0.16946821,-0.08098747,-0.23411584,-0.6506961,0.6525621,-0.11734243,0.006710713,-0.32668826,-0.009682345,0.4232101,-0.096605115,0.20773256,-0.10051148,-0.04794506,-0.20551696,0.040323667,0.12905991,0.059401732,-0.091068126,-0.15076315,-0.114262246,-0.026303617,1.1019387,-0.48909938,0.33408856,-0.71191585,-0.95092225,-0.1975971,0.30717418,0.7622155,0.17981374,-0.13164584,-0.55086654,-0.11777648,-0.13920209,-0.120721675,-0.3698224,-0.12686665,-0.3628671,-0.16216785,-0.25020206,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.1966562,-0.16356386,-0.34016314,-0.23532268,-0.16915095,-0.062202632,-0.20637581,-0.16639262,-0.41339564,-0.29591128,-0.14576848,-0.39624453,-0.10787479,-0.1676715,-0.040581383,-0.27068618,0.03348793,-0.6622788,-0.08420343,-0.15501134,-0.44588295,-0.41284603,0.61323,-0.10729444,-0.38499838,-0.06538503,-0.44464988,-0.31112525,-0.49091792,-0.37136889,0.015173524,-0.1888434,-0.47449273,0.04649592,-0.12478135,-0.098405525,-0.06604976,-0.27013284,-0.1580065,-0.45128986,-0.09053003,0.3646618,-0.16123992,0.43694746,-0.09292495,-0.30217633,-0.16189265,-0.7243537,-0.6788692,-1.029513,-0.26277056,-0.16946821,-0.08098747,-0.28173038,-0.93054,-0.21990408,-0.11734243,-0.37205008,0.12123667,-0.5990146,-0.36448836,-0.096605115,-0.012630903,-0.103709675,-0.16334566,-0.20551696,0.07629745,-0.27596512,-0.5540689,-0.091068126,-0.64836,-0.4512755,-0.69445634,-0.681066,0.02197482,0.14611106,-0.38353088,-0.8007671,-0.1975971,0.06590745,-0.22292928,-0.355866,-0.13164584,-0.9317309,-0.7769711,-0.13920209,-0.120721675,-0.4157825,3.8257403,0.041767918,-0.22174373,-0.30991727,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,0.044913188,-0.31608155,-0.13865478,-0.28606567,-0.17350858,-0.062202632,-0.14720435,-0.4226156,-0.17089076,-0.39654067,-0.23090385,-0.20325044,-0.073072135,-0.4910214,-0.58589876,-0.1996206,-0.022443425,-0.54644,-0.08420343,-0.12714258,-0.4177641,-0.56311786,-0.39736313,-0.3858611,-0.47111338,-0.06538503,-0.50999844,-0.17764193,0.02651002,-0.18752758,-0.583496,-0.18445207,-0.29031804,-0.13703787,-0.12478135,-0.098405525,-0.06604976,-0.55999285,-0.1580065,-0.4385984,-0.09053003,-0.569237,-0.16123992,-0.47977772,-0.09292495,-0.52581334,-0.16189265,-0.46154115,0.031071454,-0.45383415,-0.41401592,-0.16946821,-0.08098747,-0.24065323,-0.2770801,-0.43591803,-0.11734243,-0.18902016,-0.48197678,-0.6038686,-0.23033102,-0.096605115,-0.70254594,-0.45460927,-0.74399483,-0.20551696,1.6503719,-0.3630845,-0.5829304,-0.091068126,0.004825182,-0.45314068,-0.17219852,-0.5463277,-0.35499778,0.22702913,-0.19466566,-0.26122212,-0.1975971,-0.29211408,-0.6117883,-0.7225787,-0.13164584,0.1386161,-0.19541068,-0.13920209,5.975308,-0.3037896,-0.12686665,-0.46829912,-0.2645406,-0.1819693,0
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.15821944,-0.16231193,1.394731,-0.2984865,-0.20066057,-0.062202632,-0.2598051,-0.11100279,-0.22964166,0.2266463,-0.23350349,12.3398,-0.5035464,-0.16702552,-0.2392607,-0.26090673,-0.56253994,-0.40772516,-0.08420343,-0.19165169,-0.39249074,-0.5452656,0.016379472,-0.15221769,-0.47124052,-0.06538503,0.2342003,0.09209065,-0.40351412,-0.43727162,-0.2500176,0.70495236,-0.65262175,-0.5405921,-0.12478135,-0.098405525,-0.06604976,-0.3292837,-0.1580065,-0.035745893,-0.09053003,-0.13764112,4.393264,-0.26296553,-0.09292495,-0.27524054,3.297256,-0.54482496,-0.18548103,-0.2059178,-0.2853521,-0.16946821,-0.08098747,0.114842616,-0.81080765,-0.22360373,-0.11734243,-0.5297637,11.013404,-0.28637326,-0.40839237,-0.096605115,0.40979728,-0.12562427,-0.32403052,-0.20551696,0.5107584,-0.57040715,-0.69695526,-0.091068126,-0.14357255,-0.54310334,-0.63647497,-0.24774797,-0.1584585,0.10279128,-0.14916669,-0.55974805,-0.1975971,-0.29211408,-0.17178863,-0.4679068,-0.13164584,0.016139613,-0.27596745,-0.13920209,-0.120721675,-0.13462703,-0.12686665,0.05627571,-0.120199084,7.6840844,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.055850435,-0.14951669,-0.19208083,-0.24503778,-0.024043005,-0.062202632,-0.122516625,0.021342544,-0.30774352,-0.31439823,-0.04298654,-0.47243372,0.17334744,-0.30035275,-0.13231716,0.10434448,-0.2749228,-0.32672927,-0.08420343,-0.45971224,-0.35047442,-0.3127789,0.14441542,0.5844893,-0.10026049,-0.06538503,0.09666016,-0.071650155,-0.5242418,-0.45176268,-0.16516109,0.1342398,-0.42192152,0.059761036,-0.12478135,-0.098405525,-0.06604976,-0.13246664,-0.1580065,-1.0316597,-0.09053003,-0.5437016,-0.16123992,-0.389679,-0.09292495,-0.17823845,-0.16189265,-0.85397625,-0.9095307,-0.5207945,-0.4145709,-0.16946821,-0.08098747,-0.1799206,-0.6073946,-0.22889239,-0.11734243,-0.23327631,-0.4447734,-0.24283832,0.20938256,-0.096605115,-0.821521,-0.58927,-0.4751024,-0.20551696,-0.3882472,-0.39907834,-0.51025224,-0.091068126,-1.0664152,1.2283728,-0.48916066,-0.42783117,0.15973306,0.2347243,-0.6503547,-0.6975245,-0.1975971,0.9229516,-0.6501306,-0.33900884,-0.13164584,-0.36825752,-0.907093,-0.13920209,-0.120721675,-0.64893174,-0.12686665,-0.54751545,-0.3295315,-0.3144148,0
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.1568862,-0.15689698,0.2740271,0.078939654,-0.16796985,-0.062202632,-0.026298843,-0.34810895,-0.038867623,-0.050047755,-0.19163461,-0.0985294,-0.45747662,-0.14235432,0.3401602,0.08121395,0.4179831,-0.33844408,-0.08420343,-0.0032580248,-0.31407773,0.052040603,-0.5170931,-0.17956533,-0.103140056,-0.06538503,0.4805979,-0.21607813,-0.25814354,-0.248882,-0.25870493,-0.22087993,0.02323889,-0.33727214,-0.12478135,-0.098405525,-0.06604976,-0.36359313,-0.1580065,0.22421631,-0.09053003,-0.31318375,-0.16123992,-0.0017914142,-0.09292495,-0.3567563,-0.16189265,-0.6842605,-0.80631155,1.079778,-0.32135627,-0.16946821,-0.08098747,-0.5124998,1.0803608,-0.028972575,-0.11734243,-0.30556616,0.26431188,-0.033646338,-0.44284943,-0.096605115,-0.1580601,0.11721725,-0.78274965,-0.20551696,0.055854093,-0.7736811,-0.40461373,-0.091068126,0.1913619,0.1253242,-0.7971258,0.37028813,-0.4670587,-0.13366386,-0.09165115,0.52340823,-0.1975971,-0.29211408,0.23496163,-0.17621435,-0.13164584,-0.5277786,-0.8229156,-0.13920209,-0.120721675,-0.59515744,-0.12686665,-0.16813247,-0.14182854,0.07782742,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.18747903,-0.13248526,-0.0111922175,-0.13892403,-0.1523749,-0.062202632,-0.31487733,-0.2855812,-0.34964088,-0.093879215,-0.16137616,0.8287478,-0.38008252,0.22665161,-0.12597282,-0.22490972,0.23171607,0.2553452,-0.08420343,-0.13450842,0.18400119,0.32120743,-0.8107466,0.104248665,-0.5412393,-0.06538503,-0.5448457,-0.19474085,-0.0822169,0.7619874,-0.44677287,-0.19062074,-0.07851819,-0.5532138,-0.12478135,-0.098405525,-0.06604976,-0.11984395,-0.1580065,0.0813166,-0.09053003,-0.54027337,-0.16123992,0.43035525,-0.09292495,0.29107195,-0.16189265,0.29303056,-0.88328624,18.440142,-0.22622053,-0.16946821,6.3936143,0.0542569,-0.3675334,-0.33783373,-0.11734243,-0.5333289,-0.34317532,-0.1099704,-0.032956555,-0.096605115,0.02875919,-0.6449675,-0.31181708,1.7356099,-0.44775406,0.3505865,0.18226857,-0.091068126,0.106523864,-0.16118361,-0.24431203,0.1756202,8.911743,-0.33722767,1.1767244,0.47083402,3.8973687,-0.29211408,0.6568303,0.56929004,-0.13164584,-0.75228107,0.1679971,-0.13920209,-0.120721675,0.2455843,-0.12686665,-0.24531312,-0.2622297,-0.061379217,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.12822078,-0.06661024,-0.07461954,0.052150622,-0.16487549,-0.062202632,-0.14125733,-0.10495828,-0.05649998,0.03354889,-0.13569567,0.017155245,-0.2928927,-0.27041417,-0.2057371,-0.2517622,0.027768988,-0.06249346,-0.08420343,0.14058182,-0.44093883,1.1860231,-1.0080308,-0.103105515,0.006825488,-0.06538503,-0.6981153,-0.29722366,-0.20427099,0.37537786,-0.12298506,-0.3073349,-0.20325397,-0.58453506,-0.12478135,-0.098405525,-0.06604976,-0.51479757,-0.1580065,-0.20026623,-0.09053003,-0.72290397,-0.16123992,-0.41267517,-0.09292495,0.65183705,0.8966576,-0.036013413,-0.37069225,0.0015186933,-0.11345255,-0.16946821,-0.08098747,-0.27700683,-0.7408135,0.09045535,-0.11734243,-0.2059844,-0.5237838,0.33324426,-0.085660756,-0.096605115,-0.23740064,-0.8330991,-0.7232673,-0.20551696,-1.0288484,0.24609666,-0.57935715,-0.091068126,-0.26863486,-0.098398864,0.11369939,-0.087010674,-0.32067934,-0.1329632,0.40779313,-0.16070837,-0.1975971,-0.29211408,0.8591933,-0.071472056,-0.13164584,-0.647184,0.9675713,-0.13920209,-0.120721675,-0.10167139,-0.12686665,-0.3563287,-0.4354882,-0.25687236,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.076203614,-0.23513325,-0.0949888,-0.06994011,-0.08458078,-0.062202632,-0.13508128,0.0649278,-0.08427921,-0.15024321,-0.020011717,-0.097612344,0.28880006,-0.5423916,-0.51555055,-0.08007487,-0.49083483,-0.2586111,-0.08420343,0.03525981,-0.14945257,-0.4668196,-0.15707669,-0.319653,-0.25724414,-0.06538503,-0.63154143,-0.2894092,-0.23340999,-0.30454817,-0.5225335,-0.009899763,0.061021928,-0.03342814,-0.12478135,-0.098405525,-0.06604976,-0.24576817,-0.1580065,-0.2213841,-0.09053003,-0.57818335,-0.16123992,-0.0030594775,-0.09292495,-0.17241728,-0.16189265,-0.18163046,-0.17068417,-0.44188455,-0.43120572,-0.16946821,-0.08098747,-0.5372498,-0.18017888,-0.47515976,-0.11734243,-0.22574477,-0.7365661,-0.8149847,-0.15422876,-0.096605115,-0.5370599,-0.25468537,-0.7566481,-0.20551696,-0.43183067,-0.64169,-0.041428152,-0.091068126,-0.653902,-0.39138612,-0.0017177872,-0.20314054,-0.14687648,0.007488784,-0.8753029,-0.36229286,-0.1975971,0.1859912,-0.124697626,-0.12004647,-0.13164584,-0.23198739,-0.24876213,-0.13920209,-0.120721675,0.07925118,-0.12686665,-0.25437033,-0.6368654,-0.2109924,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14290075,-0.25846893,-0.08692357,-0.16788736,-0.15554638,0.0,-0.2018513,-0.18179962,-0.2836708,-0.2384701,-0.061921258,-0.17653112,0.1645204,-0.5322896,-0.49433827,-0.2060444,-0.15710963,-0.23550187,0.0,-0.2297205,-0.18731812,-0.6110262,-0.21516225,-0.43722633,-0.18121654,0.0,-0.38365275,-0.18156946,-0.32937488,-0.2769225,-0.64471084,-0.036136836,0.07216458,-0.15882397,0.0,0.0,0.0,-0.36781013,0.0,-0.12574768,0.0,-0.6625794,0.0,-0.25507885,0.0,-0.36030063,0.0,-0.21221477,-0.026849324,-0.2882718,-0.20803693,0.0,0.0,-0.20200704,-0.38446197,-0.61605555,0.0,-0.33789495,-0.018115496,-0.5960692,-0.16995917,0.0,-0.69038206,-0.20652495,-0.08438469,0.0,-0.22384953,-0.38917103,-0.5338643,0.0,-0.42048192,-0.25898126,-0.18946803,-0.43234307,-0.47723588,0.02152982,-0.34737337,0.64045054,0.0,0.0,-0.38975823,-0.59478384,0.0,-0.55378324,-0.10437346,0.0,0.0,-0.04308189,0.0,-0.26930127,-0.6213799,-0.18790287,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048268203,-0.1651014,-0.13764456,-0.13481195,-0.10242777,0.0,0.014199687,0.26083815,0.03235227,-0.17520335,5.4221683,-0.111674,0.33688053,20.643696,-0.25685114,-0.07059685,-0.29306826,17.799217,0.0,-0.120605,0.15903741,0.03075288,-0.0037004796,-0.4447444,-0.24891303,0.0,-0.33496618,0.095628455,-0.36476704,-0.427935,-0.5773321,0.00416636,0.117118716,12.409529,0.0,0.0,0.0,-0.16039088,0.0,-0.09557536,0.0,-0.14526464,0.0,0.047184657,0.0,-0.44985923,0.0,0.0060257027,0.008725541,-0.5351895,-0.4302664,0.0,0.0,-0.3370905,-0.2007101,-0.6638242,0.0,-0.17039888,-0.27810508,-0.09912416,-0.14155343,0.0,-0.5476733,0.13314454,-0.2218981,0.0,-0.60239017,-0.36515677,0.13232845,0.0,-0.69334924,-0.44891998,0.26265955,-0.8461256,-0.25809038,0.08867046,-0.32039264,-0.2593619,0.0,0.0,-0.20156042,-0.09971266,0.0,0.19658156,-0.15142156,0.0,0.0,0.27623466,0.0,-0.4108392,-0.6683631,-0.21968238,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.17380638,-0.041277163,-0.1998865,0.11150086,-0.1318523,-0.062202632,0.017493585,-0.2707506,0.12366044,0.6099923,-0.06693807,0.5203458,0.1116921,0.07662927,-0.0032453751,-0.09616616,-0.08529546,0.016149264,-0.08420343,0.32913005,0.052049924,0.10643873,0.033966485,0.6895639,-0.15518332,-0.06538503,0.27517974,-0.12845607,0.13392659,-0.21978953,0.07660994,-0.2310032,0.5140141,-0.32625702,-0.12478135,-0.098405525,-0.06604976,-0.26104143,-0.1580065,0.4045165,-0.09053003,0.5935263,-0.16123992,0.12553485,-0.09292495,-0.28778902,-0.16189265,-0.10417332,-0.6212007,0.20297672,-0.008834172,-0.16946821,-0.08098747,0.47029766,-0.03027381,0.75583434,-0.11734243,0.8021082,0.6481,0.22160444,-0.23947203,-0.096605115,0.24842693,-0.28042972,0.12742758,-0.20551696,0.7921315,-0.05857493,0.5604565,-0.091068126,0.4326951,-0.0864881,0.68740594,0.5273646,0.077532254,0.5500475,-0.52054065,-0.80051196,-0.1975971,-0.29211408,0.5512307,0.60468036,-0.13164584,-0.47527054,0.09623319,-0.13920209,-0.120721675,0.3186229,-0.12686665,0.72434026,0.111199245,0.027777694,0
21.954548,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.24405195,0.012731223,0.21660419,-0.1489849,-0.049803033,-0.062202632,0.0850951,-0.13386142,0.19522147,0.31541374,-0.11753057,-0.3885133,-0.36215982,0.107783705,0.16698237,-0.030065026,-0.15442577,0.6640175,-0.08420343,0.2018828,0.12687787,0.9072389,-0.0036232946,-0.07058735,-0.0053086625,-0.06538503,0.44957247,-0.25873694,0.11462204,-0.40772003,0.6127696,-0.13214754,-0.08487351,0.14929174,-0.12478135,-0.098405525,-0.06604976,0.3258148,-0.1580065,1.0635356,-0.09053003,-0.36239523,0.43443447,0.06738498,19.45237,-0.26361972,-0.16189265,-0.07323215,0.5190723,-0.3551441,0.10326747,1.3471751,-0.08098747,0.2386466,-0.26059327,0.6078951,-0.11734243,0.4582251,0.03646363,-0.12781247,-0.1686517,-0.096605115,0.45078987,0.4946206,0.12983482,-0.20551696,0.8283505,0.16431585,0.6926283,-0.091068126,0.30737022,0.079830065,-0.7161906,0.16614056,-0.24005385,0.2754929,0.04306605,-0.7991002,-0.1975971,-0.29211408,0.6029504,0.22810751,-0.13164584,-0.7124662,0.08693623,-0.13920209,-0.120721675,0.5542948,-0.12686665,0.012266826,0.10172815,-0.12453584,1
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.121292815,-0.10191911,-0.2077755,-0.10445842,-0.0939132,-0.062202632,-0.03722184,-0.04128547,-0.0007209586,-0.037305906,-0.035810404,-0.054712676,-0.10248942,-0.019471189,0.40043414,-0.15946285,0.20179227,0.07793166,-0.08420343,0.18189687,0.63115025,0.08056937,0.05936306,0.29311717,-0.4460713,-0.06538503,0.36425018,-0.059810854,-0.2609904,0.13983752,19.484964,-0.10752729,0.63009816,0.5524361,-0.12478135,-0.098405525,-0.06604976,0.50670975,-0.1580065,1.5463823,-0.09053003,1.273804,-0.16123992,-0.44946516,-0.09292495,-0.21013428,-0.16189265,-0.1411238,-0.48786923,-0.44519812,0.07120482,-0.16946821,-0.08098747,0.34948266,-0.39043665,0.33194646,-0.11734243,0.07303059,-0.124757275,-0.35671064,-0.11379944,-0.096605115,0.30692637,-0.7267685,-0.04780338,-0.20551696,-0.2468843,0.016415777,0.27259248,-0.091068126,0.01525077,-0.053817704,0.41341215,-0.19588937,-0.3666765,0.060968205,17.49822,-0.57482773,-0.1975971,-0.29211408,-0.54604125,-0.14034234,-0.13164584,-0.012447831,0.37730986,-0.13920209,-0.120721675,-0.28112853,-0.12686665,-0.24048412,-0.02928897,-0.19480339,0
-0.045454547,-0.045454543,-0.04545455,-0.045454547,-0.045454543,-0.06147661,-0.063021496,-0.06425547,-0.13603243,-0.045510657,-0.32124135,-0.21425042,-0.10521495,-0.062202632,0.11876868,-0.13403903,-0.015839394,-0.124618046,-0.06408709,-0.5866187,-0.5412755,-0.27822018,-0.3142809,-0.22971542,-0.21411556,0.14966811,-0.08420343,-0.23396961,-0.513796,0.2762228,0.16590445,0.094478734,-0.59021163,-0.06538503,0.044845246,-0.38193974,-0.074455366,-0.16243957,0.7223871,0.038156252,0.51476973,-0.38837922,-0.12478135,-0.098405525,-0.06604976,0.71000797,-0.1580065,-0.8659527,-0.09053003,-0.5430317,-0.16123992,-0.024520531,-0.09292495,-0.5697007,-0.16189265,-0.60709876,-0.6947442,-0.8324391,0.09249891,-0.16946821,-0.08098747,-0.583168,-0.20606868,-0.041871842,-0.11734243,-0.5526979,-0.071367264,0.010475566,-0.131812,-0.096605115,0.16332127,-1.0450197,0.28376254,-0.20551696,-0.18643868,0.17202418,-0.49781004,-0.091068126,-0.5336066,-0.49028862,-0.31968224,-0.31092164,0.111408,-0.00097121793,-0.74247515,0.06652927,-0.1975971,-0.29211408,1.1485928,-0.32672045,-0.13164584,-0.49064782,-0.91987664,-0.13920209,4.8539886,-0.50321835,-0.12686665,-0.44209248,-0.453933,-0.19168527,1
