methylation_gene__GENE_TRIM25,methylation_gene__GENE_C18ORF10;KIAA1328,methylation_gene__GENE_DGUOK,methylation_gene__GENE_C14ORF80,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_ADH5,methylation_gene__GENE_GATA6,methylation_gene__GENE_BCL7A,methylation_gene__GENE_ETS1,methylation_gene__GENE_MAN2A1,methylation_gene__GENE_TUBGCP3,methylation_gene__GENE_SIN3A,methylation_gene__GENE_LLPH,methylation_gene__GENE_TM9SF1,methylation_gene__GENE_HSPBP1,methylation_gene__GENE_CRIP2,methylation_gene__GENE_USPL1,methylation_gene__GENE_BRI3,methylation_gene__GENE_CDK11A;CDK11B,methylation_gene__GENE_CYP2R1,methylation_gene__GENE_MRPS34;EME2,rnaseq_gene__GENE_ACTL6B,methylation_gene__GENE_TSPAN12,methylation_gene__GENE_HERC5,methylation_gene__GENE_ACP2;NR1H3,methylation_gene__GENE_SMARCA4,methylation_gene__GENE_APLP2,methylation_gene__GENE_ZNF273,methylation_gene__GENE_FUCA1,methylation_gene__GENE_FIBCD1,methylation_gene__GENE_PTGES3,methylation_gene__GENE_KIAA1328;C18ORF10,methylation_gene__GENE_ATP6V1C1,methylation_gene__GENE_RNF17,methylation_gene__GENE_POM121,methylation_gene__GENE_H3F3B,methylation_gene__GENE_CEP350,methylation_gene__GENE_CYP39A1;SLC25A27,methylation_gene__GENE_E2F5,methylation_gene__GENE_LOC100329108;GCSH,methylation_gene__GENE_MSRB2,methylation_gene__GENE_USF1,methylation_gene__GENE_CAMK2D,rnaseq_gene__GENE_KCNK16,methylation_gene__GENE_XKR8,methylation_gene__GENE_NEK11;ASTE1,methylation_gene__GENE_GAS2L1,methylation_gene__GENE_TMEM8A;LOC100134368,methylation_gene__GENE_SLC35F2,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_FAM9C,methylation_gene__GENE_POLR1B,methylation_gene__GENE_MDK,methylation_gene__GENE_NMD3,rnaseq_gene__GENE_RHAG,methylation_gene__GENE_NAA20,methylation_gene__GENE_FKBPL,methylation_gene__GENE_TMEM20,methylation_gene__GENE_MXD3,methylation_gene__GENE_RAB28,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_EPR1;BIRC5,rnaseq_gene__GENE_INSL6,methylation_gene__GENE_GADD45B,methylation_gene__GENE_INPP5K;LOC100306951,rnaseq_gene__GENE_LGALS14,methylation_gene__GENE_FAM103A1,methylation_gene__GENE_ALOXE3,rnaseq_gene__GENE_SCRT2,methylation_gene__GENE_STAMBP,methylation_gene__GENE_NOC3L,methylation_gene__GENE_MYLIP,methylation_gene__GENE_SC5DL,rnaseq_gene__GENE_SEL1L2,methylation_gene__GENE_OSBP,methylation_gene__GENE_IER3,methylation_gene__GENE_TFDP3,methylation_gene__GENE_TC2N,methylation_gene__GENE_GMFB,methylation_gene__GENE_FAM160A2,methylation_gene__GENE_RNF139,methylation_gene__GENE_SH3RF2,methylation_gene__GENE_SNRPC,rnaseq_gene__GENE_ESRP1,methylation_gene__GENE_PTPN12,methylation_gene__GENE_ERBB2,rnaseq_gene__GENE_HSD3B1,methylation_gene__GENE_PRIM1,methylation_gene__GENE_GLT25D1,methylation_gene__GENE_PHC2,methylation_gene__GENE_SPPL3,methylation_gene__GENE_CUL3,methylation_gene__GENE_PBX4,methylation_gene__GENE_SGSM3,methylation_gene__GENE_PANK1,methylation_gene__GENE_XRCC5,methylation_gene__GENE_TXNL1,rnaseq_gene__GENE_UGT2B10,rnaseq_gene__GENE_XAGE2,rnaseq_gene__GENE_NCRNA00200,target
-0.07652138,0.15407166,-0.028374506,-0.15205169,-0.014154471,0.015292484,0.7040547,0.1232142,-0.14835371,-0.006913302,0.3487793,0.2115988,0.11761284,-0.033548996,0.057866126,-0.08469872,0.2721562,0.21544248,-0.10721155,0.16999507,-0.12925883,-0.16482092,0.4701935,-0.14185742,-0.1057734,-0.2754753,-0.0736135,0.04020207,0.46748877,0.007830571,-0.402363,-0.100056455,0.38773543,0.20431826,-0.01716856,-0.116714045,0.2771072,-0.25731957,0.6434427,0.00057005626,-0.16868843,0.09621244,0.2975621,-0.21404667,-0.02984269,-0.15785402,-0.07010193,0.6706159,0.47763908,0.39513245,-0.33781904,-0.08115438,0.37418416,0.5903833,-0.30877718,11.7894335,0.18490529,0.109564155,-0.21806386,0.3151896,-0.12790692,-0.23364483,-0.39434704,0.43376705,0.06654287,-0.29149142,0.069888294,0.034241974,-0.2252397,0.24942996,-0.19389817,-0.24824542,-0.08800881,-0.21608903,-0.28125158,-0.21820615,-0.38673952,-0.21670084,0.2086461,-0.52836215,0.0049841176,-0.10885138,-0.07444908,0.5944427,-0.34237975,1.2428569,-0.34746942,1.056806,0.02462999,0.36052606,1.4659463,-0.45496094,0.8916698,0.04544865,0.13301995,-0.44136277,0.17825021,-0.3506713,-0.31089383,-0.2808206,1
-0.016084675,-0.016760064,-0.07421398,0.012617966,-0.102926016,0.013772832,-0.22590847,0.12649883,-0.17452301,-0.064074576,0.09612576,0.09890818,-0.04211608,-0.15308404,-0.057055067,0.09817493,0.030084686,-0.08416418,-0.042517405,0.2887578,-0.17712224,-0.16482092,0.3109398,-0.06145225,-0.19659534,-0.06756597,-0.27259216,0.17330325,0.05021733,-0.06524534,-0.27602622,-0.044705715,0.25139105,0.024710258,0.011852992,-0.12276777,-0.10375174,-0.39050183,-0.18298623,-0.09985876,0.53700453,-0.020517217,-0.22859602,-0.21404667,0.32551554,0.03253529,-0.10242157,0.85027456,-0.05950472,-0.08662228,0.07777999,0.015021963,0.41991854,0.30121198,-0.30877718,0.34378695,0.30367288,-0.1837553,-0.028999897,-0.25908375,-0.12790692,-0.2953802,-0.39434704,-0.27008268,0.16293709,-0.29149142,-0.056837387,0.35963127,-0.2252397,2.2015953,-0.4429572,-0.19103618,-0.06919804,1.0340052,-0.18019828,-0.028222162,-0.3044711,-0.075970866,-0.023661032,0.6660422,-0.15379882,0.12940437,-0.53317887,-1.1379815,-0.28360274,1.1303705,-0.34746942,0.5324539,0.24189726,-0.6843004,-0.10210677,0.0050769914,0.91712683,0.033414014,0.08393983,-0.5964661,0.70153695,0.22684282,-0.31089383,-0.2808206,0
-0.40861222,-0.2835308,-0.17371228,-0.38773686,-0.08988295,-0.300211,-0.24620214,-0.19698603,-0.039041467,-0.49059018,-0.3115155,-0.30122894,-0.0735037,-0.426952,-0.4621582,-0.5271536,-0.09029306,-0.36312103,-0.4857955,-0.1248465,-0.61944723,-0.16482092,-0.3543118,-0.30237436,-0.44784558,-0.37283975,-0.32857,10.904877,-0.3431452,12.635625,-0.5949948,-0.56837213,-0.50860465,0.19551662,-0.393498,-0.2929426,-0.8647737,12.061475,-0.20760019,-0.5748035,-0.09805371,0.55027676,-0.3374968,-0.21404667,-0.41048208,-0.45879182,-0.75076437,-0.2951806,-0.7160285,-0.3714094,-0.33781904,-0.78578997,-0.70632917,-0.41218394,-0.30877718,-0.5101273,7.4218483,-0.18793564,-0.67151886,-0.10305945,-0.12790692,-0.9181401,1.5220971,-0.4225935,-0.9225498,-0.29149142,-0.31675732,-0.30205843,-0.2252397,-0.85084975,-0.8535509,-0.40134174,-0.7524514,0.9162899,0.18924297,-0.65640014,0.28809085,-0.18054625,-0.64457226,-0.59097296,-0.61352944,-0.26360774,-0.98337936,-0.6899028,-0.53798556,0.1299802,-0.34746942,-1.3969084,-0.37019387,0.06007358,-0.25861353,-0.79137117,0.10595801,-0.5637165,-0.41005966,-0.5399802,-0.853348,-0.3506713,-0.31089383,1.0166595,0
-0.19242254,-0.22428884,-0.13310921,-0.38902277,-0.22722618,-0.123153225,-0.2622808,-0.25917035,-0.31109267,-0.35380167,-0.2773962,-0.5845813,-0.14226203,-0.21596573,-0.63997984,-0.40604243,-0.18680955,-0.21808138,-0.759759,-0.7208213,-0.13816439,-0.16482092,-0.41950926,-0.040760398,-0.32727972,-0.8685795,-0.47922686,6.4738603,-0.43427953,-0.27414963,-0.14355958,-0.63634235,-0.49114016,0.21099316,-0.21790232,-0.2673036,4.8694487,0.6500384,-0.35618845,-0.299529,-0.5541867,-0.22351843,-0.24872036,-0.21404667,-0.39864066,-0.9925729,-0.57144254,-0.65787023,-0.63039243,-0.26498997,-0.33781904,-0.42127448,-0.9847477,8.529096,7.399948,-0.4322706,0.38824812,-0.2767743,-0.7079188,-0.87999886,-0.12790692,-0.81343997,-0.39434704,-0.5256106,-0.589014,-0.29149142,-0.4453428,-0.66223633,-0.2252397,-0.7504698,-0.80961674,-0.39933008,-0.40145898,-0.21608903,-0.29545394,-0.70248044,0.3808213,-0.45927146,-0.7084424,0.046957247,-0.5320953,0.28055072,-0.5056323,0.6849535,-0.4530521,-0.38010016,-0.34746942,-1.2618386,-1.2698079,0.6914334,-0.05730126,-0.33539927,-0.2811148,-1.3724725,-0.56553864,2.0218978,-0.73910373,-0.3506713,-0.31089383,-0.2808206,0
-0.011136081,0.14547895,-0.13842803,0.011302611,-0.15692633,0.45171192,13.16581,-0.004043486,13.097725,0.17473541,0.09894115,0.52368385,-0.09371205,-0.013178644,0.035980176,0.06332202,-0.13626468,0.12784725,0.12169246,0.21943744,0.26040035,-0.16482092,0.41204724,0.17842437,-0.23336408,1.5336134,-0.07176361,0.36362433,-0.1289191,0.06104646,-0.06899369,0.13609831,0.16009125,0.33610672,0.6751983,0.018942876,0.79958886,0.26548034,0.01025826,0.5089193,-0.41822484,0.53824544,0.53032386,-0.21404667,0.0087542245,0.90949035,-0.2594388,12.143897,-0.0829331,-0.36625913,-0.33781904,0.32112217,11.661477,0.90225995,-0.30877718,0.08280249,0.4260946,12.048981,0.93253267,1.5762556,-0.12790692,1.1394548,0.09514059,-0.1587453,0.5435108,0.07303744,-0.2270984,-0.23943149,6.8826556,0.0014045518,-0.20785762,0.124730065,0.117250994,-0.21608903,0.6760334,1.2164826,0.96730125,-0.3928451,0.8564177,0.11473723,0.267004,0.48773474,0.15472953,1.1062192,-0.0033364557,-0.32598186,-0.34746942,0.93351066,2.0875115,0.5449069,1.9479288,0.0050276546,0.11689602,10.614565,0.20866361,1.0528469,-0.15714903,-0.06675284,3.2288754,-0.2808206,1
-0.25494656,-0.13632998,-0.16060051,-0.17030519,-0.36510438,-0.21783741,-0.16215709,-0.27719942,-0.24542294,-0.1640726,0.010219741,-0.46715933,-0.2061471,0.30887944,-0.03785413,-0.41059664,-0.2573992,-0.5107511,-0.24454612,-0.5621578,-0.3883286,-0.16482092,3.8597045,-0.25678486,-0.5025694,-0.32136,-0.3133454,-0.094383,-0.43821102,-0.27209023,-0.517995,-0.33636236,-0.55956453,0.048876032,0.09036696,0.0728871,-0.545716,-0.043235682,10.864831,-0.39938074,-0.55624264,-0.52466226,-0.2129137,-0.21404667,0.2671745,-0.20096754,0.0013274414,0.060148727,-0.5033754,-0.30833462,-0.33781904,-0.4803123,-0.17759052,-0.3964675,-0.30877718,-0.358724,-0.6280077,-0.15932088,-0.26434767,-0.57004887,-0.12790692,-0.128657,-0.39434704,0.25621936,-0.22691546,-0.29149142,-0.5658451,-0.21829297,-0.2252397,-0.7759203,-0.26337096,-0.41489053,-0.77971077,-0.21608903,-0.11214146,0.15906714,-0.0755066,-0.023864267,-0.122520916,-0.25048614,1.7673863,-0.2009844,-0.69315416,-0.41812804,0.18889003,-0.3821389,-0.34746942,-0.9460753,-0.15357372,0.64441466,-0.1729628,-0.33845285,0.16560772,-0.63141894,-0.3152403,-0.4972556,-1.3324021,-0.3506713,-0.31089383,-0.2808206,1
-0.055798367,0.09852124,-0.09289224,0.15070035,0.2494658,-0.16973417,-0.07067681,-0.0661184,0.11241463,0.02337449,-0.07210675,-0.10557542,-0.231528,0.7128749,0.0070095146,0.20847586,11.028923,-0.3496642,0.34840903,-0.05869385,0.09791956,-0.16482092,-0.03823862,0.30011103,0.18608886,-0.14904751,-0.18725918,0.4462809,-0.08947752,0.11339809,-0.1534252,-0.1290412,-0.3556685,0.10321687,-0.43760714,0.58556247,0.331423,-0.24870011,-0.08854573,-0.08084535,12.099977,-0.16485432,-0.04467344,-0.21404667,0.15269358,0.646943,0.5382757,-0.25259724,0.1216332,-0.23466662,0.08676972,-0.004902332,0.6399162,0.24946609,-0.30877718,0.29525706,0.3616047,0.010776707,0.8396323,0.081758924,-0.12790692,0.7974745,-0.39434704,-0.25352195,0.72957313,-0.29149142,-0.3599602,0.17564833,-0.2252397,0.20002128,-0.0787453,0.18751551,-0.091910936,-0.21608903,0.29226908,1.1814023,-0.9637946,-0.086770676,0.44939214,2.535611,0.34217846,0.16768488,0.36735666,0.040828608,0.14828272,-0.08418973,-0.34746942,0.7151681,0.8179015,0.7537746,-0.3522503,0.40238136,-0.1866967,0.5200939,0.087875254,0.45321655,-0.44009018,-0.3506713,-0.31089383,-0.2808206,1
-0.21900064,0.022005733,-0.08721072,-0.2840809,-0.22876544,-0.0956782,-0.013205281,-0.04493829,-0.037206132,-0.26167497,12.995225,-0.2399737,0.048320718,-0.24834798,-0.22611241,-0.137187,0.28239983,-0.16908689,-0.35910577,-0.17777243,-0.38730842,-0.16482092,-0.063680306,-0.11745965,-0.26768175,-0.6943831,0.044496413,-0.3609778,-0.2640759,-0.20501167,-0.18149802,-0.4311312,-0.41914985,0.07993401,0.16124564,0.11981939,-0.07267322,-0.47405845,-0.25435996,-0.25699264,0.49486664,-0.13672186,-0.63635904,-0.21404667,-0.34377062,-0.18036126,-0.0038979729,-0.50881803,1.1569089,-0.40615216,-0.33781904,-0.40293372,-0.4443165,-0.23633333,-0.30877718,-0.107245736,-0.0046202587,-0.33947238,0.40547317,0.48872322,-0.12790692,-1.2499533,-0.3019692,-0.62429434,-0.26074862,-0.29149142,-0.1159305,-0.34567475,-0.2252397,0.15660569,-0.5105187,0.09031443,-0.14359333,-0.21608903,-0.6727528,0.123063415,0.51413095,-0.17089924,-0.3017928,-0.93407726,10.4287405,-0.2716923,0.2935739,0.544107,-0.23722114,-0.303537,-0.34746942,3.0995479,-0.8481618,-0.4137858,0.5145454,0.3727877,-0.6178958,0.48909515,-0.30261362,-0.2873198,-0.09181259,-0.3506713,-0.31089383,-0.2808206,1
13.14347,-0.2928488,-0.10333228,-0.3135792,-0.19070289,-0.101474725,-0.34218928,0.011143065,-0.31128165,-0.2815921,-0.4565599,-0.329222,-0.3230685,-0.27261528,-0.3995294,-0.34961826,-0.12372261,-0.17509818,-0.34034944,-0.40458047,-0.26330772,0.46071267,-0.34604594,-0.023033444,-0.17425165,-0.7461153,-0.3316284,-0.55995184,-0.35865387,-0.042686712,-0.38213992,-0.24889603,-0.21655735,-0.032306787,-0.057174325,-0.40007877,-0.15852812,-0.043407448,-0.21529572,12.198358,-0.2537355,-0.2421265,-0.587153,-0.21404667,-0.45428008,-0.12695661,-0.036968984,-0.54299074,0.29163712,-0.29490277,0.65895855,-0.4741095,-0.864716,-0.2291808,0.078882635,-0.20003729,-0.80719113,-0.40300506,0.17674686,-0.5665093,-0.12790692,-0.6108791,-0.13840102,-0.52744955,-0.9380501,-0.29149142,-0.3538706,-0.6615986,-0.2252397,-0.4327891,-0.3443813,-0.29213503,-0.58009416,-0.21608903,-0.7531777,0.54541624,-0.94056815,-0.5099595,-0.22705594,-0.61835337,0.2778081,-0.45081583,0.11171304,0.12943617,-0.4373035,0.99145305,-0.34746942,-0.76787126,0.7689084,-0.83618224,-0.8195804,-0.3821354,0.2889485,-0.15886874,-0.1588221,0.27375558,-0.16312657,0.75398415,3.969046,-0.2808206,1
-0.09548026,-0.036332645,-0.14816989,-0.14339563,-0.11234824,-0.24720806,-0.3821336,-0.25384602,-0.121542476,-0.3682542,-0.35770062,-0.3662577,-0.007030967,-0.27039397,-0.34821963,-0.69153464,0.15101579,-0.11185814,-0.48716408,-0.26223573,-0.20599318,-0.16482092,-0.5360974,-0.21483238,-0.3613827,-0.31015286,-0.299567,-0.50303876,-0.46737164,-0.2224939,-0.056233775,-0.49274644,-0.37432495,-0.24529554,0.069433115,0.22122046,-0.5509775,2.197371,-0.6330481,-0.31624433,-0.270778,-0.4584265,-0.48250732,-0.21404667,-0.3094285,-0.041629568,-0.3678616,-0.45993036,0.1283099,-0.3538312,7.038388,-0.5528621,-0.6448545,-0.36736292,-0.30877718,-0.38251764,-0.20767131,-0.2661357,0.5020114,1.4230965,-0.12790692,-0.53902,-0.39434704,-0.4547158,1.9475946,4.7280807,11.4637985,0.28048986,-0.2252397,-0.70008206,-0.07799978,0.040537875,-0.24838959,-0.21608903,4.688936,0.3891073,-1.5080048,0.010459654,-0.3628287,-0.07722977,0.78820544,-0.47305498,-0.15806049,-0.6071485,-0.53366584,-0.20657703,5.8453565,-0.6659359,-0.59784955,-0.5152404,-0.61569506,-0.029460942,-0.13272166,-0.1638106,-0.114831224,-0.7019934,-0.86394703,6.3158736,7.0797048,-0.2808206,1
-0.26396313,-0.122183934,-0.10874459,-0.21082884,-0.26833335,-0.2047009,-0.1934452,-0.06280736,-0.16792578,-0.2833372,-0.2979339,-0.20506044,-0.23422343,-0.29842138,-0.6055236,-0.46503127,-0.22862414,-0.2944441,-0.33986136,-0.4569583,-0.10594022,-0.16482092,-0.3332139,0.059250113,-0.22818501,-0.6408691,12.71067,-0.36554807,-0.21537545,-0.14474672,-0.19916604,-0.5162895,-0.46886876,0.18930627,-0.22247669,-0.41967458,-0.24309947,-0.29199648,-0.1853845,-0.5353404,-0.050559577,12.173408,-0.14399429,-0.21404667,-0.2804934,-0.6556797,-0.1214321,-0.31949285,-0.2242808,-0.07110855,-0.33781904,-0.29347885,-0.15199232,7.8497915,-0.30877718,-0.23082604,-0.9595018,-0.36198813,0.3036002,-0.49125522,-0.12790692,-1.4043467,0.1497628,-0.113339275,0.14278583,-0.29149142,-0.119248204,-0.5789657,-0.2252397,-0.7587325,-0.19458798,-0.22999151,-0.34408247,-0.21608903,-0.11602933,-0.09737787,0.25575712,-0.39095405,-0.4057613,-0.4533626,-0.6691675,-0.6273718,-0.32447594,0.46700945,-0.37399933,-0.042721964,2.0005062,-1.0670413,-0.33770147,0.258146,-0.5742842,-0.2362115,-0.25348884,-1.1665615,-0.009960498,-0.41842437,-0.67353165,0.20446442,-0.31089383,-0.2808206,1
-0.11009002,-0.076102056,0.03336246,0.15472387,-0.15273242,0.23670699,-0.10665059,0.051747154,-0.3090172,-0.13713342,0.28036785,0.07040691,-0.0011310608,-0.009929378,0.008033956,-0.014082633,-0.46286148,-0.34799254,-0.37086126,-0.19677223,0.378335,-0.16482092,-0.12045139,-0.22945869,-0.10052591,0.004351047,-0.19824237,-0.11020232,-0.13588236,0.08143505,-0.10489544,-0.26827458,0.018049529,0.18634285,-0.03811312,-0.29104614,0.26843682,0.07401282,0.077022865,-0.03515627,0.054021455,-0.3790548,0.038237076,-0.21404667,0.3429865,-0.3821291,-0.16426238,-0.34068137,-0.13419978,0.06635193,-0.33781904,-0.05840789,0.7596116,-0.15656017,-0.30877718,-0.16777283,0.358033,-0.03901302,-0.38591316,-0.062393337,-0.12790692,-0.6043004,-0.39434704,0.3539273,-0.07902848,1.5534471,-0.17665674,0.07650079,1.2662945,-0.42396814,0.43966436,-0.3156435,-0.44694942,-0.21608903,0.11418264,-0.2995215,0.46628702,0.16057125,-0.4607092,-0.16348334,0.33194572,-0.3590959,-0.24334991,-0.0059762974,0.1540116,-0.5913352,-0.34746942,-0.6296546,0.045930296,-0.4062411,-0.44459727,-0.023418624,0.36775482,0.23239572,0.06522043,-0.30349186,0.25492808,0.5453043,-0.31089383,-0.2808206,1
-0.08472594,0.1215854,-0.06305389,-0.07919501,0.03099327,0.1634566,-0.118735634,-0.15742697,-0.29104704,-0.031115383,0.034559026,-0.02008783,-0.09120774,-0.009200267,-0.18664937,-0.3940122,0.08527519,-0.22614056,0.11806224,-0.074573636,0.056256164,12.805467,-0.083098374,-0.012668338,0.6299901,-0.5018365,-0.14568767,0.014563846,-0.15732884,0.18698806,1.0095185,-0.19286188,0.2672202,-0.5220312,-0.24300885,0.06364904,0.3780542,0.22363374,-0.17867573,0.4447392,-0.19428754,-0.29247296,0.72952497,-0.21404667,-0.38033485,-0.7053749,0.117273174,0.2501591,0.08292892,0.22372095,3.655015,-0.25207853,0.39586034,-0.17366165,0.6498198,-0.2944392,-0.04389402,-0.07139806,-0.7104957,1.3767045,-0.12790692,0.14110371,-0.39434704,0.75474286,-0.12812167,-0.29149142,-0.12638277,-0.13716097,9.078994,-0.11226664,0.30753595,-0.06938907,-0.6736418,-0.21608903,-0.2869663,-0.29269725,0.04855354,-0.24172276,0.100174874,0.6708713,-0.6497514,-0.025446523,-0.011904786,-0.024986975,-0.26069105,-0.5581748,-0.34746942,0.35003608,-0.11866633,-1.8799955,-0.7273608,-0.21701992,-0.5595921,-0.41819406,-0.34735096,-0.17749897,0.08365783,-0.3506713,-0.31089383,-0.2808206,1
-0.32802895,-0.17182305,-0.17345567,-0.2527662,-0.12474612,-0.14122757,-0.0047933105,-0.084340625,-0.2630497,-0.30212355,0.0024377648,0.31094828,-0.078243,12.945785,-0.37387156,-0.21100774,-0.35778663,-0.21690181,0.23828399,-0.3746243,-0.4549719,-0.16482092,-0.06781642,-0.30794743,0.11374642,-0.5839763,0.20329785,-0.18561389,-0.15024439,-0.29352483,0.12794946,-0.22689553,0.3574615,0.054531906,-0.48386997,-0.04294146,-0.24530388,-0.029798824,-0.2698195,-0.28534225,-0.31330988,-0.3342795,0.21203001,-0.21404667,-0.24567343,-0.33696285,-0.047861505,-0.29099655,-0.39590675,-0.08901052,0.06404688,-0.5483279,-0.2655039,-0.45138994,-0.30877718,-0.18382843,-0.7861364,-0.13553809,-0.6892861,-0.3954594,-0.12790692,-0.7190594,-0.39434704,-0.2871666,-0.41975844,-0.29149142,-0.3690336,11.413118,0.1806319,-0.2035244,0.095046714,-0.08196037,-0.42552647,-0.21608903,0.5395006,-0.15336803,-0.105124354,-0.19868295,-0.06983441,-0.040693182,0.09738652,-0.5465808,-0.61891043,-0.43211675,-0.3579306,-0.2008926,-0.34746942,-0.55615425,-0.3013292,0.15044406,-0.61236095,-0.51631206,-0.056591436,-0.302644,-0.60278016,-0.60059315,-0.2635278,-0.3506713,2.8827066,-0.2808206,1
-0.20161043,-0.21232933,-0.17488721,-0.1483016,-0.24415496,-0.07335545,-0.20840564,-0.43037465,-0.24520707,-0.31471696,-0.51550597,-0.1976806,-0.14196403,-0.23500094,0.05116901,-0.18128483,-0.3601548,-0.1479421,-0.2537637,-0.36838073,-0.32233927,-0.16482092,-0.25043723,-0.24347988,0.041850094,-0.3645876,-0.43338946,0.26117226,-0.18951747,0.19279201,0.42655605,0.0006782253,0.046417855,0.2967966,-0.3195953,-0.02643556,-0.4096106,-0.16764168,-0.09688843,-0.24308573,-0.66475254,-0.14356732,0.038404364,-0.21404667,-0.35308883,-0.53686565,-0.2487655,-0.04405211,-0.20203488,0.1267083,-0.33781904,-0.34233388,-0.57646745,-0.63909954,0.010811996,-0.39124715,-0.48539075,-0.16455872,-0.54077107,-0.6821323,-0.12790692,-0.7235326,-0.23797426,-0.3461521,-0.2791247,-0.29149142,-0.131381,0.42907605,-0.2252397,0.009003084,-0.081322424,-0.38949552,-0.51667607,-0.21608903,2.1732998,-0.46069664,-0.008748371,0.19302252,-0.44509104,-0.076868534,-0.4467863,-0.20984708,1.1997061,0.0961199,-0.38519764,-0.24564292,-0.34746942,-0.80745614,-0.21172255,-0.37915963,0.061421573,-0.15712312,-0.21247032,-0.7324871,-0.26005402,-0.37008655,-0.59030473,0.20174724,-0.31089383,0.55122083,1
0.009418253,0.00035596165,-0.09886127,-0.2973305,0.08566025,0.0014402367,0.31033078,0.026044104,0.11686636,0.2653439,-0.17043225,0.093859285,0.13916132,-0.28762388,0.42342564,-0.25555384,-0.045756083,-0.13959329,-0.33483842,-0.25327876,0.1960867,-0.16482092,-0.32500657,-0.20995097,-0.11595019,-0.18172105,0.03644364,0.2965138,0.16396861,-0.17657626,-0.23686777,0.13806029,0.063636914,-3.8231003,0.07930126,0.23671292,0.8106219,-0.28501862,0.6042149,-0.4184031,-0.0033134343,0.43434787,0.044504512,-0.21404667,-0.3920648,0.4115728,12.174969,-0.20621292,0.48709956,0.1504417,7.030771,-0.0069237575,-0.2710307,-0.21293141,2.6623425,-0.4357082,0.7187063,-0.02710089,0.120186046,-0.09231,-0.12790692,1.458476,-0.39434704,-0.22496592,-0.19274004,0.2651365,-0.13427976,0.48222572,-0.2252397,0.38855538,-0.12374279,-0.037708342,0.48691985,-0.21608903,9.720996,-0.23944624,-9.354361,-0.27362782,0.31707075,0.89418393,-0.3249268,-0.13413125,0.9102819,-0.32358548,0.13674526,-0.25590083,7.02155,0.34245303,0.34191602,-1.0842543,-0.059366416,0.2666027,-0.14065014,0.4272588,-0.045695968,7.381434,5.074272,-0.3506713,3.9052875,-0.2808206,1
-0.13577269,-0.28963217,-0.044786647,-0.03249464,-0.13353194,0.18375799,-0.08840915,0.019301187,-0.20380405,-0.14241065,0.1293888,0.46335083,-0.13090226,-0.0038627647,0.0121422,3.4798837,-0.02381279,-0.11733623,-0.06520901,-0.13975745,-0.0026864547,-0.16482092,-0.07880842,-0.29877216,12.686759,-0.10865524,-0.22811839,0.35532174,0.39912885,-0.13972947,0.13740273,0.060738187,-0.71824825,-0.73199284,-0.3184268,0.29223013,0.6536587,-0.12477395,-0.18689199,-0.06502195,0.37244746,0.3246856,0.46599066,0.6212682,-0.22506477,-0.2473841,0.034134544,-0.07623598,0.33552703,0.06849628,0.35895038,-0.4702447,0.32465813,0.0138201,-0.30877718,0.15178359,-0.114639446,0.079543024,-0.39095104,0.07727572,-0.12790692,0.27714357,0.11706863,-0.27361962,-0.23654,-0.29149142,-0.04090682,0.1034454,-0.2252397,-0.008219415,0.05015202,0.016557693,-0.6805124,-0.21608903,-0.14970724,-0.304726,0.16970913,0.54944605,-0.33753136,0.28063446,0.48912328,-0.18319646,0.5747154,0.67232764,-0.24655372,-0.04720781,-0.34746942,-0.11792445,0.67640144,0.21262403,-0.3077033,-0.11832654,0.046354413,0.09040564,-0.14962561,0.054331288,-0.032348633,-0.3506713,-0.31089383,-0.2808206,1
-0.12873837,-0.12113197,-0.18978447,-0.4424903,-0.2226212,-0.40381452,-0.16309659,-0.35126,0.07543916,-0.021094507,-0.19421606,-0.25074074,-0.45547116,-0.07430942,-0.30464834,-0.02707991,-0.20541765,-0.18634963,-0.1662415,-0.49082434,-0.3123825,-0.16482092,-0.64242285,-0.108161725,0.0011604276,-0.7237328,-0.07491564,0.03454956,-0.032143295,0.12392223,-0.37199274,-0.1714416,0.1357951,0.2450283,-0.37384257,-0.21969777,-0.25829163,-0.014011899,-0.5521275,0.11550904,-0.24931674,-0.17107633,0.8123468,-0.21404667,-0.35098013,0.63610107,-0.21979643,-0.31206933,-0.2611416,-0.26482138,-0.07923874,-0.45470515,0.34746718,-1.0260274,-0.30877718,-0.5608223,-0.59851146,-0.038502052,-0.25681654,0.15814474,-0.12790692,0.2606202,-0.39434704,-1.0517987,-0.7180379,-0.29149142,-0.35766947,1.2895932,-0.2252397,-0.4308421,-0.3347104,0.11980058,0.28427443,-0.21608903,0.0065958467,10.933427,-0.2181932,-0.5800091,-0.18294743,0.08497851,-0.8195233,-0.3925014,-0.5417113,-0.05663792,-0.1544034,-0.5971586,-0.021070208,-0.24662249,-0.24271078,0.27400294,-0.33630124,-0.0379597,0.013854394,0.35343263,-0.23692885,-0.57894945,-0.31787756,-0.3506713,-0.31089383,0.54248965,1
