methylation_gene__GENE_DGUOK,methylation_gene__GENE_TMEM109,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_CT47A1,rnaseq_gene__GENE_CT47A10,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_GLYCAM1,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_KRTAP12-3,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_KRTAP19-4,rnaseq_gene__GENE_KRTAP20-3,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_OR10K1,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_OR4K15,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR4K5,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_OR6Y1,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_SCARNA27,rnaseq_gene__GENE_SNAR-A13,rnaseq_gene__GENE_SNAR-A2,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_SPINK14,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_TTTY6B,target
-0.17261527,-1.0812964,-0.062373653,-0.1419391,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,-0.1725115,-0.15360068,-0.08630882,-0.044065267,-0.05375852,0.38036117,-0.044065263,-0.18860714,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.11405895,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.17977433,-0.18137336,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,-0.14631283,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,1
-0.12770009,-0.64471555,-0.062373653,-0.1419391,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,-0.1725115,-0.15360068,-0.08630882,-0.044065267,-0.05375852,-0.5829264,-0.044065263,-0.18860714,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.11405895,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.17977433,2.3382413,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,-0.14631283,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,2.4390647,-0.0848961,-0.06981002,-0.110807516,-0.087279424,6.8611245,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,0
-0.23259038,-1.0872225,-0.062373653,-0.1419391,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,-0.1725115,-0.15360068,-0.08630882,-0.044065267,-0.05375852,0.32739538,-0.044065263,-0.18860714,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.11405895,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.17977433,-0.18137336,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,-0.14631283,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,1
-0.14758532,-1.3719893,-0.062373653,-0.1419391,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,-0.1725115,-0.15360068,-0.08630882,-0.044065267,-0.05375852,-0.5829264,-0.044065263,-0.18860714,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.11405895,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.17977433,-0.18137336,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,-0.14631283,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,1
-0.07971081,-1.0415709,-0.062373653,-0.1419391,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,-0.1725115,-0.15360068,-0.08630882,-0.044065267,-0.05375852,-0.5829264,-0.044065263,-0.18860714,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.11405895,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.17977433,-0.18137336,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,-0.14631283,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,1
-0.16597064,-1.0173713,-0.062373653,-0.1419391,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,-0.1725115,-0.15360068,-0.08630882,-0.044065267,-0.05375852,-0.08653934,-0.044065263,-0.18860714,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.11405895,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.17977433,-0.18137336,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,-0.14631283,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,1
-0.19147529,-0.960432,-0.062373653,-0.1419391,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,11.954575,-0.15360068,-0.08630882,-0.044065267,-0.05375852,1.3877304,-0.044065263,-0.18860714,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.11405895,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.17977433,-0.18137336,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,-0.14631283,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,1
-0.19177935,-0.9663271,-0.062373653,-0.1419391,-0.22852921,5.3398814,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,-0.1725115,-0.15360068,-0.08630882,-0.044065267,-0.05375852,-0.5829264,-0.044065263,-0.18860714,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.11405895,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.17977433,-0.18137336,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,-0.14631283,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,0.95630723,0.0,-0.044065263,1
-0.084165454,0.64797395,-0.062373653,-0.1419391,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,-0.1725115,-0.15360068,-0.08630882,-0.044065267,-0.05375852,-0.5829264,-0.044065263,-0.18860714,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.11405895,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.17977433,-0.18137336,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,-0.14631283,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,1
-0.08097372,0.0903732,-0.062373653,-0.1419391,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,-0.1725115,-0.15360068,-0.08630882,-0.044065267,-0.05375852,-0.36661673,-0.044065263,-0.18860714,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.11405895,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.17977433,-0.18137336,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,-0.14631283,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,1
0.07811676,-0.35154435,-0.062373653,-0.1419391,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,-0.1725115,-0.15360068,-0.08630882,-0.044065267,-0.05375852,-0.20116673,-0.044065263,-0.18860714,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.11405895,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.17977433,-0.18137336,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,-0.14631283,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,0
-0.08117353,-0.20941162,-0.062373653,-0.1419391,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,-0.1725115,-0.15360068,-0.08630882,-0.044065267,-0.05375852,1.6220794,-0.044065263,-0.18860714,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.11405895,-0.13057569,3.6169004,-0.10508575,-0.18759647,-0.28720993,-0.17977433,-0.18137336,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,-0.14631283,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,0
-0.104192704,-0.18777192,-0.062373653,-0.1419391,-0.22852921,-0.15768613,5.2071066,0.0,5.287308,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,-0.1725115,-0.15360068,-0.08630882,-0.044065267,-0.05375852,1.9150126,-0.044065263,-0.18860714,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.11405895,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.17977433,-0.18137336,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,-0.14631283,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,1
-0.09560597,0.00047406676,-0.062373653,-0.1419391,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,-0.1725115,-0.15360068,-0.08630882,-0.044065267,-0.05375852,-0.5829264,-0.044065263,-0.18860714,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.11405895,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.17977433,-0.18137336,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,-0.14631283,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,1
-0.08008771,-1.1755422,-0.062373653,-0.1419391,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,-0.1725115,-0.15360068,-0.08630882,-0.044065267,-0.05375852,-0.5829264,-0.044065263,-0.18860714,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.11405895,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.17977433,-0.18137336,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,-0.14631283,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,1
-0.075400315,-0.35290322,-0.062373653,-0.1419391,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,-0.1725115,-0.15360068,-0.08630882,-0.044065267,-0.05375852,-0.006497515,-0.044065263,-0.18860714,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.11405895,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.17977433,-0.18137336,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,-0.14631283,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,1
-0.16723649,-0.31086445,-0.062373653,-0.1419391,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,4.9208355,5.7230444,14.267575,-0.044065267,-0.05375852,-0.5829264,-0.044065263,8.872362,-0.12302327,-0.1075813,-0.131838,3.407969,-0.108690664,-0.098367736,0.0,-0.11405895,4.5391912,5.031199,-0.10508575,6.1433544,7.162414,-0.17977433,5.136668,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,5.378851,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,1
-0.10839365,-0.8573492,-0.062373653,-0.1419391,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,-0.1725115,-0.15360068,-0.08630882,-0.044065267,-0.05375852,-0.5829264,-0.044065263,-0.18860714,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.11405895,-0.13057569,-0.16942891,-0.10508575,2.3799572,-0.28720993,-0.17977433,-0.18137336,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,-0.14631283,-0.08857027,-0.09666839,-0.110585526,5.1236715,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,1
-0.022256646,-1.6596924,-0.062373653,-0.1419391,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,-0.1725115,-0.15360068,-0.08630882,-0.044065267,-0.05375852,-0.5829264,-0.044065263,-0.18860714,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,4.8829975,-0.13057569,-0.16942891,-0.10508575,-0.18759647,1.1795295,-0.17977433,-0.18137336,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,-0.14631283,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,1
-0.0046581915,0.23903443,-0.062373653,-0.1419391,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,-0.1725115,-0.15360068,-0.08630882,-0.044065267,-0.05375852,0.9604157,-0.044065263,-0.18860714,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.11405895,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.17977433,-0.18137336,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,-0.14631283,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,0
-0.062028915,-0.5563161,-0.062373653,5.4134183,5.868187,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,3.778043,-0.044065263,4.6927733,3.656469,9.219903,-0.044065267,-0.05375852,-0.5829264,-0.044065263,6.2660046,-0.12302327,-0.1075813,-0.131838,6.8220205,-0.108690664,-0.098367736,0.0,-0.11405895,5.160578,-0.16942891,-0.10508575,-0.18759647,7.221952,-0.17977433,9.584347,4.703594,-0.044065263,-0.15706624,-0.12041276,5.864497,11.145353,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,1
-0.16139589,-0.63048226,-0.062373653,-0.1419391,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,-0.1725115,-0.15360068,-0.08630882,-0.044065267,-0.05375852,-0.5829264,-0.044065263,-0.18860714,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.11405895,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.17977433,-0.18137336,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,-0.14631283,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,1
-0.15940061,-0.39418232,-0.062373653,-0.1419391,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,-0.1725115,-0.15360068,-0.08630882,-0.044065267,-0.05375852,2.2027426,-0.044065263,-0.18860714,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.11405895,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.17977433,-0.18137336,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,-0.14631283,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,0
0.07413104,0.11884377,-0.062373653,-0.1419391,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.05913073,0.0,-0.044065267,-0.19736327,-0.044065263,-0.1725115,-0.15360068,-0.08630882,-0.044065267,-0.05375852,1.710152,-0.044065263,2.3117967,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.11405895,-0.13057569,-0.16942891,-0.10508575,-0.18759647,2.773956,-0.17977433,-0.18137336,-0.14543544,-0.044065263,-0.15706624,-0.12041276,-0.112567395,-0.14631283,-0.08857027,-0.09666839,-0.110585526,-0.13495575,-0.044065263,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.076317295,-0.044065263,0.0,0.0,-0.044065267,-0.06227874,0.0,-0.061691016,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.054619074,-0.08952936,-0.044065263,-0.044065263,-0.12621255,0.0,-0.044065263,1
