rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_DEFB136,methylation_gene__GENE_TMEM109,methylation_gene__GENE_CCNDBP1,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_KRTAP19-7,methylation_gene__GENE_ZNHIT2,methylation_gene__GENE_CNOT10,methylation_gene__GENE_SNORD84;BAT1,methylation_gene__GENE_SLC25A38,methylation_gene__GENE_COMMD5,methylation_gene__GENE_NEK4,methylation_gene__GENE_HSPD1;HSPE1,methylation_gene__GENE_SPATA13,methylation_gene__GENE_NAA50,methylation_gene__GENE_ZMYM6,methylation_gene__GENE_MIB1,methylation_gene__GENE_MYH10,methylation_gene__GENE_TIGD3,methylation_gene__GENE_CARKD,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_GPATCH1,methylation_gene__GENE_ZKSCAN4,rnaseq_gene__GENE_DCD,methylation_gene__GENE_ZNF639,methylation_gene__GENE_DLEU2;TRIM13,methylation_gene__GENE_DDX21,methylation_gene__GENE_TEF,methylation_gene__GENE_AK2,methylation_gene__GENE_PRKAG1;MLL2,methylation_gene__GENE_RBMS2,methylation_gene__GENE_PRNP,methylation_gene__GENE_FSIP1,methylation_gene__GENE_GCN1L1,methylation_gene__GENE_CFAP418,methylation_gene__GENE_TLL2,methylation_gene__GENE_ZMAT2,methylation_gene__GENE_UBR1,methylation_gene__GENE_C5ORF25,methylation_gene__GENE_PALB2;DCTN5,rnaseq_gene__GENE_TTTY23,methylation_gene__GENE_NLK,methylation_gene__GENE_COMMD3,methylation_gene__GENE_MTHFD2,methylation_gene__GENE_POLD3,methylation_gene__GENE_BTF3L4;TXNDC12,methylation_gene__GENE_STRAP,methylation_gene__GENE_VPS28,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_TPCN2,methylation_gene__GENE_MRPS34;EME2,methylation_gene__GENE_TH1L,methylation_gene__GENE_MRPL35,methylation_gene__GENE_RSAD2,methylation_gene__GENE_BLMH,rnaseq_gene__GENE_DEFB132,methylation_gene__GENE_TINF2,methylation_gene__GENE_FAH,methylation_gene__GENE_STK10,methylation_gene__GENE_SHCBP1,methylation_gene__GENE_CTSC,methylation_gene__GENE_C6ORF57,methylation_gene__GENE_NUBP1,methylation_gene__GENE_ARPC2,methylation_gene__GENE_TRMT11,methylation_gene__GENE_COPZ1,methylation_gene__GENE_NEK11;ASTE1,methylation_gene__GENE_TUBD1;RPS6KB1,methylation_gene__GENE_LAP3,methylation_gene__GENE_CRELD1;IL17RC,methylation_gene__GENE_PGRMC2,methylation_gene__GENE_PDXK,methylation_gene__GENE_FBXL8;TRADD,methylation_gene__GENE_PIP5K1A,methylation_gene__GENE_C19ORF36;MOBKL2A,rnaseq_gene__GENE_SCARNA4,methylation_gene__GENE_RGS2,methylation_gene__GENE_GRPEL2,methylation_gene__GENE_LOC283314;C1RL,methylation_gene__GENE_SART3,methylation_gene__GENE_SKAP2,rnaseq_gene__GENE_UBE2DNL,methylation_gene__GENE_ZNHIT3,methylation_gene__GENE_DTD1,methylation_gene__GENE_C14ORF143;TDP1,methylation_gene__GENE_RBM39,methylation_gene__GENE_HIST1H1T,methylation_gene__GENE_NDUFC1,methylation_gene__GENE_C12ORF12,methylation_gene__GENE_SDCBP,methylation_gene__GENE_PCMTD2,methylation_gene__GENE_EML2,methylation_gene__GENE_VWA2,methylation_gene__GENE_BANP,methylation_gene__GENE_ACYP1,methylation_gene__GENE_PACS1,rnaseq_gene__GENE_TEX13A,target
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.14803044,-0.14984393,-0.063021496,-0.06425547,-0.22254434,-0.38641647,-0.2143986,-0.17272314,-0.367262,-0.119875945,-0.11908678,-0.6901528,0.021104494,-0.6815291,-0.6099742,-0.3065887,-0.3211411,0.38702255,0.0661368,-0.15880346,-0.035143644,-0.07261519,-0.51091486,-0.7738461,0.057134505,-0.08502015,0.43934768,-0.55913204,0.030454937,-0.55195296,-0.58201295,0.4496607,-0.5394951,-0.26107746,0.34085202,-0.042804733,-0.08619569,-0.25573003,-0.06604976,-0.38240492,-0.6776865,-0.57043564,-0.60647196,0.023459574,-0.50049764,-0.12634479,-0.09053003,-0.11734243,-0.36413088,-0.24444492,-0.60207313,-0.12061684,-0.22136843,-0.5880375,-0.09292495,-0.5254679,-0.31777674,-1.0130624,-0.13289185,-0.63265187,-0.7083202,-0.40295944,-0.1148828,0.43012708,-0.82746464,-0.74001604,0.52583325,-0.6189205,-0.5840302,-0.07408095,-0.28121373,-0.58335537,-0.5660113,-0.3220908,-0.07712625,-0.56829536,-0.9025682,-0.43626013,-1.2453419,-0.18273237,-0.12741643,-0.37179813,-0.16794153,0.054678585,-0.56591356,0.4166473,-0.6049084,0.042058162,-0.5929744,-0.15769356,-0.5317037,0.039963294,-0.5543822,-0.64741516,-0.064957075,-0.13164584,0
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.056504857,-0.10672486,-0.063021496,-0.06425547,0.20293313,-0.17570314,-0.3554763,-0.108163014,-0.21258293,0.019029826,-0.49272442,0.58171356,-0.6627126,-0.1738431,-0.04558849,0.009875709,0.040653225,-0.10347688,-0.39282992,-0.39684433,-0.16590533,-0.07261519,-0.32374126,-0.01027249,-0.41936147,-0.25962266,-0.42738646,0.07677803,-0.78932095,-0.011321293,-0.21538743,0.079219006,-0.4871747,0.40663427,-0.3290469,-0.44537425,-0.07037139,-0.37578452,-0.06604976,0.083360195,0.13170283,0.615948,-0.20622969,-0.53015846,-0.23904523,-0.70821995,-0.09053003,-0.11734243,-0.11356159,0.402439,-0.3948006,-0.24810238,-0.21713485,0.22561832,-0.09292495,-0.4196225,-0.31515047,-0.12717955,-0.54104775,-0.50129,-0.97083294,-0.3463626,0.6899437,-0.1374021,0.028583206,0.22020406,-0.83769727,-0.6897038,-0.82991403,0.1066781,1.036611,-0.4973827,-0.7339674,-0.15604773,-0.07712625,-0.10907424,-0.4166808,-0.2937045,0.07025879,-0.57799673,-0.12741643,-0.048637692,-0.15590788,-0.14388779,-0.44300157,-0.61528563,-0.27840474,0.79966307,-0.44692156,-0.5907148,-0.9090593,-0.8529117,-0.1798067,-0.49647942,-0.8951763,-0.13164584,0
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.07690399,-0.16160792,-0.063021496,-0.06425547,-0.13456441,-0.23875956,-0.4177129,-0.11867472,-0.19219011,-0.21019724,-0.27588126,0.017405674,-0.4857634,-0.31805697,-0.061495006,-0.4118095,-0.29597878,13.091304,-0.3763536,0.25620836,-0.13794588,-0.07261519,-0.35037944,-0.08537486,-0.5866118,-0.09113028,-0.61402136,-0.119831696,-0.2251533,0.15988891,-0.56537545,-0.10121353,-0.46928337,0.009288648,-0.4157148,-0.5438998,-0.1151619,-0.599078,-0.06604976,0.059955094,0.21156745,-0.21281725,0.17470184,-0.90922743,-0.19259016,-0.7422883,-0.09053003,2.191471,-0.055069275,1.3026633,-0.49363974,-0.2908655,-0.28717345,-0.48346743,1.0836633,-0.6801854,-0.43492588,0.39071733,-0.6567042,-0.38893282,-0.9674248,-0.023464069,-0.3514475,-0.05946847,-0.03155549,-0.009453092,-0.36532632,-0.63138545,-0.43976727,-0.21891458,0.3930512,-0.8407358,-0.3869403,-0.0767298,-0.07712625,-0.23423985,-0.64704883,-0.24805565,-0.31737512,-0.52089274,-0.12741643,-0.2171808,-0.7547203,-0.47345844,-0.5290937,0.14818184,-0.32340938,0.797083,-0.3707306,-0.73538727,-0.2994634,-0.82803565,-0.64034206,-0.581914,-1.0087712,-0.13164584,0
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.023736227,-0.15422884,-0.063021496,-0.06425547,-0.008509857,0.28995898,-0.20048448,-0.0655686,-0.37700206,0.3263638,-0.3977527,0.38017178,-0.1303324,-0.13297991,-0.0736089,0.43895116,0.12111765,-0.26840943,-0.3620389,0.027426874,-0.06653765,-0.07261519,0.0035685697,-0.11953284,-0.54915404,-0.26716807,-0.4721703,0.050064284,-0.87598693,-0.35164815,0.33888748,-0.6087835,-0.2861445,-0.049622636,-0.30646783,0.007860932,-0.044394337,-0.27088064,-0.06604976,0.18680036,0.1914296,2.5156546,0.34177673,-0.856721,-0.0042752433,-0.558792,-0.09053003,-0.11734243,-0.16119656,0.25930604,-0.36194625,-0.13902569,-0.21474726,0.1830746,-0.09292495,-0.16938122,0.08133277,-0.8554761,-0.5250106,-0.2086931,-0.8693563,-0.70326096,-0.6017427,-0.079259515,-0.14758328,0.19870885,-0.44106013,-1.1492463,-0.7925611,0.4731252,0.0023311272,-0.49285522,-0.40804854,-0.24876225,-0.07712625,-0.09328463,-0.11845057,-0.22382253,-0.14169273,-0.36145568,-0.12741643,-0.24426843,-0.7791361,-0.33351883,-0.06035239,-18.282415,0.20379534,0.29763523,-0.08735354,-0.62880886,-1.0178698,-0.8638314,0.06975138,-0.25950387,-0.24738303,-0.13164584,0
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.016435148,-0.08977996,-0.063021496,-0.06425547,-0.03579125,0.03246508,-0.2943928,-0.06844978,-0.023931202,-0.12554365,-0.38167343,0.31052908,-0.45139796,-0.20241232,-0.039913047,-0.037323408,0.026754951,2.990715,-0.3304288,0.49508604,-0.21102779,-0.07261519,-0.17618763,-0.7250806,-0.5256169,-0.04803993,-0.7610842,0.053322364,-0.72164905,-0.3543295,-0.0699206,0.054063052,-0.6032328,0.34334457,-0.23763786,-0.28690132,0.0709487,-0.48497427,-0.06604976,0.21312042,0.13003828,0.1303754,0.20254973,-0.6725826,-0.17099786,-0.48410723,-0.09053003,-0.11734243,-0.08003448,-0.38289422,-0.38573495,-0.24358559,-0.11874157,-0.46095738,-0.09292495,-0.051690195,-0.3869089,-0.15402666,-0.47395796,-0.17464851,-0.46672806,-0.3661741,-0.4644802,-0.05758251,-0.12359829,0.24785931,-0.5916859,-0.8856768,0.5527667,0.24410969,0.8669435,-0.47384802,-0.73456687,-0.18055962,-0.07712625,-0.2577118,-0.5620788,-0.2486018,0.44766656,-0.102792256,-0.12741643,-0.068506025,-1.1463925,-0.2550741,-0.5569685,-0.46680722,-0.25751257,0.3873497,-0.02764152,-0.523002,-1.0049301,-0.8048924,-0.026515856,-0.34876266,-0.6215181,-0.13164584,1
-0.045454547,-0.045454547,-0.045454543,21.954544,-0.0034958608,-0.110071115,-0.063021496,-0.06425547,0.023028864,0.055836964,-0.22886103,14.590298,0.14061,0.0046412842,0.3007697,0.73685986,-0.31757724,-0.04859367,0.006325641,0.16806187,-0.06570085,-0.17647903,-0.18397799,-0.30288482,-0.056279425,-0.07261519,-0.059074853,-0.23480426,-0.38419184,-0.15533052,-0.47706166,0.07106313,-0.53294915,-0.40325984,0.040515084,0.45330632,0.1426862,0.65066326,1.2537538,-0.10208173,0.070799485,-0.20060238,-0.06604976,0.17181681,0.026989158,-0.5614312,0.22151329,-0.6035124,0.10842549,-0.5659706,-0.09053003,-0.11734243,-0.036474213,-0.23418495,-0.44482443,0.03361992,-0.02965533,0.26634318,-0.09292495,0.19383694,-0.1796655,0.10195765,-0.19119956,-0.025169719,-0.79973835,-0.11765963,0.5971881,-0.13599396,-0.0333529,0.2758043,-0.34499747,-1.0959024,0.44340387,0.44647804,-0.25153983,-0.38390198,-0.19797932,-0.335852,-0.07712625,0.039128855,0.0122333625,-0.08610808,0.3146092,-0.49450195,-0.12741643,0.14568874,-0.2462163,-0.15387121,-0.32929495,-0.3333792,-0.1499893,0.5585224,-0.19636956,-0.19411585,0.8525537,-0.5178222,17.938026,-0.08302709,-1.128471,-0.13164584,0
-0.045454547,-0.045454547,-0.045454543,-0.045454543,0.018451547,0.16971648,-0.063021496,-0.06425547,-0.14895062,-0.32105264,-0.29847187,-0.098781295,-0.14227669,-0.22646667,-0.33145392,0.346595,-0.57727563,-0.3616188,-0.1649476,-0.3439681,-0.19960435,0.053625163,-0.34354466,-0.08660176,-0.046276167,-0.07261519,-0.08413365,-0.49002385,-0.65016425,-0.06566378,-0.5639401,-0.30562335,-0.80242306,-0.5535891,-0.31192377,-0.22726376,-0.4460009,0.23196785,-0.49117714,-0.39214885,-0.07053237,-0.41359532,-0.06604976,0.0720768,0.019631896,-0.21163476,-0.09129335,-0.72337365,-0.262371,-0.8627077,-0.09053003,-0.11734243,-0.09861893,0.04149271,-0.736213,-0.375934,-0.4301706,-0.23362426,-0.09292495,-0.47936702,-0.55374146,-0.93406695,-0.669125,-0.22324802,-1.1174515,-0.0658437,0.31927866,-0.17511739,-0.053613894,-0.20546527,-0.71009606,-0.7511085,-0.7847996,-0.27569243,-0.23273343,-0.86343735,-0.60808384,0.04501832,-0.07712625,-0.100393005,-0.8465927,-0.36431816,-0.339708,-0.47148794,-0.12741643,-0.39458284,-0.6510243,-0.5566737,-0.41959476,0.4315104,-0.32333535,0.71185064,-0.39657187,-0.50695604,-0.8670345,-0.6239584,-0.269755,-0.1366086,-0.8847772,-0.13164584,1
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.081641145,-0.09362415,-0.063021496,-0.06425547,-0.0611402,-0.06261778,-0.54700345,-0.059807587,0.44660714,0.09205527,-0.15860403,0.0036140445,-0.29972777,-0.39139685,-0.15952358,0.33977747,-0.24708584,-0.19808719,-0.36229336,0.01770102,-0.18712795,-0.07261519,-0.35159254,-0.03223535,-0.59934676,-0.108061306,-0.36335438,0.0042281053,-0.79587585,-0.16038062,-0.21698125,0.1380808,-0.29413143,-0.20798863,-0.1909991,-0.19798358,0.06918418,-0.53218585,-0.06604976,0.16702162,0.04411209,-0.23682714,-0.27380487,-0.5489365,-0.055361908,-0.8543698,-0.09053003,-0.11734243,-0.156476,0.007864263,-0.8272365,-0.3196544,-0.14530705,-0.36434472,-0.09292495,-0.40965495,-0.26267686,-0.70259356,-0.549351,-0.21188024,-0.44148174,18.471563,-0.086294174,-0.23893397,-0.038181245,0.42352727,-0.44055814,-0.8423464,-0.29686388,0.13953805,-0.0705853,-0.8201528,-0.36046702,-0.21692783,-0.07712625,-0.19443613,-0.09341558,-0.40343645,-0.2675673,-0.59266,-0.12741643,-0.61700463,-0.32982972,-0.22137508,-0.22857499,0.18767226,-0.39876452,1.0217803,-0.45099774,-0.3692944,-0.062128518,-0.8297247,-0.49108216,-0.11881014,-1.2603748,-0.13164584,1
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.060324166,-0.12082737,-0.063021496,-0.06425547,0.010887904,-0.24008632,-0.16216882,-0.13931815,0.03826582,-0.12579575,-0.25380412,0.59682006,-0.34752885,-0.3885385,-0.19299394,-0.003069975,-0.15620102,0.010500836,-0.29627857,4.783107,-0.105816364,-0.07261519,0.030292138,-0.38549626,-0.58362347,-0.09098748,-0.6078125,-0.28657684,-0.5146514,-0.49178147,-0.27415478,0.023629129,-0.043701258,0.21183254,-0.36406302,-0.40659428,0.025746975,-0.2966821,-0.06604976,0.16728888,-0.13828796,-0.06967032,-0.11938752,-0.7928109,-0.2795847,-0.53319836,-0.09053003,-0.11734243,0.044764325,-0.37731552,-0.37610647,0.15143235,-0.07957966,-0.20122938,1.2005482,-0.50308836,-0.28950202,-0.13982376,-0.5569065,0.113428466,-0.96252346,-0.07804946,0.09067929,-0.16076937,-0.39445838,-0.0063025802,-0.67239064,-0.88714564,-0.13927807,-0.15934597,-0.19182484,-0.7581823,-0.3246986,-0.07956217,-0.07712625,-0.18512797,-0.8442196,-0.32211554,-0.18097264,-0.36980063,-0.12741643,-0.25438482,-0.84754753,-0.53682935,-0.06463145,0.0007873802,-0.0365403,0.2101618,-0.48891822,-0.44725916,-0.2373932,-0.5578559,-0.37447694,-0.6952687,-0.9440084,-0.13164584,1
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.14628029,-0.016677044,-0.063021496,-0.06425547,-0.19810966,0.035104677,0.007768487,-0.06925,-0.05742852,-0.19861741,-0.26960975,0.06840143,-0.46142823,-0.023554442,-0.16366476,0.047621008,-0.11398483,-0.13978098,-0.047165688,-0.46392485,0.010535823,-0.07261519,0.03345458,-0.39037642,-0.40124312,-0.08234089,-0.45355922,0.118875496,-0.6911567,5.08767,0.58271575,-0.028831085,-0.1795871,-0.1353131,-0.070470095,-0.15870479,-0.12447054,-0.24699865,-0.06604976,-0.043368917,-0.117104866,-0.07944018,0.030904673,-0.6001477,-0.3689005,-0.6572984,-0.09053003,-0.11734243,-0.3122421,0.2642241,-0.39084488,-0.070015766,0.7559112,-0.33099544,-0.09292495,-0.059765127,-0.43621454,-0.52338606,-0.022970958,-0.34399924,-1.0346879,0.6561152,0.05416769,-0.15792912,-0.25551355,-0.21821609,-0.31234866,-0.9123321,0.7335696,-0.21683659,-0.30672637,-0.6853556,-0.7883967,-0.17438558,-0.07712625,-0.05823904,0.09843474,-0.42658046,0.07703052,-0.38581428,-0.12741643,-0.43278456,-0.15208298,-0.13546689,-0.6321914,-0.20115484,-0.34123874,0.57352585,-0.013281298,-0.22832632,0.7867946,-0.8905404,0.115797915,0.08006356,-0.4784113,-0.13164584,1
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.07632067,-0.119944915,-0.063021496,-0.06425547,-0.025459956,-0.2289331,-0.43960714,-0.10754901,-0.33774525,-0.26511452,-0.08531929,0.3317754,-0.37255353,-0.26086327,-0.09010161,-0.10628865,-0.14916705,-0.24796237,-0.56454396,-0.16850208,-0.103440344,-0.07261519,0.09138747,-0.22104084,-0.715843,-0.06727526,-0.64848167,-0.23992473,-0.9153435,-0.5841738,-0.22437352,0.04837507,19.582321,-0.16048114,-0.30627748,-0.5260716,0.067757644,-0.21303454,-0.06604976,0.13393049,0.017384311,-0.39409712,-0.25307137,-0.63107145,-0.17482659,-0.84172976,-0.09053003,-0.11734243,2.3080516,0.19691454,-0.53751177,-0.4396844,-0.41038457,-0.43627983,-0.09292495,-0.32286623,-0.20923845,-0.5184994,-0.5325614,0.30332962,-0.60294014,0.06974519,-0.61423945,-0.14138691,-0.0902904,0.056414574,-0.32524958,-0.8604424,-0.58221537,0.05672438,-0.049541857,-0.5781461,-0.84366196,-0.006703819,-0.07712625,-0.17820026,-0.7256013,-0.09499686,0.24110804,-0.25450814,-0.12741643,-0.56334794,-0.8444015,-0.5251047,-0.60471,-0.66136473,-0.63419133,0.9495682,-0.14952406,-0.31653988,-0.34709182,-0.6454025,-0.04460491,-0.35087588,-1.1227423,-0.13164584,1
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.032850567,0.067735486,-0.063021496,-0.06425547,-0.18537028,-0.03721543,-0.38906655,-0.113618664,-0.4278068,0.2053477,-0.08417663,0.3099228,-0.32921213,-0.016409956,-0.27187127,0.59924835,-0.15234837,-0.18108056,-0.33653703,-0.303064,-0.17626768,-0.07261519,-0.42255032,0.10997149,-0.40238386,-0.06982031,0.3396559,-0.06584807,0.21344939,-0.2672874,1.1773126,-0.26959372,0.022937806,-0.524402,-0.06547775,-0.41825962,-0.10278958,-0.49561304,-0.06604976,0.21930757,-0.17350066,-0.3455916,-0.3660615,0.4498722,-0.2294898,-0.17992279,-0.09053003,-0.11734243,-0.14219642,0.18194428,-0.21382503,-0.31956404,-0.3795037,0.82244086,-0.09292495,-0.108934216,2.4695115,0.35227278,-0.14712353,-0.45609134,0.17564756,-0.19364856,-0.5398844,-0.18277246,-0.40844133,2.8262022,-0.8952396,0.33287477,-0.6799438,-0.100493416,-0.38800535,0.038880087,-0.8961143,-0.041778885,-0.07712625,0.11412379,0.17534597,-0.20367466,-0.2644377,-0.26559782,-0.12741643,-0.73681223,-0.2865806,-0.31782004,-1.0225757,0.25417814,-0.29786336,1.0030147,-0.2565781,-0.5946174,2.5267394,0.9811622,-0.073170036,0.032565504,-0.5393454,-0.13164584,1
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.13384645,-0.12502743,-0.063021496,-0.06425547,-0.16818608,-0.09928367,0.010366485,-0.19890279,-0.13991192,-0.24126947,-0.13009442,-0.0015810058,0.06518986,0.08448023,-0.08037032,-0.0009833555,-0.2463035,0.25468388,-0.18336493,-0.012811364,0.15726341,-0.07261519,0.60481906,0.058086913,0.12578514,0.47442377,0.51523817,-0.23096968,-0.28300047,-0.31776148,-0.3239002,-0.014754988,0.43002665,-0.32380986,0.011733324,0.23638912,-0.14506279,0.5152518,-0.06604976,-0.10549924,0.0075308904,0.25651678,-0.28069124,-0.28204444,-0.04239443,-0.11541355,-0.09053003,-0.11734243,1.5930668,0.27714768,-0.2065266,-0.05881029,-0.18661708,0.0018982729,-0.09292495,-0.04356094,-0.2710264,-0.5748445,-0.2769075,0.28351992,0.26408535,0.35461634,-0.35909122,0.42178437,-0.2654581,-0.06413609,-0.122911125,0.052410036,0.3246924,-0.2346678,-0.38540617,-0.33657107,0.462578,-0.20484471,-0.07712625,-0.082586214,-0.1256589,-0.115802296,1.48628,-0.038924627,-0.12741643,0.479036,0.9841942,-0.19106735,0.24870206,0.2757357,0.25297156,-0.8295319,-0.34249455,0.34897646,-0.6960596,-0.4126348,-0.49997494,0.12929703,-0.075812854,-0.13164584,1
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.13547629,-0.19249871,-0.063021496,-0.06425547,0.023110555,-0.23153675,-0.30876145,-0.11547269,0.04870183,-0.18667066,-0.0498658,-0.36714587,0.40527484,-0.13487127,-0.58411103,-0.34519038,-0.33661413,-0.48969993,-0.29815054,-0.41772547,-0.25343916,-0.07261519,-0.14075759,-0.48281235,0.047242325,-0.38528326,-0.30734763,-0.38012224,-0.38048694,-0.552441,-0.7348722,-0.37876537,-0.38018906,-0.23327588,-0.040455475,-0.37815815,-0.19546711,0.11963978,-0.06604976,-0.3327403,0.49268547,-0.52742165,-0.3601948,-0.6859826,-0.567756,-0.6127524,-0.09053003,-0.11734243,-0.636052,-0.31776795,-0.16573073,-0.101938814,0.09696848,-0.8151516,-0.09292495,-0.8564773,-0.62931854,1.0377024,-0.07614266,-0.8340093,-0.4247913,-0.243863,-0.15335803,-0.49891606,-0.33083212,-0.9521664,0.73746437,0.12751421,-0.5790016,-0.02280593,-0.7826999,-0.22787777,-0.045242347,-0.48471943,-0.07712625,-0.40043113,-0.7755157,-0.4254207,-0.5946686,-0.42043543,-0.12741643,-0.56540376,-0.1536994,-0.050498713,0.0041081267,-0.017672697,-0.46196496,0.44773838,-0.00082560786,-0.08964972,-0.34092134,-0.55914074,-0.22953601,0.9083652,-1.2058331,1.9525684,1
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.059725344,-0.029093333,-0.063021496,-0.06425547,-0.054564063,-0.40400368,-0.27031517,-0.24415374,-0.34736323,-0.12791528,-0.23968123,0.38561022,-0.06615647,0.010435547,0.025768878,-0.27962825,0.07803293,-0.29441577,-0.5374718,-0.17642054,-0.1930679,-0.07261519,-0.5042758,0.01651985,-0.5132872,-0.03336797,0.11766011,-0.4692679,0.03912971,-0.4632612,-0.06842108,-0.6865773,-0.47048265,-0.2891883,-0.12946561,-0.3353339,-0.10616261,-0.38869378,-0.06604976,0.066097945,0.09085957,-0.13541351,0.13196455,-0.18212962,-0.20780651,-0.37376446,-0.09053003,-0.11734243,-0.20889238,-0.029194169,-0.32906556,-0.44776797,-0.59570765,-0.5013956,-0.09292495,-0.5599689,-0.029349968,-0.44821563,-0.22996572,-0.052664477,-0.19498436,-0.010423077,-0.35315344,-0.28769422,-0.1887593,-0.046373766,-0.26213354,0.62406844,-0.09966568,0.041000612,-0.16632277,0.05593764,-0.5907221,-0.067210965,-0.07712625,-0.08364195,-0.24979901,-0.19446895,-0.53526586,0.02368794,-0.12741643,-0.54989636,-1.2061429,-0.4905149,-0.33960798,-0.17234261,0.47920698,0.91669935,-0.26620838,0.25892797,-0.34127593,0.49645957,-0.37003985,0.1696157,-0.018357765,-0.13164584,1
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.060633484,-0.103089884,-0.063021496,-0.06425547,0.08231655,-0.23347725,-0.08811719,-0.17721395,0.0669769,-0.18029569,-0.09811389,-0.2976944,-0.19103268,0.010794244,-0.051586792,-0.5114924,-0.19049339,-0.24073978,-0.06220076,0.8624902,-0.10941416,-0.07261519,0.22079997,-0.27384114,0.08411191,-0.14279029,0.16330084,-0.11824217,-0.12379452,-0.010730558,-0.17385943,-0.2824629,0.034656156,-0.008654636,-0.039633635,1.7699729,0.0058322167,0.8188165,-0.06604976,-0.47772264,-0.09774475,-0.065783635,-0.16657107,-0.097578466,-0.1524456,-0.09520467,-0.09053003,-0.11734243,-0.49273902,-0.27492514,-0.1730856,0.11587847,-0.26068735,-0.18982756,-0.09292495,-0.83171403,0.25489435,0.23320927,-0.19952288,-0.08322641,0.2646503,-0.8749181,-0.58758396,-0.19011386,-0.20223297,0.047614135,-0.12624519,-0.1506611,0.5224246,-0.62582976,-0.29123738,-0.02087773,0.019248303,-0.3406673,-0.07712625,-0.031672224,0.4416919,-0.30835402,-0.15883942,0.21418066,-0.12741643,-0.37353575,-0.45251697,0.2773881,-0.032510303,0.54960877,-0.10543769,0.032406896,0.18528557,0.0003066321,-0.20666462,-0.17641254,-0.5382748,0.8970858,0.4091173,-0.13164584,1
-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.039722018,-0.12089827,-0.063021496,-0.06425547,0.018252496,-0.2980707,0.11893483,-0.0709584,-0.13820992,-0.31623855,-0.03557554,-0.12713058,-0.08696467,-0.18520804,-0.019576082,-0.4778123,-0.16899718,0.67173314,-0.13616017,0.14442231,-0.19991861,-0.07261519,-0.3999245,-0.1131108,-0.021458179,0.07052745,0.09721184,-0.28385076,0.11510148,0.050730728,-0.50953317,-0.18353927,-0.27763477,-0.16381405,-0.10801903,0.58722633,0.0194507,-0.14034411,-0.06604976,-0.43343106,-0.14625546,-0.21009429,-0.31844705,0.07819068,-0.3031592,-0.28486246,-0.09053003,-0.11734243,-0.033416033,-0.18127793,0.06483942,0.13371742,-0.35694075,-0.37696934,-0.09292495,-0.13480313,-0.07668283,-0.22171012,-0.4301585,-0.11303536,-0.0037762283,-0.27692342,-0.643964,0.024845954,0.5543499,-0.662247,-0.035485253,-0.14918208,0.2923125,-0.52253896,-0.35380864,0.016195113,-0.17671853,-0.33357418,-0.07712625,-0.052523337,-0.5776104,-0.15584637,-0.47953925,-0.27752233,-0.12741643,0.6271425,-0.36571994,0.42181808,0.7710082,0.27066457,-0.11583474,-0.2568251,0.861262,-0.07802697,0.2445974,0.028527535,-0.50727355,-0.42593825,0.061236955,-0.13164584,1
