methylation_gene__GENE_CDCA4,methylation_gene__GENE_TRIM25,methylation_gene__GENE_C18ORF10;KIAA1328,methylation_gene__GENE_C14ORF80,methylation_gene__GENE_LPCAT1,methylation_gene__GENE_ADH5,methylation_gene__GENE_HEXB,methylation_gene__GENE_BCL7A,methylation_gene__GENE_THUMPD3,methylation_gene__GENE_KIF15;KIAA1143,methylation_gene__GENE_MRPS17,methylation_gene__GENE_MAN2A1,methylation_gene__GENE_MTMR4,methylation_gene__GENE_ZNF747,methylation_gene__GENE_TM9SF1,methylation_gene__GENE_KIAA0101,methylation_gene__GENE_USPL1,methylation_gene__GENE_HSPBP1,methylation_gene__GENE_LLPH,methylation_gene__GENE_HERC5,methylation_gene__GENE_BRI3,rnaseq_gene__GENE_ACTL6B,methylation_gene__GENE_UBE2L6,methylation_gene__GENE_ZNF273,methylation_gene__GENE_CNPY3,methylation_gene__GENE_NCK1,methylation_gene__GENE_UQCRB,methylation_gene__GENE_FIBCD1,methylation_gene__GENE_SH3RF2,methylation_gene__GENE_PTGES3,methylation_gene__GENE_KIAA1328;C18ORF10,methylation_gene__GENE_ATP6V1C1,methylation_gene__GENE_PAPD4,methylation_gene__GENE_CRIP2,methylation_gene__GENE_RNF17,methylation_gene__GENE_CYP39A1;SLC25A27,methylation_gene__GENE_GAS2L1,methylation_gene__GENE_CDK11A;CDK11B,methylation_gene__GENE_LOC100329108;GCSH,methylation_gene__GENE_NEK11;ASTE1,methylation_gene__GENE_MSRB2,methylation_gene__GENE_FUCA1,methylation_gene__GENE_CEP350,methylation_gene__GENE_SLC35F2,methylation_gene__GENE_RCBTB2,methylation_gene__GENE_CAMK2D,methylation_gene__GENE_TAPBPL;LOC678655,methylation_gene__GENE_LIF,rnaseq_gene__GENE_FAM9C,methylation_gene__GENE_CLDN7,rnaseq_gene__GENE_KLHL1,methylation_gene__GENE_CD27;TAPBPL;LOC678655,methylation_gene__GENE_NAA20,methylation_gene__GENE_RAB28,methylation_gene__GENE_MXD3,methylation_gene__GENE_FKBPL,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_RHAG,rnaseq_gene__GENE_INSL6,methylation_gene__GENE_POLR1B,methylation_gene__GENE_FAM103A1,methylation_gene__GENE_GSTK1,methylation_gene__GENE_GADD45B,rnaseq_gene__GENE_KCNK16,methylation_gene__GENE_ZCCHC9;RNU5E;RNU5D,methylation_gene__GENE_ALOXE3,methylation_gene__GENE_AASS,methylation_gene__GENE_CIDECP;FANCD2,rnaseq_gene__GENE_LGALS14,methylation_gene__GENE_TFDP3,methylation_gene__GENE_SC5DL,rnaseq_gene__GENE_SEL1L2,methylation_gene__GENE_GMFB,methylation_gene__GENE_EMP1,methylation_gene__GENE_RNF135,methylation_gene__GENE_NOC3L,methylation_gene__GENE_OSBP,methylation_gene__GENE_FAM160A2,methylation_gene__GENE_FABP7,rnaseq_gene__GENE_DPEP3,methylation_gene__GENE_GBAS,methylation_gene__GENE_STAMBP,methylation_gene__GENE_TRIM60,rnaseq_gene__GENE_GUSBP19,methylation_gene__GENE_ERBB2,methylation_gene__GENE_XRCC5,methylation_gene__GENE_SNORA21;RPL23,rnaseq_gene__GENE_NCRNA00200,methylation_gene__GENE_SPPL3,methylation_gene__GENE_TXNL1,rnaseq_gene__GENE_C19ORF41,rnaseq_gene__GENE_TCF23,methylation_gene__GENE_ASPSCR1,cnv_log2__GENE_EFNB1,cnv_log2__GENE_FAM155B,cnv_log2__GENE_PJA1,cnv_log2__GENE_LINC00269,methylation_gene__GENE_PUS3;DDX25,methylation_gene__GENE_NAAA,rnaseq_gene__GENE_UGT2B10,target
-0.087892585,-0.14012155,-0.064661846,-0.21057819,-0.2681407,0.053867415,-0.12502885,0.1574336,0.0059762974,-0.21785246,-0.12817097,-0.349683,-0.0057869214,-0.38694528,-0.19801313,0.44843656,0.3760577,0.036102004,-0.09481352,-0.23667122,-0.025459128,-0.16482092,-0.33028647,-0.6242869,-0.08651967,-0.10065297,-0.13386118,0.2635373,-0.14854127,-0.2659649,-0.30032972,0.05154249,0.70897055,-0.3657142,0.040983535,-0.52050525,-0.0712891,0.013348509,-0.34359774,-0.44000015,-0.21379292,0.017874895,0.2067685,0.039108247,-0.20265244,0.058342338,-0.25012234,-0.24477074,-0.33781904,-0.5021175,-0.22644344,0.76403654,-0.33369103,-0.5959663,-0.29778942,-0.26699355,-0.12790692,0.04708631,-0.39434704,0.26235268,-0.3513074,-0.10725454,1.0104563,-0.21404667,-0.13853322,-0.21173173,-0.28722945,1.4064475,0.14233986,-0.5381514,0.3210957,-0.21608903,-0.015947783,-0.4154428,-0.4241778,-0.36379597,-0.6604586,0.47658655,-2.2221572,-0.5163124,-0.11884195,-0.069992796,0.078831166,-0.30220073,-0.78982866,-0.55306983,-0.4175107,-0.2808206,-0.07211231,-0.13767691,-0.31097722,-0.21341658,-0.2822877,-1.2710946,-1.2708962,-1.2783762,-1.2783762,-0.3826408,-0.38719437,-0.3506713,1
0.034140326,-0.07652138,0.15407166,-0.15205169,0.21292707,0.015292484,0.09782146,0.1232142,0.12727465,0.10637104,0.05113652,-0.006913302,-0.047886554,-0.3054815,-0.033548996,0.057959232,0.2721562,0.057866126,0.11761284,-0.14185742,0.21544248,-0.16482092,0.33260918,0.04020207,-0.1541067,-0.4931594,0.4450021,0.007830571,-0.10885138,-0.402363,-0.100056455,0.38773543,-0.13749596,-0.08469872,0.20431826,-0.25731957,-0.07010193,-0.10721155,0.00057005626,-0.15785402,-0.16868843,0.46748877,0.2771072,0.47763908,0.37126097,0.2975621,-0.48977727,-0.44988722,-0.33781904,-0.78290796,-0.22644344,-0.38135895,11.7894335,0.3151896,-0.21806386,0.18490529,-0.12790692,-0.30877718,-0.39434704,-0.08115438,0.069888294,0.89158213,0.43376705,-0.21404667,0.0438631,0.034241974,0.018416023,0.29555207,-0.29149142,-0.38673952,-0.08800881,-0.21608903,0.2086461,-0.38102713,-0.16551578,-0.19389817,-0.28125158,-0.52836215,0.2256257,0.28629595,-0.36725357,0.24942996,0.1836314,-0.30220073,1.2428569,-0.44136277,0.98884547,-0.2808206,1.4659463,0.17825021,-0.31097722,-0.21341658,0.5669355,-0.3749579,-0.37454465,-0.38246736,-0.38246736,0.004252116,-0.46510285,-0.3506713,1
-0.19229962,-0.40861222,-0.2835308,-0.38773686,-0.27815345,-0.300211,0.07294986,-0.19698603,-0.06983996,-0.3478357,-0.18353464,-0.49059018,-0.47031957,-0.4352209,-0.426952,-0.13438086,-0.09029306,-0.4621582,-0.0735037,-0.30237436,-0.36312103,-0.16482092,-0.58028626,10.904877,-0.33664936,-0.59780884,-0.18285018,12.635625,-0.26360774,-0.5949948,-0.56837213,-0.50860465,-0.525129,-0.5271536,0.19551662,12.061475,-0.75076437,-0.4857955,-0.5748035,-0.45879182,-0.09805371,-0.3431452,-0.8647737,-0.7160285,-0.37782004,-0.3374968,-0.71660006,-0.58862686,-0.33781904,-0.49968165,-0.22644344,0.004090435,-0.5101273,-0.10305945,-0.67151886,7.4218483,-0.12790692,-0.30877718,1.5220971,-0.78578997,-0.31675732,-0.29811463,-0.4225935,-0.21404667,-0.30631992,-0.30205843,0.10763394,2.7931087,-0.29149142,0.28809085,-0.7524514,0.9162899,-0.64457226,-0.38415158,-0.42582753,-0.8535509,0.18924297,-0.59097296,0.80448455,0.38338813,-0.6404427,-0.85084975,0.42683116,-0.30220073,0.1299802,-0.5399802,-0.2534115,1.0166595,-0.25861353,-0.853348,-0.31097722,-0.21341658,-0.63193816,-0.06977202,-0.069285594,-0.07735911,-0.07735911,-0.058334224,-0.1304257,-0.3506713,0
-0.14753869,-0.19242254,-0.22428884,-0.38902277,-0.16893806,-0.123153225,-0.12124391,-0.25917035,-0.34821075,-0.32959527,-0.30772647,-0.35380167,-0.38356796,-0.59741217,-0.21596573,-0.4065875,-0.18680955,-0.63997984,-0.14226203,-0.040760398,-0.21808138,-0.16482092,-0.45539522,6.4738603,-0.42465183,-0.5361338,-0.472325,-0.27414963,0.28055072,-0.14355958,-0.63634235,-0.49114016,-0.33893323,-0.40604243,0.21099316,0.6500384,-0.57144254,-0.759759,-0.299529,-0.9925729,-0.5541867,-0.43427953,4.8694487,-0.63039243,-0.4502024,-0.24872036,-0.8604549,-0.26942953,-0.33781904,-0.6066969,-0.22644344,0.10701351,-0.4322706,-0.87999886,-0.7079188,0.38824812,-0.12790692,7.399948,-0.39434704,-0.42127448,-0.4453428,-0.47029534,-0.5256106,-0.21404667,-0.4463936,-0.66223633,0.04860351,6.121491,-0.29149142,0.3808213,-0.40145898,-0.21608903,-0.7084424,-0.4882915,-0.18406637,-0.80961674,-0.29545394,0.046957247,0.48403886,1.1074867,-0.6362078,-0.7504698,0.041307,-0.30220073,-0.38010016,2.0218978,0.5677642,-0.2808206,-0.05730126,-0.73910373,-0.31097722,-0.21341658,-0.544534,0.03565582,0.03616753,0.028041929,0.028041929,5.802888,-0.44297272,-0.3506713,0
-0.17411953,-0.053940274,0.08579744,0.17612208,0.01227336,-0.16570845,-0.1469987,-0.114702016,-0.16810678,0.14729644,0.34596348,-0.07171308,-0.038433902,0.2696118,-0.004567351,-0.15797238,0.113606654,-0.23067182,-0.08013148,-0.08483423,0.043569356,0.38436288,-0.34087145,-0.24078213,0.34371907,-0.3599219,0.3931381,-0.40293363,0.12045118,-0.05078825,0.1754981,-0.2693322,-0.16378273,0.15353711,0.35585544,-0.060521603,-0.6063301,0.09697965,-0.21908197,0.903368,0.6977168,-0.27971172,0.38008907,0.23013407,-0.41229287,-0.17555541,0.426215,0.3468576,-0.13163605,0.46200624,-0.22644344,-0.113928795,0.21436535,-0.05282035,0.9921936,0.56378144,-0.12790692,-0.30877718,0.53608173,0.3207061,-0.13958946,-0.24849473,0.23226778,-0.21404667,-0.18543135,-0.17796636,0.2200057,-0.10240907,-0.29149142,0.9953162,0.6456221,-0.21608903,0.849237,-0.06877175,-0.32818103,-0.07962762,-0.47851908,0.2048743,0.61922044,-0.07766884,-0.02099646,-0.58911055,0.36930802,-0.30220073,0.92989075,1.007431,0.15034176,-0.2808206,-0.49344242,0.90941447,-0.31097722,-0.21341658,0.468836,1.3646014,1.3654319,1.3566498,1.3566498,-0.36257708,-0.3333214,-0.3506713,1
-0.1626833,-0.25494656,-0.13632998,-0.17030519,-0.20228565,-0.21783741,-0.2922322,-0.27719942,0.15721072,-0.16101567,-0.1866735,-0.1640726,-0.353798,-0.28870738,0.30887944,0.48857802,-0.2573992,-0.03785413,-0.2061471,-0.25678486,-0.5107511,-0.16482092,-0.49722257,-0.094383,-0.47981045,-0.23706383,-0.27217445,-0.27209023,-0.2009844,-0.517995,-0.33636236,-0.55956453,-0.81393963,-0.41059664,0.048876032,-0.043235682,0.0013274414,-0.24454612,-0.39938074,-0.20096754,-0.55624264,-0.43821102,-0.545716,-0.5033754,-0.39571586,-0.2129137,-0.43875152,-0.19227673,-0.33781904,0.08317583,-0.22644344,-0.2584009,-0.358724,-0.57004887,-0.26434767,-0.6280077,-0.12790692,-0.30877718,-0.39434704,-0.4803123,-0.5658451,-0.25992027,0.25621936,-0.21404667,-0.5101531,-0.21829297,0.22254102,-0.2403543,-0.29149142,-0.0755066,-0.77971077,-0.21608903,-0.122520916,2.7476478,0.18405487,-0.26337096,-0.11214146,-0.25048614,0.5698238,-0.21997131,-0.41735718,-0.7759203,0.36269805,-0.30220073,-0.3821389,-0.4972556,-0.19306314,-0.2808206,-0.1729628,-1.3324021,-0.31097722,-0.21341658,0.02399683,-0.4914834,-0.49109814,-0.49896327,-0.49896327,-0.3494351,0.0781234,-0.3506713,1
-0.10159918,-0.055798367,0.09852124,0.15070035,-0.2872798,-0.16973417,-0.16223095,-0.0661184,0.17546746,0.09694835,0.38379547,0.02337449,-0.04799471,-0.26482418,0.7128749,-0.07475452,11.028923,0.0070095146,-0.231528,0.30011103,-0.3496642,-0.16482092,0.072304904,0.4462809,0.042686254,0.6411295,-0.5166119,0.11339809,0.16768488,-0.1534252,-0.1290412,-0.3556685,0.43560615,0.20847586,0.10321687,-0.24870011,0.5382757,0.34840903,-0.08084535,0.646943,12.099977,-0.08947752,0.331423,0.1216332,0.7662997,-0.04467344,1.0852948,0.22672515,0.08676972,0.2340024,-0.22644344,-0.45379227,0.29525706,0.081758924,0.8396323,0.3616047,-0.12790692,-0.30877718,-0.39434704,-0.004902332,-0.3599602,-0.8053922,-0.25352195,-0.21404667,0.41814828,0.17564833,0.36016917,-0.39058265,-0.29149142,-0.9637946,-0.091910936,-0.21608903,0.44939214,-0.22716011,-0.2182706,-0.0787453,0.29226908,2.535611,0.49039313,0.23378524,0.71707106,0.20002128,0.1613348,-0.30220073,-0.08418973,0.45321655,-0.40713528,-0.2808206,-0.3522503,-0.44009018,-0.31097722,-0.21341658,0.51103777,-0.6634972,-0.6631532,-0.67093337,-0.67093337,-0.20400035,-0.3810927,-0.3506713,1
-0.15140028,-0.11047002,-0.09135008,-0.25471053,-0.21665578,-0.054839347,-0.108214445,-0.14607799,0.28547716,0.052828886,-0.030414432,-0.15131263,-0.20281455,11.734289,-0.16111897,0.004069103,-0.29760686,-0.30429503,-0.3086902,-0.1648209,-0.3632974,-0.16482092,-0.4723204,-0.2164429,-0.1830293,0.13046342,-0.29688507,-0.36023027,-0.22729138,0.24467288,-0.100535974,-0.4269447,-0.3106483,-0.3838057,0.14913322,0.45208827,-0.4116747,-0.046467192,0.12995605,0.30040637,0.69918174,-0.017497238,0.47115728,-0.3434359,-0.025524609,-0.26835224,0.025664622,-0.013539754,-0.33781904,-0.09289225,-0.22644344,0.014925227,-0.35868174,1.0271922,0.5435774,-0.25833315,-0.12790692,-0.30877718,-0.09982945,0.06889569,-0.14621308,-0.23144455,-0.4391652,-0.21404667,-0.48504144,0.43412232,0.46204594,-0.3981203,0.21324825,0.07774786,-0.59138614,-0.21608903,-0.19507112,-0.47862533,-0.4101563,0.35055247,0.076520614,-0.33524013,0.04759614,0.19591448,0.26969734,-0.67405105,0.34587494,-0.30220073,0.20884006,0.15451305,-0.3695777,1.0767336,0.19825189,-0.6324897,-0.31097722,-0.21341658,-0.27435505,-0.1641022,-0.1636384,-0.17166531,-0.17166531,-0.20977877,-0.041317917,-0.3506713,1
-0.060011964,13.14347,-0.2928488,-0.3135792,-0.27830353,-0.101474725,-0.19419733,0.011143065,-0.20198332,0.08495124,-0.33214197,-0.2815921,-0.2181062,-0.4213565,-0.27261528,-0.26053846,-0.12372261,-0.3995294,-0.3230685,-0.023033444,-0.17509818,0.46071267,-0.020112462,-0.55995184,0.0009417716,-0.8727718,0.20567402,-0.042686712,-0.45081583,-0.38213992,-0.24889603,-0.21655735,-0.5457056,-0.34961826,-0.032306787,-0.043407448,-0.036968984,-0.34034944,12.198358,-0.12695661,-0.2537355,-0.35865387,-0.15852812,0.29163712,-1.032917,-0.587153,-0.30659708,-0.0495189,0.65895855,-0.25378376,-0.22644344,-0.046510506,-0.20003729,-0.5665093,0.17674686,-0.80719113,-0.12790692,0.078882635,-0.13840102,-0.4741095,-0.3538706,-0.41422048,-0.52744955,-0.21404667,-0.48687196,-0.6615986,0.18011232,-0.20231847,-0.29149142,-0.94056815,-0.58009416,-0.21608903,-0.22705594,-0.57767564,-0.22774217,-0.3443813,-0.7531777,-0.61835337,0.51640373,-0.5163124,-1.1603613,-0.4327891,0.059441548,-0.30220073,0.99145305,0.27375558,-0.857204,-0.2808206,-0.8195804,-0.16312657,-0.31097722,-0.21341658,-1.2200547,-0.13913244,-0.13866265,-0.1467019,-0.1467019,-0.27032185,-0.441251,0.75398415,1
-0.17129277,-0.09548026,-0.036332645,-0.14339563,-0.28556618,-0.24720806,-0.11125075,-0.25384602,-0.15988691,-0.1238584,-0.33585176,-0.3682542,0.20864597,-0.32307234,-0.27039397,-0.16686098,0.15101579,-0.34821963,-0.007030967,-0.21483238,-0.11185814,-0.16482092,-0.12616365,-0.50303876,-0.55421466,-0.47006577,0.28834492,-0.2224939,-0.47305498,-0.056233775,-0.49274644,-0.37432495,-0.64961946,-0.69153464,-0.24529554,2.197371,-0.3678616,-0.48716408,-0.31624433,-0.041629568,-0.270778,-0.46737164,-0.5509775,0.1283099,-0.3160492,-0.48250732,-0.2833018,-0.11186915,7.038388,-0.297065,4.4831204,0.12500747,-0.38251764,1.4230965,0.5020114,-0.20767131,-0.12790692,-0.30877718,-0.39434704,-0.5528621,11.4637985,-0.19848475,-0.4547158,-0.21404667,-0.17566006,0.28048986,0.018499216,-0.19246987,4.7280807,-1.5080048,-0.24838959,-0.21608903,-0.3628287,0.06951935,-0.5097705,-0.07799978,4.688936,-0.07722977,-0.16571787,-0.19440635,-0.8398421,-0.70008206,-0.00233873,-0.30220073,-0.20657703,-0.7019934,-0.92484653,-0.2808206,-0.61569506,-0.86394703,5.834177,-0.21341658,-0.40046233,1.0011529,1.0018961,0.9932935,0.9932935,-0.26099956,9.276924,6.3158736,1
0.061102778,-0.11009002,-0.076102056,0.15472387,0.1793625,0.23670699,0.03209319,0.051747154,0.07290071,-0.2601265,-0.2067789,-0.13713342,-0.12134153,-0.0911904,-0.009929378,-0.11947959,-0.46286148,0.008033956,-0.0011310608,-0.22945869,-0.34799254,-0.16482092,0.04841221,-0.11020232,0.31448767,0.06411149,-0.091299504,0.08143505,-0.3590959,-0.10489544,-0.26827458,0.018049529,0.09991301,-0.014082633,0.18634285,0.07401282,-0.16426238,-0.37086126,-0.03515627,-0.3821291,0.054021455,-0.13588236,0.26843682,-0.13419978,-0.30812362,0.038237076,-0.060296815,-0.1560931,-0.33781904,-0.5101283,-0.22644344,-0.33109507,-0.16777283,-0.062393337,-0.38591316,0.358033,-0.12790692,-0.30877718,-0.39434704,-0.05840789,-0.17665674,-0.08985564,0.3539273,-0.21404667,-0.12765217,0.07650079,-3.0688674,-0.43663263,1.5534471,0.46628702,-0.44694942,-0.21608903,-0.4607092,-0.14065067,-0.10176041,0.43966436,0.11418264,-0.16348334,-0.3859223,-0.5163124,0.29307023,-0.42396814,0.31011066,-0.30220073,-0.5913352,-0.30349186,10.4309025,-0.2808206,-0.44459727,0.25492808,-0.31097722,-0.21341658,-0.39300436,0.06339998,0.063918345,0.05577904,0.05577904,-0.23931767,-0.13015205,0.5453043,1
0.048252206,-0.05321598,-0.11808788,0.016706822,0.015384959,0.05728105,-0.013685665,0.19397664,0.07256743,-0.24018927,0.051855456,0.036818594,-0.016262557,0.62374747,0.093979396,-0.19686548,0.5259221,-0.47888514,0.002330895,0.12384403,-0.1511526,-0.16482092,0.16588585,-0.20119801,0.25311834,0.45509514,0.11202015,0.014038309,-0.09765505,0.12729429,0.10220373,0.0782209,0.801758,-0.2541954,0.23507151,0.55879915,0.8088817,0.25244743,0.5469102,-0.5024336,-0.33976266,0.10358605,-0.056375094,-0.5487775,-0.29797778,0.07891994,0.3139547,-0.008253851,-0.33781904,0.3860671,-0.22644344,-0.23984171,-0.44370562,0.005158483,-0.12251,-0.0067820596,-0.12790692,-0.30877718,-0.39434704,0.111263804,-0.16513418,6.1516104,0.4162347,-0.21404667,-0.35025766,0.08328,0.4896914,-0.41582203,-0.29149142,0.019862061,-0.08471392,-0.21608903,-0.11210365,0.08475983,-0.06326107,-0.04238898,-0.039068304,0.034019165,0.49163637,-0.5163124,0.19355543,-0.22532731,-0.17774701,-0.30220073,-0.6200197,-0.10987731,-0.7214457,-0.2808206,-0.5423618,0.83179927,-0.31097722,-0.21341658,0.0006950459,-0.02538135,-0.024884278,-0.032979723,-0.032979723,-0.3828358,0.42100716,-0.3506713,0
0.009625253,-0.08472594,0.1215854,-0.07919501,0.20571065,0.1634566,-0.13874212,-0.15742697,0.15648195,-0.09480843,0.4707837,-0.031115383,-0.041639946,-0.18622033,-0.009200267,0.0017117272,0.08527519,-0.18664937,-0.09120774,-0.012668338,-0.22614056,12.805467,-0.022493524,0.014563846,0.58282334,0.22535853,-0.008692011,0.18698806,-0.025446523,1.0095185,-0.19286188,0.2672202,-0.05621718,-0.3940122,-0.5220312,0.22363374,0.117273174,0.11806224,0.4447392,-0.7053749,-0.19428754,-0.15732884,0.3780542,0.08292892,0.79197145,0.72952497,0.56850165,0.37399825,3.655015,2.1036751,-0.22644344,-0.45562991,-0.2944392,1.3767045,-0.7104957,-0.04389402,-0.12790692,0.6498198,-0.39434704,-0.25207853,-0.12638277,-0.44343933,0.75474286,-0.21404667,0.00081049395,-0.13716097,-5.079252,-0.5453454,-0.29149142,0.04855354,-0.6736418,-0.21608903,0.100174874,0.3442143,5.7615314,0.30753595,-0.2869663,0.6708713,-0.84436965,0.8682739,1.0319036,-0.11226664,-1.9254757,-0.0773585,-0.5581748,-0.17749897,-0.66005605,-0.2808206,-0.7273608,0.08365783,2.8186579,10.608981,1.471939,-0.17242543,-0.17196365,-0.17998645,-0.17998645,-0.24838702,-0.1993427,-0.3506713,1
-0.08002291,-0.32802895,-0.17182305,-0.2527662,0.12039701,-0.14122757,-0.2676119,-0.084340625,0.0035521283,-0.018497825,-0.21749417,-0.30212355,-0.13643725,-0.25768074,12.945785,-0.32560802,-0.35778663,-0.37387156,-0.078243,-0.30794743,-0.21690181,-0.16482092,-0.25405812,-0.18561389,-0.27148682,-0.276986,-0.20961905,-0.29352483,-0.5465808,0.12794946,-0.22689553,0.3574615,-0.09503101,-0.21100774,0.054531906,-0.029798824,-0.047861505,0.23828399,-0.28534225,-0.33696285,-0.31330988,-0.15024439,-0.24530388,-0.39590675,-0.12466401,0.21203001,-0.016520593,0.106932305,0.06404688,0.19764,-0.22644344,-0.4441841,-0.18382843,-0.3954594,-0.6892861,-0.7861364,-0.12790692,-0.30877718,-0.39434704,-0.5483279,-0.3690336,-0.7011029,-0.2871666,-0.21404667,0.046820622,11.413118,0.04657409,-0.7463039,-0.29149142,-0.105124354,-0.42552647,-0.21608903,-0.06983441,-0.37063926,5.986715,0.095046714,0.5395006,-0.040693182,0.31957594,0.32538235,0.6266775,-0.2035244,0.18160379,-0.30220073,-0.2008926,-0.60059315,0.1753664,-0.2808206,-0.61236095,-0.2635278,-0.31097722,-0.21341658,-0.045166593,-0.22791378,-0.22746527,-0.23546068,-0.23546068,-0.3590706,-0.18961757,-0.3506713,1
-0.11060722,-0.23800735,-0.1961545,-0.1825479,-0.1868031,0.114044905,-0.11919106,-0.17219792,-0.055752423,-0.16944046,13.057535,-0.24307653,-0.073047094,0.1617529,-0.3938087,-0.3859039,-0.030421486,-0.41561857,-0.089794606,-0.17717995,-0.09618155,-0.16482092,-0.46039462,-0.040094133,12.659189,-0.4621205,0.45475242,-0.4116256,0.10768394,-0.4496226,-0.15038726,1.2741596,0.12161504,-0.48891607,0.35544083,0.0028376519,0.11117263,-0.3453257,-0.4669221,-0.6266425,-0.008215761,-0.30673113,0.28626606,-0.390107,-0.18476234,-0.25362295,0.27979752,0.21763638,-0.33781904,-0.3856615,-0.22644344,0.12634851,-0.5269101,0.35613245,-0.1632971,0.2050188,-0.12790692,0.0693818,-0.15229876,0.27643692,0.2794621,0.35054412,-0.6437883,0.79387605,-0.09627736,0.53781796,0.13775,8.971241,-0.29149142,0.12615088,0.35502273,-0.21608903,-0.6645643,-0.34287408,-0.23788506,-0.53870165,0.47965214,-0.37945238,0.012435776,-0.5163124,10.526528,0.104999,0.2653308,-0.30220073,-0.32994038,0.13760574,0.08799437,-0.2808206,0.25924084,-0.36702213,-0.31097722,-0.21341658,-0.82578355,0.30754867,0.3081256,0.29986566,0.29986566,0.025964612,-0.17333236,0.008394124,1
-0.0011498071,0.009418253,0.00035596165,-0.2973305,-0.044057693,0.0014402367,0.094865344,0.026044104,0.030530259,0.14397456,-0.15220164,0.2653439,0.04641314,0.74102616,-0.28762388,-0.19218074,-0.045756083,0.42342564,0.13916132,-0.20995097,-0.13959329,-0.16482092,0.06076728,0.2965138,0.061710082,0.36715207,0.041777033,-0.17657626,-0.13413125,-0.23686777,0.13806029,0.063636914,0.08024683,-0.25555384,-3.8231003,-0.28501862,12.174969,-0.33483842,-0.4184031,0.4115728,-0.0033134343,0.16396861,0.8106219,0.48709956,-0.37313148,0.044504512,0.28500336,-0.111097686,7.030771,0.30950844,-0.22644344,1.1329533,-0.4357082,-0.09231,0.120186046,0.7187063,-0.12790692,2.6623425,-0.39434704,-0.0069237575,-0.13427976,0.2958933,-0.22496592,-0.21404667,0.13752541,0.48222572,-0.5902598,0.8760752,0.2651365,-9.354361,0.48691985,-0.21608903,0.31707075,1.6396264,-0.24360925,-0.12374279,9.720996,0.89418393,-1.1184133,-0.5163124,-0.25795385,0.38855538,-0.23589592,-0.30220073,-0.25590083,7.381434,-0.3234711,-0.2808206,-0.059366416,5.074272,0.25364742,0.19929895,-0.62794256,0.7764251,0.7771145,0.768623,0.768623,0.22369726,-0.19612925,-0.3506713,1
0.019184241,-0.04191471,-0.00086272415,-0.010896797,13.17002,-0.10818345,-0.051812265,-0.123265326,0.3845467,-0.10105462,0.06903987,-0.1446323,-0.12707068,0.1099317,-0.180184,-0.07774553,-0.36929396,0.38810644,0.40093192,0.14657591,-0.25131294,-0.16482092,0.34017423,-0.13577436,-0.1744777,0.0055866307,12.659283,0.1077232,-0.479542,-0.09173427,0.5939309,0.4625691,-0.13892992,0.34371427,0.29968634,-0.06571051,-0.09297882,0.07898225,-0.017797569,-0.34230226,0.09891669,-0.22483882,0.035747815,0.0822583,0.003318486,-0.008584847,-0.113438174,0.09383092,-0.33781904,-0.1840845,3.0049846,-0.23145087,0.71254665,2.5070596,0.07136782,0.13570066,-0.12790692,-0.30877718,0.29634967,0.272481,0.098753855,-0.03735685,0.40251902,-0.21404667,0.44834512,0.28580427,0.14486851,-0.27857736,0.54342484,0.11884651,-0.198891,-0.21608903,-0.21482569,-0.24420694,-0.28848374,-0.578358,0.46953845,-0.18927874,0.412997,-0.5163124,1.5878104,0.9751464,0.23791999,-0.30220073,-0.162134,-0.0672071,0.45283973,0.006160254,0.07956361,0.2798351,-0.31097722,-0.21341658,0.54562694,0.010686068,0.011191791,0.0030785268,0.0030785268,-0.039168764,0.25231487,0.012052588,1
0.17795147,-0.05787559,-0.038949277,0.39663085,0.15657598,-0.21004334,-0.003403302,0.0975027,-0.14642935,-0.08834325,-0.020697158,0.010941223,0.13456646,-0.026888564,-0.15290767,0.4774992,0.4695192,0.41096544,0.11903771,-0.16385932,0.09416197,-0.16482092,0.56364644,-0.045804054,-0.005534359,-0.33705324,0.5333978,0.3823138,0.23592964,-0.35505325,0.10603217,-0.005845956,0.40668082,0.33062783,-0.06529917,-0.11942432,0.24755119,-0.25342488,-0.07442945,0.24218743,-0.4022781,0.0329602,0.21547295,0.115976945,-0.27629596,0.25817654,-0.3476894,-0.2910344,-0.079325706,-0.069255784,-0.22644344,0.071198896,0.19730505,0.38240352,-0.09232244,0.7131749,-0.12790692,-0.30877718,-0.39434704,-0.12039848,-0.22225045,0.097089134,-0.0057666777,-0.21404667,-0.35232362,-0.083081014,-0.18518123,-0.17995976,-0.29149142,-0.46023148,0.20860879,-0.21608903,-0.20275484,-0.06821775,-0.28531814,0.21598035,-0.19683973,-0.36872065,0.7212317,0.00015520207,-0.4877356,0.06292409,0.028557867,-0.30220073,0.66988236,1.1235296,0.2877692,-0.2808206,-0.4957175,0.7033824,-0.31097722,-0.21341658,-0.10060286,-0.18074869,-0.18028888,-0.18830758,-0.18830758,-0.10270291,-0.07843541,-0.3506713,1
