rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_OR2T12,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR4K15,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_CT47A10,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_SNORA30,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_OR52J3,rnaseq_gene__GENE_OR4M1,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_OR10K2,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_PRR21,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_REXO1L6P,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_LINC01020,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_MT4,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_SCGB1D4,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_PRNT,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_KRTAP24-1,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_SCGB1D1,rnaseq_gene__GENE_MYT1L-AS1,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_CETN1,rnaseq_gene__GENE_GUCA1C,rnaseq_gene__GENE_OR5AC2,rnaseq_gene__GENE_C7ORF66,rnaseq_gene__GENE_HES3,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_TTTY6,methylation_gene__GENE_SLC38A2,rnaseq_gene__GENE_GLT6D1,rnaseq_gene__GENE_OR51G2,methylation_gene__GENE_EIF4G1,rnaseq_gene__GENE_POTED,methylation_gene__GENE_ZNF354A,rnaseq_gene__GENE_RBMY1B,methylation_gene__GENE_C9ORF3,rnaseq_gene__GENE_OR51A4,methylation_gene__GENE_IPPK,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_C1ORF89,rnaseq_gene__GENE_PRM1,rnaseq_gene__GENE_CYLC2,rnaseq_gene__GENE_OR4K14,methylation_gene__GENE_SLC2A12,rnaseq_gene__GENE_GAGE12F,rnaseq_gene__GENE_TEX13A,methylation_gene__GENE_ZNF784,rnaseq_gene__GENE_MYL1,rnaseq_gene__GENE_RBMY2EP,rnaseq_gene__GENE_FKSG73,methylation_gene__GENE_ZNF764,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_RBMY1J,methylation_gene__GENE_KIAA0100,methylation_gene__GENE_ATP5E,methylation_gene__GENE_E2F1,rnaseq_gene__GENE_OR9K2,rnaseq_gene__GENE_FTMT,methylation_gene__GENE_CNOT10,methylation_gene__GENE_LDB1,methylation_gene__GENE_ISG15,rnaseq_gene__GENE_CYP11B1,methylation_gene__GENE_ADC,methylation_gene__GENE_TM7SF2,target
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,15.072508,-0.080826886,0.22116306,-0.07150777,-0.001584602,-0.07188792,-0.09093261,0.86786765,-0.08670562,0.800756,-0.10833606,0.5004682,-0.05596226,0.964292,-0.056167826,5.9963055,0.67916584,-0.097929865,-0.10227383,-0.06079424,0.1226601,-0.08483455,-0.1006545,0.98463523,-0.093568295,-0.13055657,-0.06406813,1.1775988,-0.064649016,-0.13871242,0.69552886,1.0726769,0.38287136,-0.08521778,-0.088819906,1.4802408,0.8040467,1.0404941,-0.20777641,0.87282014,0.6774983,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,7.252218,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,16.564646,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,-0.5284714,-0.07150777,-0.49319926,-0.07188792,-0.09093261,-0.23683737,-0.08670562,-0.25327793,-0.10833606,-0.7958464,-0.05596226,0.29536137,-0.056167826,-0.0843408,0.3008393,-0.097929865,-0.10227383,-0.06079424,-0.11826799,-0.08483455,-0.1006545,0.06042229,-0.093568295,-0.13055657,-0.06406813,-0.27187964,-0.064649016,-0.13871242,-0.5582994,0.0010122713,0.5465581,-0.08521778,-0.088819906,-0.95847243,0.5817673,0.3140153,-0.20777641,0.3786853,-0.25313547,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,22.538898,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,0.14313741,-0.07150777,0.1981468,-0.07188792,-0.09093261,-0.3543176,-0.08670562,-0.14577146,-0.10833606,-0.5115022,-0.05596226,0.3022432,-0.056167826,-0.0843408,0.3799094,-0.097929865,-0.10227383,-0.06079424,0.07916579,-0.08483455,-0.1006545,-0.0855049,-0.093568295,-0.13055657,-0.06406813,0.046299618,-0.064649016,-0.13871242,-0.15282325,0.0949259,-0.24058649,-0.08521778,-0.088819906,-0.61912745,-0.18353057,-0.20415182,1.4862804,-0.12866005,-0.23299739,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,22.538898,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,-0.21636812,-0.07150777,-0.011422854,-0.07188792,-0.09093261,0.30171183,-0.08670562,-0.15671961,-0.10833606,-0.122422636,-0.05596226,0.10791971,-0.056167826,-0.0843408,-0.03661683,-0.097929865,-0.10227383,-0.06079424,0.029637918,-0.08483455,-0.1006545,0.19016999,-0.093568295,-0.13055657,-0.06406813,0.9641301,-0.064649016,-0.13871242,-0.39054236,0.2283963,-0.33881083,-0.08521778,-0.088819906,-0.3963384,0.47527844,1.048186,-0.20777641,-0.12259601,-0.4391387,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,0.05560231,-0.07150777,-0.519547,-0.07188792,-0.09093261,-0.0677034,-0.08670562,-0.2885495,-0.10833606,0.11349889,-0.05596226,0.526952,-0.056167826,-0.0843408,-0.31069934,-0.097929865,-0.10227383,-0.06079424,-0.065542236,-0.08483455,-0.1006545,0.12012868,-0.093568295,-0.13055657,-0.06406813,-0.32801262,-0.064649016,-0.13871242,-0.14544834,-0.007893524,-0.028703183,-0.08521778,-0.088819906,-0.060931053,0.14692914,-0.04418698,-0.20777641,0.054220576,-0.18275796,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,-0.07097661,-0.07150777,-0.25451475,-0.07188792,-0.09093261,-0.6969721,-0.08670562,-0.46612546,-0.10833606,-0.17017785,-0.05596226,0.37004143,-0.056167826,-0.0843408,-0.283246,-0.097929865,-0.10227383,-0.06079424,-0.19267356,-0.08483455,-0.1006545,-0.15213476,-0.093568295,-0.13055657,-0.06406813,0.037846375,-0.064649016,-0.13871242,-0.8138009,-0.38760883,-0.7675655,-0.08521778,-0.088819906,-0.7330611,0.10242165,-0.1497171,-0.20777641,-0.02250922,-0.33402067,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,7.120238,-0.082131,-0.09038089,-0.080826886,-0.32482556,-0.07150777,-0.3625337,-0.07188792,-0.09093261,-0.6714067,-0.08670562,-0.5514025,-0.10833606,-0.5959158,-0.05596226,-0.2708214,-0.056167826,-0.0843408,-0.007279861,-0.097929865,-0.10227383,-0.06079424,-0.22448172,-0.08483455,-0.1006545,0.023444809,-0.093568295,-0.13055657,-0.06406813,0.0076953364,-0.064649016,-0.13871242,-0.70597285,-0.39453954,-0.22072577,-0.08521778,-0.088819906,-0.43858606,-0.12751184,0.01506853,-0.20777641,-0.25673977,-0.4670608,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,-0.2472519,-0.07150777,-0.5914869,-0.07188792,-0.09093261,-0.46142069,-0.08670562,-0.7165633,-0.10833606,-0.8755167,-0.05596226,-0.07031819,-0.056167826,-0.0843408,-0.20285901,-0.097929865,5.854102,-0.06079424,-0.092299126,-0.08483455,-0.1006545,-0.3959445,-0.093568295,-0.13055657,-0.06406813,-0.52237266,-0.064649016,-0.13871242,-0.29319143,-0.53200084,-0.35750714,3.466978,-0.088819906,-0.6814305,-0.0014016618,0.08281335,0.85921335,-0.106985606,-0.5289536,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,7.466958,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,0.39578095,-0.07150777,-0.24446224,-0.07188792,-0.09093261,-0.025704928,-0.08670562,0.03878249,-0.10833606,-0.34742627,-0.05596226,0.23061627,-0.056167826,-0.0843408,0.6365374,-0.097929865,-0.10227383,-0.06079424,0.14466386,-0.08483455,-0.1006545,0.3960991,-0.093568295,-0.13055657,-0.06406813,0.41933325,-0.064649016,-0.13871242,-0.1785105,0.04584896,-0.056602992,-0.08521778,-0.088819906,-0.16400973,0.8905356,0.26762924,2.6604764,-0.14103742,0.1833767,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,21.10782,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,0.47739097,-0.07150777,-0.44765905,-0.07188792,10.702338,-0.18777417,-0.08670562,12.0191,-0.10833606,-0.05478373,-0.05596226,-0.049525846,-0.056167826,-0.0843408,-0.5456227,-0.097929865,-0.10227383,-0.06079424,-0.35358235,-0.08483455,-0.1006545,-0.41252273,-0.093568295,-0.13055657,-0.06406813,-0.6934344,-0.064649016,-0.13871242,0.22149271,-0.25981164,-0.42144698,-0.08521778,-0.088819906,0.08813931,0.08134303,-0.68601584,-0.20777641,-0.25416136,0.16227134,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,1.6697179,0.21662806,-0.07150777,0.10261963,-0.07188792,-0.09093261,-0.6199333,-0.08670562,1.0260906,-0.10833606,0.81063026,-0.05596226,0.23771422,-0.056167826,-0.0843408,0.14669871,-0.097929865,-0.10227383,-0.06079424,0.16126326,-0.08483455,-0.1006545,1.2263352,-0.093568295,-0.13055657,-0.06406813,0.45576108,-0.064649016,-0.13871242,0.10349408,0.81182426,-0.319011,-0.08521778,-0.088819906,0.14003256,0.01777514,0.7427633,-0.20777641,0.2752821,0.16712028,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,0.47304368,-0.07150777,-0.15714233,-0.07188792,-0.09093261,-0.13658844,-0.08670562,-0.19459216,-0.10833606,0.19412786,-0.05596226,0.35639292,-0.056167826,-0.0843408,0.23034433,-0.097929865,-0.10227383,-0.06079424,-0.03714291,-0.08483455,-0.1006545,0.6728033,-0.093568295,-0.13055657,-0.06406813,-0.18391459,-0.064649016,-0.13871242,-0.0321683,-0.22309431,0.045830257,-0.08521778,-0.088819906,0.021598345,0.40939242,-0.12596588,-0.20777641,0.21764381,-0.32968572,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,0.32179996,-0.07150777,0.4878671,-0.07188792,-0.09093261,0.37414485,-0.08670562,-0.11074328,-0.10833606,0.54652447,-0.05596226,0.22934619,-0.056167826,-0.0843408,0.3935908,-0.097929865,-0.10227383,-0.06079424,-0.25642034,-0.08483455,-0.1006545,0.07746279,-0.093568295,-0.13055657,-0.06406813,0.12355873,-0.064649016,-0.13871242,0.17132545,0.19404364,-0.077494994,-0.08521778,-0.088819906,-0.37382033,-0.07579029,0.090858236,-0.20777641,-0.032823082,-0.14358236,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,0.31950673,-0.07150777,-0.42532533,-0.07188792,-0.09093261,0.05091867,-0.08670562,-0.49845433,-0.10833606,0.29789105,-0.05596226,-0.22298788,-0.056167826,-0.0843408,-0.42295176,-0.097929865,-0.10227383,-0.06079424,0.032315943,-0.08483455,-0.1006545,-0.06941606,-0.093568295,-0.13055657,-0.06406813,-0.26178622,-0.064649016,-0.13871242,-0.3547974,-0.30974153,-0.28009516,-0.08521778,-0.088819906,-0.27665195,0.24149841,-0.07081606,-0.20777641,0.06997007,-0.2479945,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,0.25615153,-0.07150777,-0.15815538,-0.07188792,-0.09093261,0.35982853,-0.08670562,-0.35313952,4.8337007,0.29041624,-0.05596226,-0.1724573,-0.056167826,-0.0843408,-0.12577367,-0.097929865,-0.10227383,-0.06079424,4.5472555,-0.08483455,-0.1006545,-0.31413755,-0.093568295,-0.13055657,-0.06406813,-0.030796714,-0.064649016,8.887898,-0.2235212,-0.18211228,-0.35758787,-0.08521778,-0.088819906,-0.3135706,-0.117364645,0.042969756,-0.20777641,-0.2972818,0.20759165,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,22.538898,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,0.218223,-0.07150777,-0.14334948,-0.07188792,-0.09093261,0.53820306,-0.08670562,-0.14357719,-0.10833606,-0.11205129,-0.05596226,-0.09008577,-0.056167826,-0.0843408,0.08262879,-0.097929865,-0.10227383,-0.06079424,-0.091465354,-0.08483455,-0.1006545,12.14563,-0.093568295,-0.13055657,-0.06406813,-0.024869556,-0.064649016,-0.13871242,-0.17935476,0.35955235,-0.060743295,3.7811053,-0.088819906,-0.24003723,-0.09593572,-0.024843352,-0.20777641,-0.0064198254,-0.2575564,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428075,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.05653216,-0.057659455,-0.059154127,-0.059709486,-0.06097022,-0.061173018,-0.06199895,-0.06208287,-0.06239218,-0.06258341,-0.0626049,-0.06263095,-0.06267638,-0.06869581,-0.08007545,-0.06268985,-0.07152144,-0.07620693,-0.09721598,-0.082131,-0.09038089,-0.080826886,-0.16771159,-0.07150777,-0.06879801,-0.07188792,-0.09093261,0.61418915,-0.08670562,0.8168221,-0.10833606,1.079701,-0.05596226,0.4711866,-0.056167826,-0.0843408,0.18457623,-0.097929865,-0.10227383,-0.06079424,0.21847771,-0.08483455,-0.1006545,0.049132824,-0.093568295,-0.13055657,-0.06406813,0.68170404,-0.064649016,-0.13871242,-0.11028428,0.8722643,1.2044022,-0.08521778,-0.088819906,-0.10103705,0.44678774,0.8329995,-0.20777641,0.29479253,0.35529804,0
