rnaseq_gene__GENE_TTTY5,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_PRM1,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_SNORD8,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_SPO11,methylation_gene__GENE_OSBPL6,methylation_gene__GENE_CDK2AP2,methylation_gene__GENE_GPI,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_LRRC30,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_NKX6-2,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_CASP6,methylation_gene__GENE_SORBS1,methylation_gene__GENE_EXT1,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_FAM41AY1,methylation_gene__GENE_PNN,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_TSPY2,methylation_gene__GENE_ZNF721;PIGG,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_OR5M3,rnaseq_gene__GENE_KRTAP27-1,rnaseq_gene__GENE_HES3,methylation_gene__GENE_VEGFA,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_PRAMEF16,methylation_gene__GENE_NDE1;KIAA0430,methylation_gene__GENE_ZNF414,methylation_gene__GENE_LPPR2,methylation_gene__GENE_YJU2B,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_FRY,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_PRM2,methylation_gene__GENE_CDK5RAP1,methylation_gene__GENE_BID,methylation_gene__GENE_PIGC;C1ORF105,rnaseq_gene__GENE_FGF6,methylation_gene__GENE_B2M,methylation_gene__GENE_CYP51A1,methylation_gene__GENE_ASAH1,methylation_gene__GENE_CNP,rnaseq_gene__GENE_MYF5,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_SCRIB,methylation_gene__GENE_PPP2R5D,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_SRY,methylation_gene__GENE_SPSB1,methylation_gene__GENE_ZNF44,methylation_gene__GENE_NSUN5,methylation_gene__GENE_RSPH3,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR4P4,methylation_gene__GENE_ACTR1A;SUFU,methylation_gene__GENE_ERCC8;NDUFAF2,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_ST3GAL1,rnaseq_gene__GENE_C20ORF166,rnaseq_gene__GENE_TSPY1,rnaseq_gene__GENE_DEFB104A,methylation_gene__GENE_GSR,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_ENTPD6,rnaseq_gene__GENE_ONECUT3,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_NACC1;TRMT1,rnaseq_gene__GENE_FABP9,rnaseq_gene__GENE_DKFZP434L192,methylation_gene__GENE_FGF22,methylation_gene__GENE_ITPA,methylation_gene__GENE_DVL1,methylation_gene__GENE_LASS5,methylation_gene__GENE_TNIP1,methylation_gene__GENE_NAT14,rnaseq_gene__GENE_CRYGC,methylation_gene__GENE_UNC84B,target
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,0.03737152,-0.18327913,0.021946743,-0.04756436,-0.05578467,-0.05803116,-0.07355285,3.124655,-0.07421895,-0.05562216,-0.0679732,0.11817676,-0.19116382,-0.14808072,-0.08720162,-0.039025616,-0.059134442,-0.042500064,-0.4544388,-0.061702468,-0.06373281,0.14323047,-0.053536013,-0.05008855,-0.089100406,-0.11801198,0.52632767,-0.07234395,0.32250404,-0.2087848,-0.06863969,-0.27908307,-0.057666454,-0.14899963,-0.08606776,-0.06925289,-0.062246185,-0.09052681,0.16055854,-0.1468109,-0.28379917,-0.08795058,-0.25637785,-0.118906416,0.052920837,-0.082776405,-0.105133064,-0.06940588,-0.29598677,-0.43500063,0.73213536,-0.06418999,0.080112986,-0.40121228,-0.1349477,-0.30859673,-0.083192356,-0.044886343,-0.44146186,0.6228138,-0.21529208,-0.14824064,-0.11526267,-0.061940223,-0.048288155,-0.48836046,-0.45838904,-0.4905526,-0.071920976,-0.54835266,-0.19387476,0.031467646,-0.14199477,-0.16218084,-0.026923874,-0.09668772,-0.09278614,-0.32845426,-0.42911085,-0.5488223,-0.11783594,-0.77955997,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.39546436,-0.38900647,-0.106676035,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,-0.32214263,-0.32110497,-0.2595834,-0.08720162,-0.039025616,0.14654402,-0.042500064,-0.14112952,-0.061702468,-0.24827129,-0.8879397,-0.053536013,-0.05008855,-0.089100406,-0.3142693,0.33306184,-0.07234395,-0.5763341,-0.39266425,-0.26362613,-0.5401317,-0.057666454,-0.04901859,-0.08606776,-0.06925289,-0.062246185,-0.09052681,-0.41084218,-0.18030006,-0.37123922,-0.08795058,0.19825172,-0.15603057,-0.27014774,0.2595648,-0.105133064,-0.06940588,-0.2463396,-0.44110972,-0.44645068,-0.06418999,-0.18786372,-0.05476381,-0.32518357,0.30108172,-0.083192356,-0.044886343,-0.035108697,0.26475632,-0.21529208,-0.66301185,-0.11526267,-0.061940223,-0.048288155,-0.74555194,-0.078830265,-0.7289876,-0.071920976,-0.27322584,-0.19387476,-0.5309699,-0.14199477,-0.16218084,-0.13937381,-0.26841587,-0.5991168,-0.3995421,-0.40547112,-0.16949321,-0.11783594,0.27647913,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.39040044,-0.35885495,-0.0743723,-0.04756436,-0.05578467,-0.05803116,30.791517,-0.09467098,-0.07421895,-0.05562216,-0.0679732,-0.1968054,-0.2835445,-0.101543255,-0.08720162,-0.039025616,-0.19209169,-0.042500064,-0.39748266,-0.061702468,-0.31013656,-0.2552392,-0.053536013,-0.05008855,-0.089100406,-0.16777626,-0.36930743,-0.07234395,0.12069417,-0.35385627,-0.017808294,-0.10649559,-0.057666454,-0.31216842,-0.08606776,-0.06925289,-0.062246185,-0.09052681,-0.6934728,-0.36486715,-0.14731008,-0.08795058,-0.6412982,-0.055299804,0.135233,-0.20164986,-0.105133064,-0.06940588,-0.58878267,-0.092426844,-0.094776966,-0.06418999,-0.12887903,-0.3977818,-0.32016882,0.41177922,-0.083192356,-0.044886343,-0.3565179,-0.16893423,-0.21529208,-0.31003729,-0.11526267,-0.061940223,-0.048288155,0.1774087,-0.21149437,-0.3435516,-0.071920976,-0.4373916,-0.19387476,0.13341384,-0.14199477,-0.16218084,-0.17922743,-0.23774515,-0.19173513,-0.14255139,-0.5232541,-0.8020945,-0.11783594,-0.019205257,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.37011245,-0.65627503,-0.024415804,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,0.076452166,-0.66140723,-0.25456664,-0.08720162,-0.039025616,-0.2663894,-0.042500064,-0.45097765,-0.061702468,-0.22281492,0.2612492,-0.053536013,-0.05008855,-0.089100406,0.042132664,-0.27631557,-0.07234395,0.41529658,-0.4300453,-0.08340259,-0.041455556,-0.057666454,-0.32114688,-0.08606776,-0.06925289,-0.062246185,-0.09052681,-0.39287227,-0.4156907,-0.23147112,-0.08795058,0.09292905,-0.2334246,0.19334228,-0.2606354,-0.105133064,-0.06940588,-0.3793578,-0.28252196,-0.23301722,-0.06418999,0.057167053,-0.15807751,-0.20567708,-0.20377412,-0.083192356,-0.044886343,-0.02794344,-0.66010606,-0.21529208,-0.119148776,-0.11526267,-0.061940223,-0.048288155,-0.3618821,-0.3118671,-0.48404896,-0.071920976,-0.18367986,-0.19387476,-0.14529715,-0.14199477,-0.16218084,-0.21931957,0.4683113,0.17405358,0.040132705,-0.3036911,-0.46626204,-0.11783594,-0.3688419,1
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.31023988,-0.34797382,0.10077307,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,0.17249903,-0.46044168,-0.2302878,-0.08720162,-0.039025616,0.07245643,-0.042500064,-0.3638981,-0.061702468,-0.22408593,0.1597774,-0.053536013,-0.05008855,-0.089100406,-0.28266782,-0.28050226,-0.07234395,0.09485383,-0.3918841,-0.19990553,-0.48295495,-0.057666454,-0.35621804,-0.08606776,-0.06925289,-0.062246185,-0.09052681,-0.6865931,-0.5574855,-0.31946477,-0.08795058,-0.32469136,-0.33286825,0.042310476,-0.22498664,-0.105133064,-0.06940588,-0.30080217,0.4851184,-0.25856403,-0.06418999,0.4667683,-0.4918353,-0.23091416,-0.25703004,-0.083192356,-0.044886343,0.62239563,-0.11010821,-0.21529208,-0.05526379,-0.11526267,-0.061940223,-0.048288155,-0.71170455,-0.09449738,-0.48449364,-0.071920976,-0.45063657,-0.19387476,0.104385525,-0.14199477,-0.16218084,-0.20842175,-0.3425395,-0.26872316,-0.3595952,-0.520666,-0.6907706,-0.11783594,-0.2844281,1
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,0.6501387,-0.31482023,0.018299429,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,0.20863032,0.010166452,-0.17542404,-0.08720162,-0.039025616,-0.05403033,-0.042500064,-0.066351935,-0.061702468,0.0018510941,-0.45751756,-0.053536013,-0.05008855,-0.089100406,0.2754444,-0.25735995,-0.07234395,-0.30357757,0.60001,-0.13821985,0.950662,-0.057666454,-0.21782945,-0.08606776,-0.06925289,-0.062246185,-0.09052681,-0.111058146,0.4698199,-0.48899737,-0.08795058,0.3523311,0.1250971,0.5792582,1.1444248,-0.105133064,-0.06940588,0.05261351,-0.074205905,0.5521771,-0.06418999,-0.022626095,0.32622012,-0.0027821031,-0.085852884,-0.083192356,-0.044886343,1.6125225,-0.037420888,-0.21529208,-0.5288606,-0.11526267,-0.061940223,-0.048288155,-0.100549854,-0.037833404,-0.13793558,-0.071920976,0.17753135,-0.19387476,0.4707463,-0.14199477,-0.16218084,-0.088750534,0.087977834,0.22067887,-0.053000756,-0.3147978,0.06288263,-0.11783594,0.72756314,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.15383878,-0.5327004,-0.2134263,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,0.47842008,-0.42143735,-0.19383094,-0.08720162,-0.039025616,0.10489879,-0.042500064,-0.5531212,-0.061702468,-0.08117787,-0.18800434,-0.053536013,-0.05008855,-0.089100406,-0.23015618,0.22932252,-0.07234395,0.18080361,-0.43202597,0.08103656,-0.09012309,-0.057666454,-0.21347252,-0.08606776,-0.06925289,-0.062246185,-0.09052681,-0.6990284,-1.0062286,-0.31348443,-0.08795058,-0.53018725,-0.21907881,-0.24390537,-0.032535404,-0.105133064,-0.06940588,-0.5776551,-0.33082277,-0.27694914,-0.06418999,-0.11649725,0.2635359,-0.2330287,-0.1660675,-0.083192356,-0.044886343,-0.19133036,-0.34674868,-0.21529208,-0.70278,-0.11526267,-0.061940223,-0.048288155,-0.1278641,-0.18134606,-0.6478528,-0.071920976,0.23829652,-0.19387476,0.4859248,-0.14199477,-0.16218084,-0.1999737,-0.40675116,-0.35200605,0.18389608,-0.36773244,-0.5408302,-0.11783594,-0.014021463,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.058556907,-0.20245026,0.33579177,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,0.38726965,-0.52292365,-0.04529158,-0.08720162,-0.039025616,-0.10618603,-0.042500064,-0.3502603,-0.061702468,0.06957432,0.18913549,-0.053536013,-0.05008855,-0.089100406,-0.1359943,0.39273122,-0.07234395,0.32046798,-0.27129087,-0.16572556,0.29289162,-0.057666454,0.17329161,-0.08606776,-0.06925289,-0.062246185,-0.09052681,-0.8408254,-0.4383547,-0.31314316,-0.08795058,-0.2530006,-0.06366003,0.09666111,0.23012704,-0.105133064,-0.06940588,-0.17910326,0.5564395,0.17146432,-0.06418999,-0.4703584,0.42245194,-0.09093375,0.34259024,-0.083192356,-0.044886343,-0.2830736,0.07818564,-0.21529208,0.10993984,-0.11526267,-0.061940223,-0.048288155,0.20986077,0.16957478,-0.56770647,-0.071920976,-0.07293161,-0.19387476,-0.028166648,-0.14199477,-0.16218084,-0.039317437,0.5698472,-0.16294684,-0.015368343,-0.5769104,-0.3879346,-0.11783594,-0.64657754,1
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.23844075,-0.37091577,-0.03215571,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,0.44390294,-0.4726533,-0.047130987,-0.08720162,-0.039025616,-0.18946704,-0.042500064,-0.42600742,-0.061702468,-0.1322784,-0.048739333,-0.053536013,-0.05008855,-0.089100406,-0.18131553,-0.18802959,-0.07234395,0.33362526,-0.29068184,-0.1152443,0.039556377,-0.057666454,-0.14044352,-0.08606776,-0.06925289,-0.062246185,-0.09052681,-0.175772,-0.46764284,-0.3800922,-0.08795058,-0.18865968,-0.33904263,0.23372895,0.36406606,-0.105133064,-0.06940588,-0.4285565,-0.037100468,0.31603116,-0.06418999,0.088034235,-0.35480216,-0.24402454,0.405902,-0.083192356,-0.044886343,-0.6686274,-0.35720173,-0.21529208,-0.6538176,-0.11526267,-0.061940223,-0.048288155,-0.6915322,-0.25579154,-0.5051706,-0.071920976,-0.27235788,1.6028746,0.2695392,-0.14199477,-0.16218084,-0.16552378,-0.25226554,-0.28749326,-0.4690417,-0.46190727,-0.23984438,-0.11783594,-0.5716599,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.36046833,0.010315206,-0.020536683,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,-0.065490924,-0.08870731,-0.17794979,-0.08720162,-0.039025616,0.066985056,-0.042500064,0.37830782,-0.061702468,0.005758051,-0.18294407,-0.053536013,-0.05008855,-0.089100406,-0.44759664,0.17084461,-0.07234395,-0.16290446,0.07262315,-0.026920846,0.70319986,-0.057666454,-0.18376279,-0.08606776,-0.06925289,-0.062246185,-0.09052681,0.46799454,-0.19924109,0.12393118,-0.08795058,-0.36332396,-0.056606047,-0.10513405,0.047956567,-0.105133064,-0.06940588,-0.39384255,-0.06960907,0.5079758,-0.06418999,-0.35302484,-0.21341369,0.9070549,0.0906225,-0.083192356,-0.044886343,0.8165223,-0.052848898,-0.21529208,0.9975767,-0.11526267,-0.061940223,-0.048288155,0.51412505,-0.17833664,0.0046242517,-0.071920976,-0.37370864,-0.19387476,0.84600604,-0.14199477,-0.16218084,-0.079905584,-0.086075604,0.045161594,0.56521696,-0.14589429,-0.7020398,-0.11783594,-0.25977272,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.15822852,0.06338708,-0.43202367,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,-0.41140178,-0.19032535,-0.11392157,-0.08720162,-0.039025616,-0.15935591,-0.042500064,-0.39360547,-0.061702468,-0.4246974,0.36098096,-0.053536013,-0.05008855,-0.089100406,-0.21731673,-0.21172088,-0.07234395,0.13410346,-0.19774906,-0.06436421,-0.09465467,-0.057666454,-0.53142744,-0.08606776,-0.06925289,-0.062246185,-0.09052681,-0.64378154,-0.23394561,0.024417311,-0.08795058,-0.19367369,-0.3389902,-0.55543786,-0.68281806,-0.105133064,-0.06940588,-0.39901873,-0.4959689,-0.24755538,-0.06418999,-0.35984257,-0.5851631,-0.087990195,-0.49107632,-0.083192356,-0.044886343,-0.6163416,-0.6177297,-0.21529208,-0.5628397,-0.11526267,-0.061940223,-0.048288155,-0.5657254,-0.31904405,-0.31172788,-0.071920976,-0.635326,-0.19387476,-0.5222981,-0.14199477,-0.16218084,-0.08830931,0.32095647,-0.25755018,-0.2776122,-0.4932024,0.016660955,-0.11783594,-1.2967798,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.19931863,-0.18402863,-0.24655186,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,-0.2759085,-0.14086811,-0.10417118,-0.08720162,-0.039025616,0.3491784,-0.042500064,-0.47434175,-0.061702468,-0.36676922,0.72175765,-0.053536013,-0.05008855,-0.089100406,-0.18503729,-0.016973238,-0.07234395,-0.18961285,-0.21692984,0.60365534,0.67831916,-0.057666454,-0.1344058,-0.08606776,-0.06925289,-0.062246185,-0.09052681,0.9748688,-0.18587784,-0.25838858,-0.08795058,0.4962324,-0.13182442,0.13827124,-0.24243145,-0.105133064,-0.06940588,-0.21887025,-0.28660515,-0.1750494,-0.06418999,-0.729859,-0.3155406,-0.14323926,-0.2585224,-0.083192356,-0.044886343,-0.5689507,-0.3438905,-0.21529208,-0.21659675,-0.11526267,-0.061940223,-0.048288155,-0.74744856,-0.49803838,0.3100666,-0.071920976,2.3524656,-0.19387476,1.3313671,-0.14199477,-0.16218084,-0.09749199,0.09052935,-0.1340213,0.37450483,-0.3473315,-0.26189348,-0.11783594,-0.7767739,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.11490863,-0.09533875,-0.13262293,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,-0.022212464,0.14907613,-0.04674083,-0.08720162,-0.039025616,0.183433,-0.042500064,-0.07214358,-0.061702468,-0.08437267,0.28691363,-0.053536013,-0.05008855,-0.089100406,-0.19941294,-0.2222497,-0.07234395,-0.081702046,-0.17883736,0.011286432,0.08390311,-0.057666454,-0.11180228,-0.08606776,-0.06925289,-0.062246185,-0.09052681,-0.34127054,-0.112229116,-0.04094303,-0.08795058,-0.17474118,-0.24493822,-0.12893836,0.017660873,-0.105133064,-0.06940588,-0.28957894,-0.21270998,-0.098942764,-0.06418999,0.025341123,-0.43871957,0.44085753,0.049420163,-0.083192356,-0.044886343,-0.0753721,-0.066355556,-0.21529208,-0.5036183,-0.11526267,-0.061940223,-0.048288155,-0.16138856,-0.10318842,0.10107901,-0.071920976,-0.3564055,-0.19387476,-0.44003326,-0.14199477,-0.16218084,-0.11567985,-0.3841029,-0.19873726,-0.0124638975,0.19391783,-0.39845052,-0.11783594,-0.103457324,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.3360512,0.09882086,-0.060897686,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,-0.13351703,0.21747206,-0.17363437,-0.08720162,-0.039025616,-0.10441014,-0.042500064,0.3865839,-0.061702468,-0.1862935,-0.085699335,-0.053536013,-0.05008855,-0.089100406,-0.40925926,-0.22930719,-0.07234395,-0.0043258853,-0.10258005,0.103435986,-0.10508751,-0.057666454,0.115839325,-0.08606776,-0.06925289,-0.062246185,-0.09052681,-0.06152373,0.0065760864,0.38216746,-0.08795058,0.1171956,-0.14042476,-0.08449129,-0.108066775,-0.105133064,-0.06940588,0.096926436,-0.3989193,-0.37879136,-0.06418999,-0.6022656,-0.18786304,0.22008349,-0.13147382,-0.083192356,-0.044886343,-0.74403363,-0.27619243,-0.21529208,0.26967493,-0.11526267,-0.061940223,-0.048288155,-0.14845218,-0.24240072,0.38336024,-0.071920976,0.0921324,1.8870982,0.015241609,-0.14199477,-0.16218084,-0.07901259,-0.30978483,-0.022296777,-0.2666479,0.22540934,-0.03394475,-0.11783594,0.097213,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.30962202,-0.36278933,-0.15819429,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,-0.26770946,-0.153012,-0.058904905,1.0605148,-0.039025616,-0.16164126,-0.042500064,-0.097035326,-0.061702468,-0.10979269,0.055778313,-0.053536013,-0.05008855,-0.089100406,-0.3599148,-0.32711548,-0.07234395,-0.15789133,-0.13647306,0.12442531,-0.42089877,-0.057666454,-0.17734763,-0.08606776,-0.06925289,-0.062246185,-0.09052681,-0.0007584589,-0.46892574,-0.20694572,-0.08795058,-0.18310757,-0.09384654,-0.10932373,-0.10072015,-0.105133064,-0.06940588,0.07291212,-0.42235214,-0.57225394,-0.06418999,0.04621119,-0.6321702,0.08411974,-0.42056978,-0.083192356,-0.044886343,-0.29823604,-0.26899824,-0.21529208,0.16471994,-0.11526267,-0.061940223,-0.048288155,-0.5693491,-0.26435268,-0.26200584,-0.071920976,-0.017424088,-0.19387476,-0.3779689,-0.14199477,-0.16218084,-0.14770286,-0.3633831,-0.45942414,-0.13703707,-0.17340958,0.14839232,-0.11783594,-0.79634714,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,0.3235956,-0.040784903,-0.23553991,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,-0.05668735,-0.37940192,-0.089058526,-0.08720162,-0.039025616,-0.24049127,-0.042500064,-0.21405795,-0.061702468,-0.26176843,-0.05182179,-0.053536013,-0.05008855,-0.089100406,-0.2982948,-0.36965296,-0.07234395,-0.38039473,-0.22019851,-0.15501437,0.03269485,-0.057666454,-0.20190951,-0.08606776,-0.06925289,-0.062246185,2.6902335,0.036458284,-0.63949025,-0.15688124,-0.08795058,-0.51146275,-0.2496366,-0.20914602,-0.0043157698,-0.105133064,-0.06940588,-0.39303678,-0.31548598,-0.48427096,-0.06418999,-0.5366475,-0.14942722,0.19531442,-0.33549616,-0.083192356,-0.044886343,-0.25191483,0.30232552,-0.21529208,-0.59708405,-0.11526267,-0.061940223,-0.048288155,0.08665987,0.008857316,0.11641719,-0.071920976,-0.15570782,-0.19387476,-0.63983,-0.14199477,-0.16218084,-0.12357283,-0.34814414,-0.15181644,-0.47097525,0.1852537,-0.09099668,-0.11783594,0.23942347,0
-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400893,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.039174013,-0.04482511,-0.03489425,-0.035875507,-0.06710228,-0.28657818,-0.33730608,-0.13275963,-0.04756436,-0.05578467,-0.05803116,-0.07355285,-0.09467098,-0.07421895,-0.05562216,-0.0679732,-0.26868594,-0.30592522,-0.01617345,-0.08720162,-0.039025616,0.33644596,-0.042500064,-0.3939882,-0.061702468,-0.34666458,0.048944335,-0.053536013,-0.05008855,-0.089100406,0.15145907,-0.32323384,-0.07234395,0.050263695,-0.2799515,-0.2474502,-0.22572635,-0.057666454,-0.5015204,-0.08606776,-0.06925289,-0.062246185,-0.09052681,0.3620252,-0.1503249,-0.13225915,-0.08795058,-0.6158619,-0.40502974,-0.45280635,-0.29809391,-0.105133064,-0.06940588,-0.53103614,0.044854753,-0.06477475,-0.06418999,-0.20657809,-0.39127505,-0.13565128,0.5807563,-0.083192356,-0.044886343,-0.34394246,-0.6870995,-0.21529208,-0.5863671,-0.11526267,-0.061940223,-0.048288155,-0.12153192,-0.45900372,-0.4302884,-0.071920976,0.11715889,-0.19387476,-0.066009924,-0.14199477,-0.16218084,-0.23719054,-0.35536742,0.03340299,-0.24589516,-0.4525618,-0.12211562,-0.11783594,-0.00074283336,0
