rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_CT47A10,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_PRR21,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_OR5K4,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_MYT1L-AS1,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_OR51G2,rnaseq_gene__GENE_TTTY6,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_OR51A4,methylation_gene__GENE_ZMYND19,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_SLC38A2,rnaseq_gene__GENE_PSKH2,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_TEX13A,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_OR7G3,rnaseq_gene__GENE_OR6C76,rnaseq_gene__GENE_CETN1,methylation_gene__GENE_C1ORF89,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_RBMY1B,methylation_gene__GENE_KIAA0100,rnaseq_gene__GENE_CRYGD,methylation_gene__GENE_LDB1,rnaseq_gene__GENE_OR5AC2,rnaseq_gene__GENE_GOLGA8F,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_TM7SF2,rnaseq_gene__GENE_PRAMEF14,rnaseq_gene__GENE_OR11G2,rnaseq_gene__GENE_OR14C36,methylation_gene__GENE_CNOT10,methylation_gene__GENE_CSTB,methylation_gene__GENE_TMEM63A,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_SPANXN4,methylation_gene__GENE_SHBG;SAT2,methylation_gene__GENE_POMP,methylation_gene__GENE_MCFD2,methylation_gene__GENE_FADS1;MIR1908,methylation_gene__GENE_PCMT1,methylation_gene__GENE_C19ORF24,rnaseq_gene__GENE_IL3,methylation_gene__GENE_USP14,methylation_gene__GENE_NFXL1,rnaseq_gene__GENE_CCDC105,rnaseq_gene__GENE_OR4F5,cnv_log2__GENE_RLIM,cnv_log2__GENE_JPX,rnaseq_gene__GENE_FAM9A,cnv_log2__GENE_ZCCHC13,cnv_log2__GENE_MIR374A,cnv_log2__GENE_MIR374C,cnv_log2__GENE_SLC16A2,cnv_log2__GENE_MIR545,cnv_log2__GENE_MIR374B,cnv_log2__GENE_MIR421,cnv_log2__GENE_FTX,cnv_log2__GENE_KIAA2022,rnaseq_gene__GENE_CXORF66,rnaseq_gene__GENE_OR4C13,methylation_gene__GENE_POLR2J2,rnaseq_gene__GENE_GPR32,rnaseq_gene__GENE_OR52A5,rnaseq_gene__GENE_VCY,rnaseq_gene__GENE_KRTAP10-12,rnaseq_gene__GENE_REG3G,rnaseq_gene__GENE_DEFB132,rnaseq_gene__GENE_FLJ25328,methylation_gene__GENE_ZC3H13,rnaseq_gene__GENE_PSG7,rnaseq_gene__GENE_WFDC9,methylation_gene__GENE_LIN37,rnaseq_gene__GENE_C7ORF66,methylation_gene__GENE_PDHX;APIP,methylation_gene__GENE_YAP1,rnaseq_gene__GENE_GYPA,rnaseq_gene__GENE_FGF6,target
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,-0.02629535,-0.056167826,-0.11046604,0.36067733,-0.10144153,-0.09721598,0.08876829,-0.1006545,-0.064649016,-0.078952044,-0.08532813,20.299316,0.29547834,0.12675647,-0.104859196,2.225927,-0.2180268,-0.124300115,0.34175485,-0.082131,-0.10746877,-0.10152546,0.14060971,-0.14742462,-0.10726329,-0.09165288,0.40111342,-1.0260056,0.22464979,0.2693697,-0.08764268,0.18255179,-0.00025860663,0.12230384,-0.26081714,-0.117179595,-0.15022759,-0.16054243,-0.7601207,-0.3842157,-0.07777694,-0.111529574,-0.119179875,-0.11667848,-0.21009833,-0.123446435,-0.123446435,-0.123446435,-0.123446435,-0.123446435,-0.123446435,-0.123446435,-0.12109218,-0.11336198,-0.08460147,-0.061562493,0.08318649,-0.19521156,-0.095991835,10.559175,-0.097908616,-0.14856827,-0.086926,-0.07312907,-0.0033542472,-0.12258983,-0.07853914,0.16020715,-0.09038089,0.59802413,-0.14525501,-0.29331535,-0.06199895,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,-0.30308363,-0.056167826,-0.37772125,-0.27001813,-0.10144153,-0.09721598,-0.11872756,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,-0.1624775,-0.41303852,-0.104859196,-0.10833606,-0.42363796,2.0236545,-0.2440718,-0.082131,-0.10746877,-0.10152546,-0.48175728,-0.14742462,-0.10726329,-0.09165288,-0.48110306,-0.18871155,-0.31747308,-0.39832625,-0.08764268,-0.36624226,-0.5196826,0.07258657,-0.8536542,0.31751198,-0.20701273,-0.16054243,-0.68714106,-0.60159594,-0.07777694,-0.111529574,-0.06043523,-0.0580049,-0.21009833,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.064897664,-0.062563956,-0.05494259,-0.08460147,-0.061562493,-0.09142434,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,-0.44862157,-0.12258983,-0.07853914,-0.4470259,-0.09038089,-0.4764028,0.08152428,3.4674554,-0.06199895,1
-0.044280745,-0.044280745,22.5389,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,0.07505358,-0.056167826,-0.61849916,-0.64602077,-0.10144153,-0.09721598,-0.12638798,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,-0.21174525,-0.5215618,-0.104859196,-0.10833606,-0.30734047,1.5901837,-0.19830853,-0.082131,-0.10746877,-0.10152546,-0.116025805,1.9870905,-0.10726329,-0.09165288,0.025108969,-0.65241337,-0.19159316,-0.44542503,-0.08764268,0.13280956,-0.7783792,-0.81440836,-0.011154196,-0.02948596,-0.25749204,-0.16054243,-0.46813455,0.12886383,-0.07777694,-0.111529574,-0.10881318,-0.10632431,-0.21009833,-0.11311429,-0.11311429,-0.11311429,-0.11311429,-0.11311429,-0.11311429,-0.11311429,-0.11076366,-0.10305267,-0.08460147,-0.061562493,0.34406006,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,-0.04484727,-0.12258983,-0.07853914,2.3745875,-0.09038089,-0.48891458,-0.13183242,-0.29331535,-0.06199895,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,-0.25614372,-0.056167826,1.3688462,-0.27302366,-0.10144153,19.862907,-0.51520765,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,-0.825327,0.024750743,-0.104859196,-0.10833606,0.40163285,-0.124300115,-0.34553164,-0.082131,-0.10746877,-0.10152546,-0.18964705,-0.14742462,-0.10726329,-0.09165288,0.046118647,-2.1140833,-0.26109326,-0.5715192,-0.08764268,-0.5503841,-0.114808984,-0.053474363,0.2752378,0.37444243,-0.29795718,-0.16054243,0.024813876,0.116412014,-0.07777694,-0.111529574,-0.48201442,-0.479074,-0.21009833,-0.48507115,-0.48507115,-0.48507115,-0.48507115,-0.48507115,-0.48507115,-0.48507115,-0.48259002,-0.47418755,-0.08460147,-0.061562493,0.5991044,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,0.59142965,-0.12258983,-0.07853914,0.13709083,-0.09038089,-0.55916756,0.2990306,2.1337364,-0.06199895,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,-0.33730656,-0.056167826,-0.089652665,-0.17159243,-0.10144153,-0.09721598,-0.29679653,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,-0.53454053,-0.058374114,-0.104859196,-0.10833606,0.43385053,-0.124300115,-0.3105506,-0.082131,-0.10746877,-0.10152546,-0.39066336,-0.14742462,-0.10726329,-0.09165288,0.3493631,-2.3487213,-0.5538869,-0.15614073,-0.08764268,-0.6136248,-0.10976602,0.20568736,-0.09512645,-0.3491212,-0.29998386,-0.16054243,0.046717647,0.1038497,-0.07777694,-0.111529574,0.019042816,0.021376984,-0.21009833,0.014315372,0.014315372,0.014315372,0.014315372,0.014315372,0.014315372,0.014315372,0.016621284,0.024095394,-0.08460147,-0.061562493,0.16464108,-0.19521156,-0.095991835,1.9800425,-0.097908616,-0.14856827,-0.086926,-0.07312907,0.3947778,-0.12258983,-0.07853914,0.18392819,-0.09038089,-0.51066464,-0.6250064,-0.29331535,-0.06199895,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,-0.050591357,-0.056167826,-0.051941443,0.61431694,-0.10144153,-0.09721598,0.27879885,-0.1006545,-0.064649016,8.474927,10.350589,-0.07620693,0.31918794,-0.19565326,-0.104859196,-0.10833606,0.118455075,-0.124300115,-0.32228607,-0.082131,-0.10746877,-0.10152546,-0.3066126,-0.14742462,-0.10726329,-0.09165288,0.36237758,-2.419746,0.05729332,-0.4500761,-0.08764268,0.17033479,-0.8705573,0.16987951,-0.199979,-0.5244154,-0.41873032,-0.16054243,0.035972156,0.1510849,-0.07777694,-0.111529574,0.17799892,0.18014075,-0.21009833,0.17274144,0.17274144,0.17274144,0.17274144,0.17274144,0.17274144,0.17274144,0.17499176,0.18217137,-0.08460147,-0.061562493,-0.028400388,-0.19521156,6.426798,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,0.32646093,-0.12258983,-0.07853914,0.08656292,-0.09038089,-0.23095793,-0.27262545,-0.29331535,-0.06199895,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,-0.5984423,-0.056167826,-0.35146442,0.31730682,2.2753406,-0.09721598,-0.8099831,-0.1006545,-0.064649016,-0.078952044,16.039307,-0.07620693,-0.58755416,-0.18060705,-0.104859196,-0.10833606,-0.25905398,-0.124300115,-0.5749419,-0.082131,-0.10746877,-0.10152546,-0.38273722,-0.14742462,-0.10726329,-0.09165288,-0.27670336,-2.2627993,-0.3610953,-0.2973828,-0.08764268,0.30065134,-0.83883494,-1.004865,-0.28589997,-0.39750063,-0.26814315,-0.16054243,0.25936037,0.20841801,-0.07777694,-0.111529574,-0.029335126,-0.026942424,-0.21009833,-0.03390126,-0.03390126,-0.03390126,-0.03390126,-0.03390126,-0.03390126,-0.03390126,-0.03157843,-0.024014685,-0.08460147,-0.061562493,0.35109982,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,0.09770099,-0.12258983,-0.07853914,-0.09524534,-0.09038089,0.048358824,0.501101,-0.29331535,-0.06199895,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,0.025639283,-0.056167826,-0.4698372,-0.24081953,-0.10144153,-0.09721598,0.42261127,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,-0.3167794,-0.6941865,-0.104859196,-0.10833606,-0.3919346,-0.124300115,-0.15204445,-0.082131,-0.10746877,-0.10152546,-0.583948,-0.14742462,-0.10726329,-0.09165288,-0.47606903,0.25639227,-0.055449735,-0.50655127,-0.08764268,-0.3895717,-0.5756078,-0.34889886,-0.28082573,-0.0879363,-0.28060678,-0.16054243,-0.10216779,-0.45607132,-0.07777694,-0.111529574,0.8691124,0.870418,5.0557,0.8615505,0.8615505,0.8615505,0.8615505,0.8615505,0.8615505,0.8615505,0.86355907,0.86945826,-0.08460147,-0.061562493,-0.05244175,1.952723,-0.095991835,3.5906157,-0.097908616,-0.14856827,-0.086926,-0.07312907,-0.22323471,-0.12258983,-0.07853914,-0.12010587,-0.09038089,-0.12041524,-0.7275593,-0.29331535,-0.06199895,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,0.3207174,-0.056167826,-0.25850576,0.119882636,-0.10144153,-0.09721598,0.1402307,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,1.5501513,-0.060649946,-0.104859196,-0.10833606,-0.19524053,-0.124300115,-0.17228228,19.58314,-0.10746877,-0.10152546,-0.5699996,-0.14742462,-0.10726329,-0.09165288,1.4235567,0.8769457,0.52450615,0.2900776,-0.08764268,1.2917792,-0.5705989,-0.15814881,-0.18278345,-0.09760627,0.061876077,7.307565,1.7242947,0.32878745,-0.07777694,-0.111529574,-0.11226874,-0.109775685,1.5062397,-0.11655834,-0.11655834,-0.11655834,-0.11655834,-0.11655834,-0.11655834,-0.11655834,-0.11420651,-0.10648911,-0.08460147,-0.061562493,17.619776,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,0.5402348,-0.12258983,-0.07853914,-0.4177251,-0.09038089,0.10841112,-0.1313854,-0.29331535,-0.06199895,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,0.19867577,-0.056167826,0.22904722,-0.2679388,-0.10144153,-0.09721598,0.062494364,-0.1006545,-0.064649016,-0.078952044,-0.08532813,4.1570063,0.4769359,0.44569507,-0.104859196,-0.10833606,0.20407313,-0.124300115,0.26410148,-0.082131,-0.10746877,-0.10152546,1.4710447,5.399968,-0.10726329,-0.09165288,0.1298113,0.16883019,0.24733075,0.47489756,-0.08764268,0.27073887,0.024809988,-1.0527643,-0.41365224,0.18710871,0.04186395,-0.16054243,0.94039977,0.62335986,-0.07777694,-0.111529574,0.053598493,0.05589085,-0.21009833,0.04875583,0.04875583,0.04875583,0.04875583,0.04875583,0.04875583,0.04875583,0.051049657,0.05845974,-0.08460147,-0.061562493,0.42039022,1.88137,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,0.6961016,-0.12258983,-0.07853914,1.0469671,-0.09038089,0.36578327,0.52645737,-0.29331535,-0.06199895,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,0.32298216,-0.056167826,-0.15049985,-0.34196898,-0.10144153,-0.09721598,0.28002506,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,0.123120114,0.25169942,1.9849722,-0.10833606,0.024229767,-0.124300115,0.19191237,-0.082131,-0.10746877,16.155277,-0.3665561,4.3322153,-0.10726329,-0.09165288,-0.4048316,0.14155546,0.4872017,0.22714132,-0.08764268,0.38071883,-0.72070915,-0.39594686,-0.19457753,0.6278313,-0.28901985,-0.16054243,-0.6417039,-0.28914773,-0.07777694,-0.111529574,0.005220545,0.0075714365,-0.21009833,0.00053919,0.00053919,0.00053919,0.00053919,0.00053919,0.00053919,0.00053919,0.0028499367,0.010349655,-0.08460147,-0.061562493,0.96806115,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,0.19276783,-0.12258983,-0.07853914,0.34010282,-0.09038089,-0.37176585,-0.031558026,-0.29331535,-0.06199895,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,-0.046827823,-0.056167826,-0.22076823,0.12744276,-0.10144153,-0.09721598,-0.21920659,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,-0.09781944,-0.0040151747,-0.104859196,-0.10833606,-0.43921486,-0.124300115,0.23628299,-0.082131,-0.10746877,-0.10152546,-0.24635005,-0.14742462,-0.10726329,-0.09165288,0.34081012,0.14090008,0.21801531,-0.04164083,-0.08764268,-0.17697415,0.108467706,-0.28360868,-0.08667756,0.18635005,-0.16992834,-0.16054243,-0.09745382,0.5020669,-0.07777694,-0.111529574,-0.15027998,-0.14774093,-0.21009833,-0.15444283,-0.15444283,-0.15444283,-0.15444283,-0.15444283,-0.15444283,-0.15444283,-0.1520777,-0.14428988,-0.08460147,-0.061562493,-0.00642336,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,0.017456857,-0.12258983,-0.07853914,0.1314207,-0.09038089,-0.24551469,-0.20007716,-0.29331535,-0.06199895,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,11.823818,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,-0.57356334,-0.056167826,-0.21619958,-0.01588336,-0.10144153,-0.09721598,-0.23379858,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,-0.084787555,-0.22612594,-0.104859196,-0.10833606,-0.4869426,-0.124300115,-0.390635,-0.082131,-0.10746877,-0.10152546,-0.6233317,-0.14742462,-0.10726329,-0.09165288,1.0402547,-0.64902216,-0.8197706,0.17597598,-0.08764268,-0.21127024,-0.66892594,-0.06596364,0.060046047,0.14365739,-0.027058313,-0.16054243,0.27789703,0.54804224,-0.07777694,-0.111529574,-0.28159153,-0.27889362,-0.21009833,-0.28531656,-0.28531656,-0.28531656,-0.28531656,-0.28531656,-0.28531656,-0.28531656,-0.2829055,-0.27487436,-0.08460147,-0.061562493,-0.17550024,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,-0.5165442,-0.12258983,-0.07853914,-0.12862353,-0.09038089,0.41220346,0.18650496,-0.29331535,-0.06199895,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,0.7873955,-0.056167826,-0.19928555,-0.09895233,-0.10144153,-0.09721598,0.39330155,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,0.41031283,-0.14088577,-0.104859196,-0.10833606,-0.35979024,-0.124300115,0.1612338,-0.082131,-0.10746877,-0.10152546,-0.33417732,-0.14742462,-0.10726329,-0.09165288,-0.22177564,-0.16152227,0.33333233,0.20918356,-0.08764268,0.1497887,-0.06442694,-0.7748294,-0.22263543,0.51957345,-0.1513587,-0.16054243,0.9342918,0.40611222,-0.07777694,-0.111529574,-0.25049144,-0.24783117,-0.21009833,-0.25432014,-0.25432014,-0.25432014,-0.25432014,-0.25432014,-0.25432014,-0.25432014,-0.25191996,-0.24394648,-0.08460147,-0.061562493,-0.031340733,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,0.44589475,-0.12258983,-0.07853914,0.35820115,-0.09038089,-0.2125902,-0.085638024,-0.29331535,-0.06199895,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,0.27027526,-0.056167826,0.28352615,-0.2936804,-0.10144153,-0.09721598,0.53897643,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,2.8909984,1.1185255,-0.104859196,-0.10833606,-0.032233752,-0.124300115,0.42340925,-0.082131,-0.10746877,-0.10152546,0.32476288,-0.14742462,-0.10726329,-0.09165288,-0.11658203,0.08928157,0.37266877,1.0856438,-0.08764268,0.32625717,0.45167136,18.188765,-0.3412913,0.82922006,13.100115,-0.16054243,0.512404,-0.6676867,-0.07777694,-0.111529574,0.60994476,0.611564,17.457481,0.60324705,0.60324705,0.60324705,0.60324705,0.60324705,0.60324705,0.60324705,0.6053463,0.61172557,16.160673,-0.061562493,-0.043467756,-0.19521156,-0.095991835,-0.13704252,-0.097908616,13.166996,-0.086926,16.892889,0.6896648,-0.12258983,-0.07853914,0.661954,-0.09038089,0.11827555,0.21041635,-0.29331535,18.099865,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,0.1105734,-0.056167826,-0.413638,0.16953218,-0.10144153,-0.09721598,0.43369526,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,0.2845695,-0.055509664,-0.104859196,-0.10833606,-0.4627856,-0.124300115,0.37843108,-0.082131,-0.10746877,-0.10152546,-0.50839996,-0.14742462,-0.10726329,-0.09165288,1.2828323,-0.5430315,0.23551483,0.16927129,-0.08764268,-0.118363135,-0.424665,-0.03187897,-0.27378407,0.3124521,-0.22246805,-0.16054243,-0.29535565,-0.36326516,-0.07777694,-0.111529574,-0.79647106,-0.7931501,-0.21009833,-0.79847926,-0.79847926,-0.79847926,-0.79847926,-0.79847926,-0.79847926,-0.79847926,-0.7958881,-0.7869031,-0.08460147,-0.061562493,0.5783828,-0.19521156,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,0.50854295,-0.12258983,-0.07853914,0.3582797,-0.09038089,0.7142631,-0.050483577,-0.29331535,-0.06199895,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,22.538898,-0.044280745,-0.04428074,-0.04428075,-0.04428074,-0.044280745,-0.04428074,-0.051931962,-0.06056062,-0.06100211,-0.061878715,-0.06268985,-0.07051628,-0.09093261,-0.07150777,-0.07152144,-0.07120374,-0.05596226,1.6263541,-0.056167826,0.13619953,-0.5816599,-0.10144153,-0.09721598,-0.12557207,-0.1006545,-0.064649016,-0.078952044,-0.08532813,-0.07620693,0.53103924,0.068354815,-0.104859196,-0.10833606,0.32550648,-0.124300115,0.6562321,-0.082131,-0.10746877,-0.10152546,-0.27902332,-0.14742462,-0.10726329,-0.09165288,0.33213532,-0.13446935,0.24086337,0.55795634,-0.08764268,0.38006678,-0.3369723,-0.9905383,-0.057555456,-0.03730018,-0.25690153,-0.16054243,-0.46730524,-0.5059836,-0.07777694,-0.111529574,-0.20211348,-0.19951174,-0.21009833,-0.20610352,-0.20610352,-0.20610352,-0.20610352,-0.20610352,-0.20610352,-0.20610352,-0.20372026,-0.19583638,-0.08460147,-0.061562493,0.40634146,7.1294727,-0.095991835,-0.13704252,-0.097908616,-0.14856827,-0.086926,-0.07312907,0.79015607,-0.12258983,-0.07853914,0.83383405,-0.09038089,-0.2948312,0.04646473,-0.29331535,-0.06199895,1
