rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_DEFB136,methylation_gene__GENE_CCNDBP1,methylation_gene__GENE_ZNHIT2,rnaseq_gene__GENE_SCARNA4,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_SCARNA18,methylation_gene__GENE_CNOT10,methylation_gene__GENE_IL10RB,methylation_gene__GENE_SNORD84;BAT1,methylation_gene__GENE_MIB1,rnaseq_gene__GENE_SNORA54,methylation_gene__GENE_COMMD5,methylation_gene__GENE_TYMP;SCO2,methylation_gene__GENE_HSPD1;HSPE1,rnaseq_gene__GENE_SNORA79,methylation_gene__GENE_ZMYM6,methylation_gene__GENE_NEK4,methylation_gene__GENE_NAA50,methylation_gene__GENE_TIGD3,rnaseq_gene__GENE_DCD,methylation_gene__GENE_H2AFX,methylation_gene__GENE_TUBA1C,methylation_gene__GENE_GPATCH1,methylation_gene__GENE_ZKSCAN4,methylation_gene__GENE_TEF,methylation_gene__GENE_ZNF639,methylation_gene__GENE_DLEU2;TRIM13,methylation_gene__GENE_PRKAG1;MLL2,methylation_gene__GENE_DDX21,methylation_gene__GENE_FAM177A1,methylation_gene__GENE_CFAP418,methylation_gene__GENE_NF2,rnaseq_gene__GENE_SNORA38,methylation_gene__GENE_GCN1L1,methylation_gene__GENE_PRNP,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_PALB2;DCTN5,methylation_gene__GENE_TM7SF2,rnaseq_gene__GENE_TTTY23,methylation_gene__GENE_NLK,rnaseq_gene__GENE_SNORA26,methylation_gene__GENE_COMMD3,rnaseq_gene__GENE_SNORA16A,methylation_gene__GENE_RSAD2,methylation_gene__GENE_BTF3L4;TXNDC12,methylation_gene__GENE_STRAP,rnaseq_gene__GENE_SNORA37,methylation_gene__GENE_CCDC34,methylation_gene__GENE_POLD3,rnaseq_gene__GENE_C2ORF27B,rnaseq_gene__GENE_SCARNA1,methylation_gene__GENE_NUBP1,rnaseq_gene__GENE_DEFB132,methylation_gene__GENE_FAH,rnaseq_gene__GENE_SNORA71D,methylation_gene__GENE_MRPS34;EME2,methylation_gene__GENE_BLMH,rnaseq_gene__GENE_CSN1S2A,methylation_gene__GENE_NIPSNAP1,methylation_gene__GENE_C6ORF57,methylation_gene__GENE_COPZ1,rnaseq_gene__GENE_UBE2DNL,rnaseq_gene__GENE_SCARNA22,rnaseq_gene__GENE_SNORA64,methylation_gene__GENE_MC1R,methylation_gene__GENE_LAP3,methylation_gene__GENE_RBMS2,methylation_gene__GENE_CTSC,methylation_gene__GENE_PDXK,methylation_gene__GENE_VPS39,methylation_gene__GENE_CAMK2D,methylation_gene__GENE_CRELD1;IL17RC,methylation_gene__GENE_IQCC,methylation_gene__GENE_PGRMC2,methylation_gene__GENE_FBXL8;TRADD,methylation_gene__GENE_PIP5K1A,methylation_gene__GENE_TH1L,methylation_gene__GENE_RGS2,methylation_gene__GENE_TUBD1;RPS6KB1,rnaseq_gene__GENE_C20ORF185,rnaseq_gene__GENE_SNORA22,methylation_gene__GENE_FCHSD2,methylation_gene__GENE_SART3,rnaseq_gene__GENE_SNORA38B,methylation_gene__GENE_RPL10A,methylation_gene__GENE_HIC1,methylation_gene__GENE_CTTN,rnaseq_gene__GENE_SNORA49,rnaseq_gene__GENE_LINC01591,methylation_gene__GENE_C14ORF143;TDP1,methylation_gene__GENE_C19ORF36;MOBKL2A,rnaseq_gene__GENE_SNORA80,methylation_gene__GENE_C4ORF14;POLR2B,methylation_gene__GENE_EML2,methylation_gene__GENE_PIGL,rnaseq_gene__GENE_PRG3,methylation_gene__GENE_BANP,methylation_gene__GENE_CCNO,target
-0.045454547,-0.045454547,-0.045454543,-0.10936828,-0.17761914,-0.07712625,-0.077656925,-0.08420343,-0.081938155,-0.21006997,-0.2020086,-0.1627649,-0.062202632,0.066234276,-0.4130832,0.09787014,-0.09405645,-0.21095012,-0.29068908,0.053608485,-0.20918371,-0.07261519,-0.31651777,-0.09273398,-0.24349071,-0.11344753,-0.16553763,-0.22472514,0.37267408,-0.42311084,-0.057367627,-0.25282073,-0.3231547,0.12498658,-0.06538503,0.30933446,-0.6167415,-0.09053003,-0.27549693,-0.2153927,-0.06604976,0.36943924,-0.098405525,-0.579064,-0.16123992,-0.41587472,-0.082138985,-0.15901388,-0.12478135,-0.10433472,-0.75822365,-0.12132999,-0.14398706,-0.021149987,-0.09292495,-0.13054065,-0.1580065,-0.28046167,-0.3547872,-0.06147661,-0.71140885,0.017222062,-0.0716144,-0.12741643,-0.08098747,-0.16189265,-0.40377262,-0.3690492,0.18839689,0.02824144,-0.24084058,-0.5361946,-0.4058357,-0.04317008,-0.69810593,-0.044493336,-0.236196,0.48297876,-0.011745392,-0.06769056,-0.0977687,-0.14157577,-0.20551696,-0.12846212,-0.3226143,-0.096605115,0.04787175,-0.120278485,16.998968,-0.1975971,-0.14762473,0.04514046,-0.40022826,-0.14606114,0.474664,0.04235245,-0.090104796,-0.091068126,-0.34107232,-0.6117911,0
-0.045454547,-0.045454547,-0.045454543,-0.14748855,-0.18418428,-0.07712625,-0.077656925,-0.08420343,-0.32005247,-0.412611,-0.1233472,-0.34681025,-0.062202632,-0.38034046,-0.5163187,-0.2828584,-0.09405645,0.10383825,-0.25851983,-0.18503654,-0.2107363,-0.07261519,-0.3056845,-0.34752032,-0.4037279,-0.27310356,-0.22086772,-0.5186941,0.16741091,-0.22421603,0.4528627,-0.75742793,-0.29896057,0.16471547,-0.06538503,-0.11381862,-0.61549234,-0.09053003,0.0030521608,-0.15065473,-0.06604976,-0.6673757,-0.098405525,-0.74774224,-0.16123992,-0.3493221,-0.5847284,-0.158049,-0.12478135,-0.34017855,-0.51409215,-0.12132999,-0.14398706,0.19676436,-0.09292495,-0.42756295,-0.1580065,-0.268635,-0.3859377,-0.06147661,-0.711408,-0.7427296,-0.41517586,-0.12741643,-0.08098747,-0.16189265,-0.43047774,-0.52082425,-0.54072195,-0.6910467,-0.31862342,-0.29169622,-0.3157478,-0.88483095,-0.32367235,-0.42499325,-0.3661243,-0.6098246,0.19739011,-0.32151607,-0.62119895,-0.14157577,-0.20551696,-0.49769884,-0.55652153,-0.096605115,0.8515924,-0.25063798,-0.51933664,-0.1975971,-0.14762473,0.38814887,-0.32970628,-0.14606114,0.7446904,0.025274513,-0.4967597,-0.091068126,-0.20637494,0.0693466,1
-0.045454547,-0.045454547,-0.045454543,-0.1629237,-0.0841094,-0.07712625,-0.077656925,-0.08420343,-0.18777288,-0.065889515,0.005785313,-0.23449464,-0.062202632,-0.46059638,-0.10679164,0.15685503,-0.09405645,-0.037594594,-0.38940153,-0.075476415,-0.22052206,-0.07261519,-0.32971627,-0.4857438,0.16553529,-0.2993577,0.090674,-0.0760627,0.5586207,-0.053739924,-0.2457077,-0.22221611,-0.46352455,-0.5432876,-0.06538503,-0.26317555,-0.38061675,-0.09053003,-0.070947275,-0.19173996,-0.06604976,-0.5713745,-0.098405525,-0.36098826,-0.16123992,-0.38185462,-0.20524052,-0.50394034,-0.12478135,-0.7751418,-0.44746938,-0.12132999,-0.14398706,0.32480505,-0.09292495,-0.2593349,2.6692517,-0.7066397,-0.12601295,-0.06147661,-0.92529905,-0.0071148914,-0.5308463,-0.12741643,-0.08098747,-0.16189265,-0.2842709,-0.5544929,-0.0030191669,-0.51158446,-0.4783547,-0.45940307,-0.29252744,0.21194805,-0.6340919,-0.22949293,-0.38221958,-0.3550261,0.06868206,-0.41340905,0.032407,-0.14157577,-0.20551696,0.28509986,0.1997216,-0.096605115,-0.046223287,-0.102919154,-0.30547446,-0.1975971,-0.14762473,0.09686964,-0.48737183,-0.14606114,-0.10623013,-0.447418,-0.1938342,-0.091068126,-0.10351223,-0.69960994,1
-0.045454547,-0.045454547,-0.045454543,-0.22379829,-0.28021768,-0.07712625,-0.077656925,-0.08420343,-0.21493664,-0.37602654,-0.3651746,-0.16780536,-0.062202632,-0.45859298,-0.41337213,-0.17201053,-0.09405645,-0.37467527,-0.118961275,-0.3157306,-0.25860575,-0.07261519,-0.22552611,-0.33086687,0.03956097,-0.2473642,-0.28524455,-0.51091886,0.015585166,-0.5925915,-0.21433249,-0.2786893,-0.3094453,-0.3270939,-0.06538503,-0.3394192,-0.66276693,-0.09053003,-0.17049083,-0.2229694,-0.06604976,-0.91521174,-0.098405525,-0.7432484,-0.16123992,-0.44087288,0.3332207,-0.396742,-0.12478135,-0.18762992,0.060069676,-0.12132999,-0.14398706,-0.3987862,-0.09292495,-0.24813902,-0.1580065,-0.48607087,0.37085998,-0.06147661,-0.6911972,-0.011807015,-0.26812753,-0.12741643,-0.08098747,0.5399638,-0.42617336,-0.47092286,-0.4638019,-0.5682985,-0.6272487,-0.6130514,0.10947137,-0.61827177,-0.50313395,-0.30696908,-0.2625731,-1.1142393,-0.7025393,-0.4839846,-0.042776063,-0.14157577,-0.20551696,-0.19781749,0.06001918,-0.096605115,-0.14985548,-0.23201661,0.10875535,1.5461121,-0.14762473,-0.42205885,-0.07711402,-0.14606114,-0.5724645,-0.7041015,-0.16255942,-0.091068126,-0.6510813,-0.819455,1
-0.045454547,-0.045454547,-0.045454543,-0.066229954,-0.14944588,-0.07712625,-0.077656925,-0.08420343,-0.35951653,-0.037250575,-0.09689569,-0.14228673,-0.062202632,0.064611934,-0.1335281,-0.23242351,-0.09405645,0.16116661,-0.07670724,0.3794183,-0.107322596,-0.07261519,-0.10726945,-0.09446963,-0.19333555,-0.1627108,-0.07132221,-0.3508308,0.0037561117,0.29772443,-0.5627373,-0.31166002,-0.07902917,-0.3911276,-0.06538503,-0.3011517,-0.37421376,-0.09053003,-0.29847094,-0.08096094,-0.06604976,0.20196724,-0.098405525,-0.119244434,-0.16123992,-0.39792612,0.11395404,-0.42135358,-0.12478135,0.07477371,-0.2321148,-0.12132999,-0.14398706,0.11957321,-0.09292495,-0.098548196,-0.1580065,0.0057688076,0.4030349,-0.06147661,0.17249069,-0.14008878,-0.1311811,-0.12741643,-0.08098747,-0.16189265,0.10861626,-0.39525163,-0.32618845,-0.29284105,-0.62280387,0.21861817,0.02840631,-0.32070348,-0.3175456,0.05984558,0.21926221,-0.54989666,-0.50085104,0.003650737,-0.4713194,-0.14157577,-0.20551696,-0.056286015,-0.5670909,-0.096605115,-0.24152851,0.0037285923,-0.5694628,-0.1975971,-0.14762473,-0.27684486,-0.21200696,-0.14606114,-0.07699009,0.24295442,-0.16550413,-0.091068126,-0.09763631,-0.90867317,0
-0.045454547,-0.045454547,-0.045454543,-0.23508075,0.044913188,-0.07712625,-0.077656925,-0.08420343,-0.23162885,-0.13865478,-0.28606567,-0.14720435,-0.062202632,-0.4226156,-0.17089076,-0.52518773,-0.09405645,-0.15563345,-0.20325044,-0.4910214,-0.1996206,-0.07261519,-0.5096808,-0.54644,-0.022056099,-0.12714258,-0.1071623,-0.56311786,-0.39736313,-0.4177641,-0.5597613,-0.4364411,-0.47111338,-0.50999844,-0.06538503,-0.93147385,-0.60594696,-0.09053003,-0.799033,-0.23090385,-0.06604976,-0.0056305695,-0.098405525,-0.43267572,-0.16123992,-0.41401592,-0.6623062,-0.6384103,-0.12478135,-0.30258474,-0.29031804,-0.12132999,-0.14398706,-0.30956244,-0.09292495,-0.37270996,-0.1580065,0.8401701,-0.569237,-0.06147661,-0.2770801,-0.82797307,-0.45383415,-0.12741643,-0.08098747,-0.16189265,-0.102331795,-0.48197678,-0.24065323,-0.18902016,-0.6038686,0.13861775,-0.23033102,-0.43591803,-0.45460927,-0.30115756,-0.32188544,-0.41868484,-0.34252787,-0.044193745,-0.70254594,-0.14157577,-0.20551696,-0.38040164,-0.5829304,-0.096605115,1.6503719,-0.057793893,-0.7143244,-0.1975971,-0.14762473,-0.35499778,-0.13703787,-0.14606114,-0.6901668,-0.26122212,-0.3630845,-0.091068126,0.1386161,-0.15998466,0
-0.045454547,-0.045454547,-0.045454543,0.0050658286,-0.186767,-0.07712625,-0.077656925,-0.08420343,-0.32499135,-0.434932,-0.16082007,-0.2587896,-0.062202632,-0.14505471,-0.12277252,-0.3452817,-0.09405645,-0.4748851,0.14066635,-0.17920023,-0.34640697,-0.07261519,-0.54411954,-0.11960855,-0.0045865937,-0.34440693,0.04846051,-0.5538811,-0.9962832,-0.64703476,-0.43024185,-0.46220008,-0.2499352,-0.4974254,-0.06538503,-0.17879567,-0.2924787,-0.09053003,-0.74192613,-0.124395855,-0.06604976,-0.18943048,-0.098405525,-0.7425638,-0.16123992,-0.081741035,-0.71378237,-0.7133689,-0.12478135,-0.6119762,-0.3517435,-0.12132999,-0.14398706,-0.6731718,-0.09292495,-0.43176636,-0.1580065,-0.24341738,-0.20815337,-0.06147661,-1.0070053,-0.4787821,-0.3093478,-0.12741643,-0.08098747,-0.16189265,0.2067826,-0.6580505,-0.49750987,-0.95918185,-0.44968104,-0.42009538,-0.38837793,-0.20606422,-0.50315285,0.5318261,0.069116585,-0.52727044,-0.5168438,-0.599917,0.37750024,-0.14157577,-0.20551696,-0.13931899,-0.8161837,-0.096605115,-0.058641884,-0.0994366,-0.47384167,-0.1975971,-0.14762473,-0.4272852,-0.03871669,-0.14606114,0.5315189,-0.11227907,0.2943121,-0.091068126,-0.50146675,-1.0659708,1
-0.045454547,-0.045454547,-0.045454543,-0.1801167,-0.15821944,-0.07712625,-0.077656925,-0.08420343,-0.40467328,1.394731,-0.2984865,-0.2598051,-0.062202632,-0.11100279,-0.22964166,-0.2887505,-0.09405645,-0.3213608,12.3398,-0.16702552,-0.26090673,-0.07261519,-0.28943598,-0.40772516,-0.1752965,-0.19165169,-0.55149204,-0.5452656,0.016379472,-0.39249074,-0.055761293,-0.30316192,-0.47124052,0.2342003,-0.06538503,-0.4757719,-0.49446332,-0.09053003,-0.4503302,-0.23350349,-0.06604976,-0.4577764,-0.098405525,-0.60074985,4.393264,-0.2853521,0.43657067,-0.31050497,-0.12478135,-0.4883523,-0.65262175,-0.12132999,4.008616,-0.89973736,-0.09292495,-0.061038475,-0.1580065,0.24511506,-0.13764112,-0.06147661,-0.81080765,-0.088510886,-0.2059178,-0.12741643,-0.08098747,3.297256,-0.18903194,11.013404,0.114842616,-0.5297637,-0.28637326,-0.5906729,-0.40839237,-0.22360373,-0.12562427,-0.3001874,-0.1224005,-0.21350864,-0.6369421,-0.41114116,0.40979728,-0.14157577,-0.20551696,-0.21092707,-0.69695526,-0.096605115,0.5107584,-0.16169152,-0.55460435,-0.1975971,-0.14762473,-0.1584585,-0.5405921,-0.14606114,0.6010646,-0.55974805,-0.57040715,-0.091068126,0.016139613,-0.57218057,1
-0.045454547,-0.045454547,-0.045454543,-0.031567466,-0.1568862,-0.07712625,-0.077656925,-0.08420343,0.08621358,0.2740271,0.078939654,-0.026298843,-0.062202632,-0.34810895,-0.038867623,-0.20140824,-0.09405645,0.3379229,-0.0985294,-0.14235432,0.08121395,-0.07261519,-0.33800247,-0.33844408,-0.24592344,-0.0032580248,-0.13707285,0.052040603,-0.5170931,-0.31407773,-0.20054147,-0.35546023,-0.103140056,0.4805979,-0.06538503,-0.85573715,0.18766502,-0.09053003,-0.09884101,-0.19163461,-0.06604976,-0.5509679,-0.098405525,-0.5859145,-0.16123992,-0.32135627,-0.15639731,0.21527393,-0.12478135,-0.45527947,0.02323889,-0.12132999,-0.14398706,-0.29677477,-0.09292495,-0.22537819,-0.1580065,-0.08575704,-0.31318375,-0.06147661,1.0803608,-0.04422951,1.079778,-0.12741643,-0.08098747,-0.16189265,-0.47114843,0.26431188,-0.5124998,-0.30556616,-0.033646338,-0.1544925,-0.44284943,-0.028972575,0.11721725,-0.21029831,-0.2985629,0.47305626,-0.01547152,-0.16035166,-0.1580601,-0.14157577,-0.20551696,-0.65528864,-0.40461373,-0.096605115,0.055854093,0.15331602,0.13261282,-0.1975971,-0.14762473,-0.4670587,-0.33727214,-0.14606114,-0.17785835,0.52340823,-0.7736811,-0.091068126,-0.5277786,-0.031075656,1
-0.045454547,-0.045454547,-0.045454543,-0.1859609,-0.18747903,-0.07712625,-0.077656925,-0.08420343,-0.08653648,-0.0111922175,-0.13892403,-0.31487733,-0.062202632,-0.2855812,-0.34964088,0.19672129,-0.09405645,-0.20679149,0.8287478,0.22665161,-0.22490972,-0.07261519,-0.06687637,0.2553452,-0.809259,-0.13450842,0.4001342,0.32120743,-0.8107466,0.18400119,-0.24875632,-0.051401116,-0.5412393,-0.5448457,-0.06538503,-0.48133805,0.35462707,-0.09053003,-0.20929489,-0.16137616,-0.06604976,0.027174171,-0.098405525,0.11482074,-0.16123992,-0.22622053,-0.52800167,0.41058356,-0.12478135,-0.23398338,-0.07851819,-0.12132999,-0.14398706,-0.36682403,-0.09292495,0.09348251,-0.1580065,0.15594135,-0.54027337,-0.06147661,-0.3675334,-0.24812533,18.440142,-0.12741643,6.3936143,-0.16189265,-0.16646054,-0.34317532,0.0542569,-0.5333289,-0.1099704,0.11135031,-0.032956555,-0.33783373,-0.6449675,0.15676272,-0.22087626,0.114070475,0.009401255,-0.08427677,0.02875919,-0.14157577,1.7356099,-0.5298464,0.18226857,-0.096605115,-0.44775406,-0.03796948,-0.540671,3.8973687,-0.14762473,8.911743,-0.5532138,-0.14606114,0.5791721,0.47083402,0.3505865,-0.091068126,-0.75228107,-0.39825228,1
-0.045454547,-0.045454547,-0.045454543,-0.14047857,-0.12822078,-0.07712625,-0.077656925,-0.08420343,-0.20833358,-0.07461954,0.052150622,-0.14125733,-0.062202632,-0.10495828,-0.05649998,0.039749265,-0.09405645,-0.07016181,0.017155245,-0.27041417,-0.2517622,-0.07261519,-0.0886223,-0.06249346,-0.6713502,0.14058182,-0.074595205,1.1860231,-1.0080308,-0.44093883,-0.28759336,-0.09266644,0.006825488,-0.6981153,-0.06538503,0.0013173935,-0.18958013,-0.09053003,-0.07444672,-0.13569567,-0.06604976,0.09836405,-0.098405525,0.122441776,-0.16123992,-0.11345255,-0.31054604,-0.16319847,-0.12478135,-0.4619873,-0.20325397,-0.12132999,-0.14398706,0.07650698,-0.09292495,-0.14716719,-0.1580065,0.045147847,-0.72290397,-0.06147661,-0.7408135,0.12285828,0.0015186933,-0.12741643,-0.08098747,0.8966576,-0.28890863,-0.5237838,-0.27700683,-0.2059844,0.33324426,-0.27009398,-0.085660756,0.09045535,-0.8330991,0.91088694,-0.26015222,-0.22444521,-0.42743582,-0.37997645,-0.23740064,-0.14157577,-0.20551696,-0.4350761,-0.57935715,-0.096605115,-1.0288484,-0.03413634,0.12304407,-0.1975971,-0.14762473,-0.32067934,-0.58453506,-0.14606114,-0.42829135,-0.16070837,0.24609666,-0.091068126,-0.647184,-0.42687535,1
-0.045454547,-0.045454547,-0.045454543,-0.21521637,-0.076203614,-0.07712625,-0.077656925,-0.08420343,-0.09786257,-0.0949888,-0.06994011,-0.13508128,-0.062202632,0.0649278,-0.08427921,-0.35869113,-0.09405645,-0.29571503,-0.097612344,-0.5423916,-0.08007487,-0.07261519,-0.08689413,-0.2586111,0.0011839977,0.03525981,-0.2924578,-0.4668196,-0.15707669,-0.14945257,-0.26189038,-0.4194175,-0.25724414,-0.63154143,-0.06538503,-0.73921317,-0.5118525,-0.09053003,-0.41900694,-0.020011717,-0.06604976,-0.16832496,-0.098405525,-0.5374246,-0.16123992,-0.43120572,-0.14704034,-0.6578386,-0.12478135,0.033325493,0.061021928,-0.12132999,-0.14398706,-0.020597212,-0.09292495,-0.5284276,-0.1580065,-0.50238985,-0.57818335,-0.06147661,-0.18017888,-0.005642271,-0.44188455,-0.12741643,-0.08098747,-0.16189265,6.7436786,-0.7365661,-0.5372498,-0.22574477,-0.8149847,-0.0005926604,-0.15422876,-0.47515976,-0.25468537,-0.08206914,-0.17113611,-0.54841626,0.37121946,-0.093773015,-0.5370599,3.0127356,-0.20551696,-0.18901145,-0.041428152,-0.096605115,-0.43183067,-0.19453119,-0.47660542,-0.1975971,-0.14762473,-0.14687648,-0.03342814,-0.14606114,-0.48508963,-0.36229286,-0.64169,-0.091068126,-0.23198739,-0.26075685,1
-0.045454547,-0.045454547,-0.045454543,-0.18552794,0.015132667,-0.07712625,-0.077656925,-0.08420343,-0.054472826,-0.035088982,-0.21363223,-0.16694888,-0.062202632,-0.21329142,0.4237597,-0.28762087,-0.09405645,-0.24955046,0.06380113,-0.411628,0.16109602,-0.07261519,-0.07054441,-0.32679394,-0.026594114,-0.21904737,-0.22222377,-0.31815684,-0.27073884,-0.1252099,-0.44946885,-0.45499444,-0.29192647,-0.6331611,-0.06538503,0.02657409,-0.18286559,-0.09053003,-0.50790966,-0.091219015,-0.06604976,0.1325471,-0.098405525,-0.16777034,-0.16123992,-0.4283318,-0.3064951,-0.29181722,-0.12478135,0.0066480017,0.14215343,-0.12132999,-0.14398706,-0.82588136,-0.09292495,-0.39039287,-0.1580065,-0.27377415,-0.6821347,-0.06147661,-0.32445157,-0.0630173,-0.37767205,-0.12741643,-0.08098747,-0.16189265,-0.21274497,-0.71300226,0.19258457,-0.2245193,-0.36854678,0.50946355,-0.28710198,-0.731026,-0.1117972,-0.36964607,-0.12743305,-0.21261756,-0.4046435,0.03973236,-0.4323677,-0.14157577,-0.20551696,-0.23549007,-0.114262976,-0.096605115,-0.4126658,-0.15245524,-0.34384635,-0.1975971,-0.14762473,-0.27002916,0.046322946,-0.14606114,-0.5578358,0.8789698,-0.29120648,-0.091068126,-0.5641347,0.5040488,1
0.0,0.0,0.0,-0.15395652,0.048268203,0.0,0.0,0.0,-0.2938269,-0.13764456,-0.13481195,0.014199687,0.0,0.26083815,0.03235227,-0.14449187,0.0,-0.13374673,-0.111674,20.643696,-0.07059685,0.0,-0.18489145,17.799217,-0.31353053,-0.120605,-0.066331014,0.03075288,-0.0037004796,0.15903741,-0.45318896,-0.30987856,-0.24891303,-0.33496618,0.0,0.030884549,-0.1118388,0.0,-0.47336304,5.4221683,0.0,0.073174566,0.0,-0.13353755,0.0,-0.4302664,-0.21420735,-0.4860604,0.0,0.23519322,0.117118716,0.0,0.0,0.04141811,0.0,-0.5064958,0.0,0.1931078,-0.14526464,0.0,-0.2007101,0.064352915,-0.5351895,0.0,0.0,0.0,-0.22990665,-0.27810508,-0.3370905,-0.17039888,-0.09912416,0.60653305,-0.14155343,-0.6638242,0.13314454,0.0089883,-0.016922582,-0.37484893,0.42472288,0.06576283,-0.5476733,0.0,0.0,-0.090994455,0.13232845,0.0,-0.60239017,-0.13428748,0.8242861,0.0,0.0,-0.25809038,12.409529,0.0,-0.56520706,-0.2593619,-0.36515677,0.0,0.19658156,11.471723,1
-0.045454547,-0.045454547,-0.045454543,-0.18662979,-0.16911274,-0.07712625,-0.077656925,-0.08420343,21.467104,-0.4453833,-0.045924917,0.85934734,-0.062202632,0.018138926,0.38860676,-0.16276288,4.0601726,0.4361836,0.23193929,-0.02527347,0.46901315,-0.07261519,0.79055667,-0.60744876,19.974691,-0.22946946,20.045822,-0.29354373,-0.36212286,0.34206194,20.071678,-0.03836081,0.9255945,0.8987934,-0.06538503,-0.1964146,18.997555,-0.09053003,-0.62280506,-0.22976527,-0.06604976,19.203905,-0.098405525,-0.29160622,-0.16123992,-0.31907642,19.102436,19.166937,-0.12478135,-0.21416235,-0.8762849,-0.12132999,-0.14398706,-0.119121715,-0.09292495,0.31832254,-0.1580065,18.939775,-0.062253945,-0.06147661,-1.1032687,-1.0978965,-0.3191902,-0.12741643,-0.08098747,-0.16189265,0.80393785,0.11706737,0.055662643,0.6262283,-0.780528,-0.020485543,-0.5078561,-0.50464034,-0.58144253,18.462149,-0.74102914,17.902828,-0.57689375,-0.15841085,0.04129061,-0.14157577,-0.20551696,0.11594188,-1.2019567,-0.096605115,0.80441225,-0.29800907,0.11161592,-0.1975971,-0.14762473,-0.1774992,-0.6193993,-0.14606114,-0.17342491,0.16865279,-0.47308013,-0.091068126,-0.6297534,1.8178025,0
-0.045454547,21.954548,-0.045454543,-0.21464089,-0.24405195,-0.07712625,-0.077656925,-0.08420343,0.12492464,0.21660419,-0.1489849,0.0850951,-0.062202632,-0.13386142,0.19522147,0.12363782,-0.09405645,-0.0029218988,-0.3885133,0.107783705,-0.030065026,-0.07261519,-0.25241405,0.6640175,0.70267206,0.2018828,0.47197607,0.9072389,-0.0036232946,0.12687787,0.043326147,0.22464098,-0.0053086625,0.44957247,-0.06538503,0.3171417,0.9212298,-0.09053003,0.35764182,-0.11753057,-0.06604976,-0.12811387,-0.098405525,1.2513688,0.43443447,0.10326747,-0.04197378,0.58758104,-0.12478135,-0.36785913,-0.08487351,-0.12132999,-0.14398706,1.5275657,19.45237,0.5588295,-0.1580065,-0.23671727,-0.36239523,-0.06147661,-0.26059327,0.23443516,-0.3551441,4.8107915,-0.08098747,-0.16189265,-0.26817712,0.03646363,0.2386466,0.4582251,-0.12781247,-0.033606194,-0.1686517,0.6078951,0.4946206,-0.17466153,0.13687612,-0.46107432,0.53794193,-0.07177786,0.45078987,1.89549,-0.20551696,0.6464651,0.6926283,-0.096605115,0.8283505,-0.07487826,0.4722009,-0.1975971,-0.14762473,-0.24005385,0.14929174,-0.14606114,0.95506036,-0.7991002,0.16431585,-0.091068126,-0.7124662,0.5300336,1
-0.045454547,-0.045454547,-0.045454543,-0.15376586,-0.29434952,-0.07712625,-0.077656925,-0.08420343,-0.34856895,-0.4746195,-0.29596737,-0.64272,-0.062202632,-0.36230123,-0.6756099,-0.3681543,-0.09405645,-0.57100683,-0.28321707,-0.20835951,-0.27044448,-0.07261519,-0.63526165,-0.35331643,-0.6726599,-0.46622247,-0.5522101,-0.5107738,-0.9817399,-0.65357107,-0.60131145,-0.504263,-0.52364826,-0.79396945,-0.06538503,-0.39442933,-0.74503046,-0.09053003,-0.93500185,-0.20416628,-0.06604976,-0.65490824,-0.098405525,-1.1674582,-0.16123992,-0.31875053,-0.76779413,-0.7887804,-0.12478135,-0.9410519,-0.4064415,-0.12132999,-0.14398706,-0.2588025,-0.09292495,-0.77419144,1.8822442,-0.5516015,-0.440774,-0.06147661,-0.7700066,-0.8176405,-1.0983598,-0.12741643,-0.08098747,-0.16189265,-0.38974524,-1.1612806,-0.6293455,-1.5366749,-0.516276,-0.62775964,-0.47484916,-0.6774666,-0.59694886,1.0268023,-0.29774812,-0.59729475,-0.6851731,-0.39928976,-0.22335665,-0.14157577,-0.20551696,-0.41858903,-0.61238045,-0.096605115,-1.0377799,-0.124659345,-0.6647558,-0.1975971,2.8647797,0.20767877,-0.85812134,-0.14606114,-0.2951541,-0.69658744,-0.24389626,-0.091068126,-0.38705933,-0.3705879,1
