task,model,task_type,status,fit_time_s,predict_time_s,tcga_accuracy,tcga_f1,tcga_roc_auc,tcga_log_loss,cptac_accuracy,cptac_f1,cptac_roc_auc,cptac_log_loss
luad_tp53_protein_biological,xgboost,binary,success,1.1213788530003512,0.10199710400411277,0.7964426877470355,0.8045540796963947,0.858533226932044,0.5605194719029719,0.35353535353535354,0.13513513513513514,0.4486215538847117,0.8860554466622321
luad_tp53_protein_biological,lightgbm,binary,success,0.2376678889959294,0.023518272002547747,0.8162055335968379,0.8268156424581006,0.867233097059882,0.5552145553599251,0.42424242424242425,0.06557377049180328,0.5008354218880534,1.0084244877204087
luad_tp53_protein_biological,catboost,binary,success,4.242485755996313,0.05440099000043119,0.8003952569169961,0.8105065666041276,0.8539016413963605,0.47582366838759765,0.42424242424242425,0.14925373134328357,0.5509607351712614,0.7115882155728575
luad_tp53_protein_biological,autogluon,binary,success,45.16856446199745,0.35136936599883484,0.8221343873517787,0.8308270676691729,0.8587209939132203,0.5839429406326225,0.41414141414141414,0.17142857142857143,0.4820384294068505,0.8139340964523746
luad_tp53_protein_biological,tabpfn_v3,binary,success,2.231035979002627,15.04271161699944,0.841897233201581,0.8473282442748091,0.8835844716706567,0.429381742888834,0.41414141414141414,0.3409090909090909,0.4866332497911445,0.7225129978958698
luad_tp53_protein_top500,logistic_regression,binary,success,0.14439217199833365,0.0419335830010823,0.7213438735177866,0.7293666026871402,0.794708100580513,1.2329186574364779,0.5757575757575758,0.7307692307692307,0.49331662489557226,0.6843433197921506
luad_tp53_protein_top500,random_forest,binary,success,1.6286787930039281,0.10323729100491619,0.7648221343873518,0.7792207792207793,0.8248838191803972,0.5385973874242651,0.5757575757575758,0.7307692307692307,0.4761904761904762,0.6843631242448781
luad_tp53_protein_top500,xgboost,binary,success,3.0331002629973227,0.2200970869998855,0.7608695652173914,0.7677543186180422,0.8275986167832388,0.654031614070939,0.5757575757575758,0.7307692307692307,0.6023391812865497,0.8830033913555767
luad_tp53_protein_top500,lightgbm,binary,success,0.5257508300019254,0.03222703700157581,0.7628458498023716,0.7744360902255639,0.8337010436714705,0.6583340786690338,0.5757575757575758,0.7307692307692307,0.424812030075188,0.6996736485180066
luad_tp53_protein_top500,catboost,binary,success,13.139823343997705,0.3100853109972377,0.758893280632411,0.7715355805243446,0.8323397330579417,0.5049991899416146,0.5757575757575758,0.7307692307692307,0.6399331662489558,0.6776056830257312
luad_tp53_protein_top500,autogluon,binary,success,52.73798506300227,0.13869922200319706,0.7569169960474308,0.768361581920904,0.8322145550704907,0.5071448282451707,0.5757575757575758,0.7307692307692307,0.5522138680033417,0.686692303945891
luad_tp53_protein_top500,tabpfn_v3,binary,success,2.8602248640054313,18.669767701001547,0.7766798418972332,0.7855787476280834,0.846265784161855,0.48945691217099463,0.5757575757575758,0.7307692307692307,0.5818713450292398,0.6969437912613364
luad_tp53_top500,logistic_regression,binary,success,0.13322285999674932,0.042003118000138784,0.7193675889328063,0.7279693486590039,0.7809541692093445,1.3636382506828708,0.6060606060606061,0.6355140186915887,0.6090225563909775,0.9040058910992442
luad_tp53_top500,random_forest,binary,success,1.5582998800018686,0.09832309099510894,0.7549407114624506,0.7677902621722846,0.8094165141059945,0.5471955902080076,0.5858585858585859,0.7354838709677419,0.6060985797827902,0.6785677148270453
luad_tp53_top500,xgboost,binary,success,3.058903618995828,0.2224245899960806,0.733201581027668,0.7378640776699029,0.8159883584471671,0.6631172601765982,0.5656565656565656,0.7225806451612903,0.46950710108604843,0.9809932293405282
luad_tp53_top500,lightgbm,binary,success,0.5171210869957577,0.03316273399468628,0.7292490118577075,0.7410207939508506,0.8102771127697194,0.7083525681714304,0.5757575757575758,0.7272727272727273,0.5317460317460317,0.9201826648987523
luad_tp53_top500,catboost,binary,success,13.060259852005402,0.12806045600154903,0.741106719367589,0.7514231499051234,0.8088688604108967,0.5320128492675079,0.5858585858585859,0.7354838709677419,0.5693400167084377,0.6945220081665024
luad_tp53_top500,autogluon,binary,success,52.61272745799579,0.31717785799628473,0.7549407114624506,0.7703703703703704,0.8145331643430502,0.5359112496983481,0.5757575757575758,0.7307692307692307,0.6257309941520469,0.6752244658412271
luad_tp53_top500,tabpfn_v3,binary,success,2.6395443819928914,18.857511802998488,0.7648221343873518,0.776735459662289,0.8377223865183309,0.49745728180042803,0.5858585858585859,0.7354838709677419,0.605263157894737,0.6712449750133653
multiclass_cancer_type_biological,logistic_regression,multiclass,success,2.4808995769999456,0.03422269399743527,0.9517560787340795,0.9516796731996804,0.9921819139425192,0.18754346302043792,1.0,1.0,1.0,0.03429981581492768
multiclass_cancer_type_biological,random_forest,multiclass,success,5.852490722001676,0.11689092500091647,0.941721343110768,0.9413371007709342,0.989107323292792,0.30963296034415555,0.7513812154696132,0.6755340674073307,0.9871586217846935,0.4754082774910339
multiclass_cancer_type_biological,xgboost,multiclass,success,4.395437956001842,0.09653618099400774,0.9432651485912775,0.942907390674534,0.9918900333156843,0.20283030174988967,0.925414364640884,0.9235572593963787,0.9999603048586854,0.13952043032484335
multiclass_cancer_type_biological,lightgbm,multiclass,success,4.450417934000143,0.06401081699732458,0.9467387109224238,0.9463313725023521,0.9921399377949727,0.2626545114267591,0.9060773480662984,0.9024748778705142,0.9999603048586853,0.1765744654447915
multiclass_cancer_type_biological,catboost,multiclass,success,19.39319501099817,0.0623513689970423,0.9424932458510228,0.941985214644753,0.9910595241615492,0.18377784796049965,0.7569060773480663,0.6868279672318537,0.9981442521435376,0.4567183562357447
multiclass_cancer_type_biological,autogluon,multiclass,success,52.54013790699537,0.3808971379985451,0.9494403705133153,0.9491297965799741,0.9899035924904444,0.1797127695480724,0.930939226519337,0.9294460609620675,0.9998511432200698,0.1548548213333406
multiclass_cancer_type_biological,tabpfn_v3,multiclass,success,2.3431685830073548,77.96541931899992,0.9567734465457353,0.9565452432035384,0.9948088642942141,0.12710067932130806,0.9806629834254144,0.9806321418713845,0.9998709907907273,0.09775141806206387
multiclass_cancer_type_protein_biological,logistic_regression,multiclass,success,2.49121394499889,0.0326841889982461,0.9482825164029333,0.9481566027346059,0.991828780165043,0.1910868000506615,1.0,1.0,1.0,0.006609151324775758
multiclass_cancer_type_protein_biological,random_forest,multiclass,success,5.452043604997016,0.12262608199671376,0.9336163643380934,0.9331258237340612,0.9885139946829135,0.33160274507120757,1.0,1.0,1.0,0.09925047257500058
multiclass_cancer_type_protein_biological,xgboost,multiclass,success,3.6992535079989466,0.09082028000193532,0.9397915862601313,0.9394774079141861,0.9909719988874375,0.21888349886115813,1.0,1.0,1.0,0.00012306942500806735
multiclass_cancer_type_protein_biological,lightgbm,multiclass,success,3.4151641200041922,0.06298649100062903,0.940563489000386,0.9401355995908263,0.9919474279129374,0.2751412672889815,1.0,1.0,1.0,6.310536226757213e-06
multiclass_cancer_type_protein_biological,catboost,multiclass,success,15.688401057999727,0.05505680599890184,0.941721343110768,0.9413631197921533,0.9915411561303643,0.18466958244846157,1.0,1.0,1.0,0.007345518816078713
multiclass_cancer_type_protein_biological,autogluon,multiclass,success,52.52861705599935,0.24826438299714937,0.9440370513315323,0.9436460667669977,0.991705243100321,0.18369618103296348,1.0,1.0,1.0,0.001644293973860361
multiclass_cancer_type_protein_biological,tabpfn_v3,multiclass,success,2.392709036001179,66.44113776800441,0.9517560787340795,0.9514594725732902,0.99465790563838,0.13545681435955126,1.0,1.0,1.0,0.0059360774955102445
multiclass_cancer_type_protein_top500,logistic_regression,multiclass,success,9.07141216799937,0.1097445230006997,0.9718255499807025,0.9717798066314467,0.9973428448792301,0.13367693131675293,1.0,1.0,1.0,6.460467855084381e-06
multiclass_cancer_type_protein_top500,random_forest,multiclass,success,8.855116717000783,0.13055286400049226,0.95754534928599,0.9570320677113119,0.9951730947135083,0.18757653033443525,1.0,1.0,1.0,0.013669368470342278
multiclass_cancer_type_protein_top500,xgboost,multiclass,success,12.087911845002964,0.23921565300042857,0.9664222307989193,0.9661920091014427,0.9963698784919588,0.11846439175310837,1.0,1.0,1.0,0.0002770658482241513
multiclass_cancer_type_protein_top500,lightgbm,multiclass,success,15.017554485995788,0.08119128000180353,0.9679660362794288,0.96775033092671,0.99709567012557,0.14661283190391863,1.0,1.0,1.0,2.6145762668153218e-05
multiclass_cancer_type_protein_top500,catboost,multiclass,success,55.0434966029934,0.31993253699329216,0.9625627170976457,0.962251929961852,0.9961436010470296,0.11444902332765469,1.0,1.0,1.0,0.0038708227259243422
multiclass_cancer_type_protein_top500,autogluon,multiclass,success,52.831094140998175,0.26473522500964464,0.9718255499807025,0.9716866364385338,0.9970641695967096,0.10651105758040487,1.0,1.0,1.0,0.00023054498690136692
multiclass_cancer_type_protein_top500,tabpfn_v3,multiclass,success,2.6990924010024173,88.09247458000027,0.9741412582014666,0.9740218074659718,0.9976453235525699,0.08036113723034222,1.0,1.0,1.0,0.010592489626597113
multiclass_cancer_type_top500,logistic_regression,multiclass,success,4.297490531003859,0.11680288299612585,0.9768429177923582,0.9768138547698009,0.9970837179231514,0.1322117726938584,1.0,1.0,1.0,0.0045027269776839775
multiclass_cancer_type_top500,random_forest,multiclass,success,7.338872635998996,0.11924454900508863,0.961790814357391,0.961322502177251,0.9959791849686084,0.14670809786707478,1.0,1.0,1.0,0.0854911333728811
multiclass_cancer_type_top500,xgboost,multiclass,success,10.303021595995233,0.22659222000220325,0.9741412582014666,0.9740548328069545,0.9975094475465707,0.09224104663247149,1.0,1.0,1.0,0.026034272847521873
multiclass_cancer_type_top500,lightgbm,multiclass,success,14.461329151003156,0.07647452700257418,0.9764569664222308,0.9763790281007236,0.9980715465759484,0.11609716036481343,0.9475138121546961,0.9471979057417522,1.0,0.15480786664232046
multiclass_cancer_type_top500,catboost,multiclass,success,55.26471489600226,0.1555083810017095,0.9691238903898108,0.9689356825875085,0.9967411722805657,0.09499856733746173,1.0,1.0,1.0,0.03573115745427479
multiclass_cancer_type_top500,autogluon,multiclass,success,52.778100764000556,0.2706636939983582,0.9795445773832497,0.9794737097639534,0.9968909688096752,0.08852031884643848,1.0,1.0,1.0,0.042854119082243
multiclass_cancer_type_top500,tabpfn_v3,multiclass,success,2.7979533130055643,87.90253564900195,0.9764569664222308,0.9763924269623113,0.9977355456139981,0.07671998350804811,1.0,1.0,1.0,0.08681016583796898
