methylation_gene__GENE_DGUOK,methylation_gene__GENE_GPI,methylation_gene__GENE_TMEM109,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_C11ORF64,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_CT47A1,rnaseq_gene__GENE_CT47A10,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_GLYCAM1,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_KRTAP20-3,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_OR5M9,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_SNAR-I,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_TTTY6B,target
0.042106263,1.2398611,0.7203978,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,-0.18045822,7.10927,-0.044065263,-0.1725115,0.0,-0.16912934,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.13057569,-0.16942891,-0.10508575,-0.18759647,1.8387392,-0.044065263,-0.1450197,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,-0.19949844,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,-0.12621255,-0.13030465,-0.09037801,0.0,-0.044065263,1
-0.14839992,-0.40704,0.05638957,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,-0.18045822,-0.19736327,-0.044065263,-0.1725115,0.0,-0.16912934,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.044065263,-0.1450197,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,0.6518644,-0.13659069,8.623774,-0.06981002,-0.110807516,2.145248,12.219556,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,10.830035,12.88042,-0.09037801,0.0,-0.044065263,1
0.078329705,1.9286437,1.7979449,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,-0.18045822,-0.19736327,-0.044065263,-0.1725115,0.0,-0.16912934,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.044065263,-0.1450197,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,-0.19949844,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,-0.12621255,-0.13030465,-0.09037801,0.0,-0.044065263,1
-0.20301819,1.102691,-1.2554837,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,-0.18045822,-0.19736327,-0.044065263,-0.1725115,0.0,-0.16912934,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.044065263,-0.1450197,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,-0.19949844,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,-0.12621255,-0.13030465,-0.09037801,0.0,-0.044065263,1
-0.16200088,0.32642663,0.89768016,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,-0.18045822,-0.19736327,-0.044065263,-0.1725115,0.0,-0.16912934,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.044065263,-0.1450197,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,-0.19949844,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,-0.12621255,-0.13030465,-0.09037801,0.0,-0.044065263,1
0.03190972,0.71274143,1.1914655,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,-0.18045822,-0.19736327,-0.044065263,-0.1725115,0.0,1.9879472,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.044065263,-0.1450197,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,-0.19949844,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,-0.12621255,-0.13030465,-0.09037801,0.0,-0.044065263,1
-0.08000891,-0.7720016,0.37545505,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,-0.18045822,-0.19736327,-0.044065263,-0.1725115,0.0,-0.16912934,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.044065263,-0.1450197,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,-0.19949844,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,-0.12621255,-0.13030465,-0.09037801,0.0,-0.044065263,1
-0.10413573,-0.705023,-0.01921262,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,-0.18045822,-0.19736327,-0.044065263,-0.1725115,0.0,-0.16912934,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.13057569,3.880457,-0.10508575,-0.18759647,-0.28720993,-0.044065263,-0.1450197,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,-0.19949844,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,-0.12621255,-0.13030465,-0.09037801,0.0,-0.044065263,1
-0.047074575,-0.7409657,0.12320242,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,-0.18045822,-0.19736327,-0.044065263,-0.1725115,0.0,-0.16912934,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,-0.131838,3.583426,-0.108690664,-0.098367736,0.0,-0.13057569,-0.16942891,-0.10508575,2.6440587,-0.28720993,-0.044065263,-0.1450197,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,-0.19949844,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,-0.12621255,-0.13030465,-0.09037801,0.0,-0.044065263,1
-0.005034581,0.7910167,0.38901052,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,-0.18045822,-0.19736327,-0.044065263,-0.1725115,0.0,-0.16912934,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.044065263,-0.1450197,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,-0.19949844,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,-0.12621255,-0.13030465,-0.09037801,0.0,-0.044065263,1
-0.061816577,-0.5279221,0.32240433,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,-0.18045822,-0.19736327,-0.044065263,-0.1725115,0.0,-0.16912934,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.044065263,-0.1450197,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,-0.19949844,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,-0.12621255,-0.13030465,-0.09037801,0.0,-0.044065263,1
-0.120922014,-0.8419267,-0.31563932,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,-0.18045822,-0.19736327,-0.044065263,-0.1725115,0.0,-0.16912934,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.044065263,-0.1450197,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,11.51835,-0.044065263,-0.19949844,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,0.4042116,-0.13030465,-0.09037801,0.0,-0.044065263,1
-0.27549183,-0.6622548,-1.3091567,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,-0.18045822,-0.19736327,-0.044065263,-0.1725115,0.0,-0.16912934,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.044065263,-0.1450197,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,0.46498272,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.087188326,12.488674,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,-0.12621255,-0.13030465,-0.09037801,0.0,-0.044065263,1
0.047579963,0.5670623,0.1246399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.041097004,-0.7186311,-0.61806554,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,-0.18045822,-0.19736327,-0.044065263,-0.1725115,0.0,-0.16912934,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.044065263,-0.1450197,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,1.6360207,-0.13659069,-0.0848961,-0.06981002,3.6591597,-0.087279424,-0.090650626,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,-0.12621255,-0.13030465,-0.09037801,0.0,-0.044065263,1
-0.12187389,0.024339149,-0.35556972,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,-0.18045822,-0.19736327,-0.044065263,-0.1725115,0.0,-0.16912934,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.044065263,-0.1450197,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,-0.19949844,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,-0.12621255,-0.13030465,-0.09037801,0.0,-0.044065263,1
0.22902893,1.7609915,1.0226468,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,-0.18045822,-0.19736327,-0.044065263,-0.1725115,0.0,-0.16912934,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.044065263,-0.1450197,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,-0.19949844,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,-0.12621255,-0.13030465,-0.09037801,0.0,-0.044065263,1
0.09175869,1.3601712,0.28274316,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,-0.18045822,-0.19736327,-0.044065263,-0.1725115,0.0,-0.16912934,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.044065263,-0.1450197,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,-0.19949844,-0.13659069,-0.0848961,-0.06981002,2.1968467,-0.087279424,-0.090650626,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,-0.12621255,-0.13030465,-0.09037801,0.0,-0.044065263,1
-0.11977749,-1.0816754,-0.32787958,-0.062373653,-0.07561139,3.0303464,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,-0.18045822,-0.19736327,-0.044065263,-0.1725115,0.0,-0.16912934,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.044065263,-0.1450197,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,-0.19949844,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,-0.12621255,-0.13030465,-0.09037801,0.0,-0.044065263,1
-0.14144263,-0.55654144,0.1430521,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,-0.18045822,-0.19736327,-0.044065263,-0.1725115,0.0,-0.16912934,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.044065263,-0.1450197,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,-0.19949844,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,-0.12621255,-0.13030465,-0.09037801,0.0,-0.044065263,1
-0.09139119,0.4455471,-0.86189157,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,-0.18045822,-0.19736327,-0.044065263,-0.1725115,0.0,-0.16912934,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,5.2492313,-0.17697707,-0.108690664,-0.098367736,0.0,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.044065263,-0.1450197,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,-0.19949844,2.4127746,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,-0.12621255,-0.13030465,-0.09037801,0.0,-0.044065263,0
-0.10747449,-1.5778116,-0.47163603,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,-0.18045822,-0.19736327,-0.044065263,-0.1725115,0.0,-0.16912934,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,-0.13057569,-0.16942891,-0.10508575,-0.18759647,1.7051739,-0.044065263,-0.1450197,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,-0.19949844,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,-0.12621255,-0.13030465,-0.09037801,0.0,-0.044065263,1
-0.004852245,0.9861424,0.1238071,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,-0.18045822,-0.19736327,-0.044065263,-0.1725115,0.0,-0.16912934,-0.05375852,13.826573,-0.062024266,-0.044065263,-0.12302327,-0.1075813,-0.131838,-0.17697707,5.7938933,-0.098367736,0.0,-0.13057569,5.349576,-0.10508575,2.6983361,-0.28720993,-0.044065263,3.4772036,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,-0.19949844,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,-0.12621255,0.47542545,-0.09037801,0.0,-0.044065263,0
0.12294755,1.9657563,0.88751996,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,-0.059945107,0.0,-0.09159165,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,3.139581,-0.19736327,-0.044065263,1.9293836,0.0,-0.16912934,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,-0.131838,-0.17697707,-0.108690664,-0.098367736,0.0,6.169778,3.8454628,-0.10508575,-0.18759647,2.0652833,-0.044065263,-0.1450197,-0.15706624,-0.16101314,-0.12041276,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,-0.19949844,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,-0.095516145,-0.044065263,-0.044065263,-0.12621255,-0.13030465,-0.09037801,0.0,-0.044065263,1
-0.018297087,1.5640247,-0.19383618,-0.062373653,-0.07561139,-0.19397843,-0.22852921,-0.15768613,3.7894897,0.0,6.014958,-0.044065267,-0.044065267,-0.072098196,-0.05913073,0.0,2.9096754,-0.19736327,-0.044065263,-0.1725115,0.0,-0.16912934,-0.05375852,-0.061869785,-0.062024266,-0.044065263,-0.12302327,-0.1075813,6.0123615,-0.17697707,-0.108690664,-0.098367736,0.0,-0.13057569,-0.16942891,-0.10508575,-0.18759647,-0.28720993,-0.044065263,4.1098027,-0.15706624,-0.16101314,6.254925,-0.112567395,-0.10943184,-0.08857027,-0.044065267,-0.13495575,-0.044065263,0.57112235,-0.13659069,-0.0848961,-0.06981002,-0.110807516,-0.087279424,-0.090650626,-0.087188326,-0.076317295,-0.06227874,0.0,-0.06121572,-0.061691016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.054619074,7.205843,-0.044065263,-0.044065263,-0.12621255,0.5812125,-0.09037801,0.0,-0.044065263,1
