experiment,dataset,endpoint,permutation,iteration,n_train,n_test,roc_auc,pr_auc
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,220,816,176,0.4782965904422839,0.6562718091131592
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,220,816,176,0.6563740928385594,0.7405748056397856
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,221,816,176,0.4886348076133097,0.6383831986682109
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,221,816,176,0.6856771189921951,0.7590268003631736
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,222,816,176,0.4079145556620567,0.5766364335428873
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,222,816,176,0.6463782007394222,0.6934950563521123
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,223,816,176,0.5607284677529784,0.6843373970781821
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,223,816,176,0.6577433931261126,0.7376272365543878
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,224,816,176,0.5206079693276736,0.674009384192354
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,224,816,176,0.6932082705737369,0.7731082974463903
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,225,816,176,0.5473093249349583,0.6708751686727308
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,225,816,176,0.6350130083527317,0.7185781763191319
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,226,816,176,0.4292756401478845,0.6105417895733031
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,226,816,176,0.6844447487333972,0.7444339409427669
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,227,816,176,0.483431466520608,0.6335492895558479
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,227,816,176,0.6823907983020677,0.7517825014546909
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,228,816,176,0.5360810625770231,0.6446377649232506
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,228,816,176,0.6604819937012187,0.7250796019924598
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,229,816,176,0.5367657127207998,0.7080420200828388
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,229,816,176,0.6388470491578804,0.7106847503250917
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,230,816,176,0.4357113514993838,0.6092384735604699
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,230,816,176,0.6714363960016433,0.73365238918441
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,231,816,176,0.4726824592633164,0.6378087023700878
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,231,816,176,0.6214569355059564,0.7099687242065212
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,232,816,176,0.5106120772285363,0.6513570417730435
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,232,816,176,0.682527728330823,0.7543582100457771
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,233,816,176,0.4504313295905792,0.5946607188408708
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,233,816,176,0.6636313843625908,0.7383185513675155
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,234,816,176,0.5940024647405175,0.6925497849621942
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,234,816,176,0.6611666438449952,0.7201096751483423
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,235,816,176,0.4661782828974394,0.6305863165621964
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,235,816,176,0.6734903464329728,0.7408941564854458
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,236,816,176,0.4350267013556073,0.5989810424228696
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,236,816,176,0.6788306175544296,0.7523071378642074
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,237,816,176,0.4090784609064767,0.5824298641983625
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,237,816,176,0.6877310694235247,0.7557423109738277
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,238,816,176,0.5228673148021362,0.6524619452439135
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,238,816,176,0.6283034369437217,0.6867336019847309
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,239,816,176,0.53909352320964,0.6884197816397919
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,239,816,176,0.6684239353690263,0.7414892332747689
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,240,816,176,0.5065726413802547,0.6408142761582588
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,240,816,176,0.6756812268930577,0.7514312346859602
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,241,816,176,0.4701492537313432,0.5971779108004486
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,241,816,176,0.6474736409694646,0.7304216157110488
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,242,816,176,0.5117759824729564,0.646989921316532
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,242,816,176,0.6215938655347119,0.7025074479385277
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,243,816,176,0.4842530466931398,0.6347095264149469
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,243,816,176,0.7218266465835957,0.7638273080221792
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,244,816,176,0.3954539230453238,0.5831140709989611
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,244,816,176,0.6374777488703273,0.7061598180386244
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,245,816,176,0.4725455292345611,0.6093672313189148
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,245,816,176,0.6784198274681639,0.7536232133198368
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,246,816,176,0.4957551691085855,0.631415734987106
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,246,816,176,0.6691085855128031,0.7550768681226608
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,247,816,176,0.5583321922497604,0.6845788600501069
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,247,816,176,0.6248801862248391,0.6942143745267069
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,248,816,176,0.5505956456250857,0.6732677249568673
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,248,816,176,0.6793783376694509,0.7401144589957274
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,249,816,176,0.4366013966862933,0.5810185712596447
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,249,816,176,0.6366561686977954,0.720083018792529
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,250,816,176,0.45303300013693,0.6171251104167004
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,250,816,176,0.6463782007394222,0.7075804862210401
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,251,816,176,0.4994522798849787,0.6320928632325162
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,251,816,176,0.6463782007394222,0.7051916984188524
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,252,816,176,0.578118581404902,0.6874407052441547
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,252,816,176,0.6851293988771738,0.7484980619212497
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,253,816,176,0.4031904696699986,0.5893616775854718
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,253,816,176,0.6283034369437217,0.7100654634656066
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,254,816,176,0.451663699849377,0.5982823982260788
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,254,816,176,0.6530877721484323,0.7210075889976133
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,255,816,176,0.498219909626181,0.629528800976037
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,255,816,176,0.6200876352184034,0.6951597479026483
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,256,816,176,0.6235793509516637,0.699604757957534
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,256,816,176,0.6128303436943722,0.6770216655655947
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,257,816,176,0.5592222374366699,0.6735409989901555
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,257,816,176,0.699096261810215,0.7754836379159774
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,258,816,176,0.4750102697521566,0.6376163790682452
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,258,816,176,0.6232370258797754,0.6955321492208467
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,259,816,176,0.44632342872792,0.6019854512715268
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,259,816,176,0.6726687662604409,0.7562982842260512
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,260,816,176,0.4626181021498015,0.6147562559520781
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,260,816,176,0.6210461454196905,0.7068130910527779
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,261,816,176,0.5529919211283034,0.6618769210174047
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,261,816,176,0.6100917431192661,0.6732467122504354
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,262,816,176,0.5096535670272491,0.657113451202698
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,262,816,176,0.6298096672600302,0.7041962043081864
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,263,816,176,0.4273586197453102,0.5826421992580468
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,263,816,176,0.7006024921265235,0.7671623093977483
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,264,816,176,0.4826783513624538,0.646481306602346
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,264,816,176,0.6336437080651786,0.717284182100601
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,265,816,176,0.4952074489935643,0.6419177098230194
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,265,816,176,0.662399014103793,0.7414017083986045
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,266,816,176,0.520539504313296,0.6521996191594758
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,266,816,176,0.6395316993016569,0.6995536612427626
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,267,816,176,0.5145830480624402,0.6256678069426296
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,267,816,176,0.613651923866904,0.7021834832664268
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,268,816,176,0.4929481035191018,0.6436346599868785
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,268,816,176,0.6832123784745995,0.7577916909979459
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,269,816,176,0.5783924414624128,0.7030936058714956
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,269,816,176,0.6904696699986308,0.7563108283927735
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,270,816,176,0.4098315760646311,0.5918575748452868
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,270,816,176,0.6754073668355471,0.7431043755133511
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,271,816,176,0.490141037929618,0.6166578781060289
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,271,816,176,0.6196768451321374,0.7008932371926024
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,272,816,176,0.4787073805285499,0.6264369775863445
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,272,816,176,0.5979049705600438,0.6824010533122918
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,273,816,176,0.570245104751472,0.6814685419526428
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,273,816,176,0.6781459674106532,0.7642764045116053
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,274,816,176,0.5431329590579215,0.6588832353408836
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,274,816,176,0.635560728467753,0.7202270885225818
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,275,816,176,0.6104340681911544,0.7425322355603048
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,275,816,176,0.6363823086402848,0.7011797081279387
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,276,816,176,0.5003423250718882,0.6474328656930278
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,276,816,176,0.615432014240723,0.703386202794445
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,277,816,176,0.5013693002875531,0.6252578934777652
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,277,816,176,0.6388470491578803,0.701605113475323
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,278,816,176,0.4900041079008627,0.6165049534066797
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,278,816,176,0.6726687662604409,0.7438565737434252
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,279,816,176,0.5337532520881829,0.6733111057306712
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,279,816,176,0.6654114747364097,0.7423351829453031
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,280,816,176,0.4271532247021772,0.574727492157443
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,280,816,176,0.6461043406819116,0.7136716857041978
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,281,816,176,0.4615911269341367,0.6325740781471254
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,281,816,176,0.6554155826372723,0.7256818647918205
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,282,816,176,0.4583048062440093,0.6270835804593211
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,282,816,176,0.6544570724359853,0.7270711135143231
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,283,816,176,0.5721621251540463,0.6967553837809449
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,283,816,176,0.6585649732986444,0.7185514555688238
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,284,816,176,0.5215664795289607,0.6697136133929318
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,284,816,176,0.6828015883883336,0.757153667130179
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,285,816,176,0.3854580309461866,0.5704821832701406
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,285,816,176,0.6018759413939478,0.6786881778079561
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,286,816,176,0.5,0.6320535232398696
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,286,816,176,0.6804053128851157,0.7466401503821007
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,287,816,176,0.5249897302478435,0.6734253277028703
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,287,816,176,0.6949883609475558,0.7492187939269533
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,288,816,176,0.5237573599890457,0.6778523180185456
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,288,816,176,0.6769135971518555,0.7355799730866273
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,289,816,176,0.4805559359167465,0.6175747481324736
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,289,816,176,0.6292619471450089,0.6998766295356493
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,290,816,176,0.5164316034506367,0.6637950940925142
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,290,816,176,0.5942078597836504,0.6882098200821811
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,291,816,176,0.4070245104751472,0.5810724771799806
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,291,816,176,0.6636313843625908,0.7434170129764611
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,292,816,176,0.4854854169519376,0.6149537499330667
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,292,816,176,0.6577433931261126,0.7420885082945916
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,293,816,176,0.5403943584828153,0.6550530563274025
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,293,816,176,0.6814322881007806,0.7481305316499229
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,294,816,176,0.503765575790771,0.6588651974833204
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,294,816,176,0.6152950842119677,0.6873861197277223
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,295,816,176,0.5011639052444201,0.6454571918777118
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,295,816,176,0.6110502533205533,0.6818778289518919
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,296,816,176,0.4752156647952896,0.6243069049727648
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,296,816,176,0.6670546350814734,0.7444249736582071
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,297,816,176,0.4803505408736136,0.652195807221228
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,297,816,176,0.6326851978638915,0.7082838041402026
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,298,816,176,0.5141722579761743,0.6600636056974176
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,298,816,176,0.6530877721484322,0.7397652134898377
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,299,816,176,0.5382034780227304,0.6586036271359523
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,299,816,176,0.6784198274681638,0.7392570694988547
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,300,816,176,0.4237984389976721,0.6156661126244365
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,300,816,176,0.6350130083527318,0.7127011690443047
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,301,816,176,0.39819252362043,0.5892663201364106
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,301,816,176,0.6652745447076543,0.7393376109276826
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,302,816,176,0.479665890729837,0.6296362990491182
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,302,816,176,0.6541832123784747,0.7152035180067576
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,303,816,176,0.4344105162262084,0.5991263412202669
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,303,816,176,0.6352868684102424,0.7143572890074108
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,304,816,176,0.5615500479255101,0.6863333271722194
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,304,816,176,0.6630836642475695,0.7313791570249406
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,305,816,176,0.4921265233465698,0.6638301286907995
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,305,816,176,0.6841708886758866,0.7397122646639727
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,306,816,176,0.4845269067506504,0.613710848381297
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,306,816,176,0.6461043406819116,0.7164087802475947
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,307,816,176,0.4773380802409968,0.6275450790377807
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,307,816,176,0.6580172531836233,0.7462128077559059
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,308,816,176,0.5849650828426676,0.7057864635927651
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,308,816,176,0.6958099411200878,0.7575358273284614
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,309,816,176,0.5649732986443927,0.6974044949034586
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,309,816,176,0.6328221278926469,0.7042609702880689
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,310,816,176,0.5197863891551417,0.6791480679092665
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,310,816,176,0.6089963028892237,0.6731344116179038
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,311,816,176,0.3844995207448994,0.5749645017351642
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,311,816,176,0.7023825825003424,0.7758091002970143
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,312,816,176,0.4626181021498015,0.6119922940696315
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,312,816,176,0.6584280432698891,0.7173400377374579
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,313,816,176,0.4829522114199643,0.6342260091014169
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,313,816,176,0.6425441599342736,0.7126552847523865
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,314,816,176,0.4381076270026017,0.5832467182761342
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,314,816,176,0.6461043406819115,0.7259189882461596
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,315,816,176,0.4416678077502396,0.6122838287937463
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,315,816,176,0.6241955360810627,0.7110869873289611
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,316,816,176,0.6263864165411476,0.7294424762508591
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,316,816,176,0.6450089004518691,0.7147838926854048
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,317,816,176,0.5725729152403123,0.6710190741171125
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,317,816,176,0.6559633027522935,0.7512872198014346
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,318,816,176,0.5389565931808846,0.6640664185235964
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,318,816,176,0.6110502533205532,0.6789907485770208
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,319,816,176,0.5498425304669314,0.6794808096452832
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,319,816,176,0.5932493495823634,0.6605892572484211
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,320,816,176,0.50670957140901,0.6372710883035748
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,320,816,176,0.683897028618376,0.7561889899232054
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,321,816,176,0.5757223059016843,0.7091756910024836
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,within_cancer,321,816,176,0.6048884020265644,0.6884741995687194
pooled_fixed,ALL_core_os_5yr_event_top75_no_cancer_feature,os_5yr,global,322,816,176,0.5813364370806517,0.6971980999964908
