scope,endpoint,cancer,repeat,fold,model_name,n_train,n_validation,n_test,threshold,fit_time_s,predict_time_s,accuracy,balanced_accuracy,f1,sensitivity,specificity,roc_auc,pr_auc,log_loss,brier,artifact_source,model,family,endpoint_label
per_cancer,os_5yr,LSCC,0,1,lightgbm,179,45,57,0.4028344827072213,0.0454191069984517,0.0062832469993736,0.7192982456140351,0.5523809523809524,0.8260869565217391,0.9047619047619048,0.2,0.6015873015873016,0.7989216784480206,0.6845085115183227,0.2201557945368757,local,LightGBM,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,0,2,logistic_regression,180,45,56,0.7517862050662726,0.0098802339998655,0.0046531240004696,0.3928571428571428,0.47953216374269,0.3461538461538461,0.2368421052631578,0.7222222222222222,0.4605263157894736,0.6522485008585649,0.6483129475613865,0.2256993249566471,local,Logistic regression,Linear,5-year OS
per_cancer,os_5yr,LSCC,0,2,random_forest,180,45,56,0.8,0.3463603320014954,0.0742597710013797,0.5,0.5730994152046783,0.5,0.3684210526315789,0.7777777777777778,0.5869883040935672,0.7373947441283601,0.8809214259451911,0.2228005916666675,local,Random forest,Tree ensemble,5-year OS
per_cancer,os_5yr,LSCC,0,2,catboost,180,45,56,0.770159670832101,0.8408864599987282,0.0056331050000153,0.3928571428571428,0.5233918128654971,0.2608695652173913,0.1578947368421052,0.8888888888888888,0.5584795321637427,0.7310131701903642,0.6609633307974047,0.2207939691763437,local,CatBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,0,2,xgboost,180,45,56,0.7753162384033203,0.0992668559993035,0.0061696890006714,0.5714285714285714,0.5380116959064327,0.6666666666666666,0.631578947368421,0.4444444444444444,0.5116959064327485,0.69600194980634,0.9084080454797002,0.2614813670967019,local,XGBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,0,2,lightgbm,180,45,56,0.774221858328772,0.0435978999994404,0.0063919939966581,0.5178571428571429,0.4839181286549707,0.6197183098591549,0.5789473684210527,0.3888888888888889,0.5014619883040936,0.6937411440856047,0.9567242378167132,0.2827493760453572,local,LightGBM,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,0,3,logistic_regression,180,45,56,0.8264431796783921,0.0098452769998402,0.0041022119985427,0.5714285714285714,0.5818713450292399,0.6363636363636364,0.5526315789473685,0.6111111111111112,0.5146198830409356,0.7010520244343653,0.7275163544089389,0.2513336320318868,local,Logistic regression,Linear,5-year OS
per_cancer,os_5yr,LSCC,0,3,random_forest,180,45,56,0.7566666666666667,0.3476233020010113,0.0768260910008393,0.5535714285714286,0.597953216374269,0.5901639344262295,0.4736842105263157,0.7222222222222222,0.6695906432748538,0.8257939880574503,0.5886695993201583,0.2038372907752345,local,Random forest,Tree ensemble,5-year OS
per_cancer,os_5yr,LSCC,0,3,catboost,180,45,56,0.779912946904298,1.8439851549992452,0.0061370969997369,0.6428571428571429,0.6345029239766082,0.7142857142857143,0.6578947368421053,0.6111111111111112,0.6681286549707603,0.8465116080182177,0.618389149715824,0.2167693453977193,local,CatBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,0,3,xgboost,180,45,56,0.837594211101532,0.1763647660009155,0.0063407960005861,0.6607142857142857,0.6330409356725146,0.7397260273972602,0.7105263157894737,0.5555555555555556,0.6754385964912281,0.8409828607181321,0.741410526025196,0.2504044143469698,local,XGBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,0,3,lightgbm,180,45,56,0.9341589871779996,0.0545033810012682,0.0063297250017058,0.625,0.6213450292397661,0.6956521739130435,0.631578947368421,0.6111111111111112,0.6140350877192982,0.7984640681010915,0.9617274472649991,0.2817012634402155,local,LightGBM,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,0,4,logistic_regression,180,45,56,0.7215200043157267,0.0096249159978469,0.0040044149973255,0.5892857142857143,0.65625,0.6349206349206349,0.5,0.8125,0.734375,0.8501575466245115,0.5673932140306256,0.1910373226893608,local,Logistic regression,Linear,5-year OS
per_cancer,os_5yr,LSCC,0,4,random_forest,180,45,56,0.75,0.3429948960001638,0.072886298999947,0.4821428571428571,0.525,0.5396825396825397,0.425,0.625,0.5882812500000001,0.7787259082312568,0.6080962646844651,0.2063057648851864,local,Random forest,Tree ensemble,5-year OS
per_cancer,os_5yr,LSCC,0,4,catboost,180,45,56,0.7051628297842233,0.7888529640003981,0.0057083390020125,0.5357142857142857,0.54375,0.6176470588235294,0.525,0.5625,0.5968749999999999,0.7847931035457737,0.5733295338548601,0.1956362618713378,local,CatBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,0,4,xgboost,180,45,56,0.8858694434165955,0.1065124999986437,0.0064773669982969,0.5178571428571429,0.55,0.5846153846153846,0.475,0.625,0.5921875,0.7818231655559083,0.6996757293122788,0.225735405508643,local,XGBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,0,4,lightgbm,180,45,56,0.9406212388996562,0.0478785029990831,0.00629606000075,0.375,0.46875,0.3636363636363636,0.25,0.6875,0.5765625,0.7272734377059166,0.7521690549899771,0.2299767909634035,local,LightGBM,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,1,0,logistic_regression,179,45,57,0.7449815593892771,0.0098606370011111,0.0039825540006859,0.6666666666666666,0.6349085365853658,0.7532467532467533,0.7073170731707317,0.5625,0.6295731707317074,0.8242483853773335,0.6166865142469907,0.2102978133787004,local,Logistic regression,Linear,5-year OS
per_cancer,os_5yr,LSCC,1,0,random_forest,179,45,57,0.7633333333333333,0.3425444159984181,0.0741800089999742,0.3859649122807017,0.4778963414634146,0.3859649122807017,0.2682926829268293,0.6875,0.5777439024390243,0.7929300458931994,0.5805243961741232,0.1978174360744559,local,Random forest,Tree ensemble,5-year OS
per_cancer,os_5yr,LSCC,1,0,catboost,179,45,57,0.7724353470542596,2.16663426499872,0.0057444480007688,0.5789473684210527,0.5739329268292683,0.6666666666666666,0.5853658536585366,0.5625,0.5655487804878049,0.7944933615565549,0.5915350538999016,0.2012942759813201,local,CatBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,1,0,xgboost,179,45,57,0.8913092613220215,0.1790548719982325,0.0064576389995636,0.4210526315789473,0.4832317073170732,0.4590163934426229,0.3414634146341463,0.625,0.5472560975609756,0.7418011412158597,0.7069209001726928,0.2245852028989576,local,XGBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,1,0,lightgbm,179,45,57,0.9334398011555268,0.057264943003247,0.0065176539974345,0.5087719298245614,0.5823170731707317,0.5483870967741935,0.4146341463414634,0.75,0.5533536585365855,0.7283645572274942,0.821063639678627,0.2362782578177857,local,LightGBM,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,1,1,logistic_regression,180,45,56,0.7180605940658038,0.0095402549995924,0.0046818789996905,0.5357142857142857,0.5007541478129713,0.6388888888888888,0.5897435897435898,0.4117647058823529,0.4419306184012066,0.6716423599674154,0.6366802230908777,0.2205596741257231,local,Logistic regression,Linear,5-year OS
per_cancer,os_5yr,LSCC,1,1,random_forest,180,45,56,0.7766666666666666,0.347885873998166,0.0749845259997528,0.4642857142857143,0.5324283559577677,0.4827586206896552,0.358974358974359,0.7058823529411765,0.5384615384615385,0.7698176785326887,0.6284208778268064,0.2183792905838515,local,Random forest,Tree ensemble,5-year OS
per_cancer,os_5yr,LSCC,1,1,catboost,180,45,56,0.6002492153939153,0.7814172079997661,0.0055575410005985,0.6428571428571429,0.4947209653092006,0.7727272727272727,0.8717948717948718,0.1176470588235294,0.5248868778280542,0.775992173870404,0.613495294839148,0.2140784889000468,local,CatBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,1,1,xgboost,180,45,56,0.8185667991638184,0.1038999919983325,0.0064945189988065,0.6071428571428571,0.5354449472096531,0.717948717948718,0.717948717948718,0.3529411764705882,0.5188536953242835,0.7387048293194877,0.9121933267875038,0.2976327064985193,local,XGBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,1,1,lightgbm,180,45,56,0.6112236295214967,0.045817136997357,0.0064840099985303,0.5535714285714286,0.4306184012066365,0.6987951807228916,0.7435897435897436,0.1176470588235294,0.4479638009049774,0.6738894178146855,0.9642837127994152,0.2946881418575122,local,LightGBM,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,1,2,logistic_regression,180,45,56,0.7830348327460266,0.0102819610001461,0.0046903449983801,0.5535714285714286,0.5,0.6666666666666666,0.625,0.375,0.5390625,0.7487568701172771,0.6739613954836455,0.2206967215978931,local,Logistic regression,Linear,5-year OS
per_cancer,os_5yr,LSCC,1,2,random_forest,180,45,56,0.8033333333333333,0.3473919710013433,0.0744258880004054,0.375,0.54375,0.2553191489361702,0.15,0.9375,0.6695312499999999,0.8082663963443146,0.8072942381609095,0.1928353138888897,local,Random forest,Tree ensemble,5-year OS
per_cancer,os_5yr,LSCC,1,2,catboost,180,45,56,0.8156333174186863,1.941966726000828,0.0066260909989068,0.4642857142857143,0.56875,0.4642857142857143,0.325,0.8125,0.69375,0.8210437935460067,0.5835864705653336,0.1882781314604888,local,CatBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,1,2,xgboost,180,45,56,0.9671584367752076,0.1723167770032887,0.0063335329978144,0.4285714285714285,0.5625,0.3846153846153846,0.25,0.875,0.609375,0.7800276935567605,0.7620593668911765,0.2178469217015248,local,XGBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,1,2,lightgbm,180,45,56,0.9830976813993868,0.0563780699994822,0.0066137670000898,0.4642857142857143,0.56875,0.4642857142857143,0.325,0.8125,0.5890624999999999,0.7806615704018043,1.00318042571531,0.2516329245904226,local,LightGBM,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,1,3,logistic_regression,180,45,56,0.7371115147391477,0.0097757849980553,0.0049227290000999,0.5892857142857143,0.525,0.7012987012987013,0.675,0.375,0.4625,0.7069009146006433,0.5950956837883202,0.2031450654151775,local,Logistic regression,Linear,5-year OS
per_cancer,os_5yr,LSCC,1,3,random_forest,180,45,56,0.6492156862745098,0.3435920660012925,0.0824792839994188,0.5535714285714286,0.5,0.6666666666666666,0.625,0.375,0.54375,0.8024242602663555,0.6455063136115194,0.2297346304277628,local,Random forest,Tree ensemble,5-year OS
per_cancer,os_5yr,LSCC,1,3,catboost,180,45,56,0.7106280309754297,0.6998641019999923,0.0056452680000802,0.5535714285714286,0.55625,0.6376811594202898,0.55,0.5625,0.575,0.8182181978365994,0.5728413665217683,0.1976919655409834,local,CatBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,1,3,xgboost,180,45,56,0.930655837059021,0.0985116650008421,0.0064682989977882,0.5357142857142857,0.6375,0.5517241379310345,0.4,0.875,0.5796875,0.8189673548123613,0.8478059881491623,0.282386100457919,local,XGBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,1,3,lightgbm,180,45,56,0.9031130244113909,0.0433168330018816,0.0062545820001105,0.5,0.575,0.5333333333333333,0.4,0.75,0.5937499999999999,0.8079929665933294,0.7731498689625883,0.2538488129585846,local,LightGBM,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,1,4,logistic_regression,180,45,56,0.6917143977077698,0.0095896890015865,0.0047356420000141,0.6428571428571429,0.6274509803921569,0.7222222222222222,0.6666666666666666,0.5882352941176471,0.5444947209653093,0.7037677693042984,0.634373043003686,0.2163105611291066,local,Logistic regression,Linear,5-year OS
per_cancer,os_5yr,LSCC,1,4,random_forest,180,45,56,0.71,0.3563762539997697,0.0763081920013064,0.5892857142857143,0.605580693815988,0.6567164179104478,0.5641025641025641,0.6470588235294118,0.5460030165912518,0.7752446455298926,0.6344092665658171,0.2233445497796529,local,Random forest,Tree ensemble,5-year OS
per_cancer,os_5yr,LSCC,1,4,catboost,180,45,56,0.7207602673322799,0.8549336590003804,0.0056474619996151,0.5357142857142857,0.55052790346908,0.6060606060606061,0.5128205128205128,0.5882352941176471,0.5580693815987934,0.7891396764457195,0.632381849692976,0.2237832261283083,local,CatBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,1,4,xgboost,180,45,56,0.9327353835105896,0.1091774779997649,0.0064919140022539,0.4821428571428571,0.528657616892911,0.5245901639344263,0.4102564102564102,0.6470588235294118,0.5595776772247361,0.729233162065036,0.8363439368209402,0.2517509848865735,local,XGBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,1,4,lightgbm,180,45,56,0.9625425827299684,0.0432808750010735,0.0063860529990051,0.3928571428571428,0.530920060331825,0.2916666666666667,0.1794871794871795,0.8823529411764706,0.5987933634992458,0.7470013072981276,0.7726451415625565,0.2391510924761838,local,LightGBM,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,2,0,logistic_regression,180,45,56,0.7054844615972872,0.0097442039987072,0.0046957749982539,0.5178571428571429,0.4642857142857143,0.64,0.5714285714285714,0.3571428571428571,0.4540816326530612,0.7607872411124378,0.5782423158380036,0.1939629790858709,local,Logistic regression,Linear,5-year OS
per_cancer,os_5yr,LSCC,2,0,random_forest,180,45,56,0.75,0.3442446230001224,0.0805190920000313,0.4821428571428571,0.4642857142857143,0.5915492957746479,0.5,0.4285714285714285,0.548469387755102,0.7977352375782721,0.5970440027535313,0.2001507730204316,local,Random forest,Tree ensemble,5-year OS
per_cancer,os_5yr,LSCC,2,0,catboost,180,45,56,0.7146478866479826,0.6801250749995233,0.0055309799972746,0.5178571428571429,0.6309523809523809,0.5573770491803278,0.4047619047619047,0.8571428571428571,0.5459183673469388,0.8301645481113106,0.5446883435199253,0.1837030221375334,local,CatBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,2,0,xgboost,180,45,56,0.8486776947975159,0.0976908370030287,0.006434694998461,0.625,0.6309523809523809,0.7123287671232876,0.6190476190476191,0.6428571428571429,0.6921768707482994,0.8286468247650637,0.6043060936990157,0.1777554305597371,local,XGBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,2,0,lightgbm,180,45,56,0.8832299010372836,0.0423672500000975,0.0062755910003033,0.4821428571428571,0.6071428571428571,0.5084745762711864,0.3571428571428571,0.8571428571428571,0.7074829931972789,0.8421851170574236,0.5231866159164458,0.1645002619025362,local,LightGBM,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,2,1,logistic_regression,179,45,57,0.6192047094386562,0.0095602630026405,0.0039408440024999,0.6140350877192983,0.4868421052631579,0.75,0.868421052631579,0.1052631578947368,0.5706371191135735,0.7267757732315857,0.7084500143369443,0.237680788632533,local,Logistic regression,Linear,5-year OS
per_cancer,os_5yr,LSCC,2,1,random_forest,179,45,57,0.67,0.3457900030007295,0.0771028000017395,0.5789473684210527,0.5,0.7,0.7368421052631579,0.2631578947368421,0.5186980609418282,0.7416144400723352,0.6652919738784463,0.2345316813547957,local,Random forest,Tree ensemble,5-year OS
per_cancer,os_5yr,LSCC,2,1,catboost,179,45,57,0.7769556788200226,2.131136259999039,0.0062490309974236,0.631578947368421,0.6052631578947368,0.7123287671232876,0.6842105263157895,0.5263157894736842,0.5720221606648199,0.7636908816525803,0.6853547102471754,0.2379195950271594,local,CatBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,2,1,xgboost,179,45,57,0.7608368396759033,0.1688405799977772,0.0063649519979662,0.5964912280701754,0.5526315789473684,0.6933333333333334,0.6842105263157895,0.4210526315789473,0.4833795013850415,0.6427427944935697,0.9536542929436588,0.2804395196764668,local,XGBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,2,1,lightgbm,179,45,57,0.4916488547908842,0.0548162079976464,0.006563441002072,0.6140350877192983,0.5,0.7441860465116279,0.8421052631578947,0.1578947368421052,0.5166204986149585,0.6557691911494087,1.11667158442322,0.2772960156962331,local,LightGBM,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,2,2,logistic_regression,180,45,56,0.7291469064256272,0.0099907849980809,0.0039447310009563,0.4821428571428571,0.540650406504065,0.5396825396825397,0.4146341463414634,0.6666666666666666,0.6495934959349593,0.7956664880053269,0.5711539050052664,0.1921193101630231,local,Logistic regression,Linear,5-year OS
per_cancer,os_5yr,LSCC,2,2,random_forest,180,45,56,0.73,0.3433210789989971,0.0752489599981345,0.4464285714285714,0.4951219512195122,0.5079365079365079,0.3902439024390244,0.6,0.4934959349593496,0.7534300139541767,0.8495721367643758,0.2122825361111118,local,Random forest,Tree ensemble,5-year OS
per_cancer,os_5yr,LSCC,2,2,catboost,180,45,56,0.7104475935628921,0.8180487470017397,0.0055510279998998,0.4642857142857143,0.5073170731707317,0.53125,0.4146341463414634,0.6,0.4999999999999999,0.742311553423963,0.630660514262213,0.2041474084137522,local,CatBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,2,2,xgboost,180,45,56,0.6063506007194519,0.0994724590018449,0.0061597810017701,0.5535714285714286,0.4626016260162602,0.6835443037974683,0.6585365853658537,0.2666666666666666,0.4642276422764227,0.728009415242542,0.8529678050544458,0.269602201670669,local,XGBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,2,2,lightgbm,180,45,56,0.8042580385820457,0.0443368800006283,0.0060803790001955,0.3928571428571428,0.3951219512195122,0.4848484848484848,0.3902439024390244,0.4,0.4772357723577236,0.7213894157151035,0.8534389316048587,0.2602515873961996,local,LightGBM,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,2,3,logistic_regression,180,45,56,0.7344121620296115,0.0093418059987016,0.0039096139989851,0.5714285714285714,0.6257309941520468,0.6,0.4736842105263157,0.7777777777777778,0.6008771929824561,0.7479230896428325,0.6260562506595138,0.2172749340200596,local,Logistic regression,Linear,5-year OS
per_cancer,os_5yr,LSCC,2,3,random_forest,180,45,56,0.5166666666666667,0.3483212760002061,0.0773299530010263,0.6785714285714286,0.543859649122807,0.7954545454545454,0.9210526315789472,0.1666666666666666,0.5467836257309941,0.7370607532036939,0.6556590944321111,0.2258344489897326,local,Random forest,Tree ensemble,5-year OS
per_cancer,os_5yr,LSCC,2,3,catboost,180,45,56,0.7504124001698134,0.7557532079990779,0.0058184590016026,0.4464285714285714,0.5482456140350878,0.392156862745098,0.2631578947368421,0.8333333333333334,0.5102339181286549,0.7399002068464977,0.6211343680324031,0.2178917024129682,local,CatBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,2,3,xgboost,180,45,56,0.3479892015457153,0.1018022170028416,0.0064416989989695,0.6428571428571429,0.5175438596491229,0.7674418604651163,0.868421052631579,0.1666666666666666,0.5233918128654971,0.7331962713221746,0.954147045730418,0.3055205554895764,local,XGBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,2,3,lightgbm,180,45,56,0.4176315514623005,0.0441195950006658,0.006322301000182,0.6071428571428571,0.5058479532163742,0.7317073170731707,0.7894736842105263,0.2222222222222222,0.6140350877192983,0.8018979673664413,0.8144208976948983,0.2798829606804938,local,LightGBM,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,2,4,logistic_regression,180,45,56,0.7443051010618843,0.0095145059967762,0.0039144639995356,0.5714285714285714,0.625,0.625,0.5,0.75,0.6593749999999999,0.8091497400198654,0.5982133461133878,0.2034724571439737,local,Logistic regression,Linear,5-year OS
per_cancer,os_5yr,LSCC,2,4,random_forest,180,45,56,0.8366666666666667,0.3402798019997135,0.073192233001464,0.3214285714285714,0.45,0.24,0.15,0.75,0.4390624999999999,0.7231328917356227,0.651768487007213,0.2254244867126407,local,Random forest,Tree ensemble,5-year OS
per_cancer,os_5yr,LSCC,2,4,catboost,180,45,56,0.9373694101799208,0.6965056400003959,0.0056682619979255,0.375,0.5625,0.2222222222222222,0.125,1.0,0.459375,0.7424075511176116,0.5949897347657614,0.2055788497963565,local,CatBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,2,4,xgboost,180,45,56,0.516085684299469,0.1037940489986795,0.0064611560010234,0.5178571428571429,0.38125,0.6746987951807228,0.7,0.0625,0.3125,0.6331323600677012,0.9817809394917644,0.3232268633531245,local,XGBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,2,4,lightgbm,180,45,56,0.5980124901430555,0.0455635420003091,0.0063110089977271,0.5,0.36875,0.6585365853658537,0.675,0.0625,0.43125,0.696428233181903,0.8639858768192455,0.2943008626232508,local,LightGBM,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,3,0,logistic_regression,179,45,57,0.718806243487877,0.0093518150024465,0.0040374979980697,0.4210526315789473,0.3811188811188811,0.547945205479452,0.4545454545454545,0.3076923076923077,0.3618881118881119,0.7174023672062744,0.5845095516157084,0.1940821807326988,local,Logistic regression,Linear,5-year OS
per_cancer,os_5yr,LSCC,3,0,random_forest,179,45,57,0.64,0.3388495109975338,0.0755507960020622,0.6491228070175439,0.4475524475524476,0.782608695652174,0.8181818181818182,0.0769230769230769,0.5043706293706294,0.8171946949889898,0.5849480656296511,0.2007360296524548,local,Random forest,Tree ensemble,5-year OS
per_cancer,os_5yr,LSCC,3,0,catboost,179,45,57,0.6675165345412596,0.7802964680013247,0.0055314310011453,0.631578947368421,0.4632867132867133,0.7640449438202247,0.7727272727272727,0.1538461538461538,0.4877622377622377,0.8198756910961044,0.5802317475357736,0.1993437117030559,local,CatBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,3,0,xgboost,179,45,57,0.4142419397830963,0.1037409780001326,0.0064370799991593,0.7192982456140351,0.493006993006993,0.8333333333333334,0.9090909090909092,0.0769230769230769,0.4790209790209789,0.7682538839497396,0.7835824093672523,0.2394404104095198,local,XGBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,3,0,lightgbm,179,45,57,0.4548325070632544,0.0461920229972747,0.0065698229991539,0.7017543859649122,0.4816433566433566,0.8210526315789474,0.8863636363636364,0.0769230769230769,0.4755244755244755,0.7637683781047742,0.7616476776936398,0.232945393732951,local,LightGBM,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,3,1,logistic_regression,180,45,56,0.7371247463642696,0.0097982669976772,0.0038843160000396,0.6071428571428571,0.5234708392603129,0.725,0.7837837837837838,0.2631578947368421,0.4665718349928876,0.6805874971305015,0.8273979812694991,0.2713489596841277,local,Logistic regression,Linear,5-year OS
per_cancer,os_5yr,LSCC,3,1,random_forest,180,45,56,0.72,0.3373755280008481,0.0764568560007319,0.5535714285714286,0.5725462304409672,0.6031746031746031,0.5135135135135135,0.631578947368421,0.5988620199146516,0.7525812501853952,0.6404520432644473,0.2225974206349215,local,Random forest,Tree ensemble,5-year OS
per_cancer,os_5yr,LSCC,3,1,catboost,180,45,56,0.8205523053166806,2.1585817510022025,0.0060489089992188,0.5357142857142857,0.5590327169274538,0.5806451612903226,0.4864864864864865,0.631578947368421,0.6187766714082504,0.7750126558452151,0.6597034598054623,0.2266479018392896,local,CatBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,3,1,xgboost,180,45,56,0.9254019856452942,0.1634424539988686,0.0055997609997575,0.4821428571428571,0.5056899004267426,0.5245901639344263,0.4324324324324324,0.5789473684210527,0.5732574679943101,0.7563605020357587,0.9036336869604822,0.2642729391607723,local,XGBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,3,1,lightgbm,180,45,56,0.970868233469495,0.0568192729988368,0.0065149080000992,0.5,0.5320056899004267,0.5333333333333333,0.4324324324324324,0.631578947368421,0.5291607396870555,0.7357767476655872,1.2795360248169274,0.3245639308491109,local,LightGBM,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,3,2,logistic_regression,180,45,56,0.7144600655459359,0.009261843002605,0.0047251310024876,0.6607142857142857,0.6152204836415363,0.7466666666666667,0.7567567567567568,0.4736842105263157,0.6017069701280227,0.7332094895982644,0.6451978407033978,0.2268579239830551,local,Logistic regression,Linear,5-year OS
per_cancer,os_5yr,LSCC,3,2,random_forest,180,45,56,0.8766666666666667,0.3428994229980162,0.0735305490015889,0.4285714285714285,0.5419630156472262,0.3043478260869565,0.1891891891891892,0.8947368421052632,0.6187766714082504,0.7523988304531248,0.8933247003317033,0.2260934488095247,local,Random forest,Tree ensemble,5-year OS
per_cancer,os_5yr,LSCC,3,2,catboost,180,45,56,0.7805607725891139,0.7882399939990137,0.0056959050016303,0.3928571428571428,0.5149359886201992,0.2272727272727272,0.1351351351351351,0.8947368421052632,0.539118065433855,0.7266150393599836,0.6789911167510893,0.2284430592683898,local,CatBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,3,2,xgboost,180,45,56,0.993039608001709,0.0862785879980947,0.0055331939984171,0.375,0.5014224751066856,0.1860465116279069,0.1081081081081081,0.8947368421052632,0.4978662873399715,0.6608437955173312,1.0172334026323326,0.295552753522818,local,XGBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,3,2,lightgbm,180,45,56,0.9816172115541396,0.0427538379990437,0.0063315990009868,0.375,0.4886201991465149,0.2222222222222222,0.1351351351351351,0.8421052631578947,0.5021337126600285,0.659575014702286,0.9583786844701544,0.2801686891129966,local,LightGBM,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,3,3,logistic_regression,180,45,56,0.7094580458246278,0.0097000390014727,0.0046554379987355,0.7142857142857143,0.6261180679785331,0.8095238095238095,0.7906976744186046,0.4615384615384615,0.6940966010733453,0.8267110884595665,0.5362399475075389,0.1740044688951061,local,Logistic regression,Linear,5-year OS
per_cancer,os_5yr,LSCC,3,3,random_forest,180,45,56,0.6333333333333333,0.3491128259993274,0.0753787579997151,0.6785714285714286,0.5491949910554561,0.7906976744186046,0.7906976744186046,0.3076923076923077,0.5536672629695885,0.8186788760561239,0.5682554084189575,0.1883435626887794,local,Random forest,Tree ensemble,5-year OS
per_cancer,os_5yr,LSCC,3,3,catboost,180,45,56,0.7205806824727833,0.7026867610002228,0.0055760470022505,0.4821428571428571,0.501788908765653,0.5797101449275363,0.4651162790697674,0.5384615384615384,0.590339892665474,0.8376462167902652,0.529862940540099,0.1765708393686253,local,CatBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,3,3,xgboost,180,45,56,0.832129955291748,0.0906148870017204,0.0056208020032499,0.4821428571428571,0.4481216457960644,0.6027397260273972,0.5116279069767442,0.3846153846153846,0.4579606440071556,0.7503785088483084,0.7582676535352771,0.2156885286634452,local,XGBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,3,3,lightgbm,180,45,56,0.8639491899068064,0.0419620459979341,0.0064314390001527,0.4642857142857143,0.4901610017889087,0.5588235294117647,0.4418604651162791,0.5384615384615384,0.5062611806797853,0.7769270428869857,0.7639087754137185,0.231363341189262,local,LightGBM,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,3,4,logistic_regression,180,45,56,0.7315324688189183,0.0095138540018524,0.0046581040005548,0.5714285714285714,0.4941520467836257,0.6923076923076923,0.7105263157894737,0.2777777777777778,0.5350877192982456,0.7323331714455524,0.6336651045277553,0.2205790195818336,local,Logistic regression,Linear,5-year OS
per_cancer,os_5yr,LSCC,3,4,random_forest,180,45,56,0.8766666666666667,0.3538242319991695,0.0761046929983422,0.4285714285714285,0.5789473684210527,0.2727272727272727,0.1578947368421052,1.0,0.5928362573099415,0.7919000702428375,0.5950177004236562,0.2074053725546945,local,Random forest,Tree ensemble,5-year OS
per_cancer,os_5yr,LSCC,3,4,catboost,180,45,56,0.6967361832309759,0.7810043089993997,0.0058993429993279,0.5892857142857143,0.5804093567251463,0.6666666666666666,0.6052631578947368,0.5555555555555556,0.5423976608187135,0.753263796919583,0.6079292451243862,0.2120058788314351,local,CatBoost,Boosted tree,5-year OS
per_cancer,os_5yr,LSCC,3,4,xgboost,180,45,56,0.8764176368713379,0.0969523169987951,0.0056701249995967,0.4285714285714285,0.52046783625731,0.3846153846153846,0.2631578947368421,0.7777777777777778,0.6008771929824561,0.7220127289691612,0.7008596510917265,0.2358200372681429,local,XGBoost,Boosted tree,5-year OS
