endpoint,model_name,recall,precision,pr_auc
extreme_os,autogluon,0.8305921052631579,0.8132045088566827,0.8236102534609905
extreme_os,autogluon,0.8305921052631579,0.8145161290322581,0.8236102534609905
extreme_os,autogluon,0.8305921052631579,0.815831987075929,0.8236102534609905
extreme_os,autogluon,0.8289473684210527,0.8155339805825242,0.8236102534609905
extreme_os,autogluon,0.8273026315789473,0.8152350081037277,0.8236102534609905
extreme_os,autogluon,0.8256578947368421,0.814935064935065,0.8236102534609905
extreme_os,autogluon,0.8240131578947368,0.8146341463414634,0.8236102534609905
extreme_os,autogluon,0.8223684210526315,0.8143322475570033,0.8236102534609905
extreme_os,autogluon,0.8223684210526315,0.8156606851549756,0.8236102534609905
extreme_os,autogluon,0.8207236842105263,0.815359477124183,0.8236102534609905
extreme_os,autogluon,0.819078947368421,0.8150572831423896,0.8236102534609905
extreme_os,autogluon,0.819078947368421,0.8163934426229508,0.8236102534609905
extreme_os,autogluon,0.8174342105263158,0.8160919540229885,0.8236102534609905
extreme_os,autogluon,0.8157894736842105,0.8157894736842105,0.8236102534609905
extreme_os,autogluon,0.8141447368421053,0.8154859967051071,0.8236102534609905
extreme_os,autogluon,0.8125,0.8151815181518152,0.8236102534609905
extreme_os,autogluon,0.8108552631578947,0.8148760330578513,0.8236102534609905
extreme_os,autogluon,0.8092105263157895,0.8145695364238411,0.8236102534609905
extreme_os,autogluon,0.8075657894736842,0.814262023217247,0.8236102534609905
extreme_os,autogluon,0.805921052631579,0.813953488372093,0.8236102534609905
extreme_os,autogluon,0.8042763157894737,0.8136439267886856,0.8236102534609905
extreme_os,autogluon,0.8026315789473685,0.8133333333333334,0.8236102534609905
extreme_os,autogluon,0.8009868421052632,0.8130217028380634,0.8236102534609905
extreme_os,autogluon,0.7993421052631579,0.8127090301003345,0.8236102534609905
extreme_os,autogluon,0.7976973684210527,0.8123953098827471,0.8236102534609905
extreme_os,autogluon,0.7976973684210527,0.8137583892617449,0.8236102534609905
extreme_os,autogluon,0.7960526315789473,0.8134453781512605,0.8236102534609905
extreme_os,autogluon,0.7944078947368421,0.8131313131313131,0.8236102534609905
extreme_os,autogluon,0.7927631578947368,0.8128161888701517,0.8236102534609905
extreme_os,autogluon,0.7911184210526315,0.8125,0.8236102534609905
extreme_os,autogluon,0.7894736842105263,0.8121827411167513,0.8236102534609905
extreme_os,autogluon,0.7894736842105263,0.8135593220338984,0.8236102534609905
extreme_os,autogluon,0.787828947368421,0.8132427843803056,0.8236102534609905
extreme_os,autogluon,0.7861842105263158,0.8129251700680272,0.8236102534609905
extreme_os,autogluon,0.7845394736842105,0.8126064735945485,0.8236102534609905
extreme_os,autogluon,0.7828947368421053,0.8122866894197952,0.8236102534609905
extreme_os,autogluon,0.78125,0.811965811965812,0.8236102534609905
extreme_os,autogluon,0.7796052631578947,0.8116438356164384,0.8236102534609905
extreme_os,autogluon,0.7779605263157895,0.8113207547169812,0.8236102534609905
extreme_os,autogluon,0.7763157894736842,0.8109965635738832,0.8236102534609905
extreme_os,autogluon,0.774671052631579,0.810671256454389,0.8236102534609905
extreme_os,autogluon,0.7730263157894737,0.8103448275862069,0.8236102534609905
extreme_os,autogluon,0.7730263157894737,0.8117443868739206,0.8236102534609905
extreme_os,autogluon,0.7730263157894737,0.8131487889273357,0.8236102534609905
extreme_os,autogluon,0.7713815789473685,0.8128249566724437,0.8236102534609905
extreme_os,autogluon,0.7697368421052632,0.8125,0.8236102534609905
extreme_os,autogluon,0.7680921052631579,0.8121739130434783,0.8236102534609905
extreme_os,autogluon,0.7680921052631579,0.813588850174216,0.8236102534609905
extreme_os,autogluon,0.7664473684210527,0.8132635253054101,0.8236102534609905
extreme_os,autogluon,0.7664473684210527,0.8146853146853147,0.8236102534609905
extreme_os,autogluon,0.7648026315789473,0.8143607705779334,0.8236102534609905
extreme_os,autogluon,0.7648026315789473,0.8157894736842105,0.8236102534609905
extreme_os,autogluon,0.7631578947368421,0.8154657293497364,0.8236102534609905
extreme_os,autogluon,0.7615131578947368,0.8151408450704225,0.8236102534609905
extreme_os,autogluon,0.7615131578947368,0.8165784832451499,0.8236102534609905
extreme_os,autogluon,0.7598684210526315,0.8162544169611308,0.8236102534609905
