rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_OR2T12,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_CT47A10,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_GLYCAM1,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_OR52J3,rnaseq_gene__GENE_OR4M1,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_PRR23B,rnaseq_gene__GENE_MT4,rnaseq_gene__GENE_OR5K4,rnaseq_gene__GENE_SCGB1D4,rnaseq_gene__GENE_OR4F17,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_OR6K2,rnaseq_gene__GENE_KRTAP9-8,rnaseq_gene__GENE_CETN1,rnaseq_gene__GENE_MYF5,rnaseq_gene__GENE_KRTAP9-2,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_CYLC2,rnaseq_gene__GENE_KRTAP9-9,rnaseq_gene__GENE_KRTAP19-5,rnaseq_gene__GENE_TTTY6,rnaseq_gene__GENE_HES3,methylation_gene__GENE_ZMYND19,rnaseq_gene__GENE_PSG10,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_OR9K2,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_IPPK,methylation_gene__GENE_EIF4G1,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_FTMT,rnaseq_gene__GENE_RBMY1B,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_CENPM,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_PSKH2,rnaseq_gene__GENE_C9ORF27,rnaseq_gene__GENE_POTED,rnaseq_gene__GENE_C3ORF77,methylation_gene__GENE_SLC2A12,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_OR4K14,rnaseq_gene__GENE_MYT1L-AS1,rnaseq_gene__GENE_OR13C8,rnaseq_gene__GENE_TEX13A,methylation_gene__GENE_ZNF354A,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_OR2M4,rnaseq_gene__GENE_HDGFL1,methylation_gene__GENE_ISG15,rnaseq_gene__GENE_SNORA28,rnaseq_gene__GENE_OR51F1,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_OR14J1,methylation_gene__GENE_RPLP2,rnaseq_gene__GENE_OR7G3,methylation_gene__GENE_E2F1,rnaseq_gene__GENE_OR6C76,methylation_gene__GENE_ADC,rnaseq_gene__GENE_ZCCHC13,rnaseq_gene__GENE_MAGEB3,methylation_gene__GENE_NDE1,rnaseq_gene__GENE_OR4N3P,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_PRAC,rnaseq_gene__GENE_KRTAP10-9,methylation_gene__GENE_GOPC,rnaseq_gene__GENE_OR2M1P,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_GAGE12F,methylation_gene__GENE_KIF20B,methylation_gene__GENE_CSTB,rnaseq_gene__GENE_CRYGD,target
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,-0.058511425,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,-0.17795135,0.56270707,-0.07120374,-0.088819906,-0.10833606,-0.28394803,-0.085212015,-0.15560871,-0.10144153,-0.09838656,-0.08670562,-0.15885636,-0.12889038,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.34996536,-0.06406813,-0.11208584,-0.14566335,0.010972139,-0.08701083,-0.057659455,-0.4446597,-0.064649016,-0.1822856,-0.078952044,0.10137182,-0.08532813,0.049438104,-0.086708605,-0.1763773,-0.1500694,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,-0.32205516,-0.074988924,-0.11347569,-0.08483455,-0.27988905,1.6225517,-0.124300115,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,-0.30308363,-0.12254225,-0.07152144,5.3208065,-0.08521778,-0.0843408,0.3534922,-0.8392813,-0.07120374,-0.088819906,-0.10833606,0.024745187,-0.32399732,-0.11872756,-0.10144153,-0.09838656,-0.08670562,-0.15885636,-0.14194587,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.37772125,-0.06406813,-0.11208584,-0.14566335,-0.20634086,-0.08701083,-0.057659455,-0.41303852,-0.064649016,-0.2174959,-0.078952044,-0.95271206,-0.08532813,-0.5446122,-0.086708605,-0.1763773,-0.27738324,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,-0.22894678,-0.074988924,0.8766914,-0.08483455,-0.48013824,-0.18871155,2.0236545,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,22.224855,-0.06951823,-0.1007914,-0.10227383,-0.067333296,8.403295,-0.07150777,-0.080826886,0.6403999,-0.12254225,-0.07152144,19.90233,-0.08521778,-0.0843408,-0.028662315,-0.85224307,-0.07120374,-0.088819906,-0.10833606,-0.38365248,-0.31123528,-0.11860246,-0.10144153,-0.09838656,-0.08670562,1.7881578,-0.35761666,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.611508,-0.06406813,-0.11208584,-0.14566335,-0.104542464,-0.08701083,-0.057659455,-0.46587032,-0.064649016,-0.1401084,-0.078952044,-1.2083684,-0.08532813,-0.366686,-0.086708605,5.425698,-0.4897245,6.8367653,-0.104859196,-0.05845271,-0.13319255,-0.076839514,-0.21201982,-0.074988924,-0.11347569,-0.08483455,-0.08963048,-0.5989793,-0.124300115,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,-0.33730656,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,-0.41624895,0.07250867,-0.07120374,-0.088819906,-0.10833606,-0.13253148,-0.079561,-0.29679653,-0.10144153,-0.09838656,-0.08670562,-0.15885636,-0.26065883,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.089652665,-0.06406813,-0.11208584,-0.14566335,0.019515501,-0.08701083,-0.057659455,-0.058374114,-0.064649016,-0.22078076,-0.078952044,-0.96215755,-0.08532813,-0.5760287,-0.086708605,-0.1763773,0.25548843,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,-0.2820142,-0.074988924,-0.11347569,-0.08483455,-0.09222303,-2.3487213,-0.124300115,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,-0.2950112,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,-0.34673914,-0.29247147,-0.07120374,-0.088819906,-0.10833606,-0.025443915,-0.315483,-0.40997997,-0.10144153,-0.09838656,-0.08670562,-0.15885636,0.2765619,4.141433,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.24437355,-0.06406813,-0.11208584,-0.14566335,0.44613194,-0.08701083,-0.057659455,0.12447131,-0.064649016,0.24405804,-0.078952044,-0.40276527,-0.08532813,-0.24965234,-0.086708605,8.052037,0.08980393,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,-0.3904785,-0.074988924,-0.11347569,-0.08483455,0.18227103,-2.6393144,-0.124300115,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,-0.3897536,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,-0.05421897,-0.13861407,-0.07120374,-0.088819906,-0.10833606,0.42031348,-0.44207388,-0.5794894,-0.10144153,-0.09838656,-0.08670562,-0.15885636,-0.24918549,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.09927786,-0.06406813,-0.11208584,-0.14566335,-0.014739163,-0.08701083,-0.057659455,0.21678227,-0.064649016,-0.4218595,-0.078952044,-0.5484162,-0.08532813,-0.039622426,-0.086708605,-0.1763773,-0.19575782,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,0.5882184,-0.074988924,-0.11347569,-0.08483455,0.48989323,-2.5326285,-0.124300115,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,-0.050591357,2.5045512,-0.07152144,-0.08072331,-0.08521778,-0.0843408,-0.16976592,-0.27221784,-0.07120374,-0.088819906,-0.10833606,0.45778942,0.051890858,0.27879885,-0.10144153,-0.09838656,-0.08670562,-0.15885636,-0.13274966,3.4155536,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.051941443,-0.06406813,-0.11208584,-0.14566335,0.62936693,-0.08701083,-0.057659455,-0.19565326,-0.064649016,-0.10262884,8.474927,-0.8314617,10.350589,-0.073731616,-0.086708605,2.2535503,0.38552675,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,-0.3918311,-0.074988924,-0.11347569,-0.08483455,-0.3015432,-2.419746,-0.124300115,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,-0.5984423,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,-0.28893265,0.20876804,-0.07120374,-0.088819906,-0.10833606,0.20458384,-0.104642175,-0.8099831,2.2753406,-0.09838656,-0.08670562,-0.15885636,-0.51005113,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.35146442,-0.06406813,-0.11208584,-0.14566335,-0.1218846,-0.08701083,-0.057659455,-0.18060705,-0.064649016,-0.09634021,-0.078952044,-0.6852927,16.039307,-0.28129703,-0.086708605,-0.1763773,0.5244141,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,0.1460957,-0.074988924,-0.11347569,-0.08483455,0.2073227,-2.2627993,-0.124300115,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,0.025639283,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,0.06706745,-0.3652727,-0.07120374,5.781089,-0.10833606,-0.7176583,-0.39010572,0.42261127,-0.10144153,-0.09838656,-0.08670562,-0.15885636,0.05668164,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.4698372,-0.06406813,-0.11208584,-0.14566335,-0.27731398,-0.08701083,-0.057659455,-0.6941865,-0.064649016,-0.09855308,-0.078952044,-1.0281104,-0.08532813,-0.5953961,-0.086708605,-0.1763773,-0.67033905,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,-0.42554647,-0.074988924,-0.11347569,-0.08483455,0.22007531,0.25639227,-0.124300115,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,-0.096684515,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,-0.36109656,0.07690149,-0.07120374,-0.088819906,-0.10833606,0.04117554,-0.13961652,0.0112557085,-0.10144153,-0.09838656,-0.08670562,1.2672436,-0.22475255,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.15134995,-0.06406813,-0.11208584,-0.14566335,-0.32100683,-0.08701083,-0.057659455,-0.4046026,-0.064649016,-0.4181234,-0.078952044,-0.23029014,-0.08532813,0.31843576,-0.086708605,-0.1763773,-0.13784058,-0.111356184,-0.104859196,-0.05845271,1.0873157,-0.076839514,-0.20631106,-0.074988924,-0.11347569,-0.08483455,0.111826524,0.22544903,-0.124300115,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,-0.13359529,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,-0.31829423,0.5784732,-0.07120374,-0.088819906,-0.10833606,0.5894885,0.033848707,0.4183501,-0.10144153,-0.09838656,-0.08670562,-0.15885636,1.2461188,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.0694527,-0.06406813,-0.11208584,-0.14566335,-0.06771547,-0.08701083,-0.057659455,-0.19233066,-0.064649016,-0.3175807,-0.078952044,0.008522537,-0.08532813,-0.33662933,-0.086708605,-0.1763773,0.89220387,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,0.21895562,-0.074988924,-0.11347569,-0.08483455,0.024315353,0.05953766,-0.124300115,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,-0.12779333,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,-0.6644414,-0.5493533,-0.07120374,-0.088819906,-0.10833606,0.53943604,-0.41990942,0.2218585,-0.10144153,-0.09838656,-0.08670562,-0.15885636,-0.009571474,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.19611922,-0.06406813,-0.11208584,-0.14566335,-0.25182948,-0.08701083,-0.057659455,-0.371735,-0.064649016,-0.25368348,-0.078952044,-0.35933912,-0.08532813,0.093368344,-0.086708605,-0.1763773,0.16065985,-0.111356184,-0.104859196,20.608854,-0.13319255,-0.076839514,0.0899252,-0.074988924,-0.11347569,-0.08483455,-0.119782485,-0.32980067,-0.124300115,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,-0.23860425,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,-0.15376794,0.7652021,-0.07120374,-0.088819906,-0.10833606,-0.31796858,-0.40796745,-0.026861353,-0.10144153,-0.09838656,-0.08670562,-0.15885636,-0.19739874,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.39007354,-0.06406813,-0.11208584,-0.14566335,-0.30762511,-0.08701083,-0.057659455,-0.19710651,-0.064649016,-0.029340073,-0.078952044,-0.5191232,-0.08532813,-0.6090755,-0.086708605,-0.1763773,-0.06401082,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,-0.12878764,-0.074988924,-0.11347569,-0.08483455,-0.16463996,0.5683155,-0.124300115,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,4.1570063,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,0.19867577,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,0.4499832,1.5432547,-0.07120374,-0.088819906,-0.10833606,0.3955922,0.55532044,0.062494364,-0.10144153,-0.09838656,-0.08670562,-0.15885636,0.1459362,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,0.22904722,-0.06406813,-0.11208584,2.4241536,0.719256,-0.08701083,-0.057659455,0.44569507,-0.064649016,0.44052252,-0.078952044,-0.059521593,-0.08532813,1.238289,-0.086708605,4.4650345,0.21258748,-0.111356184,-0.104859196,-0.05845271,1.1806256,-0.076839514,0.6436315,-0.074988924,-0.11347569,-0.08483455,1.0367687,0.16883019,-0.124300115,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,22.538897,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,-0.06976832,2.6744795,-0.07152144,-0.08072331,-0.08521778,-0.0843408,0.7621864,-0.26405445,-0.07120374,-0.088819906,-0.10833606,0.04018064,1.0689902,0.24020806,-0.10144153,-0.09838656,-0.08670562,-0.15885636,0.11548218,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.20836996,-0.06406813,-0.11208584,19.774147,0.41541955,-0.08701083,-0.057659455,0.105045505,-0.064649016,0.05454268,-0.078952044,0.5741015,-0.08532813,0.37400436,-0.086708605,-0.1763773,-0.25849548,19.22595,-0.104859196,-0.05845271,19.98224,-0.076839514,0.47121212,-0.074988924,-0.11347569,-0.08483455,0.514152,-0.52389026,-0.124300115,1
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,0.00473894,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,0.51001734,1.3304733,-0.07120374,-0.088819906,-0.10833606,0.32257065,0.554343,0.33164802,-0.10144153,-0.09838656,-0.08670562,-0.15885636,0.14335477,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,0.003473234,-0.06406813,-0.11208584,-0.14566335,0.6717178,-0.08701083,-0.057659455,0.453555,-0.064649016,0.62311864,-0.078952044,0.5454106,-0.08532813,-0.17188841,-0.086708605,-0.1763773,1.8994639,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,0.30401,-0.074988924,-0.11347569,-0.08483455,0.70988125,0.69525546,-0.124300115,0
-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428075,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.058390062,-0.059154127,-0.06056062,-0.061173018,-0.06135472,-0.061878715,-0.06208287,-0.06239218,-0.06258341,-0.06268192,-0.0720785,-0.07620693,-0.0613941,-0.06951823,-0.1007914,-0.10227383,-0.067333296,-0.09930662,-0.07150777,-0.080826886,-0.046827823,-0.12254225,-0.07152144,-0.08072331,-0.08521778,-0.0843408,-0.058102556,0.4826094,-0.07120374,-0.088819906,-0.10833606,-0.39108574,0.3158154,-0.21920659,-0.10144153,-0.09838656,-0.08670562,-0.15885636,-0.052658025,-0.14480719,-0.06079424,-0.06268985,-0.05709027,-0.1006545,-0.22076823,-0.06406813,-0.11208584,-0.14566335,0.08160761,-0.08701083,-0.057659455,-0.0040151747,-0.064649016,0.11614108,-0.078952044,-0.07996641,-0.08532813,0.01744918,-0.086708605,-0.1763773,-0.53285915,-0.111356184,-0.104859196,-0.05845271,-0.13319255,-0.076839514,0.10571733,-0.074988924,-0.11347569,-0.08483455,-0.0076269307,0.14090008,-0.124300115,1
