rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_CSPG4P2Y,methylation_gene__GENE_SCRIB,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_GPI,rnaseq_gene__GENE_LOC646813,methylation_gene__GENE_SHBG;SAT2,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_ONECUT3,methylation_gene__GENE_TRIB3,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_PRAMEF18,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_PRAMEF16,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_KCNK18,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_DEFB132,rnaseq_gene__GENE_SULT6B1,rnaseq_gene__GENE_TMIGD1,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_OR10AG1,methylation_gene__GENE_SART3,rnaseq_gene__GENE_MLN,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_OR7G2,rnaseq_gene__GENE_ACCSL,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_SNORA69,cnv_log2__GENE_SLC16A2,methylation_gene__GENE_GMCL1,cnv_log2__GENE_RLIM,rnaseq_gene__GENE_CRYGA,rnaseq_gene__GENE_LINC01591,rnaseq_gene__GENE_MT1B,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_SRY,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_SKIL,methylation_gene__GENE_IL4R,rnaseq_gene__GENE_TSPY2,rnaseq_gene__GENE_LYZL1,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_FRY,methylation_gene__GENE_CCNG1,methylation_gene__GENE_SLC22A17,methylation_gene__GENE_ZNF345,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_AKT1,rnaseq_gene__GENE_CABP2,cnv_log2__GENE_PRKG1,methylation_gene__GENE_SIX5;DMPK,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_CNOT10,methylation_gene__GENE_HIST1H1T,rnaseq_gene__GENE_LINC00635,rnaseq_gene__GENE_ADAD1,rnaseq_gene__GENE_NPPB,methylation_gene__GENE_PARP4,methylation_gene__GENE_RAB3GAP1,methylation_gene__GENE_NRXN2,methylation_gene__GENE_LDLR,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_HES3,rnaseq_gene__GENE_NKX6-2,cnv_log2__GENE_DDX18,methylation_gene__GENE_COASY,rnaseq_gene__GENE_HSD3B1,methylation_gene__GENE_ZNF160,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_FAM194B,cnv_log2__GENE_LOC101927709,cnv_log2__GENE_STEAP3,cnv_log2__GENE_TMEM37,methylation_gene__GENE_ITPA,rnaseq_gene__GENE_RAG2,cnv_log2__GENE_INSIG2,rnaseq_gene__GENE_OR10Z1,methylation_gene__GENE_AP2B1,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_RUNDC2A,target
-0.044065267,-0.14535764,-0.13030465,-0.15768613,-0.3400442,0.24581844,-0.12621255,-0.16180748,-0.54032886,-0.150959,-0.024188986,-0.22852921,-0.09159165,-0.27898297,-0.38862753,-0.36755782,-0.34819162,-0.3057074,0.0016050689,-0.044065267,-0.27537942,0.4859575,-0.13640918,-0.52501804,-0.23696941,-0.18638481,-0.17684512,-0.3006726,-0.13495575,-0.11135208,-0.7881317,-0.096747,0.6223221,-0.16532485,-0.21171293,-0.11405895,-0.11106749,-0.15674396,-0.1730762,-0.1253615,-0.12994859,-0.12424516,0.6356965,-0.08731264,-0.2632382,-0.46025723,-0.27191946,-0.11101367,-0.16097459,-0.31354663,2.0231678,-0.42119688,-0.14641158,1.5377582,-0.119572654,-0.14422321,1.378345,0.6359534,-0.15988438,-0.10481271,-0.3044717,-0.20660904,0.014652214,-0.3535705,0.8914625,-0.39994964,0.5455287,-0.13460612,0.07692585,-0.58835596,-0.16912934,1.0286194,1.4765472,-2.7478173,-0.32014462,-0.076208994,-0.29867154,-0.29316667,0.38832533,-0.19743457,-0.088997915,-0.43690404,-0.07574311,-0.34758604,-0.2535425,0.23406962,-0.25359923,1.7311035,-0.337182,-0.13709272,-0.25687504,-0.25486657,-0.25497052,-0.4911621,-0.33377987,-0.2567164,-0.12302327,0.077313825,-0.16283518,1.7122065,0
-0.044065267,-0.14535764,-0.13030465,-0.15768613,-0.3114959,0.34885183,-0.12621255,-0.16180748,-0.19497743,-0.150959,0.9516417,-0.22852921,-0.09159165,-0.27898297,-0.38862753,-0.1896512,-0.34819162,-0.3057074,-0.35061076,-0.044065267,-0.27537942,1.1614023,-0.13640918,-0.116786115,-0.5829264,-0.18638481,-0.17684512,-0.3006726,-0.13495575,-0.11135208,-0.14564851,-0.096747,-0.32185498,-0.16532485,-0.21171293,-0.11405895,-0.11106749,-0.15674396,-0.1730762,-0.1253615,-0.12994859,0.35177153,0.14575148,-0.08731264,1.367485,1.1237215,1.3530366,-0.11101367,-0.16097459,-0.31354663,-0.29389063,-0.42119688,-0.14641158,-0.7891583,-0.119572654,-0.14422321,0.9942386,-0.08701537,-0.15988438,-0.10481271,-0.3044717,-0.13641423,-0.03283198,-0.34070554,-0.696726,0.18059301,2.1424496,-0.13460612,0.07692585,0.12415836,-0.16912934,-0.11409981,0.601537,0.20455205,-0.32014462,-0.076208994,-0.29867154,0.17702158,0.44302592,-0.02548552,0.19048813,-0.43690404,-0.07574311,-0.34758604,-0.31130672,0.17073463,-0.25359923,-0.6464692,-0.337182,-0.13709272,-0.31287077,-0.31153554,-0.31162456,0.4642755,-0.33377987,-0.31289965,-0.12302327,0.47997046,-0.17444861,1.1449043,1
-0.044065267,-0.14535764,-0.13030465,-0.15768613,-0.37029874,-0.2526968,-0.12621255,-0.16180748,-0.36851978,-0.150959,-0.5084482,-0.22852921,-0.09159165,-0.27898297,-0.38862753,0.16365744,0.8434057,-0.3057074,0.8152613,-0.044065267,-0.27537942,0.7252055,-0.13640918,-0.15939882,-0.5829264,-0.18638481,-0.17684512,-0.3006726,-0.13495575,-0.11135208,0.7557043,-0.096747,0.4328609,-0.16532485,-0.21171293,-0.11405895,-0.11106749,-0.15674396,-0.1730762,-0.1253615,-0.12994859,0.09500674,-0.20244429,-0.08731264,-0.59571576,0.83017457,-0.6032212,-0.11101367,-0.16097459,-0.31354663,-0.29389063,-0.15078746,-0.14641158,-0.27066642,-0.119572654,-0.14422321,0.756431,-0.24320117,-0.15988438,-0.10481271,-0.3044717,-0.12211465,-0.106161475,0.0071735713,-0.6228645,2.1636362,0.21808267,-0.13460612,-1.7046462,-0.61160207,-0.16912934,-0.11409981,-0.098640375,0.08136142,-0.32014462,-0.076208994,-0.29867154,1.9000239,-0.553623,0.062441036,0.057815004,-0.43690404,-0.07574311,-0.34758604,-0.437666,0.5670065,-0.25359923,-0.6657366,1.0924736,-0.13709272,-0.43536147,-0.43549895,-0.43555522,3.2298453,-0.33377987,-0.4358005,-0.12302327,0.10488389,-0.18431245,-0.4374682,1
-0.044065267,-0.14535764,-0.13030465,-0.15768613,-0.40384236,-1.0229071,-0.12621255,-0.16180748,-0.834329,-0.150959,-0.36172622,-0.22852921,-0.09159165,-0.27898297,-0.38862753,-0.49286795,-0.34819162,-0.3057074,-0.7778148,-0.044065267,-0.27537942,-0.832166,-0.13640918,-0.32125404,-0.22149827,-0.18638481,-0.17684512,1.4901296,-0.13495575,-0.11135208,-0.41644275,-0.096747,-0.40361804,-0.16532485,-0.21171293,-0.11405895,-0.11106749,-0.15674396,-0.1730762,-0.1253615,-0.12994859,-0.7378586,-0.42989463,-0.08731264,4.7239256,0.120463476,4.697606,-0.11101367,-0.16097459,-0.31354663,-0.29389063,-0.42119688,-0.14641158,-0.7891583,-0.119572654,-0.14422321,-1.3862432,-0.20896308,-0.15988438,-0.10481271,3.3449538,-0.29941243,-0.19622184,-0.37320322,-0.6538293,-0.24907866,-0.64368474,-0.13460612,0.25117144,-0.7730778,-0.16912934,-0.11409981,-0.9618772,0.37510106,-0.32014462,-0.076208994,-0.29867154,-1.0803885,-0.5468069,-0.18375619,-0.17268264,-0.43690404,-0.07574311,1.8484555,-0.13801405,-0.12576999,-0.25359923,-0.551495,-0.337182,-0.13709272,-0.14488356,-0.1415286,-0.14166248,-0.41153446,-0.33377987,-0.1443499,-0.12302327,0.5541851,-0.23394985,-0.9298012,1
-0.044065267,-0.14535764,1.084352,-0.15768613,-0.34012112,-1.1888648,0.25841677,-0.16180748,-0.7928834,-0.150959,-0.030063095,-0.22852921,-0.09159165,-0.27898297,-0.38862753,-0.065256655,-0.34819162,-0.3057074,0.09582977,-0.044065267,-0.27537942,-0.6946613,-0.13640918,-0.30167264,1.0396322,-0.18638481,-0.17684512,-0.3006726,-0.13495575,-0.11135208,1.0327293,-0.096747,-0.47918946,-0.16532485,-0.21171293,-0.11405895,-0.11106749,-0.15674396,-0.1730762,-0.1253615,-0.12994859,-0.67558134,0.036860794,-0.08731264,-0.104915544,-1.101745,-0.11415674,-0.11101367,-0.16097459,-0.31354663,-0.29389063,0.065777324,-0.14641158,0.21566874,-0.119572654,-0.14422321,-0.25056282,-0.5047058,6.3902454,-0.10481271,-0.3044717,-0.41405272,-0.28246275,-0.08777477,-0.0548329,-1.4277575,0.037204776,-0.13460612,0.11604221,-0.5560845,-0.16912934,-0.11409981,-0.9081156,0.19117296,3.1075592,-0.076208994,-0.29867154,-1.2092595,-0.88161564,-0.27232742,0.10171593,-0.43690404,-0.07574311,-0.34758604,-0.23188093,-0.044744715,-0.25359923,0.8828225,-0.337182,-0.13709272,-0.23587666,-0.23361571,-0.23372528,-0.30643484,1.2150902,-0.2356477,-0.12302327,-0.71111923,4.655969,-0.81360245,1
-0.044065267,-0.14535764,-0.13030465,-0.15768613,2.7904224,-1.6529754,-0.12621255,-0.16180748,-1.3660874,-0.150959,-0.43414304,-0.22852921,-0.09159165,-0.27898297,-0.38862753,0.81585497,-0.34819162,-0.3057074,-0.50237894,-0.044065267,-0.27537942,-0.7407389,-0.13640918,0.034433052,-0.5829264,-0.18638481,-0.17684512,-0.3006726,-0.13495575,-0.11135208,0.5263841,-0.096747,-0.50648963,-0.16532485,-0.21171293,-0.11405895,-0.11106749,-0.15674396,-0.1730762,-0.1253615,-0.12994859,-1.1315331,-1.1686792,-0.08731264,1.3622075,-0.7861183,1.3477778,-0.11101367,-0.16097459,-0.31354663,-0.29389063,-0.42119688,-0.14641158,-0.3880565,-0.119572654,-0.14422321,-1.1655264,-0.7761772,-0.15988438,-0.10481271,-0.3044717,-0.29497433,-0.31311086,-0.44932455,-0.72232085,0.041342266,-0.71658254,-0.13460612,-0.0013068547,-0.30875897,-0.16912934,-0.11409981,-1.0291016,0.6055371,-0.32014462,-0.076208994,-0.29867154,0.40461606,-0.108962804,-0.23549744,-0.40617022,0.41370276,-0.07574311,-0.34758604,-0.3762915,-0.65714806,-0.25359923,1.129693,-0.337182,-0.13709272,-0.37586603,-0.3752882,-0.3753603,-0.09171814,1.7500877,-0.3761058,-0.12302327,-0.51831675,-0.26550245,-1.4018718,1
-0.044065267,-0.14535764,-0.13030465,-0.15768613,-0.37805045,-0.96713126,-0.12621255,-0.16180748,0.2637417,-0.150959,-0.37040314,-0.22852921,-0.09159165,-0.27898297,-0.38862753,0.08831644,-0.34819162,-0.3057074,0.015051249,-0.044065267,-0.27537942,-0.32860163,-0.13640918,-0.5155944,-0.5829264,-0.18638481,-0.17684512,-0.3006726,-0.13495575,-0.11135208,-0.28695905,-0.096747,-0.22570899,-0.16532485,-0.21171293,-0.11405895,-0.11106749,-0.15674396,-0.1730762,-0.1253615,-0.12994859,0.887515,-0.37543377,-0.08731264,-0.025754225,-0.0730851,-0.035275377,-0.11101367,-0.16097459,-0.31354663,-0.29389063,1.0594621,-0.14641158,0.123959795,-0.119572654,-0.14422321,-0.39569256,1.1233101,0.32924354,-0.10481271,-0.3044717,-0.226296,-0.15416294,-0.42052945,-0.7155692,0.2955944,1.9208602,-0.13460612,0.041365534,-0.034281537,-0.16912934,-0.11409981,0.50453466,0.37308952,-0.32014462,-0.076208994,-0.29867154,0.57021505,0.78330964,0.25451255,0.10081767,-0.43690404,-0.07574311,-0.34758604,0.8620292,0.40093994,-0.25359923,-0.72038,-0.337182,-0.13709272,0.8245428,0.83955324,0.8391603,-0.3766793,-0.33377987,0.8283226,-0.12302327,4.081037,-0.07667784,-0.015463483,0
-0.044065267,-0.14535764,-0.13030465,-0.15768613,-0.27657878,-0.28522465,-0.12621255,-0.16180748,-1.0429581,-0.150959,0.24463181,-0.22852921,-0.09159165,-0.27898297,-0.38862753,-0.32906854,-0.34819162,-0.3057074,0.91623807,-0.044065267,1.6386526,0.6094425,-0.13640918,-0.4938059,-0.5829264,-0.18638481,-0.17684512,-0.3006726,-0.13495575,-0.11135208,-0.7823687,-0.096747,0.1974546,-0.16532485,2.9978065,-0.11405895,-0.11106749,-0.15674396,-0.1730762,-0.1253615,-0.12994859,0.3893817,-0.29895622,-0.08731264,0.1484007,1.0440354,0.13826361,-0.11101367,-0.16097459,-0.31354663,2.9760494,-0.42119688,-0.14641158,-0.7891583,-0.119572654,-0.14422321,0.93125594,-0.030808534,-0.15988438,-0.10481271,-0.3044717,0.06273174,0.18956316,-0.34085107,1.4942691,-0.04221605,0.6329693,-0.13460612,-0.86897874,0.61720854,-0.16912934,-0.11409981,0.547884,-0.23002721,-0.32014462,-0.076208994,-0.29867154,-0.16023818,0.97875196,-0.015852386,-0.27155975,-0.43690404,-0.07574311,-0.34758604,0.8548086,-0.31366378,-0.25359923,1.4066212,-0.337182,-0.13709272,0.8175433,0.8324696,0.8320786,-0.55920786,-0.33377987,0.8212997,-0.12302327,-0.16797741,-0.16844438,1.2941225,1
-0.044065267,-0.14535764,-0.13030465,-0.15768613,-0.18536606,0.34530342,-0.12621255,-0.16180748,0.85094494,-0.150959,0.2872191,-0.22852921,-0.09159165,-0.27898297,0.47734994,-0.35467795,-0.34819162,-0.3057074,-0.62597686,-0.044065267,-0.27537942,-0.24696095,-0.13640918,-0.53516155,0.1300686,-0.18638481,-0.17684512,-0.3006726,-0.13495575,-0.11135208,0.24747027,-0.096747,-0.53074294,-0.16532485,-0.21171293,-0.11405895,-0.11106749,-0.15674396,-0.1730762,-0.1253615,-0.12994859,0.10786444,-1.259979,-0.08731264,-0.27907047,-0.31529924,-0.28769574,-0.11101367,-0.16097459,1.5126572,-0.29389063,-0.42119688,-0.14641158,-0.7891583,-0.119572654,-0.14422321,-0.28616044,-0.49404198,-0.15988438,-0.10481271,-0.3044717,-0.31193176,-0.14592552,-0.19258758,2.1611164,-0.2547715,-0.5091237,-0.13460612,-0.7125133,-0.1248126,-0.16912934,-0.11409981,-0.37044382,0.5261174,-0.32014462,-0.076208994,-0.29867154,-0.6935717,0.45613405,-0.17929819,-0.23023175,-0.43690404,-0.07574311,-0.34758604,0.61292094,0.80700886,-0.25359923,1.0759382,-0.337182,-0.13709272,0.58306116,0.59516823,0.5948399,-0.3854241,-0.33377987,0.58603233,-0.12302327,0.6517889,-0.17682743,-0.043884,0
-0.044065267,-0.14535764,-0.13030465,-0.15768613,-0.27886507,-0.3332576,-0.12621255,-0.16180748,-0.7644725,-0.150959,0.8515169,-0.22852921,-0.09159165,-0.27898297,-0.38862753,-0.37267143,1.3021421,-0.3057074,-0.22740896,-0.044065267,-0.27537942,2.0302484,-0.13640918,-0.026469419,-0.30833516,-0.18638481,-0.17684512,3.80303,-0.13495575,-0.11135208,-0.030781237,-0.096747,0.4728142,-0.16532485,-0.21171293,-0.11405895,-0.11106749,-0.15674396,-0.1730762,-0.1253615,-0.12994859,0.88829374,0.34947756,-0.08731264,0.03757484,1.6750596,0.027829718,-0.11101367,-0.16097459,-0.31354663,1.5451933,-0.42119688,-0.14641158,-0.7891583,-0.119572654,-0.14422321,1.178225,0.8988407,-0.15988438,-0.10481271,-0.3044717,0.1712439,-0.06700988,-0.35901564,0.73034173,0.21739435,0.23571876,-0.13460612,0.08048188,-0.43607283,-0.16912934,-0.11409981,0.96560436,-0.21904026,-0.32014462,-0.076208994,-0.29867154,0.56147355,0.7989698,-0.17264535,-0.18292414,-0.43690404,-0.07574311,-0.34758604,-0.20299882,2.052423,-0.25359923,-0.66021097,-0.337182,-0.13709272,-0.20787878,-0.20528121,-0.20539826,0.790604,-0.33377987,-0.20755607,-0.12302327,0.5296359,-0.18520936,3.656446,1
-0.044065267,-0.14535764,-0.13030465,-0.15768613,-0.32666948,0.099242754,-0.12621255,-0.16180748,0.32452375,-0.150959,0.53301936,-0.22852921,-0.09159165,-0.27898297,-0.38862753,-0.23443879,-0.34819162,-0.3057074,0.73273116,-0.044065267,-0.27537942,0.3908543,-0.13640918,-0.11986569,-0.5829264,-0.18638481,-0.17684512,-0.3006726,-0.13495575,-0.11135208,1.1569438,-0.096747,0.7585334,-0.16532485,-0.21171293,-0.11405895,-0.11106749,-0.15674396,-0.1730762,-0.1253615,-0.12994859,0.3808432,-0.265515,-0.08731264,0.7553042,-0.31698728,0.7430207,-0.11101367,-0.16097459,-0.31354663,-0.29389063,-0.42119688,-0.14641158,-0.43150213,-0.119572654,-0.14422321,0.82562405,0.41055357,-0.15988438,-0.10481271,-0.3044717,-0.027651174,0.051312137,-0.2780822,0.86578727,1.8703351,-0.89132506,-0.13460612,0.10893014,-0.21737026,-0.16912934,-0.11409981,0.5598884,0.22710727,-0.32014462,-0.076208994,-0.29867154,0.6480873,0.4388749,0.077089824,0.32757917,-0.43690404,-0.07574311,0.7416454,-0.26076302,0.016568493,-0.25359923,-0.64195013,-0.337182,-0.13709272,-0.2638745,-0.2619502,-0.26205227,0.15326606,-0.33377987,-0.2637393,-0.12302327,1.2699884,-0.17533705,-1.2934595,1
-0.044065267,-0.14535764,-0.13030465,-0.15768613,-0.29280874,0.06809176,-0.12621255,-0.16180748,0.015661858,-0.150959,0.4647499,-0.22852921,-0.09159165,-0.27898297,-0.38862753,-0.38160872,-0.34819162,-0.3057074,-0.061957248,-0.044065267,-0.27537942,0.3007528,-0.13640918,0.2467148,-0.5829264,-0.18638481,-0.17684512,-0.3006726,-0.13495575,-0.11135208,-0.0064420905,-0.096747,0.9525577,-0.16532485,-0.21171293,-0.11405895,-0.11106749,-0.15674396,-0.1730762,-0.1253615,-0.12994859,0.26188797,0.519385,-0.08731264,1.003343,1.4369372,0.9901822,-0.11101367,-0.16097459,-0.31354663,-0.29389063,-0.42119688,-0.14641158,-0.7891583,-0.119572654,-0.14422321,2.7743587,-0.23047554,-0.15988438,-0.10481271,1.8126892,0.28088513,0.13610286,-0.33807483,3.1118014,-0.48342806,0.11829673,-0.13460612,0.10893014,-0.67643917,-0.16912934,-0.11409981,0.9209856,-3.2774389,-0.32014462,-0.076208994,-0.29867154,0.404682,-0.060890064,-0.02331627,-0.009065577,0.450231,-0.07574311,-0.34758604,-0.32574782,-0.26320726,-0.25359923,1.9134058,-0.337182,-0.13709272,-0.32686976,-0.32570282,-0.32578805,-0.16322117,-0.33377987,-0.32694545,-0.12302327,1.1862417,-0.16420463,3.9421647,0
-0.044065267,-0.14535764,-0.13030465,-0.15768613,-0.45313957,-0.10451401,-0.12621255,-0.16180748,-0.44735363,-0.150959,-0.21051547,-0.22852921,-0.09159165,-0.27898297,-0.38862753,-0.41072482,-0.34819162,2.5203905,-0.1915243,-0.044065267,-0.27537942,0.86415285,-0.13640918,-0.3077677,-0.5829264,-0.18638481,-0.17684512,-0.3006726,-0.13495575,-0.11135208,-0.6712204,-0.096747,-0.41326433,-0.16532485,-0.21171293,-0.11405895,-0.11106749,-0.15674396,-0.1730762,-0.1253615,5.243215,-0.34153706,-0.41524774,-0.08731264,-0.43211567,-0.24434517,-0.44019967,-0.11101367,-0.16097459,-0.31354663,3.2244682,-0.42119688,-0.14641158,-0.7891583,-0.119572654,-0.14422321,-0.2108352,0.16998245,-0.15988438,-0.10481271,-0.3044717,-0.004681465,-0.16062702,-0.37806165,-0.7030956,-1.0527512,-0.71422845,-0.13460612,0.08403792,-0.5399026,4.5352874,20.422495,-0.72113293,0.21195747,-0.32014462,-0.076208994,-0.29867154,-0.38507566,-0.42482948,-0.35082158,-0.2332971,-0.43690404,-0.07574311,-0.34758604,-0.2535425,-0.5790774,-0.25359923,-0.7286408,-0.337182,-0.13709272,-0.25687504,-0.25486657,-0.25497052,-0.6963851,-0.33377987,-0.2567164,-0.12302327,-0.87785834,-0.2783918,0.16724254,0
-0.044065267,-0.14535764,-0.13030465,-0.15768613,-0.33959267,1.3730834,-0.12621255,-0.16180748,2.1047726,-0.150959,0.49215028,-0.22852921,-0.09159165,-0.27898297,-0.38862753,-0.17718422,-0.34819162,-0.3057074,0.73361593,-0.044065267,-0.27537942,1.3447652,-0.13640918,1.1557012,-0.5829264,-0.18638481,3.570155,-0.3006726,-0.13495575,-0.11135208,-0.11250565,-0.096747,1.1132334,-0.16532485,-0.21171293,-0.11405895,-0.11106749,-0.15674396,-0.1730762,-0.1253615,-0.12994859,1.1975157,1.7964419,-0.08731264,-0.19990914,1.1390926,-0.20881437,-0.11101367,-0.16097459,0.8708306,-0.29389063,-0.42119688,-0.14641158,-0.7891583,-0.119572654,-0.14422321,0.6664724,0.76457274,-0.15988438,-0.10481271,-0.3044717,-0.14516346,0.122470826,2.798656,-0.6601429,0.099277556,-0.5580358,-0.13460612,0.7952444,1.6001384,-0.16912934,-0.11409981,-0.393347,0.3298955,-0.32014462,-0.076208994,-0.29867154,2.2796352,0.29300377,0.06547684,0.0889348,-0.43690404,-0.07574311,-0.34758604,-0.31130672,-0.4584359,-0.25359923,1.6379284,-0.337182,-0.13709272,-0.31287077,-0.31153554,-0.31162456,-0.0031179308,-0.33377987,-0.31289965,-0.12302327,1.2250062,-0.012303037,0.49156156,1
-0.044065267,-0.14535764,-0.13030465,-0.15768613,-0.28814244,0.14342836,-0.12621255,-0.16180748,1.0337375,-0.150959,-0.46960914,-0.22852921,-0.09159165,-0.27898297,-0.38862753,-0.06910873,-0.34819162,-0.3057074,0.46776685,-0.044065267,1.5504075,0.1594191,-0.13640918,-0.14056475,-0.5829264,-0.18638481,-0.17684512,-0.3006726,-0.13495575,-0.11135208,-0.36692014,-0.096747,0.7555237,-0.16532485,-0.21171293,-0.11405895,-0.11106749,-0.15674396,-0.1730762,-0.1253615,-0.12994859,0.56569934,0.48110098,-0.08731264,-2.537807,1.075618,-2.5384438,-0.11101367,-0.16097459,-0.31354663,-0.29389063,-0.42119688,-0.14641158,-0.7891583,-0.119572654,-0.14422321,0.32568997,0.20633127,-0.15988438,-0.10481271,-0.3044717,0.02409838,0.063970715,-0.006104535,0.4598741,-0.40149745,-0.18475492,-0.13460612,0.0378095,0.11763454,-0.16912934,-0.11409981,-0.2857688,0.3874112,-0.32014462,-0.076208994,-0.29867154,-0.27275726,0.8080441,-0.073339105,-0.160332,-0.43690404,-0.07574311,-0.34758604,-0.21743986,0.3246202,-0.25359923,-0.7016242,-0.337182,-0.13709272,-0.22187772,-0.21944846,-0.21956176,0.06384009,-0.33377987,-0.22160187,-0.12302327,0.24022454,-0.20876156,0.15833619,1
-0.044065267,-0.14535764,-0.13030465,-0.15768613,-0.30004907,-0.20976493,-0.12621255,-0.16180748,0.07610552,-0.150959,0.101390906,-0.22852921,-0.09159165,-0.27898297,-0.38862753,-0.41897395,-0.34819162,-0.3057074,0.721255,-0.044065267,-0.27537942,-0.714231,-0.13640918,-0.15164867,-0.5829264,-0.18638481,-0.17684512,-0.3006726,-0.13495575,-0.11135208,0.5176098,-0.096747,0.14229973,-0.16532485,-0.21171293,-0.11405895,-0.11106749,-0.15674396,-0.1730762,-0.1253615,-0.12994859,1.052017,0.35457036,-0.08731264,0.88196236,0.40287346,0.869231,-0.11101367,3.9507258,2.1948466,-0.29389063,0.55824643,-0.14641158,-0.7891583,-0.119572654,-0.14422321,-0.4773641,0.38625824,-0.15988438,-0.10481271,-0.3044717,1.2142419,0.025128145,0.28914392,2.4941342,1.2998542,0.14787875,-0.13460612,-0.30001357,0.13511552,-0.16912934,-0.11409981,0.813421,0.36233598,-0.32014462,-0.076208994,-0.29867154,0.9464535,0.68338853,-0.08179148,-0.27727646,-0.43690404,-0.07574311,-0.34758604,-0.4773789,2.1767433,-0.25359923,1.6385137,-0.337182,-0.13709272,-0.47385857,-0.4744589,-0.4745049,0.049042746,-0.33377987,-0.4744265,-0.12302327,1.4099573,-0.17613907,0.57635903,0
-0.044065267,-0.14535764,-0.13030465,-0.15768613,-0.2487898,2.7849522,-0.12621255,-0.16180748,-0.32619467,-0.150959,0.35422352,-0.22852921,-0.09159165,-0.27898297,-0.38862753,0.4012241,-0.34819162,-0.3057074,1.5705777,-0.044065267,-0.27537942,-0.61152744,-0.13640918,-0.5554675,-0.5829264,-0.18638481,-0.17684512,-0.3006726,-0.13495575,-0.11135208,1.0243491,-0.096747,1.8079981,-0.16532485,-0.21171293,-0.11405895,-0.11106749,-0.15674396,-0.1730762,-0.1253615,-0.12994859,0.87481517,0.20558245,-0.08731264,-1.5456517,1.9276289,-1.5497974,-0.11101367,-0.16097459,-0.31354663,-0.29389063,-0.42119688,-0.14641158,-0.7891583,-0.119572654,-0.14422321,-0.16809896,1.189089,-0.15988438,-0.10481271,2.0497854,-0.016235735,0.04406455,-0.4040288,-0.61409235,1.1295477,-0.35643843,-0.13460612,0.091149986,1.1776439,-0.16912934,-0.11409981,0.5712266,0.62883717,-0.32014462,-0.076208994,-0.29867154,1.6643871,0.7550633,-0.16746049,0.60753185,-0.43690404,-0.07574311,-0.34758604,1.6201847,0.814625,-0.25359923,-0.6459629,-0.337182,-0.13709272,1.5594869,1.5833336,1.5827444,2.4155967,-0.33377987,1.5657276,-0.12302327,1.8876708,-0.14239936,-0.62974125,1
