cnv_gistic__GENE_CDKN2B-AS1,cnv_gistic__GENE_CDKN2A,cnv_gistic__GENE_C9ORF53,cnv_gistic__GENE_CDKN2B,cnv_gistic__GENE_PTPRD,cnv_gistic__GENE_SHANK2,cnv_gistic__GENE_PPFIA1,cnv_gistic__GENE_MIR548K,cnv_gistic__GENE_CTTN,cnv_gistic__GENE_CSMD1,methylation_gene__GENE_JAZF1,methylation_gene__GENE_YWHAG,methylation_gene__GENE_CCDC12,methylation_gene__GENE_TSTD2;NCBP1,methylation_gene__GENE_UPF3A,methylation_gene__GENE_B4GALNT2,methylation_gene__GENE_GSTM1,methylation_gene__GENE_ANXA5,methylation_gene__GENE_POLR2L;TSPAN4,methylation_gene__GENE_RGS10,methylation_gene__GENE_COL5A1,methylation_gene__GENE_LSM12,methylation_gene__GENE_CASP10,methylation_gene__GENE_ODC1,methylation_gene__GENE_SEZ6L,methylation_gene__GENE_MKKS;C20ORF94,methylation_gene__GENE_TSPAN2,methylation_gene__GENE_TCFL5,methylation_gene__GENE_CSNK1G1,methylation_gene__GENE_NRBP1,methylation_gene__GENE_SPINK5,methylation_gene__GENE_GGT7,methylation_gene__GENE_XRN2,methylation_gene__GENE_EFCAB4B,methylation_gene__GENE_SLC9A2,methylation_gene__GENE_C8ORF79,methylation_gene__GENE_SDC1,methylation_gene__GENE_SLC25A12,methylation_gene__GENE_DCAF11,methylation_gene__GENE_MAMDC4,methylation_gene__GENE_ESPN,methylation_gene__GENE_NCRNA00171;ZNRD1,methylation_gene__GENE_KRTAP11-1,methylation_gene__GENE_PLK2,methylation_gene__GENE_RENBP;NAA10,methylation_gene__GENE_PAGE5,methylation_gene__GENE_MICB,methylation_gene__GENE_FCRL4,methylation_gene__GENE_LMF2;NCAPH2,methylation_gene__GENE_CNPY3,methylation_gene__GENE_ABCA5,methylation_gene__GENE_VAMP3,methylation_gene__GENE_RHOXF1,methylation_gene__GENE_MS4A7,methylation_gene__GENE_FYCO1,methylation_gene__GENE_ACBD5,methylation_gene__GENE_BBC3,methylation_gene__GENE_PIGO,methylation_gene__GENE_POLR2D,methylation_gene__GENE_IRX5,methylation_gene__GENE_MUPCDH;IRF7,methylation_gene__GENE_ATF5;IL4I1;NUP62,methylation_gene__GENE_ZNF471,methylation_gene__GENE_HIF3A,methylation_gene__GENE_KLC2,methylation_gene__GENE_C1ORF127,methylation_gene__GENE_EDA,methylation_gene__GENE_ATAD1;CFLP1,methylation_gene__GENE_KDELR2,methylation_gene__GENE_GABBR2,methylation_gene__GENE_PIK3CA,methylation_gene__GENE_UBXN1,methylation_gene__GENE_TCEB1,methylation_gene__GENE_TMEM110,methylation_gene__GENE_CSF3R,methylation_gene__GENE_RNF7,methylation_gene__GENE_DLG1,methylation_gene__GENE_ZNF174;ZNF434,methylation_gene__GENE_DRD4,methylation_gene__GENE_ADAMTS13;REXO4,methylation_gene__GENE_UBA7,methylation_gene__GENE_LACTB,methylation_gene__GENE_TMEM90B,methylation_gene__GENE_C1ORF126;TMEM51,methylation_gene__GENE_ARID4B;GGPS1,methylation_gene__GENE_ADO,methylation_gene__GENE_DGKG,methylation_gene__GENE_CASC5,methylation_gene__GENE_CCDC17,methylation_gene__GENE_TMEM179,methylation_gene__GENE_VAMP2,methylation_gene__GENE_SOX12,methylation_gene__GENE_CHMP2A,methylation_gene__GENE_GPR161,methylation_gene__GENE_MRPL42,methylation_gene__GENE_CENPI,methylation_gene__GENE_TCF25,methylation_gene__GENE_TCEB2,methylation_gene__GENE_IDH1,methylation_gene__GENE_CLN6;CALML4,target
-2.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.6184583,0.3452996,-1.1916711,-0.5704365,-1.4599861,1.0899221,-0.5117771,-0.011050241,0.16117086,-0.16476774,-0.7328128,-0.30010292,-0.7755066,0.1802391,-0.5216013,-0.6270345,-0.4835293,0.19429304,0.06482301,0.060129944,1.1257786,-0.26425964,-0.8126248,0.6226209,-0.94507295,-0.4374885,-0.15676823,0.90230614,-0.12735514,0.05601582,1.8374952,0.15338637,-1.0296715,-0.29258695,-1.4367361,0.21878678,-0.2045226,0.45856294,0.8389041,-0.12001195,-0.6893162,0.0135426335,0.1450388,1.4915758,-0.47724995,0.4116996,-0.46902198,-0.9804678,-0.98620075,-0.72027135,1.1732777,-3.0454814,2.3470101,3.984442,0.11959636,1.0250827,0.8102863,-0.348485,-1.0487273,-2.4731593,-0.14281842,0.6750415,-0.47139367,-0.52789974,1.4672296,-0.11907117,0.59606344,0.080171965,1.3679805,-0.51329845,3.5050921,0.88168335,-0.22635818,-0.7584247,0.2534074,-0.34892824,-1.2107939,0.9063849,0.9060197,-2.2303061,-0.14194764,1.2333733,-0.35226214,1.4479525,0.69650805,-0.2869229,-0.2847852,-0.9636344,-0.9874175,0.00039881337,TCGA
0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,-2.0,0.057255782,-0.124281436,-0.635942,-0.27706894,1.8979502,-0.6005086,0.048316736,-0.33952963,1.1024384,-0.09332145,-0.6174349,0.08500109,-0.31727886,0.7030071,-0.52416116,1.6080415,-0.5509093,0.08277608,0.17695858,0.14408968,-0.73097324,-0.4689832,-0.22625923,-0.3623379,-0.6047949,0.7415667,-0.8361502,-0.4246427,-0.0610795,0.6853671,-0.8669896,-1.3123306,-0.9958463,0.12932976,-0.32712513,-0.15349089,-0.5027903,-0.21052438,0.72220737,-0.86716586,1.0499454,11.930996,-0.91061777,-1.3165307,-0.408787,-0.45252815,-0.36796033,0.31435624,-0.53694904,-0.60151297,-0.35332167,1.6761357,1.1192935,3.308868,-0.9914976,0.596633,-0.7868024,0.18681037,-0.5740908,0.26736006,1.6172949,-0.2863574,-0.7596232,-0.5591225,-0.45070657,-0.46194088,0.3251984,-0.75069284,1.2938799,-0.034145474,-0.32475796,2.7292428,-0.07443611,-0.41667876,1.9041445,-0.67762935,0.22131352,-1.0293667,0.6442881,0.41767803,0.22404014,0.26185158,-0.71358156,-0.21062128,1.2822244,-0.50264114,0.37049565,0.2332247,-0.8498746,-1.0721699,TCGA
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.4403194,-0.33007395,-0.7702765,-0.44669515,-1.1519476,-1.0607117,-0.7253576,-0.05606414,-1.587777,0.042974364,-0.68111604,-0.27727193,0.13081135,0.41797537,-0.70047504,0.02310813,-0.5182027,0.86989254,-0.60821605,-0.011386019,-0.8259036,-0.4067764,-0.32149798,-0.74098283,0.5864517,-0.43793976,-0.74257517,0.64946234,-0.9238468,-0.09126502,-0.8360511,-1.0395656,-1.2990767,-0.59591424,-1.8440796,-0.18473174,-0.45748156,-0.68349046,0.5795729,-0.7195278,1.6581085,-0.6580893,0.5839623,-1.2458297,-0.46005088,-0.7867825,-0.37879592,-1.2174976,-1.4812721,-0.76000446,0.60900384,1.4812288,1.6191639,-0.32343626,-0.14356646,-1.3252832,0.33219048,0.08292905,-0.19494681,0.5129045,0.73023677,0.14980824,0.7365621,-0.67393535,-0.28025198,-0.5546183,-0.0013787848,-0.38075602,-1.2836319,-0.21914339,-0.026846264,1.3791125,-0.19389062,-1.3039364,0.31014198,-0.47701553,1.2765805,-0.67935294,-0.1146879,1.3678375,-0.643837,-0.448992,-0.47224447,-0.44691005,-0.28726178,-0.65470004,-0.35773557,-0.8126837,-0.9473179,0.01928943,TCGA
1.0,-2.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.060580477,-0.0775533,-0.67837346,-0.18341981,1.1666284,-0.5185656,-0.5117771,-0.47376174,-0.84890634,0.12312163,0.14526534,-0.14380968,0.04905466,-0.5571168,-0.2948323,0.49703422,-0.4432492,0.17635788,-0.049637947,0.012693492,-0.1000798,1.0871909,-0.29740015,1.0379969,1.4736946,-0.13442688,-0.36465767,-0.058835194,-0.5233894,0.78488714,2.7121942,-0.37018868,-0.5945652,-0.2089031,1.368748,0.13684747,0.12233877,0.45884344,0.16089934,-1.0582781,1.0966917,-0.058391985,-0.6291502,1.8336562,1.7369564,0.19155738,-0.17037007,0.48462543,0.28583795,0.21910107,0.29805624,1.1896241,0.69281226,-0.25362217,0.2569385,-0.7384928,1.6292052,0.5786106,-0.31364304,1.3576835,1.0355074,-0.5492005,-0.33845776,-0.30936727,1.0202179,-0.37560105,-0.54790515,-0.23128304,0.2151261,0.69465935,-0.17910756,0.7375369,1.8393323,-1.105186,0.9038018,-0.3353807,1.2143041,1.1551977,0.92091966,0.73707396,-0.07822379,-1.1019725,0.050673813,-0.53658074,0.02871515,1.8352593,1.0824687,1.6325594,0.44192204,0.71717995,TCGA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.13713978,0.21965326,0.20239261,0.075605504,-0.38735425,1.4278955,-0.70110303,-0.08127034,-0.48036745,0.007743599,0.75510526,0.5922181,-0.557034,1.8189006,2.335628,0.21094432,-0.43648884,-0.27223533,0.32642695,-0.37626812,0.012771436,-0.04342612,0.033988584,-0.86548996,1.0454246,1.6526035,-0.21038519,0.4033786,0.5708585,0.7805877,0.11826723,1.1334257,0.8933896,0.3605319,0.90241396,0.6377725,-0.65375775,0.53724897,-0.70050204,0.13490754,-0.06741011,0.04580192,-1.0341072,-1.2763171,0.64777607,-0.5247678,-0.0850018,-0.4168456,-0.49267265,1.3828619,-1.6276828,0.014302337,0.5480466,-0.29653314,0.13516085,-0.031419404,1.3644842,0.93543315,-0.694465,0.37711984,-0.11083088,0.8161327,0.65844935,0.033886213,-0.0077729416,-0.051960893,0.9400268,-0.26953065,0.44512892,0.14583552,0.537819,0.11944923,0.7691819,0.85072297,-0.5199247,0.32374877,0.8802271,1.3598915,0.44951096,0.36369896,0.7057975,1.4738085,0.27628952,-0.6458603,0.19366643,1.244989,0.38097927,-0.6135063,0.5065364,0.35044998,TCGA
0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-1.0,0.039751574,-0.31398606,-0.5111459,0.12976773,-0.41199592,-0.7489224,1.0653306,-0.023851061,2.0469682,-0.45334834,-0.7539252,-0.18546522,-0.61482567,-0.17279953,-0.50576603,-0.5124744,1.6325703,0.10955218,-0.21407571,-0.42769817,-0.67216194,0.023559252,0.3412219,-1.0274053,0.02380399,-0.4837257,0.49461082,-0.3841013,-0.4859596,0.08519898,-0.28600675,1.1182369,-0.71182215,0.025989788,0.46317205,0.608657,0.38064703,0.29198027,-0.17972057,0.49075255,-0.54166245,0.4983557,-1.1972897,-1.1134559,-0.3713372,-0.05863635,0.9335592,0.015908297,-0.30984172,-0.6039733,0.5887367,0.39159006,-0.75305885,-0.27738073,-0.2677084,-1.7936109,-0.8706714,1.1125939,0.21411021,1.0422664,-0.31620982,1.7454634,0.36304286,0.571446,-1.7138257,-0.14265177,0.47479242,0.11406506,1.4072843,-0.38422397,-0.23408464,-0.3529723,0.7213455,-0.70870644,-0.45372006,0.13568242,1.4334539,-0.7623627,-2.2417061,1.0826552,0.20562957,0.4123123,0.2575691,-0.9267718,-0.654376,-0.70005715,-0.9106648,-0.37030303,-0.5825892,0.62648135,TCGA
-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61997265,-0.29812014,-0.77580905,-0.7964993,0.9579982,0.18849994,1.2123817,-0.72335666,0.23334034,-0.16500616,-0.39486277,-0.5471468,-0.4539336,0.12358057,-0.42287698,-0.22845706,0.59513384,-0.39420623,-0.8342951,-0.94813895,-0.09014257,0.39883572,-0.13555662,1.1988997,0.6120009,0.81628275,0.39150387,-0.8408371,-1.1509137,0.36589444,0.9322689,-1.3248473,-0.35221252,-1.0800508,1.2712015,0.18842933,-0.15028828,-0.26698473,-0.12149083,-1.5790942,-0.25027743,-0.34814715,-0.33671048,-0.85915685,-0.53524,0.055779934,-0.31157467,-0.57937515,1.2558275,-0.07687931,0.08367064,0.5315945,0.28128853,-0.30373803,-0.5794267,0.80731034,1.9967136,-0.96148294,-0.18315578,0.5739873,0.5266187,-0.62638086,0.102154754,-1.2056152,0.76575494,-0.8189356,-0.49537286,-0.59744084,0.32945594,0.5581867,-0.4932363,-0.55465746,0.36929697,-0.22924148,0.29975381,-0.72868407,-0.02721379,-1.3118197,0.84036946,0.48589227,-0.6561823,-0.94829625,-0.034262102,-1.07167,-0.078603305,1.5892442,-0.4472514,0.23994465,-0.39369494,0.6966913,TCGA
-2.0,-2.0,-2.0,-2.0,1.0,2.0,2.0,2.0,2.0,-2.0,0.1713887,-0.39962593,0.37061915,-0.72413886,-1.0724545,-0.7761958,-0.5117771,-0.30582348,-1.4885037,-0.35308227,-0.47726452,-0.36617267,-0.6430003,0.21693875,-0.53405434,-0.21620573,0.41787666,-0.05897972,-0.36902487,-0.9623924,-2.152133,0.39857027,-0.1785512,-0.7593651,-0.8481857,-0.35318503,-0.36698437,-1.2110465,1.081584,-4.325367,-1.0912278,-0.12181041,-0.7999537,-0.112033546,0.09613637,0.0057520885,-0.25724763,-2.3870876,0.069559366,-0.9586785,-0.4788271,-0.53574306,-6.8462596,-1.1011236,-0.5562483,-0.8640857,-1.030164,-0.5601558,-0.8345752,-0.9514379,0.38452455,0.91894543,1.4894768,-0.3157218,2.6625435,-1.1706779,-0.93379754,-0.13821784,-1.0769511,-0.410772,-0.09551256,-0.27793658,-0.112768196,-0.89380836,-1.4902995,-0.7132944,-1.1226367,-1.2060133,0.17314883,0.74505615,-0.37831533,1.0373671,-0.34303936,-1.005142,-0.39521036,-0.3678167,-1.197434,0.6893831,0.777145,1.3063179,0.3008512,-0.16324927,-0.21377195,-0.9983452,-1.4744563,-0.6680493,-0.426572,-0.4389639,-1.1585327,0.51376075,TCGA
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.7631405,0.5053416,0.07171647,-0.002116857,1.2376057,-0.7557296,-0.5117771,0.76683474,0.08127473,0.34383112,-0.43688396,0.027392916,0.5163195,0.8287695,1.4986643,0.065963194,-0.54163677,0.44403082,1.0922468,0.7329446,-1.1729022,2.2159188,0.77171403,-0.594032,-0.49911094,-0.36759767,-0.115674414,-0.8966403,0.49168026,0.8801103,0.88856477,0.37640586,0.44982162,-0.111454725,-0.166868,0.21519844,0.32157356,0.90699023,0.38723212,1.1609917,-0.2291809,0.029645002,-0.5313942,0.7151609,3.4796162,1.2682452,0.018056467,0.55008876,0.15540455,-0.39716262,0.92249054,0.41487637,-0.49747786,-0.20011637,2.0172267,0.0029312642,-0.8149972,0.54588485,0.075102955,1.2615972,1.0917904,1.2245936,0.15550672,-0.27258015,-0.4334356,0.21838202,0.5650537,0.044617914,0.94418883,1.0887231,-0.29531726,0.23561801,-0.42337087,-0.034836616,1.2151297,0.07423624,1.4274554,0.39270106,1.0435964,0.52082986,-0.16517763,1.8863586,0.17635384,0.14967182,0.0643222,-0.48606685,0.6301291,-0.5665389,0.020814706,0.07047924,TCGA
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-0.5654,0.31295764,-0.26559398,-0.5048221,0.8508362,-0.8639929,-0.6631215,-0.00012730097,2.675306,-0.30292723,-1.1140254,0.0060457145,-1.0655365,0.8758107,-0.7287208,-0.23527123,-0.520657,0.87541294,-0.6402126,-0.29263029,1.3781908,-0.463096,0.31461513,-0.61358184,-0.9866836,-0.399956,-0.82911146,-1.0301011,0.2520589,1.0035883,-1.0641918,-0.93824536,-0.69363695,-0.5356096,-1.4051569,1.0112587,0.121513374,0.9624655,-0.04594635,-0.2616434,-0.8057008,-0.35789376,0.74737453,-1.2616075,-0.57462513,-0.33154413,-0.0256662,-0.96207374,0.14765216,-1.1323419,0.17665328,2.4269946,-2.6329057,-0.3127738,-0.18282795,0.33526114,-0.7548654,-0.41702503,-0.54656404,-0.06426213,0.43438572,1.2046508,0.42842552,-0.76113486,-3.3303845,-1.1129364,-1.0688543,-0.6393603,1.3307892,0.8556189,-0.39220178,-0.34523118,1.1905729,-0.86822903,-0.15295923,-0.42526987,0.41045022,-1.7189624,-0.14775494,0.7078266,-0.41452965,-0.24587172,-0.47443128,-0.5377883,0.2653028,-0.423638,-0.7514486,-0.7331017,-1.2638754,0.11768654,TCGA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.80160123,0.07151973,0.27364725,-0.3748699,0.37528944,0.07641224,-0.5117771,-0.11718366,-0.72967917,0.1293255,-0.92625505,0.09202277,0.08579023,1.0316862,-0.6287564,0.7062831,-0.53378266,0.36127347,0.7080582,0.17002438,0.79094243,-0.23156491,0.26638114,0.36968347,-0.7881508,-0.43018234,0.18520427,-0.19782925,1.9930798,-0.82264125,-0.13384156,-0.08423938,3.4394982,-0.4047089,0.5866431,0.18214291,-0.5572923,0.18585403,0.44435617,0.67492193,-0.3906771,-0.6732759,-0.44617093,1.8780342,-0.44072437,-0.29902142,-0.14775927,-0.37311298,-0.20471638,-0.5172645,-1.6325152,-0.6567052,-0.62356263,-0.33515105,0.6497786,1.5540562,-0.7469633,-0.40028563,0.7790987,-2.2238765,-0.03790227,-0.21600372,2.9261703,-0.2861103,-0.07283745,-0.42158502,1.3286991,-0.8420789,-1.2437271,-0.8913178,-0.21148267,0.99603087,-0.44239685,-0.93146634,1.0416532,-0.11845397,-1.0888891,2.2480588,0.720195,0.012969616,0.26467258,0.56845826,3.398701,-0.7692968,0.16577649,-0.52528846,1.9333444,-0.6071709,-0.38306996,-3.3160233,TCGA
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.6667454,0.57202876,-0.0047692615,-0.27798653,0.43633825,-1.1447655,-0.5117771,0.066030115,-0.7733711,-0.17917103,-0.9057077,-0.011359393,2.2564926,0.49018925,-0.677571,-0.30598295,-0.49306038,0.6333884,0.90025336,0.72401714,1.4842744,-0.18414848,-0.22975655,1.3976557,-1.0338326,-0.16505383,-0.4174855,0.28181064,-0.13098939,0.20594627,-0.19413742,-0.5362036,2.755121,-0.62548405,-2.5660157,0.6899988,-0.4917037,0.43697685,-0.50041646,-0.03191195,-0.52402836,-0.6063393,0.2429508,0.6348198,-0.50228506,0.34622476,-0.63806355,-0.6237994,-1.0701987,-0.7847523,0.40269816,-1.5232633,-0.86945426,-0.311213,0.40187493,1.0464121,-0.77214974,-0.1819706,-0.98275334,-0.458474,1.6138861,0.31956768,0.5398421,0.34066337,0.948445,-0.12021567,0.69512284,-0.23949338,-1.0343193,0.09269177,6.479473,0.34247282,-0.348527,0.24771957,-0.11286793,0.041891206,-1.1382619,0.4320946,0.59662133,-2.5702655,-0.4251197,1.2560669,-0.025765646,-0.4609307,-1.0837213,-0.47378102,2.4245036,-0.398811,-0.7051601,-0.4408464,TCGA
-2.0,-2.0,-2.0,-2.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.22984622,-0.61107814,-0.80007404,-0.70894885,0.41738373,1.6516384,1.3698801,0.17661922,0.1566542,-0.5405462,-0.6356243,-0.6489107,-0.98317885,-1.1659534,-0.26106113,-0.7127849,1.4745374,0.25623664,-1.1738288,-0.93377477,0.18072729,2.2367756,0.44996446,1.4424965,1.7583326,2.3291018,-0.43770865,-1.3037629,-1.3769127,0.96777594,1.888409,-1.5204157,1.5103582,-0.94632584,0.4896264,0.6852061,-0.96145993,0.73543715,-1.1391414,-1.4727783,1.3780168,-0.25242206,0.902402,0.75575656,1.0984832,0.1796588,-0.5764906,-1.0353732,1.4820654,1.2946337,0.83573294,0.5411046,-0.06556947,4.394808,-0.9415724,0.88345146,-0.15837756,0.19362617,-1.3448979,0.6183447,-0.12403297,-0.9640854,-0.65309185,-1.2464322,1.2505022,-0.4504151,-1.5424467,-1.4907478,0.57160103,-0.29193583,-0.459282,-0.81747425,1.0410362,-0.6421151,-0.24741139,-0.622213,0.6975952,-1.6829003,0.41390803,0.14005184,-0.66285187,-1.7646344,0.49441898,-0.75965685,-1.335257,-0.4878265,-1.1988722,0.6314179,-0.3157771,0.8032439,TCGA
0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-2.0,-0.5657883,0.011730313,-0.79487467,-0.5511895,0.1604378,-0.61012393,1.2785535,-0.53725266,-0.5366711,-0.38632149,-0.64249974,-0.402299,-0.87023574,-0.68998003,-0.32563525,-0.3756091,-0.5391278,-0.21186192,-1.0847222,-0.40072542,-0.21476324,-0.5381986,-0.22983657,0.046211615,-0.4635086,-0.5373923,-0.7126575,-0.3827064,-0.31774983,0.3893476,0.13976471,-0.75220823,0.16779767,-0.40363026,0.3338093,0.5308822,-0.098241635,-0.39406696,-1.2327226,-1.0678123,-0.36357853,-0.3049306,0.611686,-0.8940769,-0.23688659,-0.49936792,-0.5682722,-0.5361076,0.43688723,-0.8765071,0.19028755,0.25391743,-1.1968865,-0.32481998,-0.61446244,-0.45708072,-0.78279793,-0.5476325,-1.0453144,-0.02926384,0.057010848,-0.56093127,0.13924219,-0.5480256,0.23496772,-0.37007785,-0.17951497,0.08759361,-1.1926123,-0.45925945,-0.3234218,-0.73075175,-1.2565922,-0.3223998,-0.28304422,-0.26803935,-1.1367481,-0.7186435,0.6591387,-1.0907111,-0.4792437,-1.3486086,-0.41872784,-0.4625131,-1.0372766,-0.59664905,-0.34037715,-0.6621209,-0.40818092,0.09405145,TCGA
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.6344842,-0.41211447,-0.9214762,-0.067900024,-0.39319485,-0.93813807,-0.55145884,-0.6209846,-0.13026363,-0.4608479,-0.6093037,-0.39704525,-0.41130152,-0.99428034,-0.57811123,-0.34996963,-0.5746346,-0.3274988,-0.16940042,-1.142385,-0.26362053,-0.52941304,0.78565687,-0.5747136,-0.63248354,-0.30718502,-0.6626593,-1.1571493,-0.28741005,-0.37232703,-0.6199555,-1.0497948,1.9386575,-0.18911365,-2.060769,0.19278416,-0.51751226,-2.0954814,-1.0886952,-0.91106933,-0.4849542,0.12471426,-2.1720834,0.5687087,-0.54563624,-0.6293034,-0.6098288,-1.0363929,-0.074729644,-0.317887,0.7316276,-0.23325838,-0.6849727,-0.31400546,-1.1837088,-0.7586428,-0.9289999,-1.2904327,-0.7821169,-1.8927076,-0.079618014,-0.6661324,-0.5933567,-0.48158398,-1.4689037,-0.60555583,-0.47189072,-0.21817152,0.98698103,1.2676629,-0.47235313,0.14444284,0.8024315,-0.33394644,0.48432922,-0.53147155,0.7981596,-2.1630893,-1.6569846,0.88820624,-0.35754362,-0.78001887,-0.9071931,-1.5697747,-0.94041836,-0.62375915,-1.160785,-0.73594946,-0.39171165,0.6769477,TCGA
0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,-2.0,-0.6310327,-0.14802966,-1.0498776,-0.35497415,-0.6757462,1.1553509,-0.7279198,-0.34724465,-0.727909,-0.3296704,3.3381274,-0.040161382,-0.6931585,-0.60025525,3.6437314,-0.93796444,-0.5109415,-0.95118695,-0.7550267,-1.1757052,-0.46754906,0.9123106,-0.35058588,-0.765316,-0.25992298,3.5931337,-0.032819074,-0.78698975,-0.24938813,0.5498745,-0.30030224,-0.2860645,-0.85096747,-0.7271475,1.0471655,0.6132824,-0.26694983,-0.95774585,-1.2037162,0.04626745,-0.7372022,0.8024779,0.5191229,-0.918086,-0.4828246,-0.73707736,-1.0138334,-0.33976358,-0.9905158,0.28191075,-1.7000977,0.74269557,1.2812678,-0.31934562,-0.818731,0.6496265,0.2698402,-1.3987542,0.5747112,0.0042208033,-0.0700276,-0.8079848,-0.33107117,-0.8078206,0.90784967,-0.4191259,-0.58173317,-1.359512,-1.2887498,-0.34797558,-0.4821143,-0.5240481,-0.19195977,-0.7686591,-0.31802684,-0.38112083,0.6931089,-0.52194375,-0.96479356,0.9786312,-0.39154473,-0.7729518,0.07832417,-0.5469299,-1.0300502,0.57853234,-1.6755387,-0.29523692,-0.58687437,0.94678855,TCGA
-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,-1.0,-0.4421913,-0.19879925,-0.15129659,-0.47257495,2.889708,1.2699077,1.6900893,-0.18233332,2.630714,0.6564261,-0.3687451,-0.35957474,0.41531634,-0.153529,0.35201567,-0.6127745,-0.46228346,-0.5294895,-0.89685184,-1.5343723,0.42178637,2.8793335,0.007130254,2.9471557,2.138126,1.5773965,-0.2899325,-0.6744937,-0.19388108,0.4333702,3.2353904,-0.67033494,0.22341429,-0.3287173,0.70845556,0.4798901,0.37658545,0.86204153,-1.0306101,0.08513119,3.592536,-0.50924045,0.83989936,1.7265962,2.1060758,4.411573,2.8225956,1.5614805,1.4457145,-0.24965099,0.39047968,0.48620868,0.2682689,4.1017823,-1.2290922,1.5768312,-0.8356704,-0.12753984,-0.22332844,0.5556944,-0.16532299,0.09786639,-0.8449169,-0.3587036,1.0468549,-1.0486203,-0.91268915,-0.6701106,1.0007533,0.36349556,-0.33285326,-0.59924954,0.6381963,-1.0838964,-0.30281988,-0.4859727,1.2996768,-0.93188363,0.99259084,0.18487714,-0.59423536,-0.62891454,-0.7316315,5.247767,-1.3745612,-0.49953392,0.8425611,4.0510154,-0.33901608,1.2439252,TCGA
-2.0,-2.0,-2.0,-2.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.06306361,-0.09048271,0.2811134,-0.4539472,0.73962843,1.4322423,-0.7000821,0.50746197,-0.9464715,-0.5046426,-0.4656817,-0.07625069,-0.5669679,-0.22093365,-0.049015578,-0.63678384,-0.50262254,-0.1503588,-0.82112926,-0.34682944,0.89197195,-0.39530972,0.3137131,0.5597529,-0.6177016,2.1947258,-0.479628,-0.6603451,1.0086731,0.61580616,-0.16505845,0.5511537,-0.79639745,-0.1014717,0.58438265,0.48136163,-0.46364233,0.67135364,0.26584324,-0.6096187,-0.41638663,0.14307743,-0.93372476,-0.079506,1.803556,-0.5117553,-0.4253128,0.08760523,-0.8838974,0.39607668,0.3677834,0.749126,1.1924148,-0.31639662,-0.28697258,0.4988862,1.4259418,-0.4496587,-0.68158835,1.11247,0.24770649,-0.03634549,-0.5155252,-0.79136467,0.30469522,-0.53124774,-0.6264168,-0.41619956,1.2455027,-0.13763143,-0.3960553,-0.786544,1.4261907,-1.1657174,-0.34448254,-0.061988022,1.2146866,-1.0676624,0.4189877,0.8909329,-0.24706808,1.2860501,-0.5653904,-1.4126089,-0.6839974,1.039805,-1.1487505,-0.368263,-0.6390489,0.55118823,TCGA
0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-0.39318314,-0.28906345,-0.5464618,-0.6308657,1.0098033,1.5717076,1.4914457,-0.5070419,-0.5856442,-0.34420425,3.650261,0.2649299,-0.96299547,-0.33907095,-0.6628689,-0.02064584,-0.5701649,0.0013478133,-0.6883111,-0.84198743,1.3180181,-0.48671764,0.1633565,-0.21339983,-0.69234884,-0.43505746,-0.4042841,-1.0182861,-1.5207071,0.51205224,-0.22591312,-0.7876183,-0.2938759,-0.75689137,0.39501238,0.55831105,-0.5602787,0.76459426,-0.813597,-0.34167224,-0.46549135,-0.56132454,0.624179,-1.2801064,-0.06580312,0.32660815,-0.70778763,-0.68592405,-0.3135336,-0.9090401,0.15561953,1.6273981,0.57013994,-0.3535585,-0.60366535,0.06526145,-0.9179993,-0.18251091,-0.530572,-0.048450213,-0.33385065,-0.7296015,-1.1854079,-0.63213557,-0.073111445,-0.8423221,-0.3792095,-0.75814784,-1.2247123,-0.39748228,-0.4710093,-0.009025316,-0.9233091,-1.6277429,-0.12656415,-0.44267374,0.9933283,-0.59964013,0.72782,0.4978165,-0.4999501,-0.50259656,0.048236545,-1.0818949,-0.5127393,-0.54107916,-0.6798238,-0.6740179,-1.1026604,-2.16957,TCGA
