cnv_gistic__GENE_WHSC1L1,cnv_gistic__GENE_LETM2,cnv_gistic__GENE_FGFR1,cnv_gistic__GENE_DDHD2,cnv_gistic__GENE_PPAPDC1B,cnv_gistic__GENE_PROS1,cnv_gistic__GENE_C8ORF86,cnv_gistic__GENE_STX19,cnv_gistic__GENE_ARL13B,cnv_gistic__GENE_ASH2L,cnv_gistic__GENE_EIF4EBP1,cnv_gistic__GENE_STAR,cnv_gistic__GENE_LSM1,cnv_gistic__GENE_RAB11FIP1,cnv_gistic__GENE_BAG4,cnv_gistic__GENE_ADRB3,cnv_gistic__GENE_TACC1,cnv_gistic__GENE_GPR124,cnv_gistic__GENE_GOT1L1,cnv_gistic__GENE_ERLIN2,cnv_gistic__GENE_PROSC,cnv_gistic__GENE_BRF2,cnv_gistic__GENE_LOC728024,cnv_gistic__GENE_PLEKHA2,cnv_gistic__GENE_HTRA4,cnv_gistic__GENE_ZNF703,cnv_gistic__GENE_TM2D2,cnv_gistic__GENE_ADAM9,cnv_gistic__GENE_LRP1B,cnv_gistic__GENE_ADAM32,cnv_gistic__GENE_PARP8,cnv_gistic__GENE_EMB,cnv_gistic__GENE_ADAM5,cnv_gistic__GENE_KCNU1,cnv_log2__GENE_PAGE2,cnv_log2__GENE_LRRC7,cnv_log2__GENE_RPA4,cnv_log2__GENE_TSR2,cnv_log2__GENE_FGD1,cnv_log2__GENE_TRMT2B,cnv_log2__GENE_ARL13A,cnv_log2__GENE_DRP2,cnv_log2__GENE_TRO,cnv_log2__GENE_TMEM35,cnv_log2__GENE_XKRX,cnv_log2__GENE_TIMM8A,cnv_log2__GENE_CBLN1,cnv_log2__GENE_C16ORF78,cnv_log2__GENE_TRHR,cnv_log2__GENE_INPP5F,cnv_log2__GENE_VWC2L,cnv_log2__GENE_DKFZP451B082,cnv_log2__GENE_IRS4,cnv_log2__GENE_OLFML2B,cnv_log2__GENE_PGR,cnv_log2__GENE_CASZ1,cnv_log2__GENE_IRS4-AS1,cnv_log2__GENE_VWC2L-IT1,cnv_log2__GENE_PTGER3,cnv_log2__GENE_EHBP1,cnv_log2__GENE_CA13,cnv_log2__GENE_VANGL1,cnv_log2__GENE_C8ORF59,cnv_log2__GENE_BOLA3,cnv_log2__GENE_IL36B,cnv_log2__GENE_CCDC58,cnv_log2__GENE_MIR325HG,cnv_log2__GENE_KLHL5,cnv_log2__GENE_IL1F10,cnv_log2__GENE_BOLA3-AS1,cnv_log2__GENE_MOB1A,cnv_log2__GENE_ATP1B4,cnv_log2__GENE_IL36RN,cnv_log2__GENE_IL37,cnv_log2__GENE_SEMA4F,cnv_log2__GENE_LINC02418,cnv_log2__GENE_RSPH9,cnv_log2__GENE_FZD10-AS1,cnv_log2__GENE_MIR1973,cnv_log2__GENE_LINC00452,cnv_log2__GENE_LINC00316,cnv_log2__GENE_POFUT2,cnv_log2__GENE_THRIL,cnv_log2__GENE_PIWIL1,cnv_log2__GENE_HMGN5,cnv_log2__GENE_RIMBP2,cnv_log2__GENE_SERPING1,cnv_log2__GENE_COL18A1,cnv_log2__GENE_OR10V2P,cnv_log2__GENE_LINC00207,cnv_log2__GENE_CDH23,cnv_log2__GENE_BRI3BP,cnv_log2__GENE_MIR6815,cnv_log2__GENE_LINC00205,cnv_log2__GENE_COL18A1-AS2,cnv_log2__GENE_COL18A1-AS1,cnv_log2__GENE_LINC00565,cnv_log2__GENE_THUMPD1,cnv_log2__GENE_SLC19A1,cnv_log2__GENE_TRAPPC2,target
2.0,2.0,2.0,2.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,1.0,1.0,1.0,1.0,2.0,-0.5806823,0.29456964,-0.7180174,-0.5585155,-0.5585155,-0.71741116,-0.71741116,-0.76660323,-0.60472274,-0.71741116,-0.71741116,-0.76659995,-2.4831994,-2.4831994,1.1390331,0.5196693,-2.908508,-2.943076,-0.45631823,-0.6018059,0.2024,0.7169189,-0.45631823,-2.908508,0.3190265,4.1698184,1.4635081,0.4962004,1.4635081,-0.5781399,-0.5724439,1.0233897,-0.852852,-2.054772,-0.5724439,-0.5781399,-0.5781399,-0.69798243,-0.5724439,-0.5854504,-0.59464526,0.084686354,-0.16175376,0.084686354,0.8591446,-1.4464091,-0.6075138,-0.6075138,0.10466865,0.084686354,-0.8830754,0.084686354,-8.4351705e-05,-0.6075138,0.07659515,-2.4350307,0.33271658,0.10466865,-0.6075138,-0.6075138,-0.6075138,-0.6075138,-1.4464091,0.45592296,-0.6075138,-0.3335446,TCGA
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,2.0,-1.0,-1.0,-2.0,-1.0,1.0,1.0,-1.0,2.0,-0.32398242,0.4914135,-0.41017854,-0.31688988,-0.31688988,-0.43563375,-0.43563375,-0.4640432,-0.32578668,-0.43563375,-0.43563375,-0.46403855,-0.5266906,-0.5266906,-1.2943882,-1.5290912,-1.9684433,2.1456468,-0.3372641,0.007222502,-1.5712137,0.57231987,-0.3372641,-1.9684433,0.52819973,-0.5037429,-1.2238556,-1.4843678,-1.2238556,-0.49914387,-0.37894332,1.5691588,-0.3897363,-0.17821808,-0.37894332,-0.49914387,-0.49914387,-0.6737469,-0.37894332,-0.38193104,-0.5136335,0.047538616,-1.5985212,0.047538616,-0.21395159,-0.13503827,-0.5556942,-0.5556942,0.065370835,0.047538616,-0.432004,0.047538616,0.18477315,-0.5556942,0.25668132,-0.9214224,-0.37625238,0.065370835,-0.5556942,-0.5556942,-0.5556942,-0.5556942,-0.13503827,-0.84213275,-0.5556942,-0.11039854,TCGA
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,-0.021791438,0.7163779,-0.10572257,-0.032444526,-0.032444526,-0.15695277,-0.15695277,-0.16480805,0.0025810632,-0.15695277,-0.15695277,-0.164802,-0.23952556,-0.23952556,-0.46802524,0.5159911,0.08260692,0.4482673,-0.1350966,-0.35687056,0.48319831,0.7169189,-0.1350966,0.08260692,0.76725495,-0.6710865,-0.30819672,0.95247465,-0.30819672,-0.83639634,-0.6614542,0.13510326,-0.018445274,-0.12800921,-0.6614542,-0.83639634,-0.83639634,-0.20288476,-0.6614542,-0.6790693,-0.85949165,-0.10105236,0.07691981,-0.10105236,-0.16370624,-0.27386725,-0.27525896,-0.27525896,-0.09182042,-0.10105236,-0.07036913,-0.10105236,0.44357362,-0.27525896,0.5088019,0.34437218,0.32979903,-0.09182042,-0.27525896,-0.27525896,-0.27525896,-0.27525896,-0.27386725,-0.39952925,-0.27525896,0.095799744,TCGA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2479059,-0.91773856,-0.071894124,0.22141531,0.22141531,-0.12598822,-0.12598822,-0.1315597,0.29564047,-0.12598822,-0.12598822,-0.13155349,0.58725715,0.58725715,0.3061463,0.09667566,0.2386651,-0.18696918,-0.11263353,1.0465428,1.78977,-0.95774,-0.11263353,0.2386651,-0.9692151,-0.44193122,-0.8637919,0.982893,-0.8637919,-0.37457314,-0.07321237,-0.91691387,0.021478495,-0.57988846,-0.07321237,-0.37457314,-0.37457314,-0.16826254,-0.07321237,-0.060370427,-0.3858841,0.23740484,-0.18774791,0.23740484,-0.48312283,0.5028245,0.758084,0.758084,0.26622632,0.23740484,-0.031483654,0.23740484,0.016347429,0.758084,0.09260281,0.19859934,-0.0028037124,0.26622632,0.758084,0.758084,0.758084,0.758084,0.5028245,0.57494235,0.758084,0.40650946,TCGA
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.20566414,1.1725557,0.13107653,0.18165414,0.18165414,0.05979911,0.05979911,0.0679304,0.24973959,0.05979911,0.05979911,0.067937545,0.24644598,0.24644598,-0.22664028,2.7413054,0.30554715,0.007700079,-2.9946434,2.6110394,0.9932198,-0.8165037,-2.9946434,0.30554715,1.2520055,-0.58666086,-0.043514032,1.4459267,-0.043514032,-0.66625094,-0.46408358,1.0233897,0.26102108,-0.062110174,-0.46408358,-0.66625094,-0.66625094,0.036008526,-0.46408358,-0.47147954,-0.68500465,-0.28266355,-0.2397362,-0.28266355,0.06598657,0.14449568,-0.61665845,-0.61665845,-0.28394306,-0.28266355,0.20182917,-0.28266355,-1.6555859,-0.61665845,1.1290987,0.043108266,0.6624018,-0.28394306,-0.61665845,-0.61665845,-0.61665845,-0.61665845,0.14449568,0.17325181,-0.61665845,0.24550535,TCGA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.15042493,0.23207955,-0.14969954,0.12965874,0.12965874,-0.020708727,-0.020708727,-0.018515306,0.18971537,-0.020708727,-0.020708727,-0.018508568,0.53045535,0.53045535,0.032141782,0.43874875,0.2869688,0.123818584,-0.036259145,-0.6988974,0.039078537,0.38736758,-0.036259145,0.2869688,0.2526223,-0.6349041,0.19732335,0.42860425,0.19732335,-0.7634769,0.81689036,-0.24317126,3.2233646,4.287227,0.81689036,-0.7634769,-0.7634769,-0.050547015,0.81689036,0.87581867,-0.78471154,-0.16296527,0.9985305,-0.16296527,0.7119976,0.16888455,0.2368402,0.2368402,-0.15731679,-0.16296527,5.9452133,-0.16296527,1.2487308,0.2368402,1.2931771,-0.42093545,0.2685301,-0.15731679,0.2368402,0.2368402,0.2368402,0.2368402,0.16888455,0.50799394,0.2368402,0.19748655,TCGA
2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.32398242,0.41330087,1.6905677,-0.31688988,-0.31688988,1.487265,1.487265,1.6006794,-0.32578668,1.487265,1.487265,1.6006937,-0.198502,-0.198502,-0.5245659,-0.45137694,0.29440013,0.06575933,-2.9946434,-0.5709132,1.5691427,0.5824082,-2.9946434,0.29440013,0.44519448,-0.57761526,-0.3701945,0.6246332,-0.3701945,-0.64802104,-0.42538348,-1.3403555,-0.41768292,-1.0725622,-0.42538348,-0.64802104,-0.64802104,1.760195,-0.42538348,-0.43077567,-0.6663096,1.7893549,-0.14993823,1.7893549,-1.2368025,-0.26823905,-0.2965964,-0.2965964,-0.052522603,1.7893549,-0.45922384,1.7893549,0.16834137,-0.2965964,0.24067365,-1.6502868,-0.4375213,-0.052522603,-0.2965964,-0.2965964,-0.2965964,-0.2965964,-0.26823905,0.102584004,-0.2965964,-2.0311496,TCGA
0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,-0.23300019,0.6945064,-0.42032707,-0.23125044,-0.23125044,-0.4449231,-0.4449231,-0.47401774,-0.22692327,-0.4449231,-0.4449231,-0.47401312,0.24013464,0.24013464,-0.5724079,-1.3856411,0.6919769,0.42777583,-2.2982888,-0.49809453,0.22532229,0.2965728,-2.2982888,0.6919769,0.7440134,-0.57309246,-0.5061126,-3.4243782,-0.5061126,-0.6389062,-0.44860354,-0.56686884,-0.36178964,-0.8717271,-0.44860354,-0.6389062,-0.6389062,-0.34137362,-0.44860354,-0.455198,-0.6569621,2.1071746,0.35103992,2.1071746,-0.9317416,-0.78603345,-1.1074202,-1.1074202,2.2442162,2.1071746,2.5699544,2.1071746,0.14369372,-1.1074202,0.21666217,-0.9943089,-1.1844187,2.2442162,-1.1074202,-1.1074202,-1.1074202,-1.1074202,-0.78603345,0.16581309,-1.1074202,-0.14994341,TCGA
1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.07053193,-0.4490627,-0.15646523,-0.07832281,-0.07832281,-0.20339958,-0.20339958,-0.21468057,-0.05038148,-0.20339958,-0.20339958,-0.21467476,-1.3219167,-1.3219167,-0.15922646,0.59323335,-1.5485727,1.5923761,-0.16879117,0.44413415,0.11930663,-0.3457161,-0.16879117,-1.5485727,-0.47118354,-0.55952406,0.0232528,-0.30819422,0.0232528,-0.61156136,-0.39055336,-0.43889534,-0.07833093,0.6094325,-0.39055336,-0.61156136,-0.61156136,-0.25481808,-0.39055336,-0.39414218,-0.62891954,-0.026756871,-0.18774791,-0.026756871,0.62586284,-0.27386725,-0.28135538,-0.28135538,-0.013224791,-0.026756871,-0.12869734,-0.026756871,-0.07813529,-0.28135538,0.00055878516,0.3225063,0.39106792,-0.013224791,-0.28135538,-0.28135538,-0.28135538,-0.28135538,-0.27386725,-1.749656,-0.28135538,0.005411448,TCGA
2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,-1.0,0.96276635,1.316283,0.87191945,0.8942969,0.8942969,0.73792285,0.73792285,0.7960694,1.0724244,0.73792285,0.73792285,0.7960799,0.90597874,0.90597874,4.9663982,-1.4113886,0.14948899,0.05551358,0.5140857,1.4150491,0.5748875,0.41090697,0.5140857,0.14948899,1.4047352,-0.9198406,6.342254,-1.3018581,6.342254,0.1632078,0.5034194,1.0422093,1.0355421,0.40859732,0.5034194,0.1632078,0.1632078,0.7976973,0.5034194,0.5461173,0.16561937,3.6756349,-0.26573035,3.6756349,0.1521214,-0.84794366,2.7699022,2.7699022,3.9034572,3.6756349,0.9562073,3.6756349,1.3473214,2.7699022,1.389223,-0.46223778,2.2787344,3.9034572,2.7699022,2.7699022,2.7699022,2.7699022,-0.84794366,0.9505975,2.7699022,0.9460146,TCGA
1.0,1.0,2.0,1.0,1.0,-1.0,2.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-0.6651658,0.34143725,-0.6841889,-0.63803786,-0.63803786,-0.6864466,-0.6864466,-0.7333548,-0.6965245,-0.6864466,-0.6864466,-0.7333514,-2.5841806,-2.5841806,0.94549024,-2.7502553,0.2721061,1.7050793,-0.5192148,-0.6393185,2.1078172,0.60594755,-0.5192148,0.2721061,0.36882967,-0.6303813,1.241747,0.5198591,1.241747,-0.754362,-0.46408358,0.79755414,-0.7011416,0.70357406,-0.46408358,-0.754362,-0.754362,-0.7949246,-0.46408358,-0.47147954,-0.775364,0.1548543,0.90636945,0.1548543,-2.413978,0.13323928,0.20635809,0.20635809,0.17889783,0.1548543,-0.7353106,0.1548543,-0.10278295,0.20635809,-0.023452701,-2.230949,-2.2872593,0.17889783,0.20635809,0.20635809,0.20635809,0.20635809,0.13323928,-0.2805098,0.20635809,-0.45217928,TCGA
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.15692365,-0.71777016,0.080333866,0.13577585,0.13577585,0.2270077,0.2270077,0.2474715,0.19677705,0.2270077,0.2270077,0.2474795,-0.9558602,-0.9558602,1.1564302,-0.7272424,-0.8686049,-1.1056714,0.14344528,0.66700315,-0.8205081,-0.9173867,0.14344528,-0.8686049,-0.7567216,-0.21277599,-0.4894209,-0.5988578,-0.4894209,0.08725002,0.51502943,0.0071298177,0.20113544,2.2380805,0.51502943,0.08725002,0.08725002,0.19873294,0.51502943,0.5583284,0.087723374,-0.17122032,-0.91085786,-0.17122032,-0.33597583,-0.41457224,-0.66238153,-0.66238153,-0.16604961,-0.17122032,0.14350095,-0.17122032,0.19298902,-0.66238153,-1.4761475,1.624744,-0.64758617,-0.16604961,-0.66238153,-0.66238153,-0.66238153,-0.66238153,-0.41457224,-1.3107718,-0.66238153,-1.6272271,TCGA
2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,-1.0,2.0,-0.03153953,0.9350933,-0.115871094,-0.041620176,-0.041620176,-0.16624212,-0.16624212,-0.17478256,-0.00801144,-0.16624212,-0.16624212,-0.17477654,-0.8801244,-0.8801244,-0.77030003,-0.8191974,-1.6303174,-0.005960917,-0.1418355,-0.20240687,1.5891999,0.54878044,-0.1418355,-1.6303174,0.9996696,-0.58816844,-0.6396462,1.1890613,-0.6396462,-0.6692893,0.2789587,2.867713,-0.030422397,-0.58302647,0.2789587,-0.6692893,-0.6692893,-0.21327142,0.2789587,0.3100348,-0.6881205,-1.7025326,-0.21610516,-1.7025326,0.6294518,-1.215653,-0.6136102,-0.6136102,-1.7859927,-1.7025326,-0.08203477,-1.7025326,-0.90794,-0.6136102,-0.8078279,-1.1352227,-0.7555362,-1.7859927,-0.6136102,-0.6136102,-0.6136102,-0.6136102,-1.215653,0.2959906,-0.6136102,0.03930706,TCGA
2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,0.0,0.0,2.0,2.0,0.033447776,0.30394316,2.6918898,0.019550867,0.019550867,2.4038157,2.4038157,2.5848305,0.06260528,2.4038157,2.4038157,2.5848496,-1.3850299,-1.3850299,1.3651955,-1.2973642,-1.4854062,-1.6077132,-2.9497173,0.07121458,1.4975106,-1.1729573,-2.9497173,-1.4854062,0.32898715,-0.08312237,1.2965912,-1.1835649,1.2965912,-2.1945212,0.58855975,0.453155,-1.8669156,1.0958303,0.58855975,-2.1945212,-2.1945212,0.93618613,0.58855975,0.63566583,0.16873527,-2.0616276,-0.18774791,-2.0616276,-0.9245637,0.6979354,-1.1226612,-1.1226612,-2.1658716,-2.0616276,-1.8707664,-2.0616276,1.8977859,-1.1226612,1.9254795,0.8327114,0.08472333,-2.1658716,-1.1226612,-1.1226612,-1.1226612,-1.1226612,0.6979354,3.234283,-1.1226612,-0.93236697,TCGA
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06078382,0.29456964,-0.14631669,-0.06914715,-0.06914715,-0.19411023,-0.19411023,-0.20470607,-0.039788965,-0.19411023,-0.19411023,-0.2047002,0.20226675,0.20226675,-0.7376805,0.49760005,0.29440013,1.7665538,-0.16205224,-0.6547649,1.4316089,0.45462295,-0.16205224,0.29440013,0.3190265,-0.5941989,-0.60387826,0.4962004,-0.60387826,-0.6814425,-0.46408358,0.07488044,-0.06635378,-0.8183803,-0.46408358,-0.6814425,-0.6814425,-0.2444314,-0.46408358,-0.47147954,-0.7005838,-0.06803214,0.95599467,-0.06803214,-0.9532754,0.15199994,-1.0251185,-1.0251185,-0.056889027,-0.06803214,-0.11703169,-0.06803214,-0.13153857,-1.0251185,-0.0514661,-0.43308318,0.31521118,-0.056889027,-1.0251185,-1.0251185,-1.0251185,-1.0251185,0.15199994,0.12118079,-1.0251185,0.0138853565,TCGA
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,1.0,1.0,-1.0,-1.0,0.45911464,-1.0583413,-2.2910397,0.4202212,0.4202212,-2.1572628,-2.1572628,-2.3126516,0.5251448,-2.1572628,-2.1572628,-2.3126554,0.2054224,0.2054224,0.43445003,-1.1060976,-1.9795903,0.06575933,-1.5862098,-0.6062192,-1.2273791,-1.1729573,-1.5862098,-1.9795903,-1.1186244,1.4862896,-1.6959925,-1.0280936,-1.6959925,-0.5872549,1.6992532,0.009011757,-2.5296502,0.7883014,1.6992532,-0.5872549,-0.5872549,1.0712128,1.6992532,1.803867,-0.6039928,1.7645897,0.9583578,1.7645897,-0.89585215,1.9624045,-0.8605151,-0.8605151,1.8818029,1.7645897,-2.5823703,1.7645897,-0.020624068,-0.8605151,0.056585588,-1.1182158,0.52235854,1.8818029,-0.8605151,-0.8605151,-0.8605151,-0.8605151,1.9624045,0.124900155,-0.8605151,0.53644264,TCGA
1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.09193635,-0.52092636,0.01267698,0.0746048,0.0746048,-0.048576828,-0.048576828,-0.04843883,0.12616032,-0.048576828,-0.048576828,-0.048432227,-0.60558206,-0.60558206,-0.31362584,0.15920514,-0.6159392,-0.091342166,-0.056475896,-0.4473422,-0.6600519,-0.45668745,-0.056475896,-0.6159392,-0.54754835,-0.318308,-0.13889515,-0.38592982,-0.13889515,-0.12543169,0.2441286,0.2875423,0.121287905,0.050859623,0.2441286,-0.12543169,-0.12543169,0.039470743,0.2441286,0.2734013,-0.13038532,1.2197561,-0.14993823,1.2197561,0.7227645,-0.29450393,-0.159427,-0.159427,1.3054351,1.2197561,0.06573001,1.2197561,0.566812,-0.159427,-1.2600442,-0.38692176,0.046794932,1.3054351,-0.159427,-0.159427,-0.159427,-0.159427,-0.29450393,0.8167006,-0.159427,0.17771411,TCGA
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-0.30123687,0.29456964,-0.27824762,-0.29548,-0.29548,-0.314872,-0.314872,-0.33437467,-0.3010708,-0.314872,-0.314872,-0.3343694,2.0199265,2.0199265,-0.7289819,0.5159911,0.24609643,0.007700079,-0.24965817,-0.6547649,-1.5196387,0.2528568,-0.24965817,0.24609643,0.3190265,-0.60625964,-0.59434015,0.4962004,-0.59434015,-0.7847451,-0.4989137,-0.84351736,-0.36178964,0.6502272,-0.4989137,-0.7847451,-0.7847451,-0.37945807,-0.4989137,-0.508113,-0.80652237,-0.1382001,-0.1806586,-0.1382001,0.74788713,0.33210236,0.41668454,0.41668454,-0.13111822,-0.1382001,-0.40478417,-0.1382001,-0.15207829,0.41668454,-0.07147568,-0.3431899,0.32979903,-0.13111822,0.41668454,0.41668454,0.41668454,0.41668454,0.33210236,0.06539044,0.41668454,0.0138853565,TCGA
2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-2.0,0.5923386,0.5414056,0.34419572,0.5456219,0.5456219,0.25487578,0.25487578,0.277395,0.6699091,0.25487578,0.25487578,0.27740312,-0.70971876,-0.70971876,1.6826929,0.5233475,0.2721061,0.45509782,0.16366203,-0.48044157,-0.16435698,0.7202817,0.16366203,0.2721061,0.58132315,-0.2534812,2.0501022,0.76320535,2.0501022,0.005215651,-0.46408358,-1.118284,-1.3159677,0.43370172,-0.46408358,0.005215651,0.005215651,0.2575907,-0.46408358,-0.47147954,0.0035957417,-0.27853602,0.08164601,-0.27853602,0.39617,0.041311994,-0.35756063,-0.35756063,-0.27957663,-0.27853602,0.44680762,-0.27853602,-0.48482177,-0.35756063,-0.39563072,0.36866772,0.23935442,-0.27957663,-0.35756063,-0.35756063,-0.35756063,-0.35756063,0.041311994,-0.9537135,-0.35756063,-0.88999754,TCGA
1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.23490843,-0.852124,0.13784222,0.2091811,0.2091811,0.06599202,0.06599202,0.07458007,0.2815171,0.06599202,0.06599202,0.07458725,-0.56455845,-0.56455845,-0.3223244,-0.85597956,0.8740448,-0.20063017,-0.00930348,0.79057413,-0.12137764,-0.7795133,-0.00930348,0.8740448,-0.89949065,-0.3198156,-0.1484333,-0.7070117,-0.1484333,-0.12847,0.24025857,0.48326638,0.2969525,0.4682203,0.24025857,-0.12847,-0.12847,-0.009000355,0.24025857,0.26933092,-0.13350117,-0.35695904,-0.37915936,-0.35695904,0.5181943,0.067576945,1.1025317,1.1025317,-0.36253867,-0.35695904,0.23682609,-0.35695904,-0.4232026,1.1025317,-0.335602,-0.4889628,-0.7584538,-0.36253867,1.1025317,1.1025317,1.1025317,1.1025317,0.067576945,0.9134039,1.1025317,0.15794168,TCGA
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0074528526,0.87885225,-0.061745588,-0.0049175513,-0.0049175513,-0.116698846,-0.116698846,-0.1215852,0.03435859,-0.116698846,-0.116698846,-0.12157894,0.47365344,0.47365344,-0.698537,0.22541283,0.21637106,0.14089483,-0.10589462,-0.24653934,0.11357604,0.98594046,-0.10589462,0.21637106,0.9399058,0.06311487,-0.5609567,-0.64617515,-0.5609567,-0.7634769,-0.55309385,0.1595688,0.03345562,-0.3727771,-0.55309385,-0.7634769,-0.7634769,-0.15787588,-0.55309385,-0.5650984,-0.78471154,-1.586962,-0.9037686,-1.586962,0.32439098,-0.40894404,-0.5495978,-0.5495978,0.32735622,-1.586962,-0.019818015,-1.586962,-0.08635118,-0.5495978,-0.007445045,-1.0793431,0.06721791,0.32735622,-0.5495978,-0.5495978,-0.5495978,-0.5495978,-0.40894404,0.44104552,-0.5495978,0.18618803,TCGA
