cnv_gistic__GENE_ADRB3,cnv_gistic__GENE_ANO1,cnv_gistic__GENE_ARL13B,cnv_gistic__GENE_ASH2L,cnv_gistic__GENE_BAG4,cnv_gistic__GENE_C8ORF86,cnv_gistic__GENE_C9ORF53,cnv_gistic__GENE_CDKN2A,cnv_gistic__GENE_CDKN2B,cnv_gistic__GENE_CDKN2B-AS1,cnv_gistic__GENE_CSMD1,cnv_gistic__GENE_CTTN,cnv_gistic__GENE_DDHD2,cnv_gistic__GENE_EIF4EBP1,cnv_gistic__GENE_ERLIN2,cnv_gistic__GENE_FADD,cnv_gistic__GENE_FGF19,cnv_gistic__GENE_FGFR1,cnv_gistic__GENE_FLJ42102,cnv_gistic__GENE_GOT1L1,cnv_gistic__GENE_GPR124,cnv_gistic__GENE_HCN1,cnv_gistic__GENE_IMMP2L,cnv_gistic__GENE_LETM2,cnv_gistic__GENE_LRP1B,cnv_gistic__GENE_LSM1,cnv_gistic__GENE_MACROD2,cnv_gistic__GENE_MIR3664,cnv_gistic__GENE_MIR548K,cnv_gistic__GENE_MYEOV,cnv_gistic__GENE_NAALADL2,cnv_gistic__GENE_ORAOV1,cnv_gistic__GENE_PPAPDC1B,cnv_gistic__GENE_PPFIA1,cnv_gistic__GENE_PROS1,cnv_gistic__GENE_PTPRD,cnv_gistic__GENE_RAB11FIP1,cnv_gistic__GENE_SHANK2,cnv_gistic__GENE_SHANK2-AS1,cnv_gistic__GENE_SHANK2-AS3,cnv_gistic__GENE_STAR,cnv_gistic__GENE_STX19,cnv_gistic__GENE_TACC1,cnv_gistic__GENE_WHSC1L1,cnv_gistic__GENE_WWOX,methylation_gene__GENE_ANXA5,methylation_gene__GENE_ATL2,methylation_gene__GENE_B4GALNT2,methylation_gene__GENE_C1ORF96,methylation_gene__GENE_C9ORF41,methylation_gene__GENE_CCDC11,methylation_gene__GENE_CCDC12,methylation_gene__GENE_CERCAM,methylation_gene__GENE_DUSP2,methylation_gene__GENE_EIF4G1,methylation_gene__GENE_FRAT2,methylation_gene__GENE_GSTM1,methylation_gene__GENE_JAZF1,methylation_gene__GENE_LMF2;NCAPH2,methylation_gene__GENE_LPPR2,methylation_gene__GENE_NDE1,methylation_gene__GENE_NELF,methylation_gene__GENE_OSBPL6,methylation_gene__GENE_POLR2L;TSPAN4,methylation_gene__GENE_PRELID1;RAB24,methylation_gene__GENE_RAB6B,methylation_gene__GENE_RGS10,methylation_gene__GENE_RIC8B,methylation_gene__GENE_RIF1,methylation_gene__GENE_SF3A1;CCDC157,methylation_gene__GENE_TNFAIP8L1,methylation_gene__GENE_TSTD2;NCBP1,methylation_gene__GENE_UBE2L6,methylation_gene__GENE_UPF3A,methylation_gene__GENE_YWHAG,rnaseq_gene__GENE_AKR1C6P,rnaseq_gene__GENE_C10ORF40,rnaseq_gene__GENE_C13ORF28,rnaseq_gene__GENE_DEFA6,rnaseq_gene__GENE_GPX5,rnaseq_gene__GENE_GUCA2B,rnaseq_gene__GENE_KRTAP4-11,rnaseq_gene__GENE_KRTAP4-12,rnaseq_gene__GENE_LCE1B,rnaseq_gene__GENE_LCE1D,rnaseq_gene__GENE_LCE2A,rnaseq_gene__GENE_LCE2D,rnaseq_gene__GENE_MRGPRG,rnaseq_gene__GENE_OR10R2,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_PRY2,rnaseq_gene__GENE_SNORA5B,rnaseq_gene__GENE_SPAG11B,rnaseq_gene__GENE_SPO11,target
0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-0.63651156,-0.55770105,0.44281146,0.8044672,0.13520838,0.9995805,0.35926753,-0.14559408,-0.2574684,0.16857748,0.5442457,-0.5117771,-1.049021,0.59450465,-0.016100898,0.974528,1.203984,-0.3663742,-0.13875017,-0.29235187,-0.08318675,0.19664295,0.14405495,0.3265923,0.31239402,0.057316754,-0.40887278,-0.18797256,-0.68710524,-0.49807552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HNSCC
1.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.14897954,-0.025222559,-0.5791202,0.63010955,0.41915715,-0.36135677,-0.17851427,-0.059944063,-0.22390608,-0.21908501,-1.2932698,-0.5117771,-0.21147206,0.84206665,-0.1996607,0.079611756,-0.24906144,1.3215294,0.03652618,-0.058346517,0.03736289,-0.39188197,0.74330056,0.13509174,-0.5259146,-0.15345758,-0.20875336,-0.14913656,-0.23979887,0.0040863496,0.7347784,-0.20915216,-0.07502702,-0.115279995,-0.19830984,-0.44326657,-0.31236228,-0.2867951,0.17572668,0.028279005,-0.7980658,-0.09049719,-0.044065267,-0.08400626,-0.16101314,-0.12551017,-0.3052848,-0.10610775,-0.24302685,-0.17942804,HNSCC
-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,2.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.15633807,-0.6891815,-0.37174064,-0.9089631,0.60672575,0.7780139,0.43957523,-0.13544051,6.7596455,-0.60108584,-0.795177,-0.5117771,-0.4228869,-0.1418932,-0.18113562,-0.5038298,-0.9848075,-0.7914982,-1.0526881,0.08464475,-0.14932752,-0.34612837,-0.7122958,0.007227275,-0.24519011,-0.30778188,-0.017567283,-0.21310632,0.031021496,-0.3891564,-0.41087738,-0.20915216,-0.07502702,-0.115279995,-0.19830984,-0.44326657,-0.31236228,-0.2867951,-0.12200622,-0.50321794,-0.7980658,0.050935697,-0.044065267,-0.08400626,-0.16101314,-0.12551017,-0.3052848,-0.10610775,-0.24302685,-0.17942804,HNSCC
2.0,2.0,-2.0,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,-2.0,0.0,2.0,1.0,-0.5122614,-1.0108261,-0.83809096,-0.74404114,0.17400204,-0.8389822,-1.109084,-0.065009005,-0.25309998,2.4080496,-0.09609746,-0.6779186,0.42113885,0.38838565,-0.10573719,-0.3808795,1.1164205,2.0978835,1.1262581,0.9068747,0.04757014,-0.43419796,-0.37931064,-2.1674368,0.0980012,-0.13288254,-0.07251573,-0.13940106,0.090805076,-0.21196614,-0.41087738,-0.20915216,-0.07502702,-0.115279995,-0.19830984,-0.44326657,-0.31236228,-0.2867951,-0.55922884,-0.1911432,-0.7980658,-0.32730538,-0.044065267,-0.08400626,-0.16101314,-0.12551017,-0.3052848,-0.10610775,-0.24302685,-0.17942804,HNSCC
0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.31938687,-0.46428367,-0.81771535,-1.0509851,0.5025725,-0.97838134,-0.47256592,-0.1462092,-0.27598816,-1.3471383,-0.8844301,1.3033602,0.1690741,-0.12438364,-0.1795224,-0.7295993,-1.3458524,0.35234806,-1.0062349,-0.20395942,-0.23483522,-0.4051712,-0.83332366,-0.96606886,-0.2651623,-0.29146832,-0.31941628,0.07965571,-1.0031648,0.08136807,0.5824291,-0.20915216,-0.07502702,-0.115279995,-0.19830984,-0.44326657,-0.31236228,-0.2867951,0.18512332,-0.50321794,-0.7980658,-0.7714739,-0.044065267,-0.08400626,-0.16101314,-0.12551017,-0.3052848,-0.10610775,-0.24302685,-0.17942804,HNSCC
-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,0.3975807,1.0982825,-0.4749251,-0.2890718,0.5570694,-0.83283156,-0.21383244,0.3018965,-0.21029122,-0.7097101,-0.23736359,-0.5117771,-0.2110912,-0.68704575,-0.08072113,-1.1581315,0.30883574,1.6378928,0.68684214,-0.17934203,0.05721236,-0.22456627,-0.7233812,0.93342185,0.06955985,-0.049706247,0.23638251,2.1203718,-0.5211782,0.84905154,-0.41087738,-0.20915216,-0.07502702,-0.115279995,-0.19830984,-0.44326657,-0.31236228,-0.2867951,-0.73931587,-0.50321794,0.09117282,-0.28578168,-0.044065267,-0.08400626,-0.16101314,-0.12551017,-0.3052848,-0.10610775,-0.24302685,-0.17942804,HNSCC
0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.14429694,0.27449042,-0.51189244,-0.58609194,0.5660804,2.245237,-0.5400944,-0.13268273,-0.21328643,-0.53337246,-0.6940258,1.1973373,0.23304947,-0.35714656,-0.10593907,-0.7416647,-1.2315949,1.0384878,-1.6066219,8.335288,-0.09402675,-0.25314593,-0.2863836,-0.5727986,-0.03651492,0.13502526,-0.26259732,0.19359283,-1.0275371,-0.14119124,0.2814947,-0.20915216,-0.07502702,-0.115279995,-0.19830984,-0.44326657,-0.31236228,-0.2867951,1.1286147,-0.50321794,-0.7980658,-0.7714739,-0.044065267,-0.08400626,-0.16101314,-0.12551017,-0.3052848,-0.10610775,-0.24302685,-0.17942804,HNSCC
1.0,-1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-2.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,-0.10155773,-0.3682075,-0.60028803,-0.7854725,-0.080805175,-0.9558811,-0.97637045,-0.18057595,-0.23660697,0.15318257,-0.33359218,-0.3233073,-0.0376493,-0.55143654,-0.03488525,-0.51921767,0.008145668,-0.15975091,-0.7176111,-0.043937203,-0.17497145,-0.40362954,-0.7649794,-0.13879529,-0.102158085,-0.13337167,-0.04663732,-0.05626401,-0.5955039,-0.22386645,-0.41087738,-0.20915216,-0.07502702,-0.115279995,-0.19830984,1.4486494,-0.31236228,-0.2867951,0.29291096,-0.50321794,0.2718131,0.025608437,-0.044065267,-0.08400626,-0.16101314,-0.12551017,-0.3052848,8.171918,0.7509544,-0.17942804,HNSCC
-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.11495232,0.05554073,-0.4111463,0.40196204,0.42752773,-0.64292014,-0.7710361,-0.006542698,-0.22157335,0.0039022446,-0.13321139,-0.49709654,1.3229216,0.40934983,-0.07712932,-0.35448247,-0.3850855,0.59257656,2.4798276,0.0029968284,-0.09680851,1.5098428,0.24712822,0.69845635,-0.10579562,-0.06021364,-0.18414025,0.19455974,-0.30644333,0.22898903,-0.41087738,-0.20915216,-0.07502702,-0.115279995,-0.19830984,-0.44326657,-0.31236228,-0.2867951,-1.0726595,-0.50321794,-0.7980658,-0.7714739,-0.044065267,-0.08400626,-0.16101314,-0.12551017,1.7534156,-0.10610775,-0.24302685,-0.17942804,HNSCC
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.23192625,0.3881207,1.5136613,-0.4769719,0.52635974,-0.9819398,-0.22641759,0.04368841,-0.20277368,0.208116,0.3553227,1.4231559,0.33485147,0.336005,-0.1744834,0.32940757,-0.65549874,0.58726996,1.5419245,-0.1964718,-0.22822027,0.048970323,-0.47638282,1.5622329,-0.15079169,-0.05939612,-0.2317473,0.055648964,-1.4015296,-0.25270402,-0.41087738,-0.20915216,-0.07502702,-0.115279995,-0.19830984,-0.44326657,-0.31236228,-0.2867951,-0.37439975,-0.50321794,-0.23056483,-0.31258717,-0.044065267,-0.08400626,-0.16101314,-0.12551017,-0.3052848,-0.10610775,1.8094242,-0.17942804,HNSCC
0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.26897234,1.0445018,-0.9204329,-0.777605,0.5245528,-0.06573694,-0.5265305,-0.047251713,-0.041622806,-0.29437512,-0.5576951,-0.63791,-0.12243772,0.330892,-0.118056975,-0.60177493,-0.42096657,0.35904223,-0.20950629,-0.23065372,-0.07653784,-0.46640036,-0.7891213,1.0552332,-0.3544215,0.04393323,0.11518202,0.13278106,0.67587304,-0.2494086,-0.41087738,-0.20915216,-0.07502702,-0.115279995,-0.19830984,-0.44326657,-0.31236228,-0.2867951,-0.18429387,-0.50321794,-0.33358198,0.33393064,-0.044065267,-0.08400626,-0.16101314,-0.12551017,-0.3052848,-0.10610775,1.0733827,-0.17942804,HNSCC
0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21712025,0.5995231,3.2401109,0.07846702,0.11625493,-0.15218663,-0.45296973,0.22213967,-0.19074681,-0.2849644,0.5761479,-0.59832454,-0.023604656,0.43402144,-0.016652042,-0.12846372,0.47141722,0.75690776,-0.049397405,-0.07139647,0.242085,0.07866219,-0.1666523,0.90988576,-0.17735548,0.4374946,0.10182395,0.1895273,0.78373855,0.09277894,-0.41087738,-0.20915216,-0.07502702,-0.115279995,-0.19830984,-0.44326657,-0.31236228,-0.2867951,-0.3230003,-0.50321794,0.105690315,0.102228634,-0.044065267,-0.08400626,-0.16101314,-0.12551017,-0.3052848,-0.10610775,-0.24302685,-0.17942804,HNSCC
0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2575437,-0.90886956,3.3811557,-0.54075277,0.40316877,2.1708384,-0.2311742,-0.08499999,-0.20445961,1.0685879,-0.14558576,-0.66857517,-0.26748848,0.5324057,-0.023919243,-0.74099654,-0.22440092,-1.1551815,-0.84031385,-0.2216093,-0.092612214,-0.51637965,-0.42181388,1.1763442,-0.252767,-0.024300827,-0.087389536,-0.036545753,2.1096873,-0.33332726,-0.41087738,-0.20915216,-0.07502702,-0.115279995,-0.19830984,-0.44326657,-0.31236228,-0.2867951,0.21544175,-0.50321794,0.2488207,0.293338,-0.044065267,-0.08400626,-0.16101314,-0.12551017,-0.3052848,-0.10610775,-0.24302685,-0.17942804,HNSCC
0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.396642,-1.1559074,-0.7723662,0.19206788,0.52868557,1.3991798,-1.1230296,-0.22584225,0.32919747,0.40211895,0.24662109,-0.5117771,-0.28596276,1.4823493,-0.080898896,-0.031308215,0.69354814,-0.8527083,0.47201753,1.1363983,-0.2537147,-0.36168867,1.4412216,-1.5432167,0.16800195,-0.013957474,0.10020183,-0.04339416,1.4018713,-0.17799309,-0.41087738,-0.20915216,-0.07502702,-0.115279995,-0.19830984,-0.44326657,-0.31236228,-0.2867951,-0.27039808,0.12359353,-0.07170079,-0.40025985,-0.044065267,-0.08400626,-0.16101314,-0.12551017,-0.3052848,-0.10610775,-0.24302685,-0.17942804,HNSCC
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.5839449,0.36470982,-1.1677637,-0.7039053,0.5339449,-1.1378974,-0.7783115,-0.20522018,-0.26135734,-0.17166705,0.23521543,-0.6240286,-0.3843701,-0.097344615,-0.080184914,-0.51417494,-0.13655035,0.82410026,0.20950313,-0.059820272,-0.11837379,-0.524748,-0.23242065,-0.043434493,-0.04289298,0.089438036,-0.37038305,5.3004155,-0.35732043,-0.18520245,-0.41087738,-0.20915216,-0.07502702,-0.115279995,-0.19830984,-0.44326657,-0.31236228,-0.2867951,-1.0726595,-0.50321794,-0.7980658,-0.7714739,-0.044065267,-0.08400626,-0.16101314,-0.12551017,-0.3052848,-0.10610775,13.076121,12.021467,HNSCC
0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-0.039328396,0.72841793,-0.049330004,0.3263631,0.32840833,-0.81953144,0.16554089,0.056000955,-0.22272632,1.5020161,1.4091719,1.3514255,-0.5093629,0.44218776,0.08486462,-0.47409603,1.261689,-0.31130263,0.9334802,-0.08973426,0.07131379,-0.3302987,0.70741236,0.6701906,0.2681544,0.32332748,0.39285913,0.0030363891,-0.31591368,-0.21536891,-0.41087738,-0.20915216,-0.07502702,-0.115279995,-0.19830984,0.64865595,-0.31236228,-0.2867951,-0.31813705,-0.50321794,-0.7980658,-0.47334883,-0.044065267,-0.08400626,-0.16101314,-0.12551017,-0.3052848,-0.10610775,-0.24302685,-0.17942804,HNSCC
0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.12969702,1.2932239,-0.24307309,0.15686278,0.45022252,1.1209658,0.41637844,0.13043357,0.18409209,-0.017057724,1.2353964,-0.5117771,0.087606855,0.8271833,0.057573825,0.2835848,0.16317225,2.0513206,-1.3157628,0.12659098,0.11526744,-0.00840968,0.15566616,0.869116,0.53024447,0.285837,0.18650004,0.3221599,0.3618466,-0.17781998,-0.41087738,-0.20915216,-0.07502702,-0.115279995,-0.19830984,-0.44326657,-0.31236228,-0.2867951,1.130691,1.9343138,1.6927265,2.5058594,-0.044065267,-0.08400626,-0.16101314,-0.12551017,-0.3052848,-0.10610775,-0.24302685,-0.17942804,HNSCC
0.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,-0.12614354,-0.28665,-0.51444006,-0.7508252,0.32732496,-0.9538913,-0.08720133,-0.077674195,-0.2554088,-0.09917352,0.31366917,1.6245916,0.34911215,-0.78029746,-0.23428492,-0.8396095,0.32059515,0.25088367,-0.42301014,-0.1953695,-0.13986564,-0.7572929,-0.8619052,-0.098926395,0.46082124,-0.04122174,-0.21940638,-0.101234846,-1.162306,-0.030535316,-0.41087738,2.3982008,-0.07502702,-0.115279995,-0.19830984,-0.44326657,-0.31236228,-0.2867951,-0.024617722,-0.10189858,-0.7980658,-0.7714739,-0.044065267,-0.08400626,-0.16101314,-0.12551017,-0.3052848,-0.10610775,0.8200016,2.3490002,HNSCC
-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,2.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,0.10685768,-0.7937244,-0.9440675,-1.0371579,-1.308935,1.2051196,-0.58641636,-0.14588284,-0.23341642,-0.58747447,-0.7527398,1.0403994,0.21697251,-0.54445976,-0.16503605,-0.8747154,0.11093893,-1.4798921,-0.9851469,-0.2744392,0.022863427,-0.61677986,-1.0345372,0.32927996,-0.34048575,-0.30990735,-0.53658265,-0.25524724,-0.2550561,-0.1801832,-0.41087738,-0.20915216,-0.07502702,-0.115279995,-0.19830984,-0.44326657,-0.31236228,-0.2867951,-0.86252356,-0.50321794,-0.7980658,-0.4486433,-0.044065267,-0.08400626,-0.16101314,-0.12551017,-0.3052848,-0.10610775,-0.24302685,-0.17942804,HNSCC
0.0,1.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.19905111,-0.5257684,-0.78928226,-0.99696326,0.34878832,-0.9293781,1.6414694,-0.20525555,-0.23110585,0.7614134,-0.16792348,-0.7216518,-0.122388,-0.20901804,-0.08615554,-0.6428941,-0.52835,-0.6226042,-1.7989752,-0.2316223,-0.093915395,-0.36847243,-0.68430114,0.47646898,-0.47444665,-0.33355248,-0.1054418,0.022029944,-1.0186667,0.40349984,1.8439375,-0.20915216,-0.07502702,-0.115279995,-0.19830984,-0.44326657,-0.31236228,-0.2867951,-0.7501974,-0.50321794,-0.7980658,-0.7714739,-0.044065267,-0.08400626,-0.16101314,-0.12551017,-0.3052848,-0.10610775,-0.24302685,-0.17942804,HNSCC
0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096386755,-0.22172055,-0.37529466,-0.933188,0.23283708,-0.73511267,1.1194488,-0.1987317,-0.24489045,-0.08406764,-0.28942284,-0.74310994,-0.005999457,-0.42451394,-0.11124714,-0.6094932,-0.402102,-0.35335392,-0.29270786,-0.25101793,0.021474566,0.6313526,-0.6632919,0.22659783,-0.0048359893,-0.10403262,-0.3585836,-0.1752356,0.3240493,-0.2211777,-0.41087738,-0.20915216,-0.07502702,-0.115279995,-0.19830984,-0.44326657,-0.31236228,-0.2867951,0.80572045,-0.50321794,0.91901064,0.5533993,-0.044065267,-0.08400626,-0.16101314,-0.12551017,-0.3052848,-0.10610775,-0.24302685,-0.17942804,HNSCC
-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.68896276,-0.20405933,0.7606023,0.6392638,0.3332562,0.17742753,-0.38175333,-0.062334422,-0.24265511,-0.6370198,-0.40179735,1.2101272,-0.64168864,0.55969334,-0.07394376,0.95448613,-0.11023527,-0.83721465,-0.36103192,-0.26027092,-0.15694259,-0.5373551,0.6470345,-1.3195199,0.090287745,-0.06841765,-0.30244967,-0.01703601,0.65219086,-0.3889731,0.49865726,-0.20915216,-0.07502702,4.560328,-0.19830984,-0.44326657,-0.31236228,-0.2867951,-0.7837996,-0.50321794,-0.7980658,-0.7714739,-0.044065267,-0.08400626,-0.16101314,-0.12551017,-0.3052848,-0.10610775,-0.24302685,-0.17942804,HNSCC
