cnv_gistic__GENE_WHSC1L1,cnv_gistic__GENE_LETM2,cnv_gistic__GENE_FGFR1,cnv_gistic__GENE_DDHD2,cnv_gistic__GENE_PPAPDC1B,cnv_gistic__GENE_PROS1,cnv_gistic__GENE_C8ORF86,cnv_gistic__GENE_STX19,cnv_gistic__GENE_ARL13B,cnv_gistic__GENE_ASH2L,cnv_gistic__GENE_EIF4EBP1,cnv_gistic__GENE_STAR,cnv_gistic__GENE_LSM1,cnv_gistic__GENE_RAB11FIP1,cnv_gistic__GENE_BAG4,cnv_gistic__GENE_ADRB3,cnv_gistic__GENE_TACC1,cnv_gistic__GENE_GPR124,cnv_gistic__GENE_GOT1L1,cnv_gistic__GENE_ERLIN2,cnv_gistic__GENE_PROSC,cnv_gistic__GENE_BRF2,cnv_gistic__GENE_LOC728024,cnv_gistic__GENE_PLEKHA2,cnv_gistic__GENE_HTRA4,cnv_gistic__GENE_ZNF703,cnv_gistic__GENE_TM2D2,cnv_gistic__GENE_ADAM9,cnv_gistic__GENE_LRP1B,cnv_gistic__GENE_ADAM32,cnv_gistic__GENE_PARP8,cnv_gistic__GENE_EMB,cnv_gistic__GENE_ADAM5,cnv_gistic__GENE_KCNU1,cnv_log2__GENE_TFAP4,cnv_log2__GENE_LINC01569,cnv_log2__GENE_MIR374B,cnv_log2__GENE_MIR421,cnv_log2__GENE_MIR374C,cnv_log2__GENE_SEPTIN10,cnv_log2__GENE_GUCY2F,cnv_log2__GENE_ACVR1C,cnv_log2__GENE_C1GALT1C1,cnv_log2__GENE_SOWAHC,cnv_log2__GENE_HEPACAM2,cnv_log2__GENE_CCDC132,cnv_log2__GENE_SAMD9,cnv_log2__GENE_SAMD9L,cnv_log2__GENE_CAND1,cnv_log2__GENE_LINC03020,cnv_log2__GENE_ANKRD13C,cnv_log2__GENE_PITPNM2,cnv_log2__GENE_G6PC2,cnv_log2__GENE_ARHGAP32,cnv_log2__GENE_ZIC3,cnv_log2__GENE_FAM186A,cnv_log2__GENE_LINC03099,cnv_log2__GENE_LINC01851,cnv_log2__GENE_FAP,cnv_log2__GENE_LINC00839,cnv_log2__GENE_IFIH1,cnv_log2__GENE_ZNF37BP,cnv_log2__GENE_MATR3,cnv_log2__GENE_GCG,cnv_log2__GENE_MIR3659,cnv_log2__GENE_PLEKHG6,cnv_log2__GENE_CNTN1,cnv_log2__GENE_SLC38A11,cnv_log2__GENE_CCDC85C,cnv_log2__GENE_PPP1R3F,cnv_log2__GENE_GNL3L,cnv_log2__GENE_BFSP1,cnv_log2__GENE_C10ORF11,cnv_log2__GENE_FOXP3,cnv_log2__GENE_C9ORF135-AS1,cnv_log2__GENE_ZNF492,cnv_log2__GENE_HHIPL1,cnv_log2__GENE_LINC00643,cnv_log2__GENE_DCAF8L1,cnv_log2__GENE_SMPX,cnv_log2__GENE_KLHL34,cnv_log2__GENE_NEDD4,cnv_log2__GENE_MIR5698,cnv_log2__GENE_KRTAP4-3,cnv_log2__GENE_LOC101928437,cnv_log2__GENE_MSGN1,cnv_log2__GENE_CD247,cnv_log2__GENE_CCDC22,cnv_log2__GENE_TNFRSF1A,cnv_log2__GENE_CIITA,cnv_log2__GENE_DPY30,cnv_log2__GENE_MEMO1,cnv_log2__GENE_SAT1,cnv_log2__GENE_C6ORF118,cnv_log2__GENE_ASB17,cnv_log2__GENE_CRISP2,cnv_log2__GENE_ATP11B,cnv_log2__GENE_MSH4,cnv_log2__GENE_FAM9C,cnv_log2__GENE_INO80D,target
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,1.0,1.0,-1.0,-1.0,-0.4757218,-0.4757218,0.54220104,0.54220104,0.54220104,-0.7949055,0.11134509,-0.4554093,0.24171151,-0.7949055,-0.2417684,-0.2417684,-0.2417684,-0.2417684,0.37055042,0.13904504,-0.20201224,-0.69199556,-0.49219674,-0.9757718,0.28812635,1.1739844,0.676203,0.5718354,-0.42571616,0.9717094,-0.42571616,0.9717094,0.12764612,-0.42571616,-0.23759687,0.13437137,0.68021667,-0.45969057,0.3376822,0.59666234,0.42308483,0.8350267,3.2167728,0.59666234,1.381894,0.6882596,0.3376822,-0.5163951,0.53458,0.38551003,0.38551003,1.1205226,0.3376822,1.8876617,0.17478022,0.5957931,0.80627906,0.59666234,0.13437137,-0.6532061,0.61228347,0.61228347,0.38709927,-0.6334086,-0.21286511,-0.07452598,1.3183398,-0.21286511,0.68582624,-0.16221893,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.2050534,0.2050534,0.00018691873,0.00018691873,0.00018691873,-0.45122677,-0.20558946,-0.27068138,-0.20426396,-0.45122677,-0.5328074,-0.5328074,-0.5328074,-0.5328074,-0.33310536,-0.56043774,0.26822528,-0.098497696,-0.2898706,0.44195205,-0.21159367,-0.30658984,0.13332598,-0.56798744,-0.25951675,-0.8417874,-0.25951675,-0.8417874,0.8945044,-0.25951675,0.16120028,-0.5695275,-0.3334634,-0.28033394,-0.11832968,0.06286997,-0.022798423,0.43420264,0.39809597,0.06286997,0.28866914,-0.120076574,-0.11832968,0.11488333,0.09704423,0.0073036435,0.0073036435,0.040564634,-0.11832968,-0.21719676,-0.21629013,-0.57272273,-0.65154326,0.06286997,-0.5695275,0.07972939,-0.7086628,-0.7086628,0.011149388,0.08352046,0.25141883,-0.20549376,-1.187894,0.25141883,0.023907838,-0.0010786687,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2760347,0.2760347,0.07879965,0.07879965,0.07879965,-0.48079056,-0.16170621,-0.30023783,-0.14251351,-0.48079056,-0.50839764,-0.50839764,-0.50839764,-0.50839764,-0.33310536,-0.63288414,0.29643953,-0.098497696,-0.32224277,0.25335574,-0.14240167,-0.30243096,0.21206386,-0.5900663,-0.28610864,0.13339481,-0.28610864,0.13339481,1.4848891,-0.28610864,0.18512811,-0.56755024,-0.330616,-0.30903098,-0.11832968,0.14029023,0.041871663,-0.8251606,0.4142211,0.14029023,0.29436302,-0.19335349,-0.11832968,0.11488333,0.16050361,0.062158,0.062158,-0.020429673,-0.11832968,-0.06644338,-0.16214193,-0.5953574,-0.6315731,0.14029023,-0.56755024,0.15614921,-0.7342501,-0.7342501,0.065676466,0.021178802,0.2792759,-0.24685203,-1.1753178,0.2792759,0.07652897,-0.026861107,1
2.0,2.0,2.0,2.0,2.0,-1.0,2.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.22083442,-0.22083442,0.1905125,0.1905125,0.1905125,-0.7949055,1.2596233,-0.61427534,1.8575149,-0.7949055,-0.41826946,-0.41826946,-0.41826946,-0.41826946,-0.18683983,-0.9301643,-0.5593928,0.16930012,-0.6661972,0.52324355,2.0986505,0.0011699824,-2.5561945,-0.82465446,-0.56864756,-0.25765574,-0.56864756,-0.25765574,0.06668251,-0.56864756,-0.5486586,-1.0064985,0.08510677,-0.61393714,0.947181,-2.6631384,0.49115857,-0.5096733,0.40132096,-2.6631384,1.2452408,-0.69942236,0.947181,-0.39859673,-2.0839543,-1.877954,-1.877954,1.9493278,0.947181,-0.19444156,1.5916581,1.099415,-0.5428168,-2.6631384,-1.0064985,-0.3787895,1.1816016,1.1816016,-1.8628602,0.16664265,-0.565721,-0.15034944,1.7046053,-0.565721,-1.7845973,-0.88412726,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,1.0,0.0,0.0,1.0,1.0,0.20827982,0.20827982,0.13258733,0.13258733,0.13258733,0.53915924,-0.17633395,-1.20171,-0.163097,0.53915924,2.5822482,2.5822482,2.5822482,2.5822482,0.23416768,0.30142495,-0.5060992,0.94012344,-1.3095943,0.52324355,-0.16546568,0.88701916,0.26593715,0.17165548,-1.0971617,1.294326,-1.0971617,1.294326,0.9009217,-1.0971617,-0.49548572,0.090872034,0.54069334,-1.1842911,-0.1005341,0.193262,0.086119615,-0.58725214,0.43034622,0.193262,-0.20669836,-0.70171225,-0.1005341,0.1390471,0.20392318,0.09968993,0.09968993,-0.87793785,-0.1005341,-0.1659975,-0.18019134,0.18836868,-0.38971218,0.193262,0.090872034,0.083203025,0.15171133,0.15171133,0.10298447,-0.81697005,-0.5131022,-0.80289066,-0.6704779,-0.5131022,0.112532884,-0.80678,0
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,0.31152534,0.31152534,0.07879965,0.07879965,0.07879965,0.15113483,-0.025180561,0.33153158,0.049599003,0.15113483,-0.13286352,-0.13286352,-0.13286352,-0.13286352,-0.2599726,-0.8377327,0.71965337,0.0354012,0.36971256,-0.7806722,0.07286235,-0.15270995,0.21206386,-0.11812999,0.28229323,0.24826589,0.28229323,0.24826589,0.30732843,0.28229323,0.54404557,-0.31446302,0.033853255,0.30436853,-0.12055413,0.14029023,0.041871663,0.21698183,0.2658697,0.14029023,-0.2522494,-0.49562085,-0.12055413,0.11186287,0.16050361,0.062158,0.062158,1.4972522,-0.12055413,-0.20581914,0.0063191457,-0.11154093,-0.33202055,0.14029023,-0.31446302,0.19435911,-0.18732083,-0.18732083,0.065676466,0.62381476,0.6971315,0.054144125,-0.6543087,0.6971315,0.07652897,0.5242385,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23409119,0.23409119,-1.1252165,-1.1252165,-1.1252165,0.0033160674,0.5257979,0.1837493,0.7425762,0.0033160674,-0.5252967,-0.5252967,-0.5252967,-0.5252967,-0.32322258,-1.0650645,0.17104286,-0.08040325,-0.22107972,-0.9985335,0.84935033,-0.28579527,-0.94828403,-0.22852443,-0.20300896,0.10162195,-0.20300896,0.10162195,-0.0039070095,-0.20300896,0.18512811,3.9168391,-0.31922632,-0.2193527,-0.104982994,-1.0006399,-1.009868,-0.58725214,0.3722957,-1.0006399,-0.79601485,-0.14984533,-0.104982994,0.13300616,-0.7746873,-0.7462221,-0.7462221,0.051328335,-0.104982994,-0.117642656,0.61398226,-0.6377975,-0.7203294,-1.0006399,3.9168391,0.11099205,-0.7822264,-0.7822264,-0.73788047,0.68615645,0.15546682,0.19430265,-1.0747092,0.15546682,-0.6989403,0.053709023,0
2.0,2.0,2.0,2.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,1.0,1.0,2.0,2.0,0.19214772,0.19214772,1.2042031,1.2042031,1.2042031,1.4815041,0.6281921,1.8684678,0.9689945,1.4815041,1.0838671,1.0838671,1.0838671,1.0838671,-0.33508193,1.9002426,0.24001102,-0.10211659,2.0530658,-1.7464154,1.1030544,-0.3107488,1.5671844,0.8754202,1.6650721,0.08451348,1.6650721,0.08451348,-0.9504476,1.6650721,0.13727246,-0.5715047,-0.3363108,1.7966152,4.290527,1.2486224,0.9676751,-0.5820802,0.34972048,1.2486224,0.22603646,-0.21167274,4.290527,6.101457,-1.4861003,-1.3611683,-1.3611683,-3.9563563,4.290527,0.26919624,0.81252575,0.90702003,1.8536035,1.2486224,-0.5715047,0.06583488,0.96410924,0.96410924,-1.3491577,-0.38404194,0.22356182,-0.27901956,-0.18180725,0.22356182,-1.2888508,1.774687,1
2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,2.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,-1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,-1.0,0.07922292,0.07922292,-2.1182196,-2.1182196,-2.1182196,-0.43644488,8.76122,-0.25590315,-2.0121799,-0.43644488,1.0350477,1.0350477,1.0350477,1.0350477,-0.38054284,-0.3406003,0.54096305,-0.18535104,-0.2736845,1.6418147,-2.237382,-0.40640387,2.9927547,0.12197795,-0.24622081,0.1187304,-0.24622081,0.1187304,0.08593422,-0.24622081,0.7274923,-0.6169813,-0.40180138,-0.26598543,-0.14724751,-0.55241734,1.8288082,0.3281782,0.3948709,-0.55241734,-0.43445358,-0.4727218,-0.14724751,0.07561721,2.4016216,-0.43153125,-0.43153125,0.77967215,-0.14724751,1.2931814,10.847993,0.13461131,-0.4584983,-0.55241734,-0.6169813,-0.055742085,0.09094143,0.09094143,-0.42506728,-0.0757971,0.5207036,-0.3111871,1.1746134,0.5207036,-0.39706117,0.011812551,0
-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0887423,-1.0887423,-1.7168807,-1.7168807,-1.7168807,-2.143752,-1.2295318,0.21330577,-1.6451076,-2.143752,6.3375897,6.3375897,6.3375897,6.3375897,-0.48134747,1.972689,0.619336,-0.29391772,0.24022387,0.31188563,-1.8260738,-0.6185086,3.0176191,1.4798298,0.17592566,0.013635576,0.17592566,0.013635576,-0.79964286,0.17592566,0.45896882,1.6232362,-1.9707277,0.18958034,-0.9791912,2.8988962,2.346169,0.65918124,0.3303703,2.8988962,-1.1262599,0.09517443,-0.9791912,-1.2171443,2.4216616,2.0167055,2.0167055,-1.7282704,-0.9791912,1.1680278,-1.4797481,-0.5642347,-0.41633904,2.8988962,1.6232362,-0.076583855,-0.64789283,-0.64789283,2.0085623,-0.26974893,0.5980842,0.87441605,-0.09197806,0.5980842,1.9515027,0.32120183,0
2.0,2.0,2.0,2.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,1.0,1.0,1.0,1.0,2.0,0.50833714,0.50833714,-0.8562782,-0.8562782,-0.8562782,-0.5731773,-0.5517795,-0.57363516,-0.69140637,-0.5731773,-0.5872598,-0.5872598,-0.5872598,-0.5872598,-0.27183196,-0.58292115,0.29643953,0.053495657,-0.6216854,0.37691882,-0.7574417,-0.17766343,-0.41783926,-0.48795146,-0.53208375,0.17738798,-0.53208375,0.17738798,-1.91624,-0.53208375,0.39250264,-0.5082329,-0.24519348,-0.57447875,0.07074841,-0.6298376,-0.6014255,-0.41657868,0.40132096,-0.6298376,-2.1369233,-2.0092478,0.07074841,0.35048008,-4.1480546,-0.4430795,-0.4430795,-2.9983869,0.07074841,0.021733118,-0.64345926,-1.4809396,-0.5783194,-0.6298376,-0.5082329,0.40625042,-1.7353548,-1.7353548,-0.43654662,-2.9850743,0.2792759,-0.19170769,0.6446211,0.2792759,-0.34444004,-2.7759137,0
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,2.0,-1.0,-1.0,-2.0,-1.0,1.0,1.0,-1.0,2.0,-0.53702384,-0.53702384,-0.37632674,-0.37632674,-0.37632674,-0.38840377,-0.42256773,-0.18201199,-0.6673923,-0.38840377,-0.46896657,-0.46896657,-0.46896657,-0.46896657,-0.2441601,-1.2074592,0.49393928,0.020925654,-0.06326534,-1.6358589,-0.7305337,3.7234004,-0.0904554,-0.45207322,-0.17974105,-0.23077102,-0.17974105,-0.23077102,0.028179178,-0.17974105,0.36325753,0.0018960179,0.48943982,-0.19424279,0.09076846,-0.15716656,-0.3325341,-0.37778926,-0.38236147,-0.15716656,-1.3312395,-0.34677708,0.09076846,-1.6007441,-0.08331402,-0.14859822,-0.14859822,0.051328335,0.09076846,-0.1603087,-0.48402292,-0.41710922,0.06516392,-0.15716656,0.0018960179,-0.719205,-0.53274983,-0.53274983,-0.14382231,2.1754293,0.47427514,-1.5886974,0.22242406,0.47427514,-0.12564693,-1.9605441,1
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,-0.23374009,-0.23374009,0.008461937,0.008461937,0.008461937,-0.6581731,-0.2031515,-0.47757667,-0.20083338,-0.6581731,-0.29809853,-0.29809853,-0.29809853,-0.29809853,-0.33903506,-0.24816866,0.71965337,-0.10935437,-0.51647586,0.78337634,-0.20774968,-0.31906658,0.21206386,-0.7225396,-0.44566002,0.12117447,-0.44566002,0.12117447,0.08914279,-0.44566002,0.42440644,-0.57545924,-0.34200564,-0.4812133,-0.25402102,0.07101947,-0.015991049,-0.39330503,0.39809597,0.07101947,-0.42591268,0.02876721,-0.25402102,-0.06936539,0.16050361,0.062158,0.062158,0.5428707,-0.25402102,-0.22288558,-0.2132819,-0.3237411,-0.33202055,0.07101947,-0.57545924,-0.39268398,-0.4272021,-0.4272021,0.065676466,0.45410696,0.6971315,0.040358048,-0.7225788,0.6971315,0.07652897,-0.18155575,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.61158264,0.61158264,0.049837064,0.049837064,0.049837064,-0.09646163,-0.17877191,-0.3224052,-0.16652757,-0.09646163,-0.14037421,-0.14037421,-0.14037421,-0.14037421,-0.17695704,-0.8302382,-0.9199083,0.18739456,-0.3465219,0.35090554,-0.16930968,0.021964544,0.6679148,-0.3030407,-0.30605257,-0.157449,-0.30605257,-0.157449,0.42283848,-0.30605257,0.5520215,-0.24921395,-0.108517535,-0.33055377,-0.34744787,0.58851284,0.2665151,-0.21745965,0.030442456,0.58851284,-0.03303505,0.11807348,-0.34744787,-0.090508685,0.52790004,0.3797359,0.3797359,-0.47609302,-0.34744787,0.0871544,-0.18319957,-0.30110642,1.0792047,0.58851284,-0.24921395,0.51740646,-0.40161473,-0.40161473,0.38135955,-0.19009015,-0.92167205,-0.21698217,0.8602111,-0.92167205,0.3811776,-0.04619794,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.26312903,0.26312903,0.29808784,0.29808784,0.29808784,-0.46970412,-0.034932394,-0.25590315,0.035876676,-0.46970412,0.3384318,0.3384318,0.3384318,0.3384318,-0.38449597,0.029126288,1.1773511,-0.2685855,-0.2736845,-3.3722456,0.057486348,-0.41472167,0.43170112,-0.56798744,-0.24622081,0.39979798,-0.24622081,0.39979798,-0.26059595,-0.24622081,0.9322081,-0.62093586,-0.40749624,-0.26598543,-0.11388078,0.356252,0.22226718,0.2428415,0.76574945,0.356252,-0.741923,-0.09030782,-0.11388078,0.12092428,0.33752188,0.2151728,0.2151728,-1.2223763,-0.11388078,1.4979784,-0.0057137907,-0.57272273,2.6524103,0.356252,-0.62093586,0.1422547,-0.7086628,-0.7086628,0.21777833,0.0073250993,1.1490345,-0.26753116,1.1027498,1.1490345,0.22331421,0.011812551,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.5535071,0.5535071,3.368122,3.368122,3.368122,0.75349647,-0.09588134,1.0039412,-0.049887836,0.75349647,-0.54595107,-0.54595107,-0.54595107,-0.54595107,0.5464644,0.2814397,0.23374118,-0.16363771,-0.29391712,0.1915742,-0.038613662,1.5441281,0.3612514,-0.656303,-0.26284075,0.07473723,-0.26284075,0.07473723,0.8399581,-0.26284075,0.13195516,0.31034613,0.9336368,-0.28392106,0.411089,0.28698125,0.16440445,-0.56139255,0.3303703,0.28698125,0.8523631,-0.09717753,0.411089,0.83375543,0.28074244,0.16609257,0.16609257,0.0010977271,0.411089,-0.25701845,-0.08091963,-0.6349681,-0.6759513,0.28698125,0.31034613,0.4548812,-0.779028,-0.779028,0.16899092,0.12508157,0.21737137,0.9364534,-0.8429499,0.21737137,0.17623214,-0.004301473,0
2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.4113843,-1.4113843,-0.40528932,-0.40528932,-0.40528932,-0.43274942,1.1791707,-0.2522086,1.7443057,-0.43274942,-0.47459957,-0.47459957,-0.47459957,-0.47459957,-0.28369132,-0.31312066,0.41556635,-0.051452138,-0.269638,1.332907,1.9717985,-0.21093477,-2.9084432,-0.55142826,-0.24289683,-0.5216148,-0.24289683,-0.5216148,-0.8991099,-0.24289683,0.2861567,-0.5240509,-0.26797283,-0.2623983,-0.492037,0.030271968,-0.3325341,-0.52777505,-0.4500871,0.030271968,-1.2743007,-0.6421748,-0.492037,-0.3925558,-2.354492,-2.1118069,-2.1118069,0.15537746,-0.492037,-1.6308653,1.4923866,-0.55008805,-0.5472546,0.030271968,-0.5240509,0.07625577,-0.6830755,-0.6830755,-2.0953178,0.06620333,0.3968945,-0.18021928,-0.7270703,0.3968945,-2.0089295,0.015035356,0
0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,-1.6727247,-1.6727247,-0.467352,-0.467352,-0.467352,-0.45492223,1.9812589,0.1283309,-0.3380566,-0.45492223,-1.4209455,-1.4209455,-1.4209455,-1.4209455,0.89433914,-0.5304599,0.6977089,1.8267514,0.14715382,0.47446862,-0.46145368,2.2636209,-0.1277523,-0.54314864,0.09947391,-1.1081905,0.09947391,-1.1081905,0.9265906,0.09947391,0.1399311,-0.58336824,1.4262397,0.10707628,-1.2861651,-0.19383933,-0.23723082,-0.42692253,-1.275695,-0.19383933,0.4651794,0.990527,-1.2861651,-1.4104545,-0.113373734,-0.17458187,-0.17458187,-1.7390339,-1.2861651,-0.28830686,1.5946664,-0.60667473,-0.47403064,-0.19383933,-0.58336824,-1.8967648,-0.67987704,-0.67987704,-0.16965094,0.43332642,0.6754649,0.30688897,-1.0765057,0.6754649,-0.1644204,0.34698427,0
1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.49830675,-0.49830675,-0.05360075,-0.05360075,-0.05360075,-0.39949018,-0.23972087,-0.21895756,-0.2522921,-0.39949018,0.5092998,0.5092998,0.5092998,0.5092998,-0.28764445,0.099074595,-0.44967073,-0.044214357,-0.23321928,0.28262067,-0.2923177,-0.21093477,0.07945267,-0.5293494,-0.21298093,-0.2381032,-0.21298093,-0.2381032,-0.72584474,-0.21298093,-0.44763005,-0.5240509,-0.26797283,-0.23011409,-1.2639207,0.009898211,-0.06704639,-0.8975675,0.4658216,0.009898211,0.27443445,-0.026190491,-1.2639207,-1.3742088,0.05362464,-0.030228293,-0.030228293,-0.102951385,-1.2639207,-0.10910944,-0.2584054,-0.5104773,0.47344288,0.009898211,-0.5240509,-0.67752147,-0.6382976,-0.6382976,-0.02615862,1.5693299,-0.45738804,-0.21698217,-0.36505875,-0.45738804,-0.012096097,-1.5963672,0
2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,-1.0,0.3599217,0.3599217,1.1007652,1.1007652,1.1007652,-1.2937939,0.50141835,7.4694176,0.7906044,-1.2937939,-0.6379569,-0.6379569,-0.6379569,-0.6379569,1.1315265,6.719179,1.3215573,3.2019293,-0.5367085,-1.502541,1.0453943,2.7751672,1.4884466,-0.10985039,6.7042375,0.475564,6.7042375,0.475564,-0.43386096,6.7042375,1.8521001,0.36966345,1.7764719,7.2347064,0.9138143,1.3627155,1.0153267,0.9281213,4.716412,1.3627155,-0.8785761,-1.3222764,0.9138143,1.5163817,-2.4914308,0.9311665,0.9311665,-1.8538467,0.9138143,2.46792,0.65609765,4.8171625,1.9645487,1.3627155,0.36966345,0.86824286,-1.393124,-1.393124,0.9295002,0.05581305,6.0363975,-0.24225666,-0.5788522,6.0363975,0.9101584,-0.12354526,0
1.0,1.0,2.0,1.0,1.0,-1.0,2.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-2.3051035,-2.3051035,-0.6990527,-0.6990527,-0.6990527,-0.46970412,-0.6200423,-0.28915417,-0.7874626,-0.46970412,-0.6492229,-0.6492229,-0.6492229,-0.6492229,-0.21648826,1.3756307,0.34346327,0.11501676,-0.3101032,-2.686145,-0.8650737,-0.061213784,-0.6789176,-0.6480234,-0.2761367,-2.0711527,-0.2761367,-2.0711527,-2.0092895,-0.2761367,0.30476728,-0.45287007,-0.16546586,-0.2982696,-1.8912151,-0.73578113,-0.68992144,-0.54070485,-2.4947567,-0.73578113,1.1740674,-0.19564341,-1.8912151,-2.292432,-0.4874501,-0.4979339,-0.4979339,0.13026214,-1.8912151,-0.1659975,-0.7276898,-0.60667473,-0.5583492,-0.73578113,-0.45287007,-2.622753,-0.7470438,-0.7470438,-0.49107373,1.7286475,0.3257043,0.8468439,-0.402787,0.3257043,-0.46076044,-0.017192693,1
