cancer,time_days,survival,ci_low,ci_high
HNSCC,564.380116365625,0.7402486064851358,0.7042293099908158,0.7762679029794558
HNSCC,572.385508199375,0.7382746102011754,0.7021441655635495,0.7744050548388012
HNSCC,577.3888780193749,0.7342946931650505,0.6979404165075522,0.7706489698225487
HNSCC,580.39089972875,0.7322938901863991,0.6958277727732505,0.7687600075995478
HNSCC,584.393595645625,0.7302876055557515,0.6937099893604329,0.76686522175107
HNSCC,585.0,0.7282813209251038,0.6915934274544474,0.7649692143957602
HNSCC,598.0,0.7262639211441478,0.6894651927901165,0.7630626494981791
HNSCC,601.40505321625,0.7242352509733541,0.687325118717236,0.7611453832294721
HNSCC,602.405727119375,0.7222065808025604,0.6851862873859427,0.7592268742191781
HNSCC,606.40842303625,0.7201721960679053,0.6830420683342059,0.7573023238016047
HNSCC,617.0,0.7181086654201463,0.680865297914832,0.7553520329254606
HNSCC,624.4205542056251,0.7160150541506998,0.6786548909954648,0.7533752173059347
HNSCC,625.421228413125,0.7139153032587623,0.6764387084549357,0.7513918980625889
HNSCC,631.42527213625,0.7118093584113913,0.6742166925783846,0.749402024244398
HNSCC,632.0,0.7097034135640202,0.6719960427025633,0.7474107844254771
HNSCC,636.0,0.7075848959115902,0.6697621522477802,0.7454076395754002
HNSCC,641.43201177625,0.7054536161046276,0.6675148176041641,0.7433924146050912
HNSCC,654.440773125625,0.7032490735543007,0.6651835721531228,0.7413145749554785
HNSCC,655.0,0.7010445310039737,0.6628539066865982,0.7392351553213492
HNSCC,663.4468388624999,0.6988330340607435,0.6605176954409173,0.7371483726805697
HNSCC,666.4488608762499,0.6966215371175133,0.6581830531147078,0.7350600211203188
HNSCC,675.4549266131249,0.6943815964836949,0.6558168039208859,0.7329463890465039
HNSCC,680.458296433125,0.6921344068510616,0.6534437180842713,0.730825095617852
HNSCC,695.468405893125,0.6898425710667866,0.6510201118635404,0.7286650302700328
HNSCC,712.0,0.6874719780390657,0.6485058775977145,0.7264380784804169
HNSCC,727.489972619375,0.6850597956599812,0.6459446459806056,0.7241749453393568
HNSCC,739.49806037,0.6826043842060028,0.6433344841544532,0.7218742842575524
HNSCC,753.0,0.6801131273293385,0.6406841463187284,0.7195421083399486
HNSCC,763.514235566875,0.6775753917796021,0.6379810444050658,0.7171697391541385
HNSCC,773.5209752068749,0.6750281158706563,0.6352690899497087,0.7147871417916039
HNSCC,789.5317585700001,0.6724516726803103,0.6325249950685602,0.7123783502920603
HNSCC,804.54186803,0.669845270848216,0.6297478648322498,0.7099426768641822
HNSCC,806.5432158362499,0.6672388690161217,0.6269733757628794,0.7075043622693641
HNSCC,823.554673406875,0.6646222460003722,0.6241893643088159,0.7050551276919286
HNSCC,836.563435060625,0.6619848561352913,0.6213833243809859,0.7025863878895968
HNSCC,839.56545677,0.6593369167107502,0.6185674325747756,0.7001064008467248
HNSCC,852.0,0.6566675364811521,0.6157287747152829,0.6976062982470213
HNSCC,853.574892326875,0.6539872608220453,0.6128799185353212,0.6950946031087694
HNSCC,862.58095806375,0.6512959552219546,0.6100207209830663,0.692571189460843
HNSCC,882.59443734375,0.6485822220751964,0.607137674830106,0.690026769320287
HNSCC,915.6166782775,0.6457250316695788,0.60408642896869,0.6873636343704677
HNSCC,927.62476572375,0.6428551426399363,0.6010233847448798,0.6846869005349927
HNSCC,941.634201280625,0.6399593987541708,0.5979328043608056,0.681985993147536
HNSCC,948.0,0.6370504923961974,0.5948299606760904,0.6792710241163044
HNSCC,952.0,0.6341282424310772,0.59171466022356,0.6765418246385945
HNSCC,958.0,0.6311924635309334,0.5885867056226134,0.6737982214392534
HNSCC,960.0,0.6282566846307895,0.5854622948321783,0.6710510744294008
HNSCC,978.0,0.625279164798416,0.5822915056198373,0.6682668239769948
HNSCC,980.6604859375,0.6223016449660427,0.5791243670506968,0.6654789228813885
HNSCC,985.6638557575,0.6193241251336693,0.5759608312342015,0.6626874190331371
HNSCC,988.66587777125,0.6163322211475163,0.5727837058938665,0.6598807364011661
HNSCC,993.66924759125,0.6133403171613633,0.5696101602934583,0.6570704740292682
HNSCC,998.0,0.6103039789575941,0.566387224970869,0.6542207329443193
HNSCC,998.67261741125,0.607267640753825,0.5631679921137008,0.6513672893939492
HNSCC,1037.6989020681249,0.6040882290221297,0.5597813644373489,0.6483950936069104
HNSCC,1039.0,0.6008919950061395,0.5563788792026557,0.6454051108096234
HNSCC,1079.727208434375,0.5975537061449944,0.5528095836775524,0.6422978286124363
HNSCC,1081.7285565450002,0.5942154172838491,0.5492454035064818,0.6391854310612164
HNSCC,1090.7346219775,0.5908582680336578,0.5456634921239175,0.6360530439433981
HNSCC,1093.73664399125,0.5875011187834666,0.5420866577146143,0.6329155798523188
HNSCC,1115.0,0.5841051585592847,0.5384680475240294,0.6297422695945399
HNSCC,1133.76360255125,0.5806283421392889,0.5347569249447035,0.6264997593338744
HNSCC,1152.0,0.5770219549210325,0.530894059354205,0.62314985048786
HNSCC,1202.810106128125,0.5730966354998009,0.5266453598675029,0.619547911132099
HNSCC,1235.0,0.5691167977532746,0.5223377246088499,0.6158958708976994
HNSCC,1289.86874117875,0.5649321154168535,0.5177834445446564,0.6120807862890506
HNSCC,1333.0,0.5606523266636956,0.5131204960352229,0.6081841572921682
HNSCC,1388.0,0.5561309369325368,0.5081634239844949,0.6040984498805787
HNSCC,1394.93950739875,0.5515348134868133,0.5031252176073142,0.5999444093663124
HNSCC,1398.942203315625,0.5469000671549914,0.498052389998417,0.5957477443115659
HNSCC,1430.96377034625,0.5419730395229644,0.4926200912118078,0.5913259878341209
HNSCC,1459.983315363125,0.5368600863199176,0.4869656556390523,0.5867545170007827
HNSCC,1466.988032989375,0.5316478524721514,0.4812028041481118,0.582092900796191
HNSCC,1505.0136437431252,0.5261669467765623,0.4751109142847194,0.5772229792684052
HNSCC,1537.0,0.5202549586105335,0.4684743538419672,0.5720355633790998
HNSCC,1592.07227879375,0.5138320578869466,0.4611826519145198,0.5664814638593735
HNSCC,1642.10597699375,0.5072444674012165,0.4537102376591053,0.5607786971433278
HNSCC,1672.1261959137498,0.5002959130532546,0.4457901865979646,0.5548016395085446
HNSCC,1719.157872404375,0.4927156719463871,0.4370476940000654,0.5483836498927088
HNSCC,1733.167307656875,0.4846383658489053,0.4276762665979023,0.5416004650999084
HNSCC,1749.1780913243751,0.4762825319549587,0.4179956928905302,0.5345693710193872
HNSCC,1763.187526576875,0.467926698061012,0.408406024775416,0.527447371346608
HNSCC,1839.238748084375,0.4592613888376599,0.3984680615393445,0.5200547161359754
HNSCC,1973.32905932125,0.4498887074328097,0.3876223103742505,0.5121551044913689
HNSCC,2003.3492782412504,0.4401085181407921,0.3763132545730296,0.5039037817085548
HNSCC,2065.391064191875,0.4298734363235644,0.3644837028277781,0.4952631698193507
HNSCC,2084.40386956875,0.4196383545063367,0.3527991206978348,0.4864775883148385
HNSCC,2121.4288064193747,0.409403272689109,0.3412502577737498,0.4775562876044681
HNSCC,2167.4598087025,0.3983383193731871,0.3286620557991432,0.4680145829472311
HNSCC,2320.5629253162497,0.3854886961676004,0.313652368489181,0.4573250238460198
HNSCC,2571.73209052375,0.3700691483208964,0.2950176274214778,0.445120669220315
HNSCC,2704.8217278575003,0.3539791853504226,0.2758454853466681,0.4321128853541772
HNSCC,2718.831163414375,0.3378892223799489,0.2571932906530551,0.4185851541068426
HNSCC,2742.8473386112496,0.3209947612609514,0.2378167237852126,0.4041727987366902
HNSCC,2901.9544992525,0.3021127164808955,0.2159868871733189,0.388238545788472
HNSCC,3061.06165989375,0.2832306717008395,0.1948933918876814,0.3715679515139976
HNSCC,3316.23352193125,0.2614436969546211,0.1701620094301811,0.3527253844790611
HNSCC,4683.154158825,0.2240945973896752,0.1205811559860215,0.3276080387933289
HNSCC,4763.20807411875,0.1867454978247293,0.0776276187665368,0.2958633768829219
HNSCC,4859.272774906251,0.1493963982597835,0.040275440538081,0.258517355981486
HNSCC,5155.472268493751,0.1120472986948376,0.0085241215649921,0.2155704758246831
HNSCC,6421.324833562499,0.0,0.0,0.0
LSCC,0.0,1.0,1.0,1.0
LSCC,1.000673964,0.9982578397212544,0.9948461812915098,1.0
LSCC,2.001347928,0.9965156794425089,0.9916950777935164,1.0
LSCC,3.002021892,0.9947735191637632,0.988874675120134,1.0
LSCC,5.00336982,0.9912830857631884,0.98367573132238,0.998890440203997
LSCC,6.004043784,0.9895378690629012,0.9812103051537968,0.9978654329720054
LSCC,9.006065675999999,0.9877895689408818,0.9787993075651448,0.9967798303166188
LSCC,12.0080875984375,0.9842929686968432,0.9741118792539486,0.994474058139738
LSCC,17.011457418437498,0.9825290028031214,0.9717951591046602,0.9932628465015826
LSCC,23.0155012024375,0.9807650369093994,0.9695074154546022,0.9920226583641968
LSCC,24.016175166437502,0.9790010710156776,0.9672447746995,0.9907573673318548
LSCC,33.0,0.9772178268061772,0.964974406331639,0.9894612472807152
LSCC,34.0229148064375,0.9754345825966768,0.9627244055460242,0.9881447596473294
LSCC,47.03167636887501,0.9736315611870712,0.9604627552207164,0.9868003671534258
LSCC,52.035046188875,0.9718285397774652,0.9582182041523,0.9854388754026306
LSCC,53.035720152875,0.9700255183678596,0.9559891386205964,0.9840618981151226
LSCC,59.039763936875005,0.9682191393764854,0.9537692716666992,0.9826690070862716
LSCC,61.041111864875,0.9664093839757816,0.9515575357039256,0.9812612322476378
LSCC,80.0539172113125,0.9645721037781092,0.9493181684538816,0.9798260391023365
LSCC,84.0566130673125,0.9627277976523384,0.9470805717773244,0.9783750235273524
LSCC,85.0572870313125,0.9608834915265676,0.944854126474868,0.9769128565782668
LSCC,88.05930895375,0.9590391854007968,0.9426380530616406,0.9754403177399528
LSCC,89.05998291774999,0.957194879275026,0.9404316614538164,0.9739580970962354
LSCC,92.0,0.9553470127127188,0.9382293668099622,0.9724646586154756
LSCC,92.06200480975,0.953499146150412,0.9360356534206588,0.9709626388801648
LSCC,94.06335273775,0.9516476914976928,0.9338450693536224,0.969450313641763
LSCC,113.0761580841875,0.9497669648346536,0.931621902501148,0.9679120271681594
LSCC,116.0781799761875,0.9478862381716148,0.9294064658199992,0.9663660105232303
LSCC,123.08289772418748,0.94408709493245,0.9249459687906524,0.9632282210742475
LSCC,131.0882894361875,0.9421836935313764,0.9227209942390672,0.9616463928236856
LSCC,136.09165925618748,0.9402764390910296,0.9204973941877698,0.9600554839942892
LSCC,138.093007214625,0.9383691846506826,0.9182801055470624,0.9584582637543028
LSCC,143.09637703462502,0.9364619302103356,0.9160688404595924,0.9568550199610788
LSCC,146.09839892662498,0.9345546757699889,0.9138633334177813,0.9552460181221962
LSCC,151.101768746625,0.932643521013813,0.9116581645274598,0.953628877500166
LSCC,153.103116674625,0.9307323662576372,0.9094583229713776,0.9520064095438968
LSCC,161.108508386625,0.9288093655009064,0.9072479813110288,0.9503707496907842
LSCC,166.1118782370625,0.9249633639874452,0.9028422086381444,0.947084519336746
LSCC,180.1213137330625,0.9230323339999976,0.9006359191557651,0.94542874884423
LSCC,188.1267054755,0.92110130401255,0.8984341970994024,0.9437684109256972
LSCC,195.1314232235,0.919170274025102,0.8962368807349844,0.9421036673152198
LSCC,198.1334451155,0.9153082140502068,0.8918548672970525,0.9387615608033608
LSCC,211.1422066475,0.9133690017323036,0.8896593605945701,0.9370786428700374
LSCC,212.1428806419375,0.9114256634307456,0.8874624689114414,0.93538885795005
LSCC,215.1449025339375,0.9094823251291876,0.88526940185472,0.9336952484036553
LSCC,223.1502942459375,0.9075389868276296,0.8830800422744434,0.9319979313808155
LSCC,236.1590557779375,0.9055914782722052,0.8808889625391345,0.930293994005276
LSCC,261.0,0.9036228011455266,0.8786744436046395,0.9285711586864136
LSCC,261.175904908375,0.901654124018848,0.8764634940559671,0.9268447539817288
LSCC,266.1792747588125,0.8996854468921692,0.874256011873688,0.9251148819106504
LSCC,276.1860143988125,0.8977167697654905,0.8720519002687432,0.9233816392622378
LSCC,284.19140611081247,0.8957480926388118,0.8698510673134101,0.9216451179642136
LSCC,291.19612388925003,0.8937750792189025,0.8676479608392997,0.9199021975985052
LSCC,294.19814578125,0.8918020657989932,0.8654479894996168,0.9181561420983696
LSCC,299.20151560125,0.88982467762649,0.8632455813277825,0.9164037739251976
LSCC,302.20353749325,0.8878472894539866,0.8610461775325987,0.9146484013753744
LSCC,306.20623322750004,0.8858699012814834,0.8588497040561903,0.9128900985067764
LSCC,307.206907435,0.88389251310898,0.8566560901854593,0.9111289360325008
LSCC,311.2096030475,0.8819151249364766,0.8544652683439875,0.9093649815289656
LSCC,315.212298964375,0.8799332931950463,0.8522716497170071,0.9075949366730856
LSCC,322.217016895,0.877951461453616,0.850080720352349,0.905822202554883
LSCC,329.22173452125,0.8759606418131316,0.8478812805425001,0.9040400030837632
LSCC,340.229148064375,0.8719699327388121,0.843478992615472,0.9004608728621522
LSCC,345.0,0.8699745782016524,0.8412816698422899,0.8986674865610148
LSCC,345.232517884375,0.8659838691273328,0.8368944013700542,0.8950733368846114
LSCC,351.236561911875,0.8639839063810804,0.8346986975450658,0.893269115217095
LSCC,355.0,0.8619793033500338,0.8324996531082558,0.8914589535918118
LSCC,357.240605635,0.8599747003189872,0.8303029342878345,0.8896464663501398
LSCC,358.241279538125,0.855965494256894,0.8259162956131493,0.8860146929006388
LSCC,360.24262734437497,0.8539467077138353,0.8237089886361453,0.8841844267915253
LSCC,365.24599746875,0.8519279211707765,0.8215038983414638,0.8823519440000893
LSCC,366.246671371875,0.8499091346277179,0.8193009842519932,0.8805172850034426
LSCC,371.25004119187497,0.847870983225733,0.8170766509339425,0.8786653155175234
LSCC,372.250715095,0.845832831823748,0.8148544979400365,0.8768111657074595
LSCC,383.258128638125,0.8417268472032444,0.8103805794265861,0.8730731149799027
LSCC,387.260824555,0.8396738548929926,0.8081468310616913,0.871200878724294
LSCC,397.267564195,0.8376107741684399,0.805902955313531,0.8693185930233488
LSCC,399.26891200125,0.835547693443887,0.803661176337383,0.867434210550391
LSCC,402.270934015,0.8334795060838774,0.8014152866270798,0.865543725540675
LSCC,403.27160791812497,0.8314061739791911,0.7991652316062097,0.8636471163521726
LSCC,408.274977738125,0.8293119518784879,0.796891985594761,0.8617319181622148
LSCC,412.277673655,0.8272177297777847,0.7946208223356758,0.8598146372198937
LSCC,418.281717378125,0.8251235076770814,0.7923517080934122,0.8578953072607507
LSCC,428.288457018125,0.823018600769742,0.790071740647811,0.8559654608916729
LSCC,429.289131225625,0.82090287171892,0.787780767388626,0.8540249760492139
LSCC,442.0,0.818770656467702,0.7854719781942987,0.8520693347411052
LSCC,442.297892575,0.816638441216484,0.7831652545051785,0.8501116279277895
LSCC,445.29991458875,0.8144950332342885,0.7808471054380383,0.8481429610305388
LSCC,448.301936298125,0.812351625252093,0.7785310005873126,0.8461722499168735
LSCC,454.305980325625,0.8102025468784102,0.7762101027201376,0.8441949910366828
LSCC,455.30665422875,0.8080534685047274,0.7738912086027918,0.8422157284066629
LSCC,456.307328131875,0.8058986592553814,0.7715674235836465,0.8402298949271163
LSCC,473.0,0.8037264256724828,0.7692247359414961,0.8382281154034694
LSCC,485.0,0.8015423864722858,0.7668699083056656,0.836214864638906
LSCC,489.0,0.7993583472720889,0.7645170947097838,0.834199599834394
LSCC,490.3302429687501,0.7971743080718919,0.7621662660246709,0.832182350119113
LSCC,501.33765651187497,0.7949660689913604,0.7597884686171831,0.8301436693655376
LSCC,506.341026331875,0.792751678827039,0.7574053335073868,0.8280980241466912
LSCC,515.34709206875,0.7905248482685361,0.755009341751391,0.8260403547856812
LSCC,516.347765971875,0.7882980177100332,0.7526153752278181,0.8239806601922482
LSCC,519.349787985625,0.7860648788496648,0.7502158796296808,0.8219138780696488
LSCC,532.3585496393749,0.783825377770321,0.7478107902420064,0.8198399652986357
LSCC,533.0,0.7815858766909772,0.7454076876313314,0.8177640657506231
LSCC,539.363267265625,0.7793399402637043,0.7429988861841648,0.8156809943432439
LSCC,540.0,0.7770940038364313,0.7405920407693467,0.813595966903516
LSCC,543.3659631825,0.7748480674091583,0.7381871256311316,0.811509009187185
LSCC,544.3666370856249,0.7726021309818855,0.7357841157649408,0.8094201461988301
LSCC,550.37068080875,0.7703496466349995,0.7333752252586369,0.8073240680113621
LSCC,552.372028919375,0.7680971622881135,0.7309682137249777,0.8052261108512494
LSCC,559.376746545625,0.7658313889480306,0.7285473268948386,0.8031154510012226
LSCC,562.378768559375,0.7635588922449207,0.7261203593670602,0.8009974251227812
LSCC,573.3861821025,0.7612727877771216,0.7236791663302367,0.7988664092240065
LSCC,587.3956176593749,0.7589447364383536,0.7211901765301818,0.7966992963465254
LSCC,604.407074925625,0.7565950623317332,0.718677545313628,0.7945125793498384
LSCC,623.4198803025,0.754215832575973,0.71613187494905,0.7922997902028961
LSCC,632.4259460393749,0.751829073612125,0.7135793996395455,0.7900787475847045
LSCC,645.434707693125,0.7493801189749519,0.7109550441417949,0.787805193808109
LSCC,663.0,0.7468987278525183,0.708294322972456,0.7855031327325807
LSCC,667.4495347793751,0.7444090654263433,0.7056261597230906,0.783191971129596
LSCC,669.45088289,0.7419194030001682,0.7029604265561228,0.7808783794442137
LSCC,678.4569483225,0.7394213578722215,0.7002871028681081,0.7785556128763349
LSCC,684.46099235,0.736906319240003,0.6975959336796662,0.7762167048003399
LSCC,687.4630140593749,0.7343912806077846,0.6949071946594386,0.7738753665561305
LSCC,692.466383879375,0.7318675992311255,0.692210573728732,0.7715246247335191
LSCC,708.4771672425,0.7293086216114363,0.6894743476198517,0.7691428956030208
LSCC,716.48255907625,0.7267406335071707,0.6867298962579599,0.7667513707563814
LSCC,734.4946905500001,0.724154367907501,0.6839661919237319,0.7643425438912701
LSCC,740.498734273125,0.721540092211084,0.681171668499221,0.761908515922947
LSCC,766.0,0.718857787035578,0.6782985372622943,0.7594170368088617
LSCC,770.518953193125,0.7161654357732725,0.675416253587795,0.75691461795875
LSCC,795.0,0.713452687910495,0.6725124459337163,0.7543929298872737
LSCC,796.0,0.7107399400477175,0.6696115501218369,0.751868329973598
LSCC,803.541194126875,0.7080271921849399,0.6667135263693835,0.7493408580004963
LSCC,822.55399950375,0.7052506149606853,0.663742078103705,0.7467591518176656
LSCC,826.556695420625,0.6996755112851067,0.6577821253826347,0.7415688971875788
LSCC,835.562760853125,0.6968542390621829,0.6547664159209884,0.7389420622033774
LSCC,840.5661306731249,0.6940329668392591,0.6517538418530554,0.7363120918254628
LSCC,881.593763440625,0.6883207613508702,0.6456548530400067,0.7309866696617336
LSCC,899.6058946100001,0.6854646586066757,0.6426101217386401,0.7283191954747114
LSCC,903.0,0.6826085558624813,0.6395685099399393,0.7256486017850232
LSCC,916.617352180625,0.6796662776044533,0.6364271286778761,0.7229054265310305
LSCC,921.620722000625,0.6767239993464254,0.6332891678835053,0.7201588308093454
LSCC,927.62476572375,0.6737559116299937,0.6301237422814392,0.7173880809785482
LSCC,933.628809446875,0.6707746907820734,0.6269460721090854,0.7146033094550615
LSCC,937.63150536375,0.6677934699341531,0.6237718635989645,0.7118150762693417
LSCC,951.640940920625,0.6617773125473589,0.6173696852776643,0.7061849398170535
LSCC,958.645658546875,0.658755498334814,0.61415742817113,0.703353568498498
LSCC,962.64835446375,0.6557197587111512,0.6109320554996194,0.700507461922683
LSCC,965.6503764775,0.6526840190874884,0.6077101707126056,0.6976578674623712
LSCC,973.65576831125,0.6496482794638256,0.6044917306766017,0.6948048282510496
LSCC,974.656442214375,0.6465982875414603,0.6012597746327822,0.6919368004501384
LSCC,1000.6739652175,0.6434896419282802,0.5979615344703328,0.6890177493862275
LSCC,1001.6746391206252,0.6403809963151,0.594666945430817,0.6860950471993831
LSCC,1006.678008940625,0.6372723507019199,0.5913759631380211,0.6831687382658187
LSCC,1027.0,0.6341175370845836,0.5880337071972246,0.6802013669719427
LSCC,1045.7042935975,0.6309149232609241,0.5846383081064987,0.6771915384153495
LSCC,1057.712381348125,0.6276794621159963,0.5812076909980276,0.6741512332339651
LSCC,1067.7191209881248,0.6243758859995964,0.5776997945145094,0.6710519774846834
LSCC,1072.0,0.6210723098831964,0.5741962195488977,0.6679484002174951
LSCC,1097.739339908125,0.6177151622622061,0.5706329022465445,0.6647974222778678
LSCC,1107.746079548125,0.6143211229091171,0.5670299341715634,0.6616123116466708
LSCC,1114.750797174375,0.6108891613286193,0.5633861829054241,0.6583921397518144
LSCC,1143.77034219125,0.6074571997481214,0.5597472068308169,0.6551671926654259
LSCC,1150.775060121875,0.6040057383859161,0.5560896254899691,0.6519218512818631
LSCC,1154.777755734375,0.6005542770237109,0.5524368035277489,0.6486717505196729
LSCC,1161.782473665,0.597062682389852,0.5487407507526845,0.6453846140270196
LSCC,1189.8013447787498,0.593487456746799,0.5449494424559445,0.6420254710376536
LSCC,1190.802018681875,0.589912231103746,0.5411634058787258,0.6386610563287662
LSCC,1335.899743461875,0.5860055275865026,0.5369818645183274,0.6350291906546778
LSCC,1338.0,0.5820726045825664,0.5327756362183279,0.6313695729468048
LSCC,1338.9017654756249,0.57813968157863,0.5285767766824624,0.6277025864747977
LSCC,1344.90580919875,0.5742067585746938,0.5243851679121361,0.6240283492372516
LSCC,1346.9071573093752,0.5702738355707575,0.5202006975314113,0.6203469736101037
LSCC,1387.0,0.5662293402830216,0.5158877525969234,0.6165709279691198
LSCC,1407.0,0.5621848449952858,0.5115825463905943,0.6127871435999772
LSCC,1423.9590524156251,0.5578933576289096,0.5069830545175098,0.6088036607403093
LSCC,1426.961074429375,0.5536018702625334,0.5023930471399791,0.6048106933850876
LSCC,1470.99072890625,0.5490641500144798,0.4975085086564272,0.6006197913725324
LSCC,1486.00083836625,0.5444501655605767,0.4925406688149858,0.5963596623061675
LSCC,1641.105303090625,0.5393618462562723,0.4869882058254642,0.5917354866870803
LSCC,1653.0,0.5342250667681173,0.4813913614022748,0.5870587721339598
LSCC,1656.115412550625,0.5290882872799624,0.4758119375455406,0.5823646370143842
LSCC,1657.11608645375,0.5239515077918074,0.4702495034810288,0.5776535121025861
LSCC,1680.1315877475,0.5188147283036525,0.4647036582662189,0.572925798341086
LSCC,1696.142371110625,0.5135741754925045,0.4590435175602879,0.5681048334247212
LSCC,1714.15450228,0.5082244444977909,0.4532629548898363,0.5631859341057455
LSCC,1729.0,0.5028178014712187,0.4474288332567616,0.5582067696856758
LSCC,1737.17000357375,0.4973523905856619,0.4415392199640902,0.5531655612072336
LSCC,1842.240770098125,0.4911354857033412,0.4347055245833541,0.5475654468233283
LSCC,1875.2630107275,0.4845870125606299,0.4274684360284018,0.5417055890928582
LSCC,1913.28862148125,0.4779488343063747,0.4201498522330342,0.5357478163797152
LSCC,1934.302774664375,0.4712171605837497,0.4127456969384427,0.5296886242290567
LSCC,1954.316253944375,0.4644854868611248,0.4053794512511575,0.5235915224710921
LSCC,1976.331081335,0.4576548179366965,0.3979209591156579,0.5173886767577351
LSCC,1985.337147071875,0.4508241490122681,0.3905001607160808,0.5111481373084555
LSCC,2087.4058915825,0.4431830617408738,0.3820506773566632,0.5043154461250844
LSCC,2134.4375677687503,0.4355419744694794,0.3736562671088964,0.4974276818300624
LSCC,2161.455764979375,0.4273242013662817,0.3645450875271911,0.4901033152053722
LSCC,2171.462504619375,0.418777717338956,0.3550585476526479,0.4824968870252641
LSCC,2225.49889873625,0.4102312333116303,0.3456481316161204,0.4748143350071402
LSCC,2285.5393365762498,0.4013131630222471,0.3358113352111866,0.4668149908333076
LSCC,2305.55281585625,0.3923950927328638,0.3260576200957811,0.4587325653699465
LSCC,2379.602689253125,0.3832696254600065,0.3161069517771158,0.4504322991428973
LSCC,2410.62358207625,0.3739215858146405,0.3059437839595197,0.4418993876697613
LSCC,2626.769158848125,0.3629238921142099,0.293612065208814,0.4322357190196057
LSCC,2640.778594100625,0.3519261984137793,0.2814425815782542,0.4224098152493044
LSCC,2681.806226868125,0.3405737404004316,0.2689376777083077,0.4122098030925555
LSCC,2804.8891245618747,0.3288298183176581,0.2560597862284924,0.4015998504068238
LSCC,2946.9848276325,0.3161825176131328,0.2421094931659262,0.3902555420603394
LSCC,2981.007742469375,0.3035352169086075,0.2283917027262404,0.3786787310909746
LSCC,3151.1223172625,0.2890811589605785,0.2123611934181186,0.3658011245030385
LSCC,3255.192409275,0.2738663611205481,0.1956028888632326,0.3521298333778636
LSCC,3378.27530696875,0.2586515632805177,0.1792576811921962,0.3380454453688391
LSCC,3602.42627344375,0.2414081257284832,0.1604325212903548,0.3223837301666116
LSCC,3840.58667760625,0.2212907819177762,0.1380146976997252,0.3045668661358273
LSCC,3926.6446393625,0.1991617037259986,0.1136610083267334,0.2846623991252638
LSCC,4604.10091286875,0.149371277794499,0.0432825103429265,0.2554600452460714
LSCC,5290.563253025,0.0,0.0,0.0
LUAD,0.0,1.0,1.0,1.0
LUAD,0.0,0.9983606557377048,0.9951501757644958,1.0
LUAD,4.002695856,0.9967131959097548,0.9921653870566004,1.0
LUAD,18.012131382437502,0.9950492339800224,0.9894606462260832,1.0
LUAD,19.0128053464375,0.99338527205029,0.9869241063748844,0.9998464377256956
LUAD,22.0148272384375,0.9917213101205574,0.9844945811392326,0.9989480391018822
LUAD,30.0,0.9900489301709444,0.9821258058989848,0.9979720544429042
LUAD,33.0222408424375,0.9883765502213314,0.9798155780630836,0.9969375223795792
LUAD,38.025610692875,0.986695637720955,0.977537197711872,0.995854077730038
LUAD,58.039089972875,0.9849973663995764,0.9752685882105316,0.9947261445886214
LUAD,62.041785859312505,0.9832932187068436,0.973023892252605,0.9935625451610822
LUAD,73.0,0.9815861124243664,0.9708033017295564,0.9923689231191763
LUAD,74.0498734273125,0.9798790061418892,0.9686077723801044,0.991150239903674
LUAD,87.05863498975,0.9781629308246532,0.9664202950672436,0.9899055665820627
LUAD,91.06133084575,0.9764468555074168,0.9642526178526586,0.9886410931621752
LUAD,97.06537462975,0.9747307801901806,0.9621026163148824,0.9873589440654786
LUAD,99.06672255775,0.9730147048729444,0.9599685266136542,0.9860608831322344
LUAD,116.0781799761875,0.971298629555708,0.957848865062748,0.9847483940486684
LUAD,118.0795279041875,0.9695825542384718,0.9557423694098598,0.983422739067084
LUAD,119.0802018681875,0.9678664789212356,0.9536479550634184,0.9820850027790532
LUAD,121.08154979618747,0.9661473555128498,0.951560302171759,0.9807344088539406
LUAD,124.0835716881875,0.964428232104464,0.9494830397853228,0.9793734244236052
LUAD,139.093681178625,0.9626967631060718,0.9473979439085312,0.9779955823036124
LUAD,154.103790638625,0.9609527472308796,0.9453044238249734,0.976601070636786
LUAD,161.108508386625,0.9592087313556876,0.9432198169823596,0.9751976457290152
LUAD,162.0,0.9574647154804954,0.9411435653646376,0.973785865596353
LUAD,164.1105303090625,0.9557206996053031,0.9390751686670576,0.9723662305435488
LUAD,167.1125522010625,0.9539734954012716,0.9370097853357154,0.9709372054668276
LUAD,171.1152480570625,0.95222629119724,0.9349514484642688,0.9695011339302112
LUAD,173.1165959850625,0.9504790869932084,0.9328997839069648,0.9680583900794516
LUAD,176.1186178770625,0.9487286651018764,0.9308500856727298,0.966607244531023
LUAD,179.1206397690625,0.9469782432105444,0.928806450504428,0.9651500359166608
LUAD,187.1260315115,0.9452114927567934,0.9267466103121994,0.9636763752013874
LUAD,189.1273794395,0.9434447423030424,0.9246924818332116,0.962197002772873
LUAD,193.1300752955,0.9416779918492914,0.9226438063594636,0.9607121773391192
LUAD,210.1415326835,0.9399079204360408,0.9205959251574752,0.9592199157146064
LUAD,229.0,0.9381277917988512,0.9185397284190616,0.9577158551786412
LUAD,237.15972977237504,0.9363442788866864,0.9164839845248236,0.956204573248549
LUAD,243.16377355637505,0.9345607659745212,0.9144330073383404,0.954688524610702
LUAD,244.164447520375,0.930993740150191,0.9103446154691924,0.9516428648311896
LUAD,250.168491304375,0.9292102272380258,0.9083068625115046,0.950113591964547
