rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_TSPY2,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_CT47A6,methylation_gene__GENE_VEGFA,methylation_gene__GENE_TRIB3,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_SHBG;SAT2,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_OR2T1,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_ENO2,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_LCE3C,methylation_gene__GENE_YAP1,methylation_gene__GENE_SYPL1,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_PRAMEF16,methylation_gene__GENE_SART3,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_PSG7,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_SCARNA8,methylation_gene__GENE_RBP5;CLSTN3,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_HSD3B1,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_PRAMEF18,methylation_gene__GENE_TM7SF2,rnaseq_gene__GENE_TMIGD1,methylation_gene__GENE_NT5C3L,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_DEFB132,methylation_gene__GENE_LRRC20,methylation_gene__GENE_NRXN2,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_DCUN1D4,rnaseq_gene__GENE_TEX13A,rnaseq_gene__GENE_SRY,rnaseq_gene__GENE_IQCF5,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_S100G,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_CT47A7,methylation_gene__GENE_ZNF619,methylation_gene__GENE_SKIL,rnaseq_gene__GENE_CST8,rnaseq_gene__GENE_SNORA11B,methylation_gene__GENE_GMCL1,methylation_gene__GENE_ACPL2,cnv_log2__GENE_PRKG1,rnaseq_gene__GENE_LINC01020,methylation_gene__GENE_ZNF672,methylation_gene__GENE_SLC25A38,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_OR4A5,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_FABP9,methylation_gene__GENE_PARP4,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_TEX28,methylation_gene__GENE_PCCA,rnaseq_gene__GENE_OR7G2,rnaseq_gene__GENE_SCARNA23,methylation_gene__GENE_ZNF596;RPL23AP53,methylation_gene__GENE_ZNF160,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_NKX6-2,rnaseq_gene__GENE_LCE3E,methylation_gene__GENE_NRCAM,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_NPPB,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_NANOGNB,rnaseq_gene__GENE_VCY,rnaseq_gene__GENE_CDX4,cnv_log2__GENE_DKK1,cnv_log2__GENE_PRKG1-AS1,rnaseq_gene__GENE_C2ORF27B,rnaseq_gene__GENE_DEFB103A,target
-0.22547875,-0.19367725,-0.31136838,-0.19708578,-0.16579056,-0.2744887,-0.07296509,-0.2904584,-0.06779701,-0.17843427,-0.08995304,-0.12743972,-0.2355832,-0.30310854,-0.19931743,-0.07814217,-0.15380609,-0.7263405,-0.07660628,-0.76823044,0.09209065,-0.43487698,-0.056336332,-1.2657251,-0.11734243,0.05307179,-0.08462704,-0.12801029,-0.05666739,-0.25340986,-1.1156108,-0.40164214,-0.40250632,-0.08417187,-0.69695526,-0.050556514,-0.78057086,-0.30913323,-0.3502034,-0.2810898,-0.077656925,7.1209264,-0.2953934,-0.29211408,0.0,-0.19127981,-0.23350349,-0.29357803,7.6457562,-0.06804876,-0.09292495,-1.0535728,-0.050552845,-0.06415578,-0.09053003,0.7448811,-0.35302722,-0.13164584,-0.61129725,-0.094022274,-0.25682414,-0.20950308,-0.4956792,-0.045454547,-0.31441915,-0.77492654,-0.23281044,-0.045454547,-0.5026141,-0.5417968,0.2890522,-0.127114,-0.2392607,-0.20066057,-0.06326722,-0.068801284,-0.12303121,-0.21107602,-0.63066006,-0.10857119,0.0,-1.0828575,-0.10845768,-0.07638666,-0.95525336,2.9415936,-0.07353425,-0.24371879,2.6224184,-0.42403856,-0.19727214,-0.39034873,-0.094224826,-0.30301315,-0.15248702,-0.12999795,0.33879143,0.33879143,-0.12132999,4.111645,1
-0.22547875,-0.19367725,-0.31136838,-0.19708578,-0.16579056,-0.2744887,-0.07296509,-0.2904584,-0.06779701,-0.17843427,-0.08995304,-0.12743972,-0.2355832,-0.30310854,-0.19931743,-0.07814217,-0.20656559,6.0096173,-0.07660628,9.968232,-0.071650155,-0.43487698,-0.056336332,-0.9676256,-0.11734243,0.6345258,0.8951603,-0.12801029,-0.05666739,-0.25340986,-0.8125545,-0.758872,0.1002702,-0.08417187,-0.51025224,-0.050556514,-0.6205628,-0.30913323,-0.3502034,-0.2810898,-0.077656925,-0.06024959,-1.43979,0.9229516,0.0,-0.19127981,-0.04298654,-0.29357803,-0.17056575,-0.06804876,-0.09292495,-2.049278,0.307213,-0.06415578,-0.09053003,-0.3431322,-0.58721346,-0.13164584,-0.61129725,-0.094022274,-0.44805995,-0.20950308,-0.4956792,-0.045454547,-0.43575853,-0.16639546,-0.23281044,-0.045454547,-1.484079,0.16993488,-0.73315454,-0.127114,-0.13231716,-0.024043005,-0.06326722,-0.068801284,-0.18352963,-0.21107602,-1.020573,-0.10857119,0.0,-0.56639916,-0.10845768,-0.07638666,0.42760447,-0.30541924,-0.07353425,-0.24371879,-0.1560685,-0.078530826,-0.19727214,0.28707963,-0.094224826,-0.30301315,-0.15248702,-0.12999795,-0.77012986,-0.77012986,-0.12132999,-0.25912085,0
-0.22547875,-0.19367725,-0.31136838,-0.19708578,-0.16579056,-0.2744887,-0.07296509,-0.2904584,-0.06779701,-0.17843427,-0.08995304,-0.12743972,-0.2355832,-0.30310854,-0.19931743,-0.07814217,-0.49387133,-0.3152052,-0.07660628,-0.5674842,-0.21607813,-0.43487698,-0.056336332,-0.07128738,-0.11734243,-0.7469459,-0.18421002,-0.12801029,-0.05666739,-0.25340986,-0.13276878,-0.8544293,-0.6736485,-0.08417187,-0.40461373,-0.050556514,-0.21394801,-0.30913323,-0.3502034,-0.2810898,-0.077656925,-0.21990669,-0.2205714,-0.29211408,0.0,-0.19127981,-0.19163461,-0.29357803,-0.18652964,-0.06804876,-0.09292495,-0.8460598,-0.08060065,-0.06415578,-0.09053003,-0.3431322,-0.43735352,-0.13164584,-0.61129725,-0.094022274,-0.59100837,-0.20950308,-0.4956792,-0.045454547,-0.26041165,0.041801404,-0.23281044,-0.045454547,-0.3926582,-0.15269473,-1.538961,-0.127114,0.3401602,-0.16796985,-0.06326722,-0.068801284,-0.19475596,-0.21107602,-0.7394108,-0.10857119,0.0,-0.4052042,-0.10845768,-0.07638666,0.80959517,-0.3554026,-0.07353425,1.9248494,1.1518433,0.07021908,-0.19727214,-0.39034873,-0.094224826,-0.30301315,-0.15248702,-0.12999795,-1.6442934,-1.6442934,-0.12132999,0.20221557,1
-0.22547875,-0.19367725,-0.31136838,-0.19708578,-0.16579056,-0.2744887,-0.07296509,-0.2904584,-0.06779701,-0.17843427,-0.08995304,-0.12743972,-0.2355832,-0.30310854,-0.19931743,-0.07814217,-0.55247307,-0.09166553,-0.07660628,-0.431717,-0.29722366,-0.43487698,-0.056336332,-0.349304,-0.11734243,0.23136547,-0.05582117,-0.12801029,-0.05666739,-0.25340986,-0.41505218,-0.9160757,-0.053226102,-0.08417187,-0.57935715,-0.050556514,-0.6537817,0.9830093,-0.3502034,-0.2810898,-0.077656925,-0.024617458,-0.66438204,-0.29211408,0.0,-0.19127981,-0.13569567,-0.29357803,-0.090859696,-0.06804876,-0.09292495,0.9153538,-0.30257395,-0.06415578,-0.09053003,-0.3431322,-0.5154764,-0.13164584,-0.61129725,-0.094022274,-0.8459906,-0.20950308,-0.4956792,-0.045454547,-0.061521158,-0.30129045,-0.23281044,-0.045454547,-0.25251207,0.11588211,0.3602365,-0.127114,-0.2057371,-0.16487549,-0.06326722,-0.068801284,0.1890298,-0.21107602,1.3796554,-0.10857119,0.0,-0.9626373,-0.10845768,-0.07638666,-0.00040334114,0.58894396,-0.07353425,1.2974885,0.31218138,0.27366233,-0.19727214,-0.39034873,-0.094224826,-0.30301315,-0.15248702,-0.12999795,0.41601437,0.41601437,-0.12132999,3.1248612,1
-0.22547875,-0.19367725,-0.31136838,-0.19708578,-0.16579056,-0.2744887,-0.07296509,-0.2904584,-0.06779701,-0.17843427,-0.08995304,-0.12743972,-0.2355832,-0.30310854,-0.19931743,-0.07814217,0.54783046,-0.36106783,-0.07660628,-0.21897218,-0.2894092,-0.43487698,-0.056336332,-0.83092093,-0.11734243,0.33208388,-0.112221375,-0.12801029,-0.05666739,-0.25340986,0.5411445,-0.620798,0.24666932,-0.08417187,-0.041428152,-0.050556514,-0.7364772,-0.30913323,-0.3502034,-0.2810898,-0.077656925,-0.29433638,-0.27286446,0.1859912,0.0,-0.19127981,-0.020011717,-0.29357803,-0.08431382,-0.06804876,-0.09292495,-0.25682646,-0.46016127,-0.06415578,-0.09053003,2.0463552,-0.63808167,-0.13164584,-0.61129725,-0.094022274,-1.6354334,-0.20950308,-0.4956792,-0.045454547,-0.14360559,-0.9697126,-0.23281044,-0.045454547,-0.79017466,0.1922333,-0.38292772,-0.127114,-0.51555055,-0.08458078,-0.06326722,-0.068801284,0.27016225,-0.21107602,-0.8808411,-0.10857119,0.0,-0.46534026,-0.10845768,-0.07638666,-0.7175182,-0.40755832,-0.07353425,-0.24371879,-0.7243568,-0.03664928,-0.19727214,-0.39034873,-0.094224826,-0.30301315,-0.15248702,-0.12999795,-0.39019305,-0.39019305,-0.12132999,-0.6785627,1
-0.22547875,-0.19367725,-0.31136838,-0.19708578,-0.16579056,-0.2744887,-0.07296509,-0.2904584,-0.06779701,-0.17843427,-0.08995304,-0.12743972,-0.2355832,-0.30310854,-0.19931743,-0.07814217,-0.8114096,-0.4659668,-0.07660628,-0.050424002,-0.14003511,1.8330563,-0.056336332,-0.8375612,-0.11734243,-0.29993078,-0.17419101,-0.12801029,-0.05666739,-0.25340986,6.389469,2.0978007,-0.1385598,-0.08417187,-0.114262976,-0.050556514,-0.66014504,-0.30913323,-0.3502034,0.37286407,-0.077656925,-0.085306205,-0.8541547,0.18247592,0.0,-0.19127981,-0.091219015,-0.29357803,-0.1611321,-0.06804876,-0.09292495,-0.093769446,-0.40680933,-0.06415578,-0.09053003,-0.3431322,-0.40539056,-0.13164584,0.19834523,-0.094022274,-0.34122303,-0.20950308,0.10634518,-0.045454547,-0.29817277,-0.5005553,-0.23281044,-0.045454547,0.4343418,0.53812236,0.22925736,-0.127114,-0.4633878,-0.1027694,-0.06326722,-0.068801284,0.8303559,-0.21107602,-0.80537087,-0.10857119,0.0,0.11672058,-0.10845768,-0.07638666,-1.1762596,-0.38013566,-0.07353425,-0.24371879,1.0633022,-0.16035533,-0.19727214,-0.39034873,-0.094224826,-0.30301315,1.2884936,-0.12999795,0.27392417,0.27392417,-0.12132999,0.057477836,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.54009277,0.92222905,0.0,-0.111127265,0.095628455,0.0,0.0,0.7918765,0.0,1.6293908,-0.18299018,0.0,0.0,0.0,0.4926691,0.68752545,0.24547939,0.0,0.13232845,0.0,0.16113779,0.0,0.0,0.0,0.0,-0.19464618,-0.11307679,0.0,0.0,0.0,5.4221683,0.0,0.14675477,0.0,0.0,0.08927269,-0.37903592,0.0,0.0,0.0,-0.03610655,0.0,0.0,0.0,-0.5023858,0.0,0.0,0.0,-0.1698478,0.113218345,0.0,0.0,0.7974409,0.41219494,1.0151322,0.0,-0.25685114,-0.10242777,0.0,0.0,1.0283985,0.0,-0.76917213,0.0,0.0,-0.74657345,0.0,0.0,-1.5792896,-0.35640353,0.0,0.0,0.0,-0.17941016,0.0,0.0,0.0,0.0,0.0,0.0,1.1264653,1.1264653,0.0,0.0,1
-0.22547875,-0.19367725,-0.31136838,-0.19708578,-0.16579056,-0.2744887,-0.07296509,-0.2904584,-0.06779701,-0.17843427,-0.08995304,-0.12743972,-0.2355832,-0.30310854,-0.19931743,-0.07814217,-0.065183416,-0.6316447,-0.07660628,1.851912,-0.12845607,-0.43487698,-0.056336332,-1.3428605,-0.11734243,-0.2296033,0.36182067,-0.12801029,-0.05666739,-0.25340986,0.46547568,0.95487756,-1.161068,-0.08417187,0.5604565,-0.050556514,1.3559526,-0.30913323,-0.3502034,-0.2810898,-0.077656925,-0.096585885,0.7084044,-0.29211408,0.0,-0.19127981,-0.06693807,-0.29357803,0.0429713,-0.06804876,-0.09292495,1.6027907,-0.012141687,-0.06415578,-0.09053003,-0.3431322,-0.015321185,-0.13164584,-0.61129725,-0.094022274,-0.83182424,-0.20950308,-0.20323136,-0.045454547,0.2468919,-1.0277154,-0.23281044,-0.045454547,0.22051339,0.7210954,0.2890522,-0.127114,-0.0032453751,-0.1318523,-0.06326722,-0.068801284,0.07496967,-0.21107602,0.8429581,-0.10857119,0.0,0.6674021,-0.10845768,-0.07638666,-0.95248014,2.2437696,-0.07353425,-0.24371879,0.15690134,-0.20492843,-0.19727214,-0.39034873,-0.094224826,-0.30301315,-0.15248702,-0.12999795,0.33879143,0.33879143,-0.12132999,-0.15339741,0
-0.22547875,-0.19367725,-0.31136838,-0.19708578,-0.16579056,-0.2744887,-0.07296509,-0.2904584,-0.06779701,-0.17843427,-0.08995304,-0.12743972,-0.2355832,-0.30310854,-0.19931743,-0.07814217,-0.23639917,-0.2671689,-0.07660628,-0.979376,-0.14781022,-0.43487698,-0.056336332,-1.5506681,-0.11734243,0.7446842,-0.21862987,-0.12801029,-0.05666739,1.5807313,0.18472274,0.50943387,-0.6092053,-0.08417187,-1.2019567,-0.050556514,-2.056673,0.60959864,-0.3502034,-0.2810898,-0.077656925,0.013324712,0.7464926,0.23723406,0.0,-0.19127981,-0.22976527,-0.29357803,-0.29445964,-0.06804876,-0.09292495,-1.3399137,-0.05196254,-0.06415578,-0.09053003,-0.3431322,-0.15338275,-0.13164584,-0.61129725,-0.094022274,-1.6036531,2.5271695,-0.4956792,-0.045454547,-0.4798232,-0.2109236,-0.23281044,-0.045454547,-1.1036481,2.097648,0.203631,-0.127114,-0.35462528,-0.22326586,-0.06326722,-0.068801284,-1.5686469,-0.21107602,-0.58540004,-0.10857119,0.0,-0.33424553,-0.10845768,-0.07638666,-1.4982857,-0.38464642,-0.07353425,-0.24371879,1.7339962,-0.1521285,-0.19727214,-0.39034873,-0.094224826,-0.30301315,-0.15248702,-0.12999795,0.24612392,0.24612392,-0.12132999,1.6496197,0
0.9282249,-0.19367725,-0.31136838,-0.19708578,1.154222,2.0266588,-0.07296509,0.60885286,-0.06779701,-0.17843427,-0.08995304,-0.12743972,3.6998467,2.0181372,-0.19931743,-0.07814217,-0.46257806,-0.7849928,-0.07660628,3.710013,-0.25873694,-0.43487698,-0.056336332,-0.71629107,-0.11734243,2.123554,0.20436755,-0.12801029,-0.05666739,1.6925957,0.5838207,0.099679746,-0.7222955,-0.08417187,0.6926283,-0.050556514,-0.49652222,0.67293054,0.837307,-0.2810898,-0.077656925,-0.28081235,0.14484546,-0.29211408,0.0,0.9345092,-0.11753057,-0.29357803,-0.085821114,-0.06804876,19.45237,0.6752371,-0.0839796,-0.06415578,-0.09053003,-0.3431322,0.30555677,-0.13164584,-0.39013898,-0.094022274,-0.8801694,-0.20950308,-0.06755335,-0.045454547,0.0912123,-0.74337476,-0.23281044,-0.045454547,-1.1885543,1.4754992,-0.15798533,-0.127114,0.16698237,-0.049803033,-0.06326722,-0.068801284,-0.6966467,-0.21107602,1.0102593,-0.10857119,0.0,1.9097306,-0.10845768,-0.07638666,-0.4710379,0.7111456,-0.07353425,-0.24371879,2.367972,-0.07768903,-0.19727214,-0.39034873,-0.094224826,-0.30301315,-0.15248702,-0.12999795,-0.14616857,-0.14616857,-0.12132999,1.2656939,1
-0.22547875,-0.19367725,-0.31136838,-0.19708578,-0.16579056,-0.2744887,-0.07296509,-0.2904584,-0.06779701,-0.17843427,-0.08995304,-0.12743972,-0.2355832,-0.30310854,-0.19931743,-0.07814217,-0.23092857,-0.44578606,-0.07660628,0.13159512,-0.24509387,-0.43487698,-0.056336332,-0.56513435,0.6069359,-0.61324644,-0.02768173,-0.12801029,-0.05666739,-0.25340986,-0.08255183,0.1513001,-1.274854,-0.08417187,0.81381184,-0.050556514,-0.08641229,-0.30913323,4.859366,-0.2810898,-0.077656925,-0.3668477,-0.5735612,-0.29211408,0.0,-0.19127981,-0.15381166,-0.29357803,-0.14938077,-0.06804876,-0.09292495,0.4224178,-0.23082371,-0.06415578,-0.09053003,1.6825426,-0.1592212,-0.13164584,-0.61129725,-0.094022274,-0.47795916,1.250337,-0.4956792,-0.045454547,0.058876436,-0.2628236,-0.23281044,-0.045454547,0.9591409,-0.15874717,-1.6272295,-0.127114,0.17971098,-0.067673124,-0.06326722,-0.068801284,-0.12017303,-0.21107602,0.482255,-0.10857119,0.0,0.023084302,-0.10845768,-0.07638666,-0.5921326,-0.34676984,-0.07353425,-0.24371879,-0.9172752,-0.22587815,-0.19727214,-0.39034873,1.7530146,0.34626582,-0.15248702,-0.12999795,-1.7400497,-1.7400497,-0.12132999,-0.6785627,1
-0.22547875,-0.19367725,-0.31136838,-0.19708578,-0.16579056,-0.2744887,-0.07296509,-0.2904584,-0.06779701,-0.17843427,-0.08995304,-0.12743972,-0.2355832,-0.30310854,-0.19931743,-0.07814217,-0.44070247,-0.44790092,-0.07660628,0.4530947,-0.38193974,-0.43487698,-0.056336332,-1.0049359,-0.11734243,-0.86009896,-0.19611523,-0.12801029,-0.05666739,-0.25340986,-0.71001244,-1.0523278,-1.196358,-0.08417187,-0.49781004,-0.050556514,-1.731655,-0.30913323,-0.3502034,-0.2810898,-0.077656925,-0.28409138,1.7181953,-0.29211408,0.0,-0.19127981,-0.06408709,-0.29357803,-0.13265054,-0.06804876,-0.09292495,-1.8600309,-0.15155871,-0.06415578,-0.09053003,-0.3431322,-0.5141432,-0.13164584,-0.61129725,-0.094022274,-0.2677272,-0.20950308,-0.4956792,-0.045454547,-0.3027328,-0.8063423,-0.23281044,-0.045454547,-0.864314,-0.26747653,0.26912057,-0.127114,-0.3142809,-0.10521495,-0.06326722,-0.068801284,-0.29786393,-0.21107602,-1.0177423,-0.10857119,0.0,-0.8343763,-0.10845768,-0.07638666,-0.8549289,-0.34461766,-0.07353425,-0.24371879,0.7965522,-0.47151056,-0.19727214,-0.39034873,-0.094224826,-0.30301315,-0.15248702,-0.12999795,0.317169,0.317169,-0.12132999,0.12911442,1
-0.22547875,-0.19367725,-0.31136838,-0.19708578,-0.16579056,-0.2744887,-0.07296509,-0.2904584,-0.06779701,-0.17843427,-0.08995304,-0.12743972,-0.2355832,-0.30310854,-0.19931743,-0.07814217,-0.7152163,-0.46170837,-0.07660628,-0.40280867,-0.26951033,-0.43487698,-0.056336332,-0.4663115,-0.11734243,0.75084275,0.3863282,-0.12801029,-0.05666739,-0.25340986,-0.8402842,-1.8074259,-1.311785,-0.08417187,-0.36264268,-0.050556514,-0.52150637,-0.30913323,-0.3502034,-0.2810898,-0.077656925,-0.2426457,-1.3952227,-0.29211408,0.0,-0.19127981,-0.16912636,-0.29357803,-0.2682589,-0.06804876,-0.09292495,0.51941454,0.120931484,-0.06415578,-0.09053003,-0.3431322,-0.37749022,-0.13164584,-0.61129725,-0.094022274,-1.2694056,-0.20950308,-0.4956792,-0.045454547,0.08879294,0.24260828,-0.23281044,-0.045454547,-0.4884705,-0.34300727,-0.08964837,2.5312989,-0.30987114,-0.13700806,-0.06326722,-0.068801284,-1.1190892,-0.21107602,-0.7102634,-0.10857119,0.0,0.5328101,-0.10845768,-0.07638666,-0.9884036,-0.38552245,-0.07353425,-0.24371879,-0.9172752,-0.020623364,-0.19727214,-0.39034873,-0.094224826,-0.30301315,-0.15248702,-0.12999795,-0.07203455,-0.07203455,-0.12132999,-0.6785627,0
-0.22547875,-0.19367725,-0.31136838,-0.19708578,-0.16579056,-0.2744887,-0.07296509,-0.2904584,-0.06779701,-0.17843427,-0.08995304,-0.12743972,-0.2355832,-0.30310854,-0.19931743,-0.07814217,-0.23122881,-0.3342698,-0.07660628,0.9453858,-0.053131446,-0.43487698,-0.056336332,-1.1672031,-0.11734243,-0.96856415,0.24641259,-0.12801029,-0.05666739,0.4295818,0.623798,1.2700795,-0.3509261,-0.08417187,0.85776347,-0.050556514,1.4820728,-0.30913323,2.9651124,-0.2810898,-0.077656925,0.34943604,1.0129077,0.33241278,0.0,-0.19127981,-0.12969674,-0.29357803,-0.085883036,-0.06804876,-0.09292495,2.201438,-0.103602245,-0.06415578,-0.09053003,-0.3431322,0.4057426,-0.13164584,-0.61129725,-0.094022274,-0.39317793,-0.20950308,0.050675947,-0.045454547,0.04928724,-0.89792633,-0.23281044,-0.045454547,-0.84658617,1.4589387,-0.15513796,-0.127114,-0.010963209,-0.08398128,-0.06326722,-0.068801284,-0.46359807,-0.21107602,2.0488684,-0.10857119,0.0,0.978966,-0.10845768,-0.07638666,0.84239894,-0.25411552,-0.07353425,-0.24371879,1.2591201,0.32466495,-0.19727214,0.058737967,-0.094224826,-0.30301315,-0.15248702,-0.12999795,-0.14307965,-0.14307965,-0.12132999,0.8498067,0
-0.22547875,-0.19367725,-0.31136838,-0.19708578,-0.16579056,-0.2744887,-0.07296509,-0.2904584,-0.06779701,-0.17843427,-0.08995304,-0.12743972,-0.2355832,-0.30310854,-0.19931743,-0.07814217,-0.14425594,-0.6074063,-0.07660628,-0.24469823,-0.058601305,-0.43487698,-0.056336332,0.12918267,-0.11734243,-0.7104854,0.119494535,-0.12801029,-0.05666739,-0.25340986,1.1673348,0.32197377,-0.8420601,-0.08417187,1.7403864,-0.050556514,-0.026949024,-0.30913323,-0.3502034,-0.2810898,-0.077656925,-0.07925265,4.5865912,-0.29211408,0.0,-0.19127981,-0.11104741,-0.29357803,-0.058926433,-0.06804876,-0.09292495,0.22525914,-0.024811808,-0.06415578,-0.09053003,1.0815523,-0.19053677,-0.13164584,-0.61129725,-0.094022274,-0.8962433,-0.20950308,0.5884943,-0.045454547,0.20255858,-0.129498,-0.23281044,-0.045454547,-0.6700931,-0.33927864,0.28335744,-0.127114,0.4048847,-0.13455553,-0.06326722,-0.068801284,-0.5868395,-0.21107602,1.1643752,-0.10857119,0.0,-0.32553264,-0.10845768,-0.07638666,-0.47493,-0.28716126,-0.07353425,-0.24371879,-0.5328715,-0.007553437,-0.19727214,-0.39034873,-0.094224826,-0.30301315,-0.15248702,-0.12999795,0.33261362,0.33261362,-0.12132999,-0.6785627,0
-0.22547875,-0.19367725,-0.31136838,-0.19708578,-0.16579056,-0.2744887,-0.07296509,-0.2904584,-0.06779701,-0.17843427,-0.08995304,-0.12743972,-0.2355832,-0.30310854,-0.19931743,-0.07814217,0.09046599,-0.41321862,-0.07660628,-0.21791273,-0.10846607,-0.43487698,-0.056336332,-0.63543594,-0.11734243,0.15290602,-0.2075698,-0.12801029,-0.05666739,-0.25340986,-0.12454823,-0.4791883,0.7938217,-0.08417187,-0.09843026,-0.050556514,-0.19055612,0.39221036,-0.3502034,-0.2810898,-0.077656925,-0.12322076,-0.8985186,0.11198089,0.0,-0.19127981,-0.07699605,1.4673231,-0.23585667,-0.06804876,-0.09292495,1.7172688,-0.10477029,-0.06415578,-0.09053003,-0.3431322,-0.33349672,-0.13164584,1.0739837,-0.094022274,-0.47216126,-0.20950308,-0.31898004,-0.045454547,-0.16348523,-0.77003515,-0.23281044,-0.045454547,-0.9773589,2.3978171,-1.3168659,-0.127114,0.17787585,-0.036067385,-0.06326722,-0.068801284,-0.15987664,-0.21107602,0.33849773,-0.10857119,0.0,-0.52324826,-0.10845768,-0.07638666,-0.008998275,-0.36131543,-0.07353425,-0.24371879,-0.7542204,0.8749183,-0.19727214,-0.39034873,-0.094224826,-0.30301315,-0.15248702,-0.12999795,-1.4033579,-1.4033579,-0.12132999,-0.34321824,0
-0.22547875,4.308306,-0.31136838,-0.19708578,-0.16579056,4.409888,-0.07296509,4.392735,-0.06779701,6.9431987,-0.08995304,3.8766978,0.7431825,3.6758733,-0.19931743,-0.07814217,-0.34393892,-0.5488185,-0.07660628,-0.6812249,-0.42583627,0.95908636,-0.056336332,-1.0815133,-0.11734243,-0.10706477,0.04099145,-0.12801029,-0.05666739,-0.25340986,-0.59912854,-1.1212351,-2.3936532,-0.08417187,-0.7756781,-0.050556514,-0.14852245,1.2328635,-0.3502034,0.94314474,-0.077656925,-0.3444215,-1.0358018,-0.29211408,0.0,-0.19127981,-0.26762158,-0.29357803,-0.26931798,-0.06804876,-0.09292495,-1.3519626,-0.3708486,-0.06415578,-0.09053003,-0.3431322,-0.80251294,-0.13164584,0.42643714,-0.094022274,-0.8053687,-0.20950308,-0.27386138,-0.045454547,-0.43271652,-1.3216115,3.0110414,-0.045454547,-1.9627138,-1.014587,-0.058327276,-0.127114,-0.23884304,-0.17712547,-0.06326722,-0.068801284,-0.68096143,-0.21107602,0.17751715,-0.10857119,0.0,0.055339694,-0.10845768,-0.07638666,-1.0786681,-0.40631646,-0.07353425,4.828768,-0.16716154,-0.41007328,-0.19727214,-0.39034873,-0.094224826,-0.30301315,-0.15248702,-0.12999795,-0.038056463,-0.038056463,-0.12132999,-0.6785627,1
-0.22547875,-0.19367725,-0.31136838,-0.19708578,-0.16579056,2.8140466,-0.07296509,-0.2904584,-0.06779701,-0.17843427,-0.08995304,-0.12743972,2.5713732,2.4676437,-0.19931743,-0.07814217,-0.58424914,-0.6778894,-0.07660628,-0.7411299,-0.3422885,-0.43487698,-0.056336332,-1.4967399,-0.11734243,-0.439058,-0.02155485,-0.12801029,-0.05666739,-0.25340986,-0.88146174,-0.62992585,-2.384685,-0.08417187,-0.25229013,-0.050556514,-1.1007843,-0.30913323,-0.3502034,-0.2810898,-0.077656925,-0.29998916,1.8231375,-0.29211408,0.0,2.197403,-0.24805225,-0.29357803,-0.16072904,-0.06804876,-0.09292495,-1.5685738,-0.09231902,-0.06415578,-0.09053003,-0.3431322,-0.3454712,-0.13164584,-0.1420469,-0.094022274,-1.1467783,-0.20950308,0.7453436,-0.045454547,-0.33688235,-1.8915327,-0.23281044,-0.045454547,-0.92308307,-1.5906296,-0.8641337,-0.127114,-0.6538812,-0.15751833,-0.06326722,-0.068801284,-0.8947887,-0.21107602,-0.4967889,-0.10857119,0.0,0.1882605,-0.10845768,-0.07638666,-1.3762213,-0.44677234,-0.07353425,1.1124805,1.3825178,-0.39911288,-0.19727214,0.46582907,-0.094224826,4.767279,0.6826726,-0.12999795,-0.91222006,-0.91222006,-0.12132999,1.2706124,0
