rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_TSPY3,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_RBMY1E,methylation_gene__GENE_ZNF33B,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_RBMY1A1,methylation_gene__GENE_NDUFB8,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_SCARNA8,methylation_gene__GENE_FRY,rnaseq_gene__GENE_SCARNA23,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_TSPY2,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_CST8,methylation_gene__GENE_CASP6,methylation_gene__GENE_ZNF787,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_RBMY2FP,methylation_gene__GENE_USP14,rnaseq_gene__GENE_TSPY4,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_ZNF721;PIGG,methylation_gene__GENE_OBFC2B,methylation_gene__GENE_PNN,methylation_gene__GENE_EXT1,methylation_gene__GENE_BID,methylation_gene__GENE_YJU2B,methylation_gene__GENE_ACPL2,methylation_gene__GENE_SORBS1,methylation_gene__GENE_NDE1;KIAA0430,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_RSPH3,methylation_gene__GENE_CNP,rnaseq_gene__GENE_OR2T27,methylation_gene__GENE_CAMK2D,methylation_gene__GENE_LASS5,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_SCARNA18,rnaseq_gene__GENE_CDY1B,methylation_gene__GENE_NACC1;TRMT1,methylation_gene__GENE_ADAR,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_SULT6B1,methylation_gene__GENE_CDK5RAP1,methylation_gene__GENE_B2M,rnaseq_gene__GENE_DAZ1,methylation_gene__GENE_PPP2R5D,rnaseq_gene__GENE_MYL1,methylation_gene__GENE_H3F3B,methylation_gene__GENE_ZNF619,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_RBMY1F,methylation_gene__GENE_RGS2,methylation_gene__GENE_GMCL1,methylation_gene__GENE_ASCC1;C10ORF104,methylation_gene__GENE_NT5C3L,methylation_gene__GENE_INPP5A,methylation_gene__GENE_NRXN2,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_TNKS2,methylation_gene__GENE_ZNF444,methylation_gene__GENE_PIGP;TTC3,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_CCNG1,methylation_gene__GENE_ADK;AP3M1,methylation_gene__GENE_ZNF563,rnaseq_gene__GENE_CPS1-IT1,cnv_log2__GENE_RLIM,methylation_gene__GENE_QTRT1,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_PLEKHB2,methylation_gene__GENE_ENTPD6,methylation_gene__GENE_ARPC1A,methylation_gene__GENE_OSBPL6,methylation_gene__GENE_AP2B1,methylation_gene__GENE_ASAH1,rnaseq_gene__GENE_SSX3,rnaseq_gene__GENE_OTUD6A,methylation_gene__GENE_SLC22A17,methylation_gene__GENE_GSR,methylation_gene__GENE_NRCAM,rnaseq_gene__GENE_OR2W5,methylation_gene__GENE_ACTR1A;SUFU,rnaseq_gene__GENE_S100G,cnv_log2__GENE_SLC16A2,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_TOR1A,methylation_gene__GENE_PMS1;ORMDL1,target
-0.08857027,-0.13659069,1.4943243,-0.044065267,-0.09159165,-0.12621255,-0.09622137,-0.06227874,-0.0848961,-0.10497708,-0.090650626,-0.150959,5.378551,-0.36569282,3.072371,-0.119572654,-0.15173581,-0.076317295,-0.07876423,-0.15988438,-0.6604155,-0.22380032,-0.939777,0.14032348,-0.16999336,-0.087279424,-0.20200005,-0.13030465,-0.06770547,-0.14535764,-0.25366047,1.7261391,-0.23841888,-0.21624993,1.3104283,0.5438022,-0.18811345,-0.24253684,1.1222484,-0.8469763,-0.061691016,-0.2916298,0.06886062,0.913585,-0.098367736,-0.18762927,-0.27813688,0.40538967,-0.11968562,-0.1419391,0.04685786,-0.9461024,-0.062024266,-0.17684512,0.05772898,0.63233566,3.3105648,1.1006365,-0.19069485,-0.8160044,-0.0022715228,1.1111107,-0.06981002,-0.043561306,-0.064578876,0.18630412,-0.16306113,0.039488062,0.16158345,-0.12994859,0.29582325,0.17812815,0.29502073,1.228576,-0.17048824,-0.08227712,2.0857875,-0.5637781,-0.15253606,0.15403989,0.004347728,-0.05610869,1.1194265,1.198446,0.027104013,1.0364331,0.66446704,0.23095879,-0.1779356,-0.23303345,-0.39812604,-0.044352926,0.23328434,-0.124410756,-0.81865287,-0.08399929,0.16423295,-0.097001664,-0.18956655,-0.47711647,1
-0.08857027,-0.13659069,-0.15768613,-0.044065267,-0.09159165,-0.12621255,1.0114022,-0.06227874,-0.0848961,-0.30702925,-0.090650626,-0.150959,-0.19949844,11.445564,-0.110807516,-0.119572654,-0.23521034,-0.076317295,-0.18293037,-0.15988438,-0.77296436,-0.22380032,-0.5554309,-0.08219937,-0.16999336,-0.087279424,-0.20055522,-0.13030465,-0.5292956,-0.14535764,0.09823696,-1.5262737,0.10200548,-0.80138445,1.2123847,-0.17118423,-0.36695433,-0.6673027,-1.1090298,-0.22639915,-0.061691016,0.97585624,-0.52276844,0.5133186,-0.098367736,-0.37482828,-0.077292494,-0.46717668,-0.11968562,-0.1419391,-0.9892143,-1.2624537,-0.062024266,-0.17684512,0.523858,0.37411827,-0.42119688,-0.27082947,-0.7242717,-0.65335166,-0.5308119,-0.34819162,-0.06981002,-0.021397997,-0.09067306,-0.5492095,-0.20154417,-0.84615564,-0.060080897,-0.12994859,-0.17328481,-0.3359853,0.07424277,-0.16152248,5.9447227,-0.27931583,-0.5252803,-0.5258491,-0.15253606,-1.129097,-0.19068784,-0.05610869,-0.18733777,1.1447195,-0.2854673,-0.5391487,-0.5176243,-0.35102728,-0.1779356,0.6648849,-0.4307955,-0.8851634,-0.19509561,-0.124410756,-0.083803006,-0.08399929,-1.1234579,-0.36253393,0.6006876,-0.5081188,1
-0.08857027,-0.13659069,-0.15768613,-0.044065267,-0.09159165,-0.12621255,0.29456845,-0.06227874,-0.0848961,0.013666897,-0.090650626,-0.150959,-0.19949844,-0.30092463,-0.110807516,-0.119572654,-0.24537171,-0.076317295,0.07249706,-0.15988438,-0.7929742,-0.22380032,-1.5416597,-0.27754912,-0.16999336,-0.087279424,-0.42282614,-0.13030465,-0.4809548,-0.14535764,0.5464897,-1.3610126,-0.9613684,-0.10749179,-0.20666726,0.47118294,-0.22803192,-0.28059724,0.08151383,-0.7903253,-0.061691016,-0.2916298,1.4603076,-0.8369628,-0.098367736,-0.24679522,0.6432382,-0.113153696,-0.11968562,-0.1419391,0.9004454,-0.6142063,-0.062024266,-0.17684512,-1.0853914,-0.7493108,-0.42119688,-0.2246282,1.1968356,-0.24044079,0.17592014,-0.34819162,-0.06981002,-0.071657345,-1.1534661,-0.71329194,-0.2083073,-0.12508287,-0.07220668,-0.12994859,-0.64587355,0.30266482,0.19443947,0.56770355,0.6966999,-0.13115396,-0.74953127,-0.50944614,2.3882642,0.033088475,0.2888395,-0.05610869,-1.0875901,-0.2516912,-0.85455436,-1.2617073,-1.0972935,-0.12523954,-0.1779356,-0.23303345,-0.38475314,-1.0539904,-0.29964042,-0.124410756,-0.29610068,-0.08399929,0.04285226,-0.13737643,-0.6650734,-0.7927253,1
-0.08857027,-0.13659069,-0.15768613,-0.044065267,-0.09159165,-0.12621255,0.7688905,-0.06227874,-0.0848961,0.23772812,-0.090650626,-0.150959,-0.19949844,-0.47036916,-0.110807516,-0.119572654,-0.4390266,-0.076317295,0.21924464,-0.15988438,0.48502985,-0.22380032,-0.94454724,-0.0450388,-0.16999336,-0.087279424,-0.68806416,-0.13030465,-0.6519763,-0.14535764,0.28982076,-1.3979328,-0.598041,-1.0474361,-0.108554915,0.2507199,-0.22782315,-0.54553944,-0.24063994,-0.36847264,-0.061691016,-0.2916298,0.57791877,-0.24323367,-0.098367736,5.2575874,0.22120973,-0.0339062,-0.11968562,-0.1419391,-0.5898613,-1.6112174,-0.062024266,-0.17684512,-0.08966304,-0.3825682,-0.42119688,-0.92773134,1.2946063,-0.2962225,-0.46836218,-0.34819162,-0.06981002,-0.13318206,0.26407185,-0.55752677,-0.19794087,-0.61578804,-0.31868997,-0.12994859,0.061359636,-0.14346758,-0.18276758,-0.9279686,1.4388393,-0.16912092,-0.0783255,-0.4678688,-0.15253606,2.641432,-0.15918371,-0.05610869,-1.0681809,-0.2587555,0.6836671,0.06740188,0.07316255,1.0588223,-0.1779356,-0.23303345,-0.4122176,0.3748588,0.20523645,-0.124410756,-0.73728323,-0.08399929,2.6604533,-0.23962097,-0.29563507,-0.83469117,1
-0.08857027,-0.13659069,-0.15768613,-0.044065267,-0.09159165,-0.12621255,-0.50464594,-0.06227874,-0.0848961,0.0040802676,-0.090650626,-0.150959,-0.19949844,-0.08860282,-0.110807516,-0.119572654,-0.1453366,-0.076317295,-0.2737193,-0.15988438,-0.5220145,-0.22380032,0.013155913,-0.15497904,-0.16999336,-0.087279424,0.57510537,-0.13030465,-0.40237278,-0.14535764,-0.370005,-0.15616234,0.88129896,0.33217794,-0.48420057,-0.71988034,-0.09238923,0.23872358,0.40544745,-0.60994023,-0.061691016,-0.2916298,-0.61268747,1.6453842,-0.098367736,-0.022522846,-0.42089,0.43664765,-0.11968562,-0.1419391,0.9372254,0.6304249,-0.062024266,-0.17684512,0.468611,1.5115979,-0.42119688,-0.20508806,-0.81886774,0.70239055,-0.078815185,-0.34819162,-0.06981002,-0.18475653,-0.17880413,-0.38378358,-0.2049437,-0.16392685,0.12689511,-0.12994859,-0.34939525,-0.10833826,0.3865564,0.42550457,0.39832315,-0.17311186,1.9890285,-0.5097781,-0.15253606,0.0173122,-0.14591402,-0.05610869,0.22075008,-0.13065767,0.10240278,0.11630393,-0.6150843,0.4736497,-0.1779356,-0.23303345,-0.36851805,-0.6429142,-0.11346683,-0.124410756,-0.30939183,-0.08399929,0.027019994,-0.1936582,0.34044352,0.104350224,0
-0.08857027,-0.13659069,-0.15768613,-0.044065267,-0.09159165,-0.12621255,-0.51946694,-0.06227874,-0.0848961,-0.18565795,-0.090650626,-0.150959,-0.19949844,-0.47649196,-0.110807516,-0.119572654,-0.3098645,-0.076317295,-0.77364445,-0.15988438,-1.1520803,-0.22380032,-0.09800946,-0.3355596,-0.16999336,-0.087279424,-0.21055958,-0.13030465,-0.20229904,-0.14535764,-0.45982912,-1.5977064,-0.9407309,-0.48069325,-0.5391624,-0.16429359,-0.11087765,-0.56860733,-1.1800408,-0.28273013,-0.061691016,-0.2916298,-0.26566264,-0.6476164,-0.098367736,-0.31365976,0.41381624,-0.4230962,-0.11968562,-0.1419391,-0.04391576,-0.23292187,-0.062024266,-0.17684512,0.2827566,-0.36720976,0.27096137,-0.8787998,-0.9821205,-0.652429,-0.3104254,-0.34819162,-0.06981002,-0.2866475,-0.6824991,0.19272138,2.7608066,-0.48935464,-0.3467687,-0.12994859,-0.44040808,-0.43252766,-0.26381516,-0.53858626,-0.6555098,-0.22375676,-0.44942215,-0.5104222,4.4815125,-0.17200306,-0.3811577,-0.05610869,-1.841965,-1.2024331,-0.88728434,-1.339909,-0.70649564,-0.083283976,-0.1779356,-0.23303345,-0.41831377,-0.63588977,-0.74026877,-0.124410756,-1.0751032,-0.08399929,-0.16296719,-0.24300349,-0.55714977,-0.8558238,1
-0.08857027,-0.13659069,-0.15768613,-0.044065267,-0.09159165,-0.12621255,-1.1355084,-0.06227874,-0.0848961,-0.2810185,-0.090650626,-0.150959,-0.19949844,-0.2971048,-0.110807516,-0.119572654,-0.45540872,-0.076317295,-0.41672558,-0.15988438,-1.1465528,-0.22380032,-0.32623017,-0.26744035,-0.16999336,-0.087279424,-0.34136316,-0.13030465,0.3547492,-0.14535764,-0.56688875,-0.8620039,-1.4051355,0.20363726,-1.7920346,0.44075155,-0.17816031,0.016151264,0.0943323,-1.3694392,-0.061691016,-0.2916298,-0.9538088,0.010330112,-0.098367736,-0.29131755,-0.20400393,-0.4968883,-0.11968562,-0.1419391,1.6314371,-0.157842,-0.062024266,-0.17684512,0.55147606,-0.475607,-0.42119688,-1.5554928,1.3495004,-0.5140884,-0.22347972,-0.34819162,-0.06981002,-0.10125217,0.77711606,-0.798684,-0.31441647,-0.797435,-0.0694544,-0.12994859,-0.7056542,-0.8941564,-0.32664794,-0.80824834,-1.348209,-0.13035564,-0.7027949,-0.48484507,-0.15253606,-0.51382226,-0.17755406,-0.05610869,-0.6447856,0.10765676,5.739063,-0.82157856,0.116911955,-0.6231362,-0.1779356,-0.23303345,-0.4064767,-1.1010062,-0.3506877,-0.124410756,-0.30003256,-0.08399929,-0.50599957,-0.45432022,-0.40745124,-0.89456606,1
-0.08857027,-0.13659069,-0.15768613,-0.044065267,-0.09159165,-0.12621255,0.3418356,-0.06227874,-0.0848961,0.03816634,-0.090650626,-0.150959,-0.19949844,-0.054736383,-0.110807516,-0.119572654,0.38110197,-0.076317295,0.5279754,-0.15988438,-0.8517888,-0.22380032,-0.4281431,-0.07216937,-0.16999336,-0.087279424,-0.28871635,-0.13030465,-0.020240566,-0.14535764,-0.08440298,-0.6701446,0.031151367,0.5653503,0.57049406,0.4932392,0.007157656,-0.6124518,0.64189196,1.2182739,-0.061691016,-0.2916298,2.3777876,0.23316228,-0.098367736,-0.2586309,-0.31218293,0.41271698,-0.11968562,-0.1419391,-0.32298824,-0.27819973,-0.062024266,-0.17684512,0.15730181,1.5337552,-0.42119688,0.55362296,1.6776745,-0.5183436,-0.30700293,-0.34819162,-0.06981002,0.037503105,1.9098017,0.04873273,-0.17251197,0.80497897,-0.092191555,-0.12994859,0.5692424,0.31443605,0.69265544,-0.79226685,0.344776,-0.22603574,-0.3529623,-0.48228377,-0.15253606,1.584422,0.029378107,-0.05610869,0.7802764,1.4787161,11.003546,0.17323716,0.18387151,2.522395,-0.1779356,-0.23303345,-0.36485866,-1.0195575,0.52863353,-0.124410756,0.29365712,-0.08399929,1.5996916,-0.18074243,-0.24361558,-0.11238562,1
-0.08857027,-0.13659069,8.808427,-0.044065267,-0.09159165,-0.12621255,-0.06226002,-0.06227874,-0.0848961,0.08309739,-0.090650626,-0.150959,-0.19949844,-0.6387446,-0.110807516,-0.119572654,-0.40323272,-0.076317295,0.6573141,-0.15988438,-0.69182014,-0.22380032,-1.1238369,0.074390225,-0.16999336,-0.087279424,-0.09888206,-0.13030465,2.0549748,-0.14535764,0.6487679,-0.75030386,0.35135666,-0.22810923,0.620822,0.79006773,-0.21013725,-0.2744514,-0.5404725,-0.18489683,-0.061691016,-0.2916298,2.328434,0.5165958,-0.098367736,-0.3039274,0.42651483,0.424403,-0.11968562,-0.1419391,-0.96296847,-1.2559652,-0.062024266,-0.17684512,-0.71307063,-0.42239487,1.6907961,0.6900144,1.7726007,0.94692117,-0.41969147,-0.34819162,-0.06981002,-0.27683517,0.49420917,-0.2144567,-0.21330841,0.12944226,-0.059676807,-0.12994859,0.13399315,-0.2497206,0.2911656,0.6224399,0.33726636,-0.14163919,-0.85389364,-0.46607894,-0.15253606,-0.477011,-0.16541044,-0.05610869,-0.36868253,0.9583283,-0.40584925,0.051325925,-0.1472075,0.5090995,-0.1779356,-0.23303345,-0.40624496,0.44119498,0.23622997,-0.124410756,0.2977017,-0.08399929,-0.46905762,-0.04470665,-0.3550319,0.52980274,1
-0.08857027,-0.13659069,-0.15768613,-0.044065267,-0.09159165,0.30857673,-1.3413131,-0.06227874,-0.0848961,-0.21825235,-0.090650626,3.4035397,-0.19949844,-0.42843983,-0.110807516,-0.119572654,7.7119827,-0.076317295,-0.5332788,-0.15988438,-1.3415135,-0.22380032,-1.0704068,0.06276796,-0.16999336,-0.087279424,-0.8295746,-0.13030465,-1.469105,-0.14535764,-1.0671582,-0.57880855,-0.6611215,-0.6001441,4.8046646,-0.74697375,-0.18271062,-0.7529876,0.5604975,-0.62561476,-0.061691016,-0.2916298,0.26782238,-0.59730667,-0.098367736,-0.1233504,-0.40506795,-0.688563,-0.11968562,-0.1419391,-0.5379007,-1.2107124,-0.062024266,-0.17684512,-1.1519496,-1.2400494,-0.42119688,-1.0817907,-0.9821205,-0.733484,0.10874951,-0.34819162,-0.06981002,-0.37378237,-1.5118765,2.030171,-0.29027998,-0.6462668,-0.18580446,-0.12994859,-0.86216986,-1.3442502,-0.52322805,0.28879464,-0.08715501,0.92019904,-0.08273492,-0.5162707,3.3678398,-0.14045052,-0.4306618,-0.05610869,-1.1297295,-1.5100708,1.1868252,-1.1541805,-1.3076165,-1.4532558,-0.1779356,-0.23303345,4.906897,-1.5619248,-0.41369957,-0.124410756,-1.524962,-0.08399929,-0.13130265,-0.30857766,-0.47676215,-0.6335685,0
-0.08857027,-0.13659069,-0.15768613,-0.044065267,-0.09159165,-0.12621255,-0.6960914,-0.06227874,-0.0848961,-0.41028428,-0.090650626,-0.150959,-0.19949844,-0.26012674,-0.110807516,-0.119572654,-0.39099538,-0.076317295,-0.24921782,-0.15988438,-1.2666521,-0.22380032,-0.66326994,-0.04612969,-0.16999336,-0.087279424,-0.331765,-0.13030465,-1.8668401,2.967253,-0.5524629,-1.5406239,-0.8097328,0.54362416,-1.6586974,0.63163304,-0.27516073,-0.32153535,-0.7221997,-0.81152123,-0.061691016,-0.2916298,0.17356496,-0.43066618,-0.098367736,-0.13263194,0.11354548,-0.6185177,-0.11968562,-0.1419391,0.1586918,-0.30775186,-0.062024266,-0.17684512,-1.5040082,0.12383639,0.099322826,-1.1010469,-0.88015825,-0.89885706,-0.7259428,-0.34819162,-0.06981002,-0.44932273,-1.6496406,-0.99363434,-0.2293521,-0.43810618,-0.30359775,-0.12994859,-0.7938303,-1.226861,-0.2579063,0.40203512,-1.0973895,-0.17503303,0.051238842,-0.54955375,-0.15253606,-0.11415674,-0.325357,-0.05610869,-0.69151276,-0.5443931,-0.5585563,-1.0327837,-0.81229323,-1.1438383,1.1933413,-0.23303345,-0.37439385,-0.7344782,-1.0129361,-0.124410756,-1.1285024,-0.08399929,-0.104915544,-0.16725372,-0.5264227,1.5476987,0
-0.08857027,-0.13659069,-0.15768613,-0.044065267,-0.09159165,-0.12621255,-1.2084718,-0.06227874,-0.0848961,-0.09889271,-0.090650626,-0.150959,-0.19949844,-0.32472092,-0.110807516,-0.119572654,0.83213073,-0.076317295,-0.61757195,-0.15988438,-1.3471118,-0.22380032,-0.97704583,-0.22082436,-0.16999336,-0.087279424,0.10192633,-0.13030465,-0.6380343,-0.14535764,-1.4048678,-1.1535139,-1.2029929,-0.8074573,-1.1938373,-0.88306665,-0.25719506,-0.55798215,-1.3714689,0.22048686,-0.061691016,-0.2916298,-1.1658902,-0.6382481,-0.098367736,-0.09940342,1.144658,-0.8584844,-0.11968562,-0.1419391,0.1371344,-1.0044577,-0.062024266,-0.17684512,0.035012092,-1.0377085,-0.42119688,-0.7833425,1.0622065,-0.8741654,-0.56055915,-0.34819162,-0.06981002,-0.37280253,-0.9002301,-0.8444773,-0.29487875,-0.49139765,-0.21774644,-0.12994859,-1.1214929,-0.8351071,-0.17606051,-0.26839244,-0.5559892,-0.18625136,0.49389046,2.4883473,-0.15253606,-1.1080619,-0.41894886,-0.05610869,-0.9338463,-1.5883008,-0.6245799,-1.5329696,-0.6248033,-0.4832743,-0.1779356,-0.23303345,-0.34588653,-0.37607422,-0.71349126,-0.124410756,-1.2268615,-0.08399929,-1.1023482,-0.30597174,-0.515979,-0.28864646,1
-0.08857027,-0.13659069,-0.15768613,-0.044065267,-0.09159165,-0.12621255,-0.7473908,-0.06227874,-0.0848961,-0.09271411,-0.090650626,-0.150959,-0.19949844,-0.39659244,-0.110807516,-0.119572654,-0.47820562,-0.076317295,-0.72795975,-0.15988438,-0.49749818,-0.22380032,-0.6232837,-0.41209182,-0.16999336,-0.087279424,-0.52078646,-0.13030465,-1.5632242,-0.14535764,-1.498587,-1.1938584,-0.5466729,-0.74035704,3.5617168,-1.1037657,-0.17745085,-0.5314171,-0.09670961,-1.4359981,-0.061691016,-0.2916298,-0.38607123,0.3232785,-0.098367736,-0.21434143,-0.60893744,-0.35874104,-0.11968562,-0.1419391,-0.5910893,0.01834275,-0.062024266,-0.17684512,-1.0805763,0.0335168,-0.42119688,-1.5813165,1.5648534,-0.47817636,-0.41292056,-0.34819162,-0.06981002,-0.04516126,-1.0595021,10.37867,-0.01686709,-0.16431946,-0.19439718,-0.12994859,-0.705747,-1.189833,-0.21958995,-0.032788333,-0.7498332,-0.24864183,-0.15779863,3.0492516,-0.15253606,-0.19829686,0.28200284,-0.05610869,-1.3541613,-1.0120068,1.5164502,-1.355961,0.37258497,-0.20161708,1.1816607,-0.23303345,3.9964693,1.5850487,-0.35341945,-0.124410756,-0.74345493,-0.08399929,-0.1893543,0.43901,-0.5280949,-0.314006,1
-0.08857027,-0.13659069,-0.15768613,-0.044065267,-0.09159165,-0.12621255,-1.5984459,-0.06227874,-0.0848961,-0.101217344,-0.090650626,-0.150959,-0.19949844,-0.31989497,-0.110807516,-0.119572654,-0.37137708,-0.076317295,-0.43952242,-0.15988438,-0.99817854,-0.22380032,-0.93453413,-0.2861887,-0.16999336,-0.087279424,-0.19551955,-0.13030465,-1.4358221,-0.14535764,-0.7505305,-1.4167445,-0.85717577,-0.027068898,-0.42808497,4.037502,0.012103971,-0.44289377,-0.6960837,-0.6319696,-0.061691016,-0.2916298,-0.15816958,0.23321578,-0.098367736,-0.41947523,-0.8788482,0.4092752,-0.11968562,-0.1419391,1.2672334,-1.1724099,-0.062024266,4.4100924,0.4696673,-1.089339,-0.42119688,-0.9665801,-0.647295,0.15516539,-0.81718266,1.2173753,-0.06981002,-0.22867396,-0.952722,-0.40691242,-0.2915424,-0.48419893,-0.15916082,-0.12994859,-0.3282003,-1.3388057,-0.20870577,-0.06786253,-0.81892395,-0.25390968,1.5951039,1.748608,-0.15253606,-0.34554204,-0.36369553,-0.05610869,-0.78926843,-0.06122928,-0.6202155,-0.8030782,-0.58381957,-0.36382967,-0.1779356,-0.23303345,-0.3967222,-1.0577253,-0.220633,-0.124410756,-0.87428826,-0.08399929,-0.3371221,-0.38251635,-0.042452388,-0.8953686,1
-0.08857027,-0.13659069,-0.15768613,-0.044065267,-0.09159165,-0.12621255,0.83280987,-0.06227874,-0.0848961,-0.5247597,-0.090650626,-0.150959,-0.19949844,-0.12638055,-0.110807516,-0.119572654,-0.2771152,-0.076317295,-0.58129483,-0.15988438,-1.1359699,-0.22380032,-0.30651236,0.0514763,-0.16999336,-0.087279424,-0.86141336,-0.13030465,0.47555894,-0.14535764,-0.46803954,-1.5685331,-1.592047,-0.09259507,-0.70669156,-0.9772815,-0.06337279,-0.20715222,-0.98136723,-0.02247255,-0.061691016,-0.2916298,0.1705432,-0.20772319,-0.098367736,-0.3982588,-0.9462245,0.4450925,-0.11968562,-0.1419391,-1.5578775,-1.2320096,-0.062024266,-0.17684512,-0.12659329,-1.754651,-0.42119688,-0.7992399,-0.1424329,-0.03584013,-0.25892198,-0.34819162,-0.06981002,-0.45762312,-0.71472573,-1.0306746,-0.3051765,-0.526395,-0.4641234,-0.12994859,-1.0362315,-0.34922835,0.22197147,-0.32829213,-0.9056755,-0.25154662,1.0075555,-0.53761536,-0.15253606,1.2268264,-0.4038239,-0.05610869,-0.37148356,-0.4584578,-0.8684136,-0.92926514,-0.63121283,-0.7412061,-0.1779356,-0.23303345,0.07330963,-0.38064075,-0.27153847,-0.124410756,-0.3610725,-0.08399929,1.240827,-0.23099457,-0.61244094,-0.2897595,1
-0.08857027,-0.13659069,-0.15768613,-0.044065267,-0.09159165,-0.12621255,-1.3392507,-0.06227874,-0.0848961,-0.11415507,-0.090650626,-0.150959,-0.19949844,-0.58909506,-0.110807516,-0.119572654,-0.36311036,-0.076317295,-0.802511,-0.15988438,-0.2282799,-0.22380032,-0.05236018,0.07954346,-0.16999336,-0.087279424,0.23450209,-0.13030465,-0.53849447,-0.14535764,-1.1201595,-1.0992671,-0.8546725,-0.3243763,-0.7073612,-1.0164863,-0.16834089,-0.34270433,-1.0837412,1.5966947,-0.061691016,-0.2916298,0.3809739,-0.045401793,-0.098367736,-0.31308234,-0.4884743,0.5346043,-0.11968562,-0.1419391,-1.01998,0.20919263,-0.062024266,-0.17684512,-0.52830976,0.22309408,1.4307548,-1.0442151,1.4919963,0.03102794,-0.47812176,-0.34819162,-0.06981002,-0.27883658,-1.4022306,-0.55114484,-0.29384542,-0.14568332,-0.3841717,-0.12994859,-0.69204336,-1.2754658,0.095580116,0.73682183,-0.50571454,-0.06752334,-0.16531277,-0.52327085,-0.15253606,-0.7609839,-0.43193445,-0.05610869,-0.6492214,-0.59330094,-0.85200626,-1.6404208,-0.7519925,-0.9459915,-0.1779356,-0.23303345,-0.40318352,0.5001425,-0.32135248,-0.124410756,-0.12559018,-0.08399929,-0.75403845,-0.32278508,0.12368202,-0.35829204,1
-0.08857027,-0.13659069,-0.15768613,-0.044065267,-0.09159165,-0.12621255,-0.48897317,-0.06227874,-0.0848961,-0.24259125,-0.090650626,-0.150959,-0.19949844,-0.048507106,-0.110807516,-0.119572654,-0.5161447,-0.076317295,-0.48007515,-0.15988438,-1.2390838,-0.22380032,-0.2972013,-0.21663302,-0.16999336,-0.087279424,-0.49667183,-0.13030465,0.073537536,-0.14535764,0.6235055,-1.0255433,-0.9474021,-0.4991463,0.47098273,-0.7785497,-0.09160961,-0.6208064,-0.23426732,1.2854878,-0.061691016,-0.2916298,-0.9423158,0.04225888,-0.098367736,-0.1760991,-0.10392976,-0.8276625,-0.11968562,-0.1419391,-0.48694313,0.29695818,-0.062024266,-0.17684512,-0.264458,-1.4630543,-0.42119688,-0.6222783,1.535495,-0.91699165,0.07953022,-0.34819162,-0.06981002,-0.3800002,-0.73400134,1.1479422,-0.2243201,-0.5923245,-0.36661047,-0.12994859,-0.9158013,-0.7960218,-0.51316196,-1.1157055,-1.3684832,-0.18585017,0.093329705,-0.5425576,-0.15253606,-0.5401161,-0.25863287,-0.05610869,-1.12271,-1.005842,-0.05186016,-0.8834427,-0.7211159,-0.7247708,-0.1779356,-0.23303345,-0.39042053,-0.35057652,-0.61137724,-0.124410756,-0.4285597,-0.08399929,-0.5323867,-0.39699814,-0.4461087,-0.40534943,1
