scope,endpoint,cancer,repeat,fold,model_name,n_train,n_validation,n_test,status,threshold,threshold_source,fit_time_s,predict_time_s,accuracy,balanced_accuracy,f1,sensitivity,specificity,roc_auc,pr_auc,log_loss,brier,prediction_path
per_cancer,os_5yr,BRCA,0,0,catboost,224,56,70,success,0.1302026118621662,validation split balanced accuracy,1.6649881330013159,0.005991879999783123,0.38571428571428573,0.5151515151515151,0.4691358024691358,0.8636363636363636,0.16666666666666666,0.5416666666666666,0.36091424111132614,0.6639859599433174,0.2294451069315605,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_00/catboost/test_predictions.csv
per_cancer,os_5yr,BRCA,0,0,xgboost,224,56,70,success,0.01587865687906742,validation split balanced accuracy,0.16477455699714483,0.005666369001119165,0.38571428571428573,0.5397727272727273,0.49411764705882355,0.9545454545454546,0.125,0.5445075757575758,0.3423168547596596,0.8854252818234275,0.27398972957436957,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_00/xgboost/test_predictions.csv
per_cancer,os_5yr,BRCA,0,0,lightgbm,224,56,70,success,0.711516811168353,validation split balanced accuracy,0.06022330100313411,0.006628486000408884,0.6714285714285714,0.5142045454545454,0.14814814814814814,0.09090909090909091,0.9375,0.5691287878787878,0.36541805791977106,1.011029536768855,0.2850287504303273,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_00/lightgbm/test_predictions.csv
per_cancer,os_5yr,BRCA,0,1,logistic_regression,224,56,70,success,0.2728599570853374,validation split balanced accuracy,0.010576343000138877,0.00469415299812681,0.6714285714285714,0.6424148606811146,0.4888888888888889,0.5789473684210527,0.7058823529411765,0.6594427244582043,0.5324683720069258,0.5404280361991828,0.1776075385047587,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_01/logistic_regression/test_predictions.csv
per_cancer,os_5yr,BRCA,0,1,random_forest,224,56,70,success,0.30333333333333334,validation split balanced accuracy,0.34946181299892487,0.07494717300141929,0.6428571428571429,0.5897832817337462,0.4186046511627907,0.47368421052631576,0.7058823529411765,0.5345717234262126,0.37053642525961294,0.5935164595198411,0.19907158730158733,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_01/random_forest/test_predictions.csv
per_cancer,os_5yr,BRCA,0,1,catboost,224,56,70,success,0.2231875180624882,validation split balanced accuracy,1.766374265000195,0.0058966479991795495,0.6,0.5933952528379773,0.44,0.5789473684210527,0.6078431372549019,0.5675954592363261,0.3577731141566264,0.6086995742242673,0.2045079703217293,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_01/catboost/test_predictions.csv
per_cancer,os_5yr,BRCA,0,1,xgboost,224,56,70,success,0.032238397747278214,validation split balanced accuracy,0.1830193319983664,0.005435156999737956,0.34285714285714286,0.4499484004127967,0.3611111111111111,0.6842105263157895,0.21568627450980393,0.4458204334365325,0.2728774366770991,0.8766733606596492,0.2515230732004782,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_01/xgboost/test_predictions.csv
per_cancer,os_5yr,BRCA,0,1,lightgbm,224,56,70,success,0.004637293068875894,validation split balanced accuracy,0.06128476899903035,0.006666797999059781,0.34285714285714286,0.49948400412796695,0.41025641025641024,0.8421052631578947,0.1568627450980392,0.4551083591331269,0.2842876544616068,1.1693139110843316,0.28026846004475997,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_01/lightgbm/test_predictions.csv
per_cancer,os_5yr,BRCA,0,2,logistic_regression,224,56,70,success,0.3465922018016846,validation split balanced accuracy,0.010960045001411345,0.004940402999636717,0.5285714285714286,0.49484004127966974,0.32653061224489793,0.42105263157894735,0.5686274509803921,0.49742002063983487,0.3513192029991127,0.6490891386873218,0.2209502255448168,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_02/logistic_regression/test_predictions.csv
per_cancer,os_5yr,BRCA,0,2,random_forest,224,56,70,success,0.42333333333333334,validation split balanced accuracy,0.34429433699915535,0.07564262099913321,0.7714285714285715,0.6284829721362228,0.42857142857142855,0.3157894736842105,0.9411764705882353,0.567079463364293,0.4036797733355368,0.5847132162687797,0.19763666666666668,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_02/random_forest/test_predictions.csv
per_cancer,os_5yr,BRCA,0,2,catboost,224,56,70,success,0.3139331999540432,validation split balanced accuracy,1.766097396000987,0.006288156000664458,0.6571428571428571,0.56656346749226,0.3684210526315789,0.3684210526315789,0.7647058823529411,0.5479876160990712,0.5044767590604371,0.574018554264362,0.19071722563840987,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_02/catboost/test_predictions.csv
per_cancer,os_5yr,BRCA,0,2,xgboost,224,56,70,success,0.1466379314661026,validation split balanced accuracy,0.16919685099855997,0.005963915999018354,0.4857142857142857,0.4984520123839009,0.35714285714285715,0.5263157894736842,0.47058823529411764,0.5376676986584107,0.3655403300843186,0.7459664792526952,0.2444631909709403,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_02/xgboost/test_predictions.csv
per_cancer,os_5yr,BRCA,0,2,lightgbm,224,56,70,success,0.088367165117074,validation split balanced accuracy,0.06003489200156764,0.00675274300010642,0.42857142857142855,0.4757481940144479,0.3548387096774194,0.5789473684210527,0.37254901960784315,0.5562435500515996,0.3898115871687266,0.834271168120326,0.23275136842066693,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_02/lightgbm/test_predictions.csv
per_cancer,os_5yr,BRCA,0,3,logistic_regression,224,56,70,success,0.3485310879613542,validation split balanced accuracy,0.010256411998852855,0.004707126998255262,0.5571428571428572,0.4877913429522752,0.27906976744186046,0.35294117647058826,0.6226415094339622,0.4395116537180911,0.255116552737091,0.7328497459161849,0.2386561726985196,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_03/logistic_regression/test_predictions.csv
per_cancer,os_5yr,BRCA,0,3,random_forest,224,56,70,success,0.27888888888888885,validation split balanced accuracy,0.3491047809984593,0.07353821300057461,0.5714285714285714,0.6170921198668147,0.4444444444444444,0.7058823529411765,0.5283018867924528,0.6759156492785794,0.40606283329619774,0.529205252871809,0.17434284380314413,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_03/random_forest/test_predictions.csv
per_cancer,os_5yr,BRCA,0,3,catboost,224,56,70,success,0.2827046455301073,validation split balanced accuracy,1.7313611560020945,0.00580827899830183,0.6714285714285714,0.623196448390677,0.43902439024390244,0.5294117647058824,0.7169811320754716,0.6659267480577136,0.37103164611167516,0.5246899196960305,0.17364291861193026,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_03/catboost/test_predictions.csv
per_cancer,os_5yr,BRCA,0,3,xgboost,224,56,70,success,0.06273796409368515,validation split balanced accuracy,0.1919532079991768,0.005664756001351634,0.4714285714285714,0.5710321864594894,0.4126984126984127,0.7647058823529411,0.37735849056603776,0.6681465038845726,0.42948386315391557,0.6122681930467567,0.18876612636217907,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_03/xgboost/test_predictions.csv
per_cancer,os_5yr,BRCA,0,3,lightgbm,224,56,70,success,0.17130616973008375,validation split balanced accuracy,0.056394451999949524,0.006356746001983993,0.6857142857142857,0.6526082130965594,0.47619047619047616,0.5882352941176471,0.7169811320754716,0.664816870144284,0.407409367364836,0.7257766754122618,0.21747356486898617,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_03/lightgbm/test_predictions.csv
per_cancer,os_5yr,BRCA,0,4,logistic_regression,224,56,70,success,0.3444285146175603,validation split balanced accuracy,0.010485529997822596,0.004888212999503594,0.6571428571428571,0.5398550724637681,0.25,0.16666666666666666,0.9130434782608695,0.5634057971014492,0.45129865599777885,0.6817488345517247,0.2334621667419472,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_04/logistic_regression/test_predictions.csv
per_cancer,os_5yr,BRCA,0,4,random_forest,224,56,70,success,0.27166666666666667,validation split balanced accuracy,0.3448482649982907,0.07525660500323283,0.5285714285714286,0.5018115942028986,0.37735849056603776,0.4166666666666667,0.5869565217391305,0.6082427536231885,0.46074950949165705,0.6617537392885747,0.23170818844752183,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_04/random_forest/test_predictions.csv
per_cancer,os_5yr,BRCA,0,4,catboost,224,56,70,success,0.28574354493766607,validation split balanced accuracy,2.2465850619992125,0.005773934000899317,0.5857142857142857,0.4855072463768116,0.21621621621621623,0.16666666666666666,0.8043478260869565,0.5072463768115942,0.35847034515263165,0.722968991047451,0.25314521152597325,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_04/catboost/test_predictions.csv
per_cancer,os_5yr,BRCA,0,4,xgboost,224,56,70,success,0.03428950160741806,validation split balanced accuracy,0.2042287860022043,0.005419237000751309,0.34285714285714286,0.42028985507246375,0.41025641025641024,0.6666666666666666,0.17391304347826086,0.4284420289855072,0.3486850586639509,1.022856453046173,0.29733731403828806,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_04/xgboost/test_predictions.csv
per_cancer,os_5yr,BRCA,0,4,lightgbm,224,56,70,success,0.07479638257444995,validation split balanced accuracy,0.062175459002901334,0.0063034150007297285,0.4714285714285714,0.45833333333333337,0.3508771929824561,0.4166666666666667,0.5,0.4338768115942029,0.38311510623232753,1.2764113209767554,0.3053678444054188,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_00_fold_04/lightgbm/test_predictions.csv
per_cancer,os_5yr,BRCA,1,0,logistic_regression,224,56,70,success,0.28558880015110116,validation split balanced accuracy,0.010254789001919562,0.003972493999754079,0.5571428571428572,0.4925994449583719,0.3111111111111111,0.30434782608695654,0.6808510638297872,0.5550416281221091,0.3672695373461687,0.7125830496641561,0.24114510213986573,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_00/logistic_regression/test_predictions.csv
per_cancer,os_5yr,BRCA,1,0,random_forest,224,56,70,success,0.2822222222222222,validation split balanced accuracy,0.3492325459992571,0.07589296899823239,0.6142857142857143,0.6350601295097132,0.5423728813559322,0.6956521739130435,0.574468085106383,0.656336725254394,0.5297639924130484,0.6132288797859542,0.2098928748254328,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_00/random_forest/test_predictions.csv
per_cancer,os_5yr,BRCA,1,0,catboost,224,56,70,success,0.13203508981758239,validation split balanced accuracy,1.6791443609981798,0.006161944998893887,0.45714285714285713,0.5513413506012951,0.5,0.8260869565217391,0.2765957446808511,0.6401480111008326,0.5345693016440105,0.6383410568076825,0.21524779307594752,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_00/catboost/test_predictions.csv
per_cancer,os_5yr,BRCA,1,0,xgboost,224,56,70,success,0.23103035986423492,validation split balanced accuracy,0.18500057399796788,0.006532701998366974,0.6428571428571429,0.589731729879741,0.4444444444444444,0.43478260869565216,0.7446808510638298,0.6604995374653099,0.5679781952085103,0.7389574590005188,0.21966658035307515,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_00/xgboost/test_predictions.csv
per_cancer,os_5yr,BRCA,1,0,lightgbm,224,56,70,success,0.21654833073559812,validation split balanced accuracy,0.05826539400004549,0.0065146979977726005,0.7,0.6655874190564293,0.5531914893617021,0.5652173913043478,0.7659574468085106,0.6651248843663276,0.5271815823342796,0.8674091536997811,0.22736104137709945,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_00/lightgbm/test_predictions.csv
per_cancer,os_5yr,BRCA,1,1,logistic_regression,224,56,70,success,0.10911456550740976,validation split balanced accuracy,0.010569120000582188,0.004741071999887936,0.35714285714285715,0.5754716981132075,0.43037974683544306,1.0,0.1509433962264151,0.5738068812430632,0.2908311449571583,0.5588007342680327,0.18942222928925895,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_01/logistic_regression/test_predictions.csv
per_cancer,os_5yr,BRCA,1,1,random_forest,224,56,70,success,0.2687037037037037,validation split balanced accuracy,0.3402243259988609,0.07591505200252868,0.4714285714285714,0.4711431742508324,0.3018867924528302,0.47058823529411764,0.4716981132075472,0.5305216426193119,0.30796917155912895,0.5685169723374006,0.19077291048829847,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_01/random_forest/test_predictions.csv
per_cancer,os_5yr,BRCA,1,1,catboost,224,56,70,success,0.35459378965310867,validation split balanced accuracy,1.7143574910005555,0.005757373000960797,0.6428571428571429,0.4644839067702553,0.13793103448275862,0.11764705882352941,0.8113207547169812,0.5249722530521643,0.27441943237494376,0.5810616582823119,0.19459916903770538,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_01/catboost/test_predictions.csv
per_cancer,os_5yr,BRCA,1,1,xgboost,224,56,70,success,0.21387948095798492,validation split balanced accuracy,0.18909093299953383,0.006776849000743823,0.5857142857142857,0.4866814650388457,0.2564102564102564,0.29411764705882354,0.6792452830188679,0.4572697003329633,0.25464204409113284,0.7483020915833879,0.22914313636892447,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_01/xgboost/test_predictions.csv
per_cancer,os_5yr,BRCA,1,1,lightgbm,224,56,70,success,0.06909569109507921,validation split balanced accuracy,0.05802443400170887,0.006587237003259361,0.45714285714285713,0.44173140954495005,0.2692307692307692,0.4117647058823529,0.4716981132075472,0.4916759156492786,0.3076648578359094,0.8193860599321438,0.23344871193723046,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_01/lightgbm/test_predictions.csv
per_cancer,os_5yr,BRCA,1,2,logistic_regression,224,56,70,success,0.20663484566549528,validation split balanced accuracy,0.011000693000823958,0.004715463001048192,0.3142857142857143,0.34739178690344064,0.22580645161290322,0.4117647058823529,0.2830188679245283,0.3584905660377358,0.2285130253126737,0.7176538907767527,0.22766864183315794,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_02/logistic_regression/test_predictions.csv
per_cancer,os_5yr,BRCA,1,2,random_forest,224,56,70,success,0.3333333333333333,validation split balanced accuracy,0.35136116899957415,0.07492059300057008,0.6714285714285714,0.52330743618202,0.25806451612903225,0.23529411764705882,0.8113207547169812,0.5116537180910099,0.2719986456858417,0.5757875042516024,0.19099190476190475,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_02/random_forest/test_predictions.csv
per_cancer,os_5yr,BRCA,1,2,catboost,224,56,70,success,0.2486039358449583,validation split balanced accuracy,1.4679490540002007,0.005775227000412997,0.6428571428571429,0.5443951165371809,0.32432432432432434,0.35294117647058826,0.7358490566037735,0.5538290788013318,0.2824315060732288,0.5663145203612613,0.1874780597730532,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_02/catboost/test_predictions.csv
per_cancer,os_5yr,BRCA,1,2,xgboost,224,56,70,success,0.255802720785141,validation split balanced accuracy,0.16526746800082037,0.006610721000470221,0.7,0.5621531631520533,0.3225806451612903,0.29411764705882354,0.8301886792452831,0.5749167591564928,0.2998107110300234,0.7533062024237469,0.22379840140886864,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_02/xgboost/test_predictions.csv
per_cancer,os_5yr,BRCA,1,2,lightgbm,224,56,70,success,0.03756147237400719,validation split balanced accuracy,0.05960514199978206,0.006599651002034079,0.5142857142857142,0.5394006659267481,0.37037037037037035,0.5882352941176471,0.49056603773584906,0.530521642619312,0.3296064903039802,0.949015143034123,0.22196316017951712,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_02/lightgbm/test_predictions.csv
per_cancer,os_5yr,BRCA,1,3,logistic_regression,224,56,70,success,0.2194589837888849,validation split balanced accuracy,0.010935448000964243,0.0047079089999897406,0.5714285714285714,0.547641073080481,0.4230769230769231,0.4782608695652174,0.6170212765957447,0.578168362627197,0.42258443610113994,0.7441293681287184,0.23915089321310284,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_03/logistic_regression/test_predictions.csv
per_cancer,os_5yr,BRCA,1,3,random_forest,224,56,70,success,0.29,validation split balanced accuracy,0.34784798200053046,0.0752546709991293,0.6285714285714286,0.5790934320074006,0.43478260869565216,0.43478260869565216,0.723404255319149,0.5712303422756706,0.45009873728845584,0.6376168181119197,0.2207395238095238,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_03/random_forest/test_predictions.csv
per_cancer,os_5yr,BRCA,1,3,catboost,224,56,70,success,0.2065378108394925,validation split balanced accuracy,2.005739204996644,0.005861892001121305,0.5428571428571428,0.5263644773358003,0.4074074074074074,0.4782608695652174,0.574468085106383,0.5679925994449584,0.3912206314046938,0.6803851828793663,0.23629620537404533,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_03/catboost/test_predictions.csv
per_cancer,os_5yr,BRCA,1,3,xgboost,224,56,70,success,0.14634563028812408,validation split balanced accuracy,0.1818029589994694,0.006637453003349947,0.5571428571428572,0.503700277520814,0.3404255319148936,0.34782608695652173,0.6595744680851063,0.5522664199814985,0.3860353775393358,0.9079578022673053,0.2702726227519599,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_03/xgboost/test_predictions.csv
per_cancer,os_5yr,BRCA,1,3,lightgbm,224,56,70,success,0.07473448907506748,validation split balanced accuracy,0.059575275001407135,0.006811033999838401,0.5,0.4833487511563367,0.36363636363636365,0.43478260869565216,0.5319148936170213,0.5087881591119334,0.3502201980962075,1.1810562982979769,0.3005383176213111,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_03/lightgbm/test_predictions.csv
per_cancer,os_5yr,BRCA,1,4,logistic_regression,224,56,70,success,0.4654350440667482,validation split balanced accuracy,0.010107277001225157,0.004056955000123708,0.7,0.554421768707483,0.27586206896551724,0.19047619047619047,0.9183673469387755,0.5665694849368318,0.4566610833561922,0.6905994740792288,0.2165219963126413,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_04/logistic_regression/test_predictions.csv
per_cancer,os_5yr,BRCA,1,4,random_forest,224,56,70,success,0.36833333333333335,validation split balanced accuracy,0.3478165109991096,0.07660599000155344,0.6285714285714286,0.5306122448979591,0.3157894736842105,0.2857142857142857,0.7755102040816326,0.6520894071914479,0.4168825058591608,0.5879408645672716,0.2024211591269841,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_04/random_forest/test_predictions.csv
per_cancer,os_5yr,BRCA,1,4,catboost,224,56,70,success,0.31223497615459783,validation split balanced accuracy,2.0059945819994027,0.005757321996497922,0.6428571428571429,0.5544217687074829,0.358974358974359,0.3333333333333333,0.7755102040816326,0.630709426627794,0.4082555171709321,0.6014576871464605,0.2076073191862432,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_04/catboost/test_predictions.csv
per_cancer,os_5yr,BRCA,1,4,xgboost,224,56,70,success,0.3729908764362335,validation split balanced accuracy,0.19314008499713964,0.0066991699968639296,0.6285714285714286,0.5306122448979591,0.3157894736842105,0.2857142857142857,0.7755102040816326,0.6608357628765791,0.3930958862937581,0.7012073106630616,0.24036807250954836,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_04/xgboost/test_predictions.csv
per_cancer,os_5yr,BRCA,1,4,lightgbm,224,56,70,success,0.6864772773250838,validation split balanced accuracy,0.060991628997726366,0.006538243000250077,0.6714285714285714,0.5204081632653061,0.20689655172413793,0.14285714285714285,0.8979591836734694,0.6258503401360543,0.40064386986099104,0.8988904331273386,0.27454390289152314,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_01_fold_04/lightgbm/test_predictions.csv
per_cancer,os_5yr,BRCA,2,0,logistic_regression,224,56,70,success,0.5378885709716714,validation split balanced accuracy,0.010365189998992719,0.0040632880009070504,0.6571428571428571,0.46938775510204084,0.0,0.0,0.9387755102040817,0.5111758989310009,0.30154604298678256,0.8996238231764172,0.26098409485107005,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_02_fold_00/logistic_regression/test_predictions.csv
per_cancer,os_5yr,BRCA,2,0,random_forest,224,56,70,success,0.3333333333333333,validation split balanced accuracy,0.34804927599907387,0.07433435399798327,0.6285714285714286,0.5578231292517006,0.38095238095238093,0.38095238095238093,0.7346938775510204,0.5558794946550047,0.43611249034961197,0.6172300886404977,0.20942151722381194,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_02_fold_00/random_forest/test_predictions.csv
per_cancer,os_5yr,BRCA,2,0,catboost,224,56,70,success,0.21353482654625125,validation split balanced accuracy,1.6764210609981092,0.005915654001000803,0.5142857142857142,0.5170068027210885,0.39285714285714285,0.5238095238095238,0.5102040816326531,0.5592808551992225,0.419649372861403,0.6331225456114714,0.21400293958947142,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_02_fold_00/catboost/test_predictions.csv
per_cancer,os_5yr,BRCA,2,0,xgboost,224,56,70,success,0.2510346472263336,validation split balanced accuracy,0.18196037899906514,0.006537732002470875,0.6,0.5102040816326531,0.3,0.2857142857142857,0.7346938775510204,0.586491739552964,0.38041300433764313,0.7990552263245956,0.24591134891085373,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_02_fold_00/xgboost/test_predictions.csv
per_cancer,os_5yr,BRCA,2,0,lightgbm,224,56,70,success,0.2219007444940769,validation split balanced accuracy,0.05790778099981253,0.006572287999006221,0.6285714285714286,0.5306122448979591,0.3157894736842105,0.2857142857142857,0.7755102040816326,0.5923226433430515,0.418023207693555,1.0087294721760678,0.2547743356448448,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_02_fold_00/lightgbm/test_predictions.csv
per_cancer,os_5yr,BRCA,2,1,logistic_regression,224,56,70,success,0.25608434212774644,validation split balanced accuracy,0.010236984999210108,0.0039485089982918,0.6,0.5578168362627197,0.4166666666666667,0.43478260869565216,0.6808510638297872,0.5087881591119334,0.44086443301613965,0.7573479175471741,0.2373898090856855,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_02_fold_01/logistic_regression/test_predictions.csv
per_cancer,os_5yr,BRCA,2,1,random_forest,224,56,70,success,0.2833333333333333,validation split balanced accuracy,0.3441689769970253,0.07786612699783291,0.5428571428571428,0.5041628122109159,0.36,0.391304347826087,0.6170212765957447,0.5217391304347826,0.42792541008769214,1.068440657904194,0.2375339625396828,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_02_fold_01/random_forest/test_predictions.csv
per_cancer,os_5yr,BRCA,2,1,catboost,224,56,70,success,0.2703837546100851,validation split balanced accuracy,1.5930684989980364,0.005875277001905488,0.5714285714285714,0.4810360777058279,0.25,0.21739130434782608,0.7446808510638298,0.4967622571692877,0.388512170179082,0.7147007207598678,0.24251968833043389,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_02_fold_01/catboost/test_predictions.csv
per_cancer,os_5yr,BRCA,2,1,xgboost,224,56,70,success,0.21217146515846252,validation split balanced accuracy,0.16907921599704423,0.006349522998789325,0.5857142857142857,0.5138760407030527,0.32558139534883723,0.30434782608695654,0.723404255319149,0.49583718778908414,0.3857146464521609,1.000392019701607,0.2730741323324494,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_02_fold_01/xgboost/test_predictions.csv
per_cancer,os_5yr,BRCA,2,1,lightgbm,224,56,70,success,0.10096259487316098,validation split balanced accuracy,0.05779741999867838,0.00667810999948415,0.5,0.43894542090656796,0.2553191489361702,0.2608695652173913,0.6170212765957447,0.43108233117483813,0.3344376596740446,1.4952015988051606,0.3084782104513826,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_02_fold_01/lightgbm/test_predictions.csv
per_cancer,os_5yr,BRCA,2,2,logistic_regression,224,56,70,success,0.300978661437888,validation split balanced accuracy,0.010725868000008631,0.00407984900084557,0.5428571428571428,0.4716202270381837,0.2727272727272727,0.3157894736842105,0.6274509803921569,0.4396284829721362,0.2798028141466004,0.7333934068469076,0.23112120801439245,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_02_fold_02/logistic_regression/test_predictions.csv
per_cancer,os_5yr,BRCA,2,2,random_forest,224,56,70,success,0.3602777777777778,validation split balanced accuracy,0.34826106100081233,0.07276430600177264,0.6857142857142857,0.6026831785345717,0.42105263157894735,0.42105263157894735,0.7843137254901961,0.6057791537667698,0.3796405558576616,0.5816340061426976,0.19567737114467476,/home/prime/Documents/g3/tab-r1/paper/tables/source_data/full_fold_models/per_cancer/os_5yr/BRCA/repeat_02_fold_02/random_forest/test_predictions.csv
