endpoint,cancer,model_name,n_fold_runs,accuracy_mean,balanced_accuracy_mean,f1_mean,sensitivity_mean,specificity_mean,roc_auc_mean,pr_auc_mean,log_loss_mean,brier_mean,fit_time_s_mean,predict_time_s_mean,n_train_mean,n_validation_mean,n_test_mean,accuracy_std,balanced_accuracy_std,f1_std,sensitivity_std,specificity_std,roc_auc_std,pr_auc_std,log_loss_std,brier_std
os_5yr,BRCA,xgboost,25,0.5102857142857142,0.528181736339469,0.3921120711490406,0.57835616388816,0.47800730879077785,0.5628990069811864,0.37639297825568485,0.8038063009859729,0.24292618049440293,0.18412171279967876,0.006414899680239564,224.0,56.0,70.0,0.1020637389219163,0.048378034785616066,0.07355230234988486,0.22067141204358556,0.22845673622015003,0.07326862557707961,0.09258497713936473,0.12318178404924568,0.033350316818919014
os_5yr,HNSCC,catboost,25,0.44019358741681786,0.5476680572520009,0.495381162278788,0.3768529310208181,0.7184831834831834,0.5561425980898239,0.869783618310413,0.504527999201344,0.15913824650184108,2.025838870760053,0.00595672935945908,182.8,46.0,57.2,0.12317266934705766,0.07746661387461883,0.16925365029306014,0.19373851604101303,0.25451420754683596,0.11363048927959775,0.03445334709251918,0.06269135695108097,0.023244442822251316
os_5yr,HNSCC,lightgbm,25,0.45606775559588625,0.5487841991234361,0.5120122888894187,0.4007322344107085,0.6968361638361639,0.57760123331812,0.8751851886971608,0.9642292789763579,0.1913519253126202,0.06037889324026759,0.006266963600064576,182.8,46.0,57.2,0.12703463860145997,0.0557658520565182,0.1847028511744589,0.21374008327597646,0.2896601268781467,0.08447852086730533,0.030426035984490202,0.2225648285278901,0.029794749656682492
os_5yr,HNSCC,logistic_regression,25,0.5556200846944948,0.5151276251080469,0.6491867787116793,0.5794139803748238,0.4508412698412698,0.5219793011988689,0.8381418958618373,0.5281879984846833,0.16401661621054422,0.01033763127983542,0.0041462634799244715,182.8,46.0,57.2,0.1470021075737572,0.07814283008893175,0.19383046197376674,0.22877264875136674,0.2789271942940129,0.12173360859387741,0.05116979857265777,0.07266298616314307,0.025410956475173184
os_5yr,HNSCC,random_forest,25,0.4933333333333333,0.535252278304288,0.5626605646349931,0.4700981852022045,0.6004063714063714,0.5464444241890674,0.8617841181924064,0.4885612101472232,0.15717532257847797,0.3474193835994811,0.07640909828012804,182.8,46.0,57.2,0.15390249673816955,0.08697547467967627,0.22550873912573044,0.23943260697582713,0.27184413753344694,0.10605944140527658,0.0336512243456566,0.04770056823147598,0.017487940392989846
os_5yr,HNSCC,xgboost,25,0.44333938294010883,0.5516542265902402,0.5029744009437027,0.38328980516183236,0.720018648018648,0.5667139899909432,0.8723270446783731,0.6542869075065447,0.17764452620421672,0.14528969640014108,0.006179400120308804,182.8,46.0,57.2,0.11559801449068464,0.07523162019277907,0.16048492896764735,0.18773905572847238,0.2786151201901792,0.08972915716944789,0.03390262414077929,0.11418755680943718,0.02682653470521773
os_5yr,LSCC,catboost,25,0.520952380952381,0.551234134810607,0.547969269601868,0.4734354046533645,0.6290328649678495,0.5606727153696766,0.7839012704232056,0.6051759761675574,0.20651210194651892,1.1189609626401216,0.005772044719924397,179.8,45.0,56.2,0.09353424717584759,0.04087855317792501,0.1837658964500833,0.23236700178919012,0.2567322932005188,0.055222778503472625,0.03662985324588355,0.042337957569790814,0.016150300240579864
os_5yr,LSCC,lightgbm,25,0.5322180451127819,0.5247270740419222,0.5856807582369845,0.5351302274224625,0.5143239206613819,0.5523093709763105,0.7470196924286305,0.8546613115378442,0.2555296119297719,0.04695748339974666,0.006295042840065376,179.8,45.0,56.2,0.11450671536218682,0.07550894402457364,0.17667265823241196,0.24642313719337192,0.28625248384093627,0.06443446584444566,0.05074809118606142,0.16011026614019255,0.034860538472541655
os_5yr,LSCC,logistic_regression,25,0.5542857142857143,0.546137483396475,0.6172638057916473,0.5643910866551998,0.5278838801377501,0.5464777032764607,0.7455527773461137,0.6361248405431456,0.21501474415846825,0.009687639000039732,0.004294859159708668,179.8,45.0,56.2,0.10083394998264723,0.08034904269505745,0.17741892423719938,0.20315768115309513,0.2221127257319449,0.10862383739519724,0.06900947300670762,0.07817189183787035,0.024919472690616052
os_5yr,LSCC,random_forest,25,0.5124561403508772,0.5361058425404552,0.5419031296734809,0.4671916330655024,0.6050200520154081,0.5650902903440259,0.7802326322814866,0.6637063519269216,0.21241257197605934,0.34511719643996913,0.07582877687993456,179.8,45.0,56.2,0.10060262679356219,0.05346605923500631,0.17925870096263302,0.2350894559528324,0.2629608954175047,0.051429998294933686,0.030375429249135635,0.10211127964934093,0.013250977916313293
os_5yr,LSCC,xgboost,25,0.5367669172932331,0.5373778022811168,0.5887516111579911,0.527451371127969,0.5473042334342644,0.5421579466405302,0.7445429315545664,0.8196732893623174,0.25490442087440257,0.11962508240016173,0.006184972600021812,179.8,45.0,56.2,0.10076272291005003,0.06329191757238231,0.17381260135555687,0.2202142568744198,0.24220678756079184,0.07802110400720486,0.05351533308021159,0.11320265886045959,0.03885825723639035
os_5yr,LUAD,catboost,25,0.5574588235294118,0.5296355323519397,0.637364241349754,0.5842452016780165,0.475025863025863,0.5220404362765589,0.7943189232185953,0.5595818759807523,0.18144486000656837,1.1666314613197755,0.005894483760639509,160.36,40.44,50.2,0.14235101098819247,0.0786754813834735,0.20713418458784144,0.24270655888116616,0.2694713754787297,0.09687698413707636,0.0584121891026969,0.07269960656983064,0.027921707060369602
os_5yr,LUAD,lightgbm,25,0.5450352941176471,0.5215129178742338,0.6060603070105434,0.5781993289219608,0.4648265068265068,0.5380416043761597,0.8132108755475588,0.8059924423552712,0.2141790130894149,0.04529698808022654,0.006110046880203252,160.36,40.44,50.2,0.18688190205556057,0.06147365883116384,0.25578959425692244,0.32566766634657285,0.3239963402333869,0.09370824980294201,0.06071851528240764,0.17961516249364987,0.03664085476618356
os_5yr,LUAD,logistic_regression,25,0.5132705882352941,0.5196098696971163,0.5769365168181722,0.5150006251751185,0.5242191142191143,0.5192847389782668,0.7899139104985341,0.6004398072978349,0.19366136370882803,0.009814739279972808,0.004045046360260992,160.36,40.44,50.2,0.1543476339488248,0.047846073973741174,0.22598508251003746,0.26885082938943705,0.26252569028065914,0.055947026107662765,0.05659223418973426,0.06720970622567869,0.023787705388443887
os_5yr,LUAD,random_forest,25,0.5664156862745098,0.5293638385229722,0.6517496206632798,0.5996575249757923,0.45907015207015206,0.5287533596444558,0.7972231921554327,0.5625983379614898,0.1827401986555045,0.34356921288039305,0.07620266236001039,160.36,40.44,50.2,0.14386527545052777,0.06615441733617142,0.17703017479413255,0.2463211290220343,0.2530961986165326,0.08751380865597887,0.05874528837850775,0.06575835713327052,0.024658739177274305
os_5yr,LUAD,xgboost,25,0.5769882352941177,0.5248385451624548,0.6528594917641358,0.6212449668927861,0.42843212343212345,0.5387467851414772,0.8095015896152019,0.7135628191016887,0.20509779004908624,0.11355897839937822,0.006221105279982975,160.36,40.44,50.2,0.16613277502138626,0.06015000994625274,0.20940540789524695,0.29160109477829826,0.317655523152743,0.09142202206657475,0.05319625348576007,0.13093654198901938,0.032468360232269726
