rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_SNAR-A2,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_LRRC30,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_RBMY2FP,methylation_gene__GENE_ACPL2,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_LELP1,rnaseq_gene__GENE_RBMY1J,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_OR51A7,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_SNORA69,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_DEFB104A,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_ZNF596;RPL23AP53,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_P2RX6P,rnaseq_gene__GENE_MAGEB10,rnaseq_gene__GENE_C20ORF166,methylation_gene__GENE_NACC1;TRMT1,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_AMBN,rnaseq_gene__GENE_PAGE3,rnaseq_gene__GENE_DHRS7C,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_OTUD6A,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_ZNF735,methylation_gene__GENE_C6ORF47,rnaseq_gene__GENE_OR8K3,methylation_gene__GENE_GMCL1,methylation_gene__GENE_ST3GAL1,rnaseq_gene__GENE_TECRL,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_NKX6-2,rnaseq_gene__GENE_MOS,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_LIM2,rnaseq_gene__GENE_CABP2,methylation_gene__GENE_ZNF624,rnaseq_gene__GENE_PRODH2,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_LINC00635,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_TMIGD1,methylation_gene__GENE_DCI,rnaseq_gene__GENE_TMEM207,rnaseq_gene__GENE_RAG2,methylation_gene__GENE_CYP51A1,methylation_gene__GENE_LOC652276,methylation_gene__GENE_FGFRL1,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_SAA3P,rnaseq_gene__GENE_OR8B4,methylation_gene__GENE_ATMIN,rnaseq_gene__GENE_OR1I1,methylation_gene__GENE_INHA;OBSL1,methylation_gene__GENE_RUNDC2A,rnaseq_gene__GENE_CRYGA,methylation_gene__GENE_CDKN1B,rnaseq_gene__GENE_OR52E2,methylation_gene__GENE_DUSP4,methylation_gene__GENE_SLC25A38,methylation_gene__GENE_LPCAT1,methylation_gene__GENE_PMS1;ORMDL1,methylation_gene__GENE_FGF22,rnaseq_gene__GENE_MLN,methylation_gene__GENE_ZNF160,rnaseq_gene__GENE_SNAR-B2,rnaseq_gene__GENE_ATP1B4,rnaseq_gene__GENE_SNORA11D,methylation_gene__GENE_DDX56,methylation_gene__GENE_PGAP1,rnaseq_gene__GENE_SPANXE,rnaseq_gene__GENE_TSPY1,rnaseq_gene__GENE_OR8B12,rnaseq_gene__GENE_TBC1D28,target
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,-0.66140723,-0.08720162,-0.039873518,0.2612492,-0.45097765,-0.09654722,-0.06767534,-0.04061949,-0.27631557,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,0.19999816,-0.048288155,-0.3118671,-0.3793578,-0.06940588,-0.1857452,-0.34862918,-0.09926551,-0.052082743,-0.1653577,-0.11526267,-0.14529715,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,-0.33405524,-0.08367701,0.30526128,-0.119148776,-0.11196494,-0.16218084,-0.09467098,-0.09939945,-0.3688419,-0.23341642,-0.07587367,-0.0836353,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,-0.36800167,-0.11980957,-0.18899952,-0.2334246,0.019718993,-0.65333897,-0.25152433,-0.16757363,16.974293,-1.164939,-0.09172271,-0.28454658,0.024361763,-0.07638114,-0.35191438,-0.09379102,-0.37249416,-0.061095506,-0.102037005,0.24616538,-0.21931957,-0.11664121,-0.38110274,-0.13498159,-0.2503585,-0.100824,0.74115586,0.15181746,-0.17491919,-0.061940223,-0.13939492,-0.16144404,1
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,-0.8371746,-0.08720162,-0.039873518,0.35788107,-0.2575089,-0.09654722,-0.06767534,-0.04061949,-0.29113105,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.34839538,-0.048288155,-0.34729388,-0.53511345,-0.06940588,-0.31915525,-0.22962292,-0.09926551,-0.052082743,-0.1653577,-0.11526267,-0.29931635,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,-0.22003785,-0.08367701,-0.22678323,-0.53671134,-0.11196494,-0.16218084,-0.09467098,-0.09939945,-0.2931697,-0.23341642,-0.07587367,0.111499555,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,-0.5195204,-0.11980957,-0.18899952,-0.3598189,0.12389094,-0.8602301,-0.1569779,-0.16757363,-0.078787245,-0.91324955,-0.09172271,-0.285885,-0.50152546,-0.07638114,-0.79285157,-0.09379102,-0.50253785,-0.1342568,-0.22282821,0.1032264,-0.19999197,4.780141,-0.25245798,-0.13498159,-0.2503585,-0.100824,0.39319354,-0.050192803,-0.17491919,-0.061940223,-0.13939492,-0.16144404,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,0.010166452,-0.08720162,-0.039873518,-0.45751756,-0.066351935,-0.09654722,-0.06767534,-0.04061949,-0.25735995,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,0.60954434,-0.048288155,-0.037833404,0.05261351,-0.06940588,0.23359466,-0.024225479,-0.09926551,-0.052082743,-0.1653577,-0.11526267,0.4707463,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,-0.010613087,-0.08367701,0.48600906,-0.5288606,-0.11196494,-0.16218084,-0.09467098,-0.09939945,0.72756314,-0.23341642,-0.07587367,0.11447131,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,-0.02967434,-0.11980957,-0.18899952,0.1250971,-0.09129207,1.1423932,0.11911407,-0.16757363,-0.078787245,0.12099009,-0.09172271,-0.118592426,-0.66776913,-0.07638114,-0.010364846,-0.09379102,0.16892064,0.064554244,-0.15458332,0.76774246,-0.088750534,-0.11664121,0.21800902,-0.13498159,-0.2503585,-0.100824,0.26916596,2.0247693,-0.17491919,-0.061940223,-0.13939492,-0.16144404,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,-0.42143735,-0.08720162,-0.039873518,-0.18800434,-0.5531212,-0.09654722,-0.06767534,-0.04061949,0.22932252,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.23505877,-0.048288155,-0.18134606,-0.5776551,-0.06940588,-0.24035445,-0.03424445,-0.09926551,-0.052082743,-0.1653577,-0.11526267,0.4859248,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,-0.270302,-0.08367701,0.0028612467,-0.70278,-0.11196494,-0.16218084,-0.09467098,-0.09939945,-0.014021463,-0.23341642,-0.07587367,-0.57893795,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,-0.66583735,-0.11980957,-0.18899952,-0.21907881,0.10904405,-0.64979106,-0.104488246,-0.16757363,-0.078787245,-0.2503407,-0.09172271,-0.21724778,-0.6022567,-0.07638114,-0.2601513,-0.09379102,-0.590747,-0.19224735,-0.26792786,0.29429516,-0.1999737,-0.11664121,-0.35134834,-0.13498159,-0.2503585,-0.100824,-0.611445,-0.15539783,-0.17491919,-0.061940223,-0.13939492,-0.16144404,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,-0.52292365,-0.08720162,-0.039873518,0.18913549,-0.3502603,-0.09654722,-0.06767534,-0.04061949,0.39273122,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.26858047,-0.048288155,0.16957478,-0.17910326,-0.06940588,-0.18944263,0.19241723,-0.09926551,-0.052082743,-0.1653577,-0.11526267,-0.028166648,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,-0.15400043,-0.08367701,-0.2106665,0.10993984,-0.11196494,-0.16218084,-0.09467098,-0.09939945,-0.64657754,-0.23341642,-0.07587367,0.63475573,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,-0.24997973,-0.11980957,-0.18899952,-0.06366003,0.082229786,-0.49412304,0.6198103,-0.16757363,-0.078787245,-0.5671133,-0.09172271,-0.24662314,-0.16678552,-0.07638114,-0.084939815,-0.09379102,-0.06121124,0.01998611,0.00031091724,0.67558104,-0.039317437,7.23632,0.11459104,-0.13498159,-0.2503585,-0.100824,-0.06541635,0.58976406,-0.17491919,-0.061940223,-0.13939492,-0.16144404,1
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,-0.4726533,-0.08720162,-0.039873518,-0.048739333,-0.42600742,-0.09654722,-0.06767534,-0.04061949,-0.18802959,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.33284655,-0.048288155,-0.25579154,-0.4285565,-0.06940588,-0.3091412,-0.34554014,-0.09926551,-0.052082743,-0.1653577,-0.11526267,0.2695392,-0.08795058,-0.21529208,-0.066061795,-0.17625973,1.6028746,-0.1489025,-0.06427042,-0.044386145,-0.09391567,-0.21753266,-0.08367701,-0.40222624,-0.6538176,-0.11196494,-0.16218084,-0.09467098,-0.09939945,-0.5716599,-0.23341642,-0.07587367,-0.29599103,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,-0.32328594,-0.11980957,-0.18899952,-0.33904263,-0.09880311,-0.7916776,-0.12611112,-0.16757363,-0.078787245,-0.7102636,-0.09172271,-0.2666946,0.21110862,-0.07638114,-1.0067563,-0.09379102,-0.33152953,-0.04631018,-0.12086175,-0.40550062,-0.16552378,-0.11664121,-0.45591512,-0.13498159,-0.2503585,-0.100824,-0.4667848,-0.119314104,-0.17491919,-0.061940223,-0.13939492,-0.16144404,1
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,-0.19032535,-0.08720162,-0.039873518,0.36098096,-0.39360547,-0.09654722,-0.06767534,-0.04061949,-0.21172088,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.80012923,-0.048288155,-0.31904405,-0.39901873,-0.06940588,-0.22250567,-0.32093537,-0.09926551,-0.052082743,-0.1653577,-0.11526267,-0.5222981,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,-0.263988,-0.08367701,-0.6258174,-0.5628397,-0.11196494,-0.16218084,-0.09467098,-0.09939945,-1.2967798,-0.23341642,-0.07587367,-0.6843842,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,-0.35854322,-0.11980957,-0.18899952,-0.3389902,-0.3694349,-0.16279846,-0.46602014,-0.16757363,-0.078787245,-0.16480061,-0.09172271,-0.25032198,0.03529847,-0.07638114,-0.36112517,-0.09379102,-0.43401122,-0.23176041,-0.16368963,-0.3191929,-0.08830931,-0.11664121,-0.304695,-0.13498159,-0.2503585,-0.100824,-0.404417,-0.4004488,-0.17491919,-0.061940223,-0.13939492,-0.16144404,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,-0.14086811,-0.08720162,-0.039873518,0.72175765,-0.47434175,-0.09654722,-0.06767534,-0.04061949,-0.016973238,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.4104009,-0.048288155,-0.49803838,-0.21887025,-0.06940588,-0.2706053,-0.13302091,-0.09926551,-0.052082743,-0.1653577,-0.11526267,1.3313671,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,0.23535974,-0.08367701,25.342949,-0.21659675,-0.11196494,-0.16218084,-0.09467098,-0.09939945,-0.7767739,-0.23341642,-0.07587367,-0.32884315,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,-0.42243177,-0.11980957,-0.18899952,-0.13182442,0.029853394,-0.89402014,-0.45260116,-0.16757363,-0.078787245,-0.14992225,-0.09172271,-0.17859249,21.483706,-0.07638114,-0.81422585,-0.09379102,-0.04115714,-0.38248292,-0.12246804,0.1419007,-0.09749199,-0.11664121,-0.24878038,-0.13498159,-0.2503585,-0.100824,-0.360836,-0.28123862,-0.17491919,-0.061940223,-0.13939492,1.3559272,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,-0.1847176,-0.08720162,-0.039873518,-0.28734037,0.08403623,-0.09654722,-0.06767534,-0.04061949,-0.27447727,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.2093352,-0.048288155,-0.2513446,-0.17329219,-0.06940588,-0.23760518,-0.13082132,-0.09926551,-0.052082743,-0.1653577,-0.11526267,-0.3528993,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,-0.062476635,-0.08367701,0.005615217,-0.4885433,-0.11196494,-0.16218084,-0.09467098,-0.09939945,-0.2367878,-0.23341642,-0.07587367,-0.19845223,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,-0.37835032,-0.11980957,-0.18899952,-0.16320342,-0.02923936,0.40704635,-0.15084937,-0.16757363,-0.078787245,-0.50211793,-0.09172271,0.10515194,0.25072494,-0.07638114,0.06574774,-0.09379102,-0.34961036,-0.24536186,-0.06714908,-0.32573617,-0.081359334,-0.11664121,-0.35513642,-0.13498159,0.9036735,-0.100824,-0.63334054,-0.12253456,-0.17491919,-0.061940223,-0.13939492,-0.16144404,1
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,0.21747206,-0.08720162,-0.039873518,-0.085699335,0.3865839,-0.09654722,-0.06767534,-0.04061949,-0.22930719,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.001796676,-0.048288155,-0.24240072,0.096926436,-0.06940588,-0.13762704,-0.17304285,-0.09926551,-0.052082743,-0.1653577,-0.11526267,0.015241609,-0.08795058,-0.21529208,-0.066061795,-0.17625973,1.8870982,-0.1489025,-0.06427042,-0.044386145,-0.09391567,-0.15243131,-0.08367701,-0.194712,0.26967493,-0.11196494,-0.16218084,-0.09467098,-0.09939945,0.097213,-0.23341642,-0.07587367,-0.13814649,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,0.050697424,-0.11980957,-0.18899952,-0.14042476,-0.12662564,-0.069136426,0.19617067,-0.16757363,-0.078787245,-0.115616165,19.798014,-0.07725275,0.7960232,-0.07638114,0.17984767,-0.09379102,-0.25849435,-0.25463575,-0.1601712,-0.13499734,-0.07901259,-0.11664121,-0.17793278,-0.13498159,-0.2503585,-0.100824,-0.68022877,-0.14410499,-0.17491919,-0.061940223,-0.13939492,-0.16144404,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,-0.153012,1.0605148,-0.039873518,0.055778313,-0.097035326,2.1675727,-0.06767534,-0.04061949,-0.32711548,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.1155596,-0.048288155,-0.26435268,0.07291212,-0.06940588,-0.19592673,0.051866576,3.0345914,-0.052082743,-0.1653577,-0.11526267,-0.3779689,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,-0.027492106,-0.08367701,0.1057238,0.16471994,-0.11196494,-0.16218084,-0.09467098,-0.09939945,-0.79634714,-0.23341642,-0.07587367,-0.09824182,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,0.08710854,-0.11980957,-0.18899952,-0.09384654,-0.095677584,0.18238,-0.09380773,-0.16757363,-0.078787245,0.50948256,-0.09172271,-0.193128,-0.2836369,-0.07638114,-0.44839546,-0.09379102,-0.2633135,-0.3330626,-0.20990556,-0.5085568,-0.14770286,-0.11664121,-0.21898109,-0.13498159,0.96647036,-0.100824,-0.77804387,-0.27206498,0.50188667,-0.061940223,-0.13939492,-0.16144404,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,-0.37940192,-0.08720162,-0.039873518,-0.05182179,-0.21405795,-0.09654722,-0.06767534,-0.04061949,-0.36965296,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.102466464,-0.048288155,0.008857316,-0.39303678,-0.06940588,-0.30891764,-0.14453024,-0.09926551,-0.052082743,-0.1653577,-0.11526267,-0.63983,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,0.30585247,-0.08367701,-0.23107542,-0.59708405,-0.11196494,-0.16218084,-0.09467098,-0.09939945,0.23942347,-0.23341642,-0.07587367,-0.58357793,-0.16565828,-0.08846551,1.4987652,-0.050521668,-0.13838363,0.024344487,-0.11980957,-0.18899952,-0.2496366,-0.010328605,-0.36036414,-0.25212055,-0.16757363,-0.078787245,-0.16872725,-0.09172271,-0.109777756,0.08591656,-0.07638114,-0.15916322,-0.09379102,-0.53581035,-0.17543569,-0.10991732,-0.49860117,-0.12357283,-0.11664121,-0.030708497,-0.13498159,0.8731323,-0.100824,-0.53855866,-0.2193204,-0.17491919,-0.061940223,-0.13939492,-0.16144404,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,0.33444622,-0.08720162,-0.039873518,0.0058631697,-0.21438538,-0.09654722,-0.06767534,-0.04061949,-0.21477865,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.096675634,-0.048288155,-0.26834938,-0.17607646,-0.06940588,-0.20678112,-0.028545573,-0.09926551,-0.052082743,-0.1653577,-0.11526267,-0.22916336,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,-0.20158093,-0.08367701,-0.0053926758,0.36680204,-0.11196494,-0.16218084,-0.09467098,-0.09939945,-0.09164658,-0.23341642,-0.07587367,-0.3959641,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,0.07312593,-0.11980957,-0.18899952,-0.47884732,1.4003564,-0.85109735,-0.22888672,-0.16757363,-0.078787245,-0.22390862,-0.09172271,-0.16625933,-0.044875458,-0.07638114,-0.3257929,-0.09379102,-0.013101829,-0.22949417,0.0066005536,-0.01333462,-0.057315294,-0.11664121,-0.23877294,-0.13498159,-0.2503585,-0.100824,-0.66318125,-0.38854876,-0.17491919,-0.061940223,-0.13939492,-0.16144404,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,-0.34284547,-0.08720162,-0.039873518,0.042092487,-0.18446712,-0.09654722,-0.06767534,-0.04061949,-0.556504,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.13838984,-0.048288155,-0.30389076,-0.37507606,-0.06940588,-0.14698958,-0.46720698,-0.09926551,-0.052082743,-0.1653577,-0.11526267,0.0492748,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,1.5143946,-0.08367701,-0.07619622,-0.41899702,-0.11196494,-0.16218084,-0.09467098,-0.09939945,-0.601112,-0.23341642,-0.07587367,-0.5449714,-0.16565828,-0.08846551,-0.18354331,-0.050521668,1.2415146,-0.16376635,-0.11980957,-0.18899952,0.16719678,-0.0805335,-0.6406363,-0.23610201,-0.16757363,-0.078787245,-0.39829308,-0.09172271,-0.24354203,0.0059433808,-0.07638114,-0.43293098,-0.09379102,-0.28579912,-0.17803232,-0.17019759,0.54247874,-0.14986375,-0.11664121,-0.42985165,-0.13498159,-0.2503585,-0.100824,0.56828356,-0.22205059,-0.17491919,-0.061940223,-0.13939492,-0.16144404,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,-0.54658127,-0.08720162,-0.039873518,-0.0522156,-0.47993505,-0.09654722,-0.06767534,-0.04061949,-0.26686877,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,-0.6129108,-0.048288155,-0.29273218,-0.3180367,-0.06940588,-0.074706785,-0.5044094,-0.09926551,-0.052082743,-0.1653577,-0.11526267,0.29015023,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,-0.18489142,-0.08367701,-0.18477622,-0.59872335,-0.11196494,-0.16218084,-0.09467098,-0.09939945,-0.5954493,-0.23341642,-0.07587367,-0.39616388,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,-0.38694888,-0.11980957,-0.18899952,-0.24509981,0.044122096,-0.9186744,-0.262588,-0.16757363,-0.078787245,0.004795984,-0.09172271,-0.22281623,0.31796724,-0.07638114,-0.5416644,-0.09379102,-0.41535076,-0.22878078,-0.2363651,-0.31057212,-0.06867882,-0.11664121,-0.2964439,-0.13498159,-0.2503585,-0.100824,0.3316762,-0.27293053,-0.17491919,-0.061940223,-0.13939492,-0.16144404,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,-0.069158584,-0.067629814,-0.07355285,-0.07421895,0.12748723,-0.08720162,-0.039873518,-0.6823647,0.5677891,-0.09654722,-0.06767534,-0.04061949,-0.5561995,-0.057666454,-0.071920976,-0.06867951,2.3390992,-0.08561648,-0.65926564,-0.048288155,-0.1536429,-0.16964516,-0.06940588,0.5218905,-0.51264274,-0.09926551,-0.052082743,-0.1653577,-0.11526267,0.15065978,-0.08795058,-0.21529208,-0.066061795,1.7969977,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,4.630109,-0.08367701,-0.5604594,-0.020202558,-0.11196494,-0.16218084,-0.09467098,-0.09939945,0.015859222,-0.23341642,-0.07587367,0.15460928,1.7737987,-0.08846551,-0.18354331,-0.050521668,-0.13838363,0.032889903,-0.11980957,-0.18899952,-0.2066215,-0.3344505,-0.035161294,-0.13949728,-0.16757363,-0.078787245,-0.59372634,-0.09172271,-0.3140397,-1.5972064,-0.07638114,0.58911496,-0.09379102,-0.44825143,-0.15697788,-0.33964294,-0.5138099,-0.12651196,-0.11664121,-0.08550079,-0.13498159,-0.2503585,-0.100824,0.44945356,-0.042948347,-0.17491919,-0.061940223,8.015973,-0.16144404,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.05803116,1.5161226,-0.067629814,-0.07355285,-0.07421895,-0.33787233,-0.08720162,-0.039873518,-0.6317725,0.47139725,-0.09654722,-0.06767534,-0.04061949,-0.20096812,-0.057666454,-0.071920976,-0.06867951,-0.14370757,-0.08561648,0.1932913,-0.048288155,-0.10974871,0.243779,-0.06940588,1.5639008,-0.51551217,-0.09926551,-0.052082743,0.7348132,-0.11526267,0.8346839,-0.08795058,-0.21529208,-0.066061795,-0.17625973,-0.19387476,-0.1489025,-0.06427042,-0.044386145,-0.09391567,-0.30337033,-0.08367701,0.2136479,0.0216372,-0.11196494,-0.16218084,-0.09467098,-0.09939945,2.1413827,-0.23341642,-0.07587367,0.031525046,-0.16565828,-0.08846551,-0.18354331,-0.050521668,-0.13838363,-0.08164097,-0.11980957,-0.18899952,-0.109839484,-0.21811502,0.17881458,-0.023089964,-0.16757363,-0.078787245,-0.7435065,-0.09172271,-0.18929397,-1.332498,-0.07638114,0.98771036,22.163942,-0.41326663,0.02212132,-0.22686802,0.24892926,-0.09955016,-0.11664121,0.15327494,-0.13498159,-0.2503585,-0.100824,0.59986717,-0.04148391,-0.17491919,-0.061940223,7.235104,-0.16144404,0
