rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_OR2T12,rnaseq_gene__GENE_CT47A10,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR4K15,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_GLYCAM1,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_OR52J3,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR4M1,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_OR10K2,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_PRR21,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_REXO1L6P,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_MT4,rnaseq_gene__GENE_OR5K3,rnaseq_gene__GENE_OR5K4,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_SCGB1D4,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_KIF2B,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_OR8H2,rnaseq_gene__GENE_PRNT,rnaseq_gene__GENE_CYLC2,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_HES3,methylation_gene__GENE_SLC38A2,rnaseq_gene__GENE_GLT6D1,methylation_gene__GENE_ZMYND19,rnaseq_gene__GENE_FTMT,rnaseq_gene__GENE_PSG10,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_IPPK,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_OR51A4,rnaseq_gene__GENE_PSKH2,rnaseq_gene__GENE_MYL1,methylation_gene__GENE_C1ORF89,methylation_gene__GENE_ZNF784,rnaseq_gene__GENE_PRAC,rnaseq_gene__GENE_OR5M1,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_PSG2,methylation_gene__GENE_ISG15,rnaseq_gene__GENE_OR14J1,methylation_gene__GENE_CNOT10,methylation_gene__GENE_ATP5E,methylation_gene__GENE_ADC,rnaseq_gene__GENE_OR9K2,methylation_gene__GENE_E2F1,methylation_gene__GENE_LDB1,rnaseq_gene__GENE_HDGFL1,rnaseq_gene__GENE_ZCCHC13,rnaseq_gene__GENE_PSG11,methylation_gene__GENE_SLC2A12,rnaseq_gene__GENE_PRR23B,methylation_gene__GENE_KIAA0100,rnaseq_gene__GENE_GAGE12F,methylation_gene__GENE_BTN2A2,rnaseq_gene__GENE_SLC6A5,methylation_gene__GENE_TAPBPL;LOC678655,methylation_gene__GENE_PKN1,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_TEX13A,rnaseq_gene__GENE_PSG7,methylation_gene__GENE_POMP,methylation_gene__GENE_KIF20B,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_DCTPP1,methylation_gene__GENE_U2AF1,rnaseq_gene__GENE_GPR32,rnaseq_gene__GENE_SCGB1D1,methylation_gene__GENE_NFXL1,rnaseq_gene__GENE_C9ORF27,target
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,0.26925734,-0.07188792,0.13669975,-0.088819906,-0.12254225,-1.0605943,-0.032039493,0.4160535,-0.05596226,-0.10144153,-0.093568295,0.16959016,0.9185417,-0.13319255,-0.092815675,-0.06406813,-0.14480719,0.1827653,-0.064649016,-0.499499,-0.5524898,0.048038904,-0.08521778,0.10640853,0.15515625,-0.14566335,-0.086708605,-0.104859196,-0.09454093,-0.058390062,-0.010895832,-0.08483455,0.060737405,-0.11347569,1.3277156,-0.37286288,-0.0843408,-0.08971788,-0.1006545,-0.12258983,-1.3553131,-0.11163918,-0.08901244,1.4002784,0.04638103,-0.19521156,-0.08007545,-0.61450356,-0.09838656,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,-0.4996669,-0.07188792,-0.09698517,-0.088819906,-0.12254225,-0.87722796,-0.0715059,0.46313652,-0.05596226,-0.10144153,-0.093568295,-0.2758067,-0.032428436,-0.13319255,-0.092815675,-0.06406813,-0.14480719,-0.27576974,-0.064649016,-0.40182787,0.33925954,0.3302933,-0.08521778,0.11771572,-0.50455207,-0.14566335,-0.086708605,-0.104859196,-0.21063593,-0.058390062,-0.067879245,-0.08483455,-0.019624773,-0.11347569,-0.26336247,-0.77901906,-0.0843408,-0.08971788,-0.1006545,-0.12258983,0.3992235,-0.15526278,-0.08901244,0.2291195,0.002722169,-0.19521156,-0.08007545,-0.51925766,-0.09838656,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,7.252218,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,-0.49319926,-0.07188792,0.071651265,-0.088819906,-0.12254225,-0.7958464,0.29536137,0.010773816,-0.05596226,1.462626,-0.093568295,0.3008393,0.06042229,-0.13319255,-0.092815675,-0.06406813,-0.14480719,0.3140153,-0.064649016,-0.95847243,0.0010122713,0.3786853,-0.08521778,0.5465581,0.5817673,-0.14566335,-0.086708605,-0.104859196,-0.11826799,-0.058390062,-0.5582994,-0.08483455,-0.122708425,-0.11347569,-0.30256757,-0.33868262,-0.0843408,-0.08971788,-0.1006545,-0.12258983,-0.3097655,0.24368577,-0.08901244,0.21653284,0.21857125,-0.19521156,-0.08007545,-1.0793597,-0.09838656,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,22.538898,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,0.1981468,-0.07188792,-0.080292895,-0.088819906,-0.12254225,-0.5115022,0.3022432,-0.20765297,-0.05596226,-0.10144153,-0.093568295,0.3799094,-0.0855049,-0.13319255,-0.092815675,-0.06406813,-0.14480719,-0.20415182,-0.064649016,-0.61912745,0.0949259,-0.12866005,-0.08521778,-0.24058649,-0.18353057,-0.14566335,-0.086708605,-0.104859196,0.07916579,-0.058390062,-0.15282325,-0.08483455,-0.21867503,-0.11347569,-0.09500548,-0.55055106,-0.0843408,-0.08971788,-0.1006545,-0.12258983,-0.032440413,-0.023199452,-0.08901244,0.14441982,0.04858784,-0.19521156,-0.08007545,-0.38412508,-0.09838656,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,22.538898,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,-0.011422854,-0.07188792,0.25705835,-0.088819906,-0.12254225,-0.122422636,0.10791971,0.10707185,-0.05596226,-0.10144153,-0.093568295,-0.03661683,0.19016999,-0.13319255,-0.092815675,-0.06406813,-0.14480719,1.048186,-0.064649016,-0.3963384,0.2283963,-0.12259601,-0.08521778,-0.33881083,0.47527844,-0.14566335,-0.086708605,-0.104859196,0.029637918,-0.058390062,-0.39054236,-0.08483455,0.19461972,-0.11347569,-0.26674733,0.13888326,-0.0843408,-0.08971788,-0.1006545,-0.12258983,0.49230495,0.17469494,-0.08901244,-0.012664225,0.5652576,-0.19521156,-0.08007545,0.42400673,-0.09838656,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,-0.6130161,-0.07188792,-0.14067395,-0.088819906,-0.12254225,-0.34594843,-0.07885198,-0.25668204,-0.05596226,-0.10144153,1.2674919,-1.1368519,-0.09897207,0.73976594,-0.092815675,-0.06406813,-0.14480719,-0.23360021,-0.064649016,-0.996546,-0.5198817,-0.27544186,-0.08521778,-0.15181248,-0.16036794,-0.14566335,-0.086708605,-0.104859196,-0.27554953,-0.058390062,-0.4223187,-0.08483455,-0.71450514,-0.11347569,-0.19965158,-0.5508455,-0.0843408,-0.08971788,-0.1006545,-0.12258983,0.009206646,-0.7610583,4.679456,-1.0655419,-0.41022098,-0.19521156,-0.08007545,0.16065511,-0.09838656,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,-0.519547,-0.07188792,-0.2452489,-0.088819906,-0.12254225,0.11349889,0.526952,0.22162443,-0.05596226,-0.10144153,-0.093568295,-0.31069934,0.12012868,-0.13319255,-0.092815675,-0.06406813,-0.14480719,-0.04418698,-0.064649016,-0.060931053,-0.007893524,0.054220576,-0.08521778,-0.028703183,0.14692914,-0.14566335,-0.086708605,-0.104859196,-0.065542236,-0.058390062,-0.14544834,-0.08483455,-0.04533726,-0.11347569,0.0007077604,0.034013156,-0.0843408,-0.08971788,-0.1006545,-0.12258983,-0.078709476,0.25375244,-0.08901244,0.8568712,0.10067115,-0.19521156,-0.08007545,0.08071874,-0.09838656,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,-0.3625337,-0.07188792,0.04026005,-0.088819906,-0.12254225,-0.5959158,-0.2708214,-0.24496229,-0.05596226,-0.10144153,-0.093568295,-0.007279861,0.023444809,-0.13319255,-0.092815675,-0.06406813,-0.14480719,0.01506853,-0.064649016,-0.43858606,-0.39453954,-0.25673977,-0.08521778,-0.22072577,-0.12751184,-0.14566335,-0.086708605,-0.104859196,-0.22448172,-0.058390062,-0.70597285,-0.08483455,-0.49569324,-0.11347569,-0.30816728,-0.6930649,-0.0843408,-0.08971788,-0.1006545,-0.12258983,-0.09494961,-0.22212614,-0.08901244,0.01939619,-0.63293123,-0.19521156,-0.08007545,-0.67145246,-0.09838656,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,5.854102,-0.07051628,-0.080826886,-0.5914869,-0.07188792,0.21933903,-0.088819906,-0.12254225,-0.8755167,-0.07031819,-0.27134475,-0.05596226,-0.10144153,-0.093568295,-0.20285901,-0.3959445,-0.13319255,-0.092815675,-0.06406813,-0.14480719,0.08281335,-0.064649016,-0.6814305,-0.53200084,-0.106985606,3.466978,-0.35750714,-0.0014016618,-0.14566335,-0.086708605,-0.104859196,-0.092299126,-0.058390062,-0.29319143,-0.08483455,-0.40236834,-0.11347569,-0.37371624,-0.6516024,-0.0843408,-0.08971788,-0.1006545,-0.12258983,-0.6975876,-0.32755992,-0.08901244,-0.63107204,0.5946464,-0.19521156,-0.08007545,-0.8112691,-0.09838656,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,-0.24446224,-0.07188792,0.310158,-0.088819906,-0.12254225,-0.34742627,0.23061627,0.5407245,-0.05596226,-0.10144153,-0.093568295,0.6365374,0.3960991,-0.13319255,-0.092815675,-0.06406813,-0.14480719,0.26762924,-0.064649016,-0.16400973,0.04584896,-0.14103742,-0.08521778,-0.056602992,0.8905356,-0.14566335,-0.086708605,-0.104859196,0.14466386,-0.058390062,-0.1785105,-0.08483455,0.3183501,-0.11347569,0.16200608,-0.4723522,-0.0843408,-0.08971788,-0.1006545,-0.12258983,-0.17414574,0.5539684,-0.08901244,-0.09695464,0.4029592,-0.19521156,-0.08007545,0.110882096,-0.09838656,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,0.51080066,-0.07188792,-0.32650217,-0.088819906,-0.12254225,0.27796507,-0.5783867,-0.19640155,-0.05596226,-0.10144153,-0.093568295,-0.11735492,1.3778074,-0.13319255,-0.092815675,-0.06406813,-0.14480719,-0.09501187,-0.064649016,-0.69879276,0.3215263,-0.10728691,-0.08521778,0.1933948,0.11338564,-0.14566335,-0.086708605,-0.104859196,-0.05955481,-0.058390062,-0.22578661,-0.08483455,0.1632033,-0.11347569,-0.22355123,-0.8604582,-0.0843408,-0.08971788,-0.1006545,-0.12258983,-0.18528332,0.0159435,-0.08901244,-0.26248416,-0.08825695,-0.19521156,-0.08007545,-0.36271986,-0.09838656,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,19.833279,-0.080826886,-0.3622687,-0.07188792,-0.020441202,-0.088819906,-0.12254225,0.6562386,0.26603204,0.06264697,-0.05596226,-0.10144153,-0.093568295,0.41525307,-0.0025347706,-0.13319255,-0.092815675,-0.06406813,-0.14480719,-0.1265543,-0.064649016,-0.45633775,1.352899,0.26318085,-0.08521778,0.62731177,0.23680449,-0.14566335,-0.086708605,-0.104859196,0.11435412,-0.058390062,-0.19895871,-0.08483455,0.71843874,-0.11347569,0.13599539,0.99925786,-0.0843408,-0.08971788,-0.1006545,-0.12258983,0.27268875,0.49423915,-0.08901244,0.7993346,0.7640965,-0.19521156,-0.08007545,-0.5041767,-0.09838656,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,1.6697179,0.10261963,-0.07188792,0.09414872,-0.088819906,-0.12254225,0.81063026,0.23771422,0.16482982,-0.05596226,-0.10144153,-0.093568295,0.14669871,1.2263352,-0.13319255,-0.092815675,-0.06406813,-0.14480719,0.7427633,-0.064649016,0.14003256,0.81182426,0.2752821,-0.08521778,-0.319011,0.01777514,-0.14566335,-0.086708605,0.83491427,0.16126326,-0.058390062,0.10349408,-0.08483455,0.4712852,-0.11347569,0.016858552,0.6367271,-0.0843408,-0.08971788,-0.1006545,-0.12258983,0.42133036,0.5165065,-0.08901244,-0.28693607,0.46444675,-0.19521156,-0.08007545,0.5784173,-0.09838656,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,0.25313988,-0.07188792,-0.051032674,-0.088819906,-0.12254225,-0.10736136,0.5461612,0.074503005,-0.05596226,-0.10144153,-0.093568295,0.30503926,-0.28095022,-0.13319255,-0.092815675,-0.06406813,-0.14480719,-0.023038732,-0.064649016,-0.078450754,-0.06206677,0.17552552,-0.08521778,0.5777016,0.54959863,-0.14566335,-0.086708605,-0.104859196,-0.05541713,-0.058390062,0.12550618,-0.08483455,-0.03761635,-0.11347569,0.2589444,0.59193945,-0.0843408,-0.08971788,-0.1006545,-0.12258983,0.22897103,0.4160398,-0.08901244,0.03803607,0.3657643,-0.19521156,-0.08007545,-0.5583291,-0.09838656,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,-0.42532533,-0.07188792,0.11940338,-0.088819906,-0.12254225,0.29789105,-0.22298788,-0.056242004,-0.05596226,-0.10144153,-0.093568295,-0.42295176,-0.06941606,-0.13319255,-0.092815675,-0.06406813,-0.14480719,-0.07081606,-0.064649016,-0.27665195,-0.30974153,0.06997007,-0.08521778,-0.28009516,0.24149841,-0.14566335,-0.086708605,-0.104859196,0.032315943,-0.058390062,-0.3547974,-0.08483455,0.014587905,-0.11347569,0.0042836675,0.14832018,-0.0843408,-0.08971788,-0.1006545,-0.12258983,-0.6728373,0.06717328,-0.08901244,-0.6979716,-0.39374995,-0.19521156,-0.08007545,-0.13024116,-0.09838656,1
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,22.538898,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,-0.10227383,-0.07051628,-0.080826886,-0.14334948,-0.07188792,-0.0085621765,-0.088819906,-0.12254225,-0.11205129,-0.09008577,0.058418047,-0.05596226,-0.10144153,-0.093568295,0.08262879,12.14563,1.2527612,-0.092815675,-0.06406813,-0.14480719,-0.024843352,-0.064649016,-0.24003723,0.35955235,-0.0064198254,3.7811053,-0.060743295,-0.09593572,-0.14566335,-0.086708605,-0.104859196,-0.091465354,-0.058390062,-0.17935476,-0.08483455,-0.34938684,-0.11347569,0.06565277,-0.18141194,-0.0843408,-0.08971788,-0.1006545,-0.12258983,-0.35257855,0.9315334,-0.08901244,-0.025246771,0.35066175,-0.19521156,-0.08007545,-0.367214,-0.09838656,0
-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056256305,-0.057659455,-0.05845271,-0.059154127,-0.060371567,-0.06056062,-0.06100211,-0.061173018,-0.06199895,-0.06208287,-0.062390093,-0.06258341,-0.06260157,-0.0626049,7.0675435,-0.07051628,-0.080826886,-0.55233777,-0.07188792,-0.064717986,-0.088819906,12.165734,0.35124707,0.31953052,0.028864583,-0.05596226,-0.10144153,-0.093568295,0.68833613,0.12004796,-0.13319255,-0.092815675,-0.06406813,10.0701275,0.048005726,-0.064649016,-0.08757677,0.6124767,0.1700352,-0.08521778,0.602637,0.4235963,-0.14566335,12.1065855,3.1845558,0.21462117,-0.058390062,-0.21341248,-0.08483455,0.25819477,-0.11347569,2.567088,0.45214817,-0.0843408,-0.08971788,-0.1006545,8.55249,0.918813,0.79163444,-0.08901244,1.0062808,0.61444324,-0.19521156,-0.08007545,0.23312676,-0.09838656,0
