rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_SNAR-I,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_MYO6,methylation_gene__GENE_CDC42,methylation_gene__GENE_ZNF296,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_HIC1,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_C16ORF80,rnaseq_gene__GENE_KRTAP20-3,rnaseq_gene__GENE_CT47A1,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_NIPSNAP1,methylation_gene__GENE_IQCC,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_ARL13B,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_PXMP3,methylation_gene__GENE_AZIN1,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_RPLP2,methylation_gene__GENE_PNPLA6,rnaseq_gene__GENE_BHLHE23,methylation_gene__GENE_TP53I11,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_TKT,rnaseq_gene__GENE_OR7D4,methylation_gene__GENE_LDLR,methylation_gene__GENE_NT5C,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_CFC1B,methylation_gene__GENE_GGCT,rnaseq_gene__GENE_PTH,rnaseq_gene__GENE_SSX3,methylation_gene__GENE_SLC35B1,methylation_gene__GENE_CISD2;UBE2D3,methylation_gene__GENE_MIR1181;CDC37,methylation_gene__GENE_CASKIN2;TSEN54,methylation_gene__GENE_NLRX1,methylation_gene__GENE_ACADM,methylation_gene__GENE_HERPUD2,rnaseq_gene__GENE_KRTAP4-3,methylation_gene__GENE_PREB,methylation_gene__GENE_TMEM141,methylation_gene__GENE_PROS1,methylation_gene__GENE_SIK3,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_CWF19L2,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_OR2T12,methylation_gene__GENE_TMEM160,methylation_gene__GENE_ZCCHC11,rnaseq_gene__GENE_LGALS14,methylation_gene__GENE_IL4R,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_KRT28,rnaseq_gene__GENE_OR4F6,cnv_log2__GENE_LINC00672,cnv_log2__GENE_LASP1,cnv_log2__GENE_MIR6779,cnv_log2__GENE_PCGF2,cnv_log2__GENE_MLLT6,cnv_log2__GENE_MIR4734,cnv_log2__GENE_CISD3,cnv_log2__GENE_MIR4726,cnv_log2__GENE_CWC25,cnv_log2__GENE_MIR4727,cnv_log2__GENE_PSMB3,cnv_log2__GENE_RPL23,cnv_log2__GENE_PIP4K2B,cnv_log2__GENE_C17ORF96,cnv_log2__GENE_SNORA21,cnv_log2__GENE_C17ORF98,methylation_gene__GENE_DPP7,methylation_gene__GENE_HIST1H3H,methylation_gene__GENE_ERCC5,methylation_gene__GENE_LSM12,rnaseq_gene__GENE_IFNA16,methylation_gene__GENE_NEIL3,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_CXXC1;MBD1,rnaseq_gene__GENE_CSHL1,cnv_log2__GENE_LRRC37A11P,cnv_log2__GENE_RDM1P5,cnv_log2__GENE_FBXO47,methylation_gene__GENE_PRCP;C11ORF82,target
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,22.649546,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.30007553,-0.1461287,0.20647483,-0.076208994,-0.16960093,-0.21689154,-0.052885056,21.852411,-0.07671373,0.29541355,-0.05375852,-0.059945107,-0.15922388,-0.4286327,0.2656125,0.043256905,-0.05610869,-0.0011845735,-0.115279995,0.40122288,0.7223898,-0.07707038,0.5163156,-0.018226346,-0.105781555,-0.15197843,-0.13364081,0.2110241,-0.12458608,-0.25660634,-0.12557629,-0.11409981,-0.12754409,0.5460771,-0.15906872,-0.1779356,0.553002,-0.032299493,0.5917301,-0.07606435,-0.32065576,-0.083685584,-0.096661575,-0.10047635,0.23292808,-0.31615198,0.25999767,0.50532323,0.59595555,0.45640394,-0.07800698,-0.09117372,0.08279796,1.2801468,-0.19943407,-0.31719372,-0.12302327,-0.14486007,4.080123,-0.1570961,-0.1570961,-0.1570961,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,0.50854594,0.26494965,0.8147403,0.6165995,-0.06817627,-0.17983316,-0.08857027,0.8630012,-0.11265257,-0.16252905,-0.16252905,-0.16252905,0.34218642,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.2087099,-0.077829435,-0.11844456,-0.076208994,-0.107341565,-0.0064509343,-0.052885056,-0.12164964,-0.07671373,-0.41476223,-0.05375852,-0.059945107,0.1623359,-0.3681075,-0.17841674,-0.35349026,-0.05610869,-0.27155596,-0.115279995,-0.0942927,-0.37781143,-0.07707038,-0.13882717,-0.2668522,-0.105781555,-0.25405714,-0.13364081,-0.5186831,-0.12458608,-0.28095067,0.036834188,-0.11409981,-0.12754409,-0.21245953,-0.15906872,-0.1779356,-0.48925266,0.8036772,-0.010418667,-0.60052955,-0.34075043,-0.22774604,-0.09691034,-0.10047635,-0.35502273,-0.6378628,-0.20207913,-0.66618717,0.30990535,-0.1876476,-0.07800698,-0.09117372,-0.28545153,-0.31481168,-0.19943407,-0.17512812,-0.12302327,-0.14486007,-0.11701565,-0.11299975,-0.11299975,-0.11299975,-0.11298661,-0.11298661,-0.11298661,-0.11298661,-0.11298661,-0.11298661,-0.11298661,-0.11298661,-0.11298661,-0.11298661,-0.11298661,-0.11298661,-0.11298661,-0.5611241,-0.11727271,-0.5848225,0.19793722,-0.06817627,-0.65063834,-0.08857027,0.2041307,-0.11265257,-0.118845224,-0.118845224,-0.118845224,-0.19011296,0
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.17908403,0.38186443,0.25297385,-0.076208994,0.25319344,0.29778668,-0.052885056,0.28633785,-0.07671373,0.4328114,-0.05375852,-0.059945107,0.16814391,0.57024443,0.522961,0.54607344,-0.05610869,0.86569524,-0.115279995,0.6572433,0.9385664,-0.07707038,0.3768141,0.106526926,2.9567885,0.22919774,-0.13364081,0.5841889,-0.12458608,0.37360296,0.06070483,-0.11409981,-0.12754409,0.046088368,-0.15906872,-0.1779356,0.34152278,0.72786754,0.3815438,-0.08054329,0.71196544,-0.07119589,0.23389275,-0.10047635,0.4031407,0.22283642,0.15600689,0.5274999,-0.14933482,0.03478538,-0.07800698,-0.09117372,0.44124842,0.85486966,-0.19943407,0.24676748,-0.12302327,-0.14486007,-0.11701565,-0.530219,-0.530219,-0.530219,-0.53020585,-0.53020585,-0.53020585,-0.53020585,-0.53020585,-0.53020585,-0.53020585,-0.53020585,-0.53020585,-0.53020585,-0.53020585,-0.53020585,-0.53020585,0.27960837,0.50980914,-0.12920578,0.66047776,-0.06817627,1.2705356,-0.08857027,0.32381567,-0.11265257,-0.5321614,-0.5321614,-0.5321614,0.88337404,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.13584803,0.2215824,0.3501614,0.98412716,0.09069368,-0.2232188,-0.052885056,0.39111352,-0.07671373,0.23715393,-0.05375852,-0.059945107,0.06958695,0.8228489,0.1426412,0.18170229,-0.05610869,0.27640182,-0.115279995,0.5793785,0.6365933,-0.07707038,-0.05999517,0.091714166,-0.105781555,0.124843895,0.37890273,0.34849346,-0.12458608,0.015363723,0.009029532,-0.11409981,-0.12754409,-0.13438453,-0.15906872,-0.1779356,0.12634338,1.1371717,0.07976182,0.44944233,0.3095882,0.10510191,0.020161042,-0.10047635,0.13729237,0.6928898,0.08527585,0.6676433,0.0423214,0.13564609,-0.07800698,-0.09117372,0.4283426,0.3734606,-0.19943407,-0.00041115287,-0.12302327,-0.14486007,2.689256,-1.429106,-1.429106,-1.429106,-1.4290926,-1.4290926,-1.4290926,-1.4290926,-1.4290926,-1.4290926,-1.4290926,-1.4290926,-1.4290926,-1.4290926,-1.4290926,-1.4290926,-1.4290926,0.7840979,0.5786878,0.312566,0.014740129,-0.06817627,0.66288596,-0.08857027,0.16167581,-0.11265257,-1.4226395,-1.4226395,-1.4226395,0.40547195,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.13104358,0.07330362,0.005868576,-0.076208994,-0.023276238,0.03416675,-0.052885056,-0.21383373,-0.07671373,-0.25684947,-0.05375852,-0.059945107,-0.16924167,-0.05104617,0.3588164,-0.029717961,-0.05610869,0.004498963,-0.115279995,-0.08358224,-0.012096833,-0.07707038,-0.16923614,-0.1857515,-0.105781555,-0.055684816,-0.13364081,-0.71708244,-0.12458608,-0.35617062,0.17431435,-0.11409981,-0.12754409,-0.1230584,-0.15906872,-0.1779356,0.12368072,-0.07531105,-0.3810553,-0.23830608,-0.39617348,-0.0032668936,-0.29576188,-0.10047635,-0.62929577,-0.06448016,0.0050831474,-0.3401743,-0.3353232,-0.90863687,-0.07800698,-0.09117372,0.27125725,-0.44072106,-0.19943407,-0.21557952,-0.12302327,-0.14486007,-0.11701565,-0.12656786,-0.12656786,-0.12656786,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,0.00039733318,-0.6477161,-0.34692818,-0.27444836,-0.06817627,-0.44550574,-0.08857027,0.019881755,-0.11265257,-0.1322864,-0.1322864,-0.1322864,-0.06824381,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16572298,0.6662859,-0.3869844,0.0,-0.17322299,-0.06981312,0.0,-0.4482229,0.0,-0.3674576,0.0,0.0,0.20847867,-0.03529996,-0.37229803,-0.31567344,0.0,-0.3591024,0.0,-0.6287989,-0.51907235,0.0,-0.66287893,0.09400697,0.0,-0.051143456,0.0,-0.4706251,0.0,-0.47081345,0.24672934,0.0,0.0,-0.60490036,0.0,0.0,-0.59556776,-0.63699824,-0.8670251,-0.82108665,-0.8946263,-0.0009967627,-0.5383278,0.0,-0.7597297,-0.8803697,-0.44712248,-0.7270316,-0.29451963,0.36065075,0.0,0.0,-0.5821979,-0.9410275,0.0,-0.85599023,0.0,0.0,0.0,-0.1570961,-0.1570961,-0.1570961,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,-0.15708295,0.050836094,-0.99864,-0.6330592,-0.6276767,0.0,-0.2736961,0.0,0.5309954,0.0,-0.16252905,-0.16252905,-0.16252905,-1.153751,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.17683844,-0.05442686,-0.2303482,-0.076208994,-0.35131785,-0.066377826,-0.052885056,-0.4670349,-0.07671373,-0.67503554,-0.05375852,-0.059945107,-0.19837233,-0.051729366,-0.7527551,-0.31609893,-0.05610869,-0.5799087,-0.115279995,-0.7500119,-0.052932028,-0.07707038,-0.5979485,-0.23913288,-0.105781555,-0.0827014,0.47062817,0.1146759,-0.12458608,-0.3463247,-0.1314395,-0.11409981,1.5260643,-0.7944843,-0.15906872,-0.1779356,-0.61894464,-0.5731054,-0.22261737,-0.8176572,-0.8948277,-0.070175044,-0.6073244,-0.10047635,0.26304442,-0.48130634,-0.25286692,-0.52063966,-0.3413124,-0.8513692,-0.07800698,-0.09117372,-0.77346647,-0.92721784,0.79140866,-0.30227646,-0.12302327,-0.14486007,-0.11701565,0.19567467,0.19567467,0.19567467,0.19568774,0.19568774,0.19568774,0.19568774,0.19568774,0.19568774,0.19568774,0.19568774,0.19568774,0.19568774,0.19568774,0.19568774,0.19568774,-0.23838575,-0.77325356,-0.773939,-0.5066179,-0.06817627,-1.0711714,-0.08857027,0.08778676,-0.11265257,0.18694158,0.18694158,0.18694158,-0.64864373,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,22.649546,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.012429721,-0.22869305,0.07418775,-0.076208994,0.21343642,-0.1115016,-0.052885056,0.24992041,-0.07671373,-0.103259176,-0.05375852,-0.059945107,-0.03192963,-0.18766852,0.26132995,1.1740503,-0.05610869,0.15432881,-0.115279995,0.45302674,0.16481568,-0.07707038,0.34391305,0.29053393,-0.105781555,-0.22260077,-0.13364081,0.87358993,3.2530065,-0.17052028,-0.15940024,1.4967643,-0.12754409,2.2909203,1.2172341,-0.1779356,0.41957328,0.5562763,0.47298416,0.4495781,-0.11543891,-0.08615068,16.292341,5.245605,0.17240575,0.38832805,0.18113026,5.197583,-0.077983,0.42972252,-0.07800698,-0.09117372,0.4492354,0.19100067,-0.19943407,0.18401796,7.8847175,0.7432651,-0.11701565,-0.55057114,-0.55057114,-0.55057114,-0.5505579,-0.5505579,-0.5505579,-0.5505579,-0.5505579,-0.5505579,-0.5505579,-0.5505579,-0.5505579,-0.5505579,-0.5505579,-0.5505579,-0.5505579,0.11020357,0.1644391,0.07970567,1.4001878,-0.06817627,2.3223436,2.9451299,0.12898876,-0.11265257,-0.55232316,-0.55232316,-0.55232316,-0.1508852,0
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.36021158,-0.27845147,-0.38461748,-0.076208994,-0.5138412,-0.23498432,-0.052885056,-0.33852285,-0.07671373,-0.47118893,-0.05375852,-0.059945107,-0.2333419,-0.25361997,-0.9277002,-0.64708185,-0.05610869,-0.6719928,-0.115279995,-0.12661591,-0.72836006,-0.07707038,-0.4657681,-0.16875523,-0.105781555,-0.17059408,-0.13364081,-0.27529398,-0.12458608,-0.45973083,-0.78485763,-0.11409981,-0.12754409,-0.97028947,-0.15906872,-0.1779356,-0.6607702,-0.60779595,-0.68608123,-0.37995532,-0.5610324,-0.1299365,-0.5803561,-0.10047635,-0.72267216,-0.3760674,-0.5225432,0.08991133,0.34003064,0.24004573,-0.07800698,-0.09117372,-0.15414283,-0.48000628,-0.19943407,-0.6197721,-0.12302327,-0.14486007,-0.11701565,-0.018023005,-0.018023005,-0.018023005,-0.018009884,-0.018009884,-0.018009884,-0.018009884,-0.018009884,-0.018009884,-0.018009884,-0.018009884,-0.018009884,-0.018009884,-0.018009884,-0.018009884,-0.018009884,-0.6043126,-0.27097312,-0.64532256,-0.3997684,-0.06817627,-0.63574153,-0.08857027,0.08820825,-0.11265257,-0.02475698,-0.02475698,-0.02475698,-0.5974101,0
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,0.03956577,0.007374214,-0.03549658,-0.076208994,-0.1776236,-0.17759414,-0.052885056,-0.10604952,-0.07671373,0.013042538,-0.05375852,-0.059945107,-0.13609688,0.782181,-0.053154774,-0.15690587,-0.05610869,-0.12396503,-0.115279995,-0.13870794,-0.24843064,-0.07707038,0.2392356,-0.14446577,-0.105781555,0.21408206,-0.13364081,0.017490093,-0.12458608,8.6043005,0.8717898,1.8796668,-0.12754409,-0.41931742,-0.15906872,-0.1779356,-0.38430035,-0.21422192,-0.3998673,-0.2554235,0.05881058,-0.084243864,-0.023321899,-0.10047635,-0.06656408,-0.3320505,-0.015209503,0.035755977,-0.0005116547,-0.08642609,-0.07800698,-0.09117372,0.31723982,-0.24165078,-0.19943407,0.18397973,-0.12302327,-0.14486007,-0.11701565,0.0057211784,0.0057211784,0.0057211784,0.0057342937,0.0057342937,0.0057342937,0.0057342937,0.0057342937,0.0057342937,0.0057342937,0.0057342937,0.0057342937,0.0057342937,0.0057342937,0.0057342937,0.0057342937,0.7982817,0.10905359,-0.25000083,-0.12876616,-0.06817627,0.16262932,-0.08857027,0.3272495,-0.11265257,-0.0012349203,-0.0012349203,-0.0012349203,-0.49650326,0
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.029259836,0.13302118,0.1545979,-0.076208994,-0.23043832,-0.0997033,-0.052885056,-0.1590376,-0.07671373,-0.25489655,-0.05375852,-0.059945107,-0.12439642,-0.30753654,0.1824384,-0.071958475,-0.05610869,-0.44249517,-0.115279995,-0.16562237,-0.21156213,-0.07707038,-0.122511946,-0.20491996,-0.105781555,-0.098563306,-0.13364081,-0.23324758,-0.12458608,-0.107638076,-0.50432307,-0.11409981,-0.12754409,0.47201467,-0.15906872,-0.1779356,-0.15220542,-0.7606072,-0.5227419,-0.4963389,-0.15067218,0.061677855,-0.26675934,-0.10047635,-0.2991697,0.10069556,-0.2733849,-0.5582686,-0.13628641,0.007556365,-0.07800698,-0.09117372,-0.14940608,-0.6554509,-0.19943407,-0.18565877,-0.12302327,-0.14486007,-0.11701565,-0.62519574,-0.62519574,-0.62519574,-0.6251825,-0.6251825,-0.6251825,-0.6251825,-0.6251825,-0.6251825,-0.6251825,-0.6251825,-0.6251825,-0.6251825,-0.6251825,-0.6251825,-0.6251825,1.2784678,-0.2586975,0.65947694,-0.5804253,-0.06817627,-0.41677734,-0.08857027,-0.027225032,-0.11265257,-0.6262497,-0.6262497,-0.6262497,0.34391388,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.07779036,-0.149063,-0.23566124,-0.076208994,-0.32303765,-0.12113415,-0.052885056,-0.21728617,-0.07671373,-0.06273501,-0.05375852,-0.059945107,0.46267998,1.1363206,-0.22362609,0.16337676,-0.05610869,-0.00018640205,-0.115279995,20.954342,0.044567414,-0.07707038,0.11518958,-0.22004376,-0.105781555,-0.15190792,-0.13364081,-0.09688187,-0.12458608,0.0008310007,-0.43761086,-0.11409981,-0.12754409,-0.59190714,-0.15906872,-0.1779356,-0.43984643,0.06694748,-0.54234946,0.63732773,0.57310647,-0.021367267,-0.1343806,-0.10047635,-0.0071514538,0.2922518,-0.11630334,-0.37641752,-0.28749198,0.4591112,-0.07800698,-0.09117372,-0.37058634,-0.36876902,-0.19943407,-0.39679223,-0.12302327,-0.14486007,-0.11701565,0.53148526,0.53148526,0.53148526,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,0.53149825,3.0277016,0.008727093,-0.49441838,0.006147578,-0.06817627,-0.5006924,-0.08857027,0.3303991,-0.11265257,0.5196107,0.5196107,0.5196107,-0.33688033,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.14523919,-0.06805756,0.22205842,-0.076208994,0.1533465,-0.09208167,-0.052885056,0.197003,-0.07671373,0.24863681,-0.05375852,-0.059945107,0.12187344,0.21945567,0.3637305,0.09367852,-0.05610869,0.6572812,-0.115279995,0.82535267,0.10743663,-0.07707038,1.0227265,0.128131,-0.105781555,-0.0034759094,-0.13364081,0.24655955,-0.12458608,0.5195804,0.08972681,-0.11409981,-0.12754409,1.2759217,-0.15906872,3.5166004,1.4643042,0.4249583,0.97793865,0.81472474,0.18966113,0.051739845,-0.10795466,-0.10047635,0.65550756,-0.093785994,0.17754337,-0.31129825,1.03337,0.40151346,-0.07800698,-0.09117372,19.487568,0.27733913,-0.19943407,0.79334027,-0.12302327,-0.14486007,-0.11701565,-0.23172069,-0.23172069,-0.23172069,-0.23170751,-0.23170751,-0.23170751,-0.23170751,-0.23170751,-0.23170751,-0.23170751,-0.23170751,-0.23170751,-0.23170751,-0.23170751,-0.23170751,-0.23170751,-0.067991726,-0.22521612,0.65953267,0.5028265,-0.06817627,0.3401215,-0.08857027,0.46871293,-0.11265257,-0.23645552,-0.23645552,-0.23645552,1.1718923,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.0815921,-0.25131875,-0.17049538,-0.076208994,0.32725722,-0.07061049,-0.052885056,0.0847507,-0.07671373,-0.027547756,-0.05375852,-0.059945107,0.33197507,-0.27353016,-0.10357379,0.07476988,-0.05610869,0.04546465,-0.115279995,0.11599847,0.3769589,-0.07707038,0.26846874,-0.16755229,-0.105781555,-0.18427056,-0.13364081,0.25766042,-0.12458608,-0.060152885,0.3636723,-0.11409981,-0.12754409,0.24367729,-0.15906872,-0.1779356,-0.104589395,-0.0740171,0.035157133,-0.083997175,-0.40331256,-0.22487418,0.3897223,-0.10047635,-0.0068456484,-0.09231761,-0.13627958,-0.45167392,-0.32643715,0.3049926,-0.07800698,-0.09117372,0.290283,0.670941,-0.19943407,0.008762696,-0.12302327,-0.14486007,-0.11701565,-0.14352798,-0.14352798,-0.14352798,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,-0.14351484,0.20905869,-0.10939385,-0.22847635,-0.025126267,-0.06817627,0.1102283,-0.08857027,0.52903295,-0.11265257,-0.14908788,-0.14908788,-0.14908788,0.17339806,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.019299615,0.19285858,0.15743144,-0.076208994,0.42563078,-0.2696401,-0.052885056,-0.13039127,-0.07671373,0.0849853,-0.05375852,-0.059945107,-0.2506609,-0.31319526,0.105351284,0.6065692,-0.05610869,-0.24286,-0.115279995,-0.104025975,-0.38674933,-0.07707038,-0.12242731,-0.09860357,-0.105781555,-0.11826897,-0.13364081,-0.16590288,-0.12458608,0.10589627,0.12639247,-0.11409981,-0.12754409,0.12482952,-0.15906872,-0.1779356,0.5787105,0.60851663,0.40438265,0.15115602,0.33395767,-0.04377689,0.34818998,-0.10047635,0.13562174,0.3729547,0.12476354,0.7223133,-0.30627075,-0.1977961,-0.07800698,-0.09117372,0.1305424,0.8810526,-0.19943407,0.25569463,-0.12302327,-0.14486007,-0.11701565,-0.14013597,-0.14013597,-0.14013597,-0.14012282,-0.14012282,-0.14012282,-0.14012282,-0.14012282,-0.14012282,-0.14012282,-0.14012282,-0.14012282,-0.14012282,-0.14012282,-0.14012282,-0.14012282,-0.38470227,-0.1759276,-0.009569291,0.0014561806,-0.06817627,0.5762407,-0.08857027,0.5917389,-0.11265257,-0.14572759,-0.14572759,-0.14572759,0.11375588,0
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.25406602,-0.20499474,-0.16002575,-0.076208994,0.10841199,-0.08829775,-0.052885056,0.0597144,-0.07671373,-0.1735587,-0.05375852,-0.059945107,0.15583381,-0.084776886,-0.30169857,0.07850579,-0.05610869,-0.08647521,-0.115279995,-0.16112861,0.049793575,-0.07707038,-0.08123697,-0.31545472,-0.105781555,-0.2916936,-0.13364081,-0.37724134,-0.12458608,-0.037167586,-0.29454258,-0.11409981,-0.12754409,-0.2657503,-0.15906872,-0.1779356,-0.19757281,0.11013757,-0.23850252,-0.41590148,-0.23157504,-0.06305539,-0.18672931,-0.10047635,-0.20971249,0.092617966,-0.04761869,-0.30917773,-0.43377107,0.07374429,-0.07800698,-0.09117372,-0.37474167,-0.1286745,-0.19943407,-0.4474684,-0.12302327,-0.14486007,-0.11701565,-0.2588569,-0.2588569,-0.2588569,-0.25884372,-0.25884372,-0.25884372,-0.25884372,-0.25884372,-0.25884372,-0.25884372,-0.25884372,-0.25884372,-0.25884372,-0.25884372,-0.25884372,-0.25884372,-0.2560186,0.010340849,-0.5244702,-0.028812347,-0.06817627,-0.15409897,-0.08857027,0.46135998,-0.11265257,-0.26333788,-0.26333788,-0.26333788,-0.14989187,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.129612,-0.2931114,-0.13228825,-0.076208994,0.22054657,-0.037099097,-0.052885056,-0.046494126,-0.07671373,-0.17701519,-0.05375852,-0.059945107,0.20107037,-0.18205035,-0.17060444,-0.11104898,-0.05610869,0.29637158,-0.115279995,-0.41838777,-0.40583462,-0.07707038,-0.58347374,-0.107532375,-0.105781555,-0.31153664,-0.13364081,-0.24421598,-0.12458608,-0.07397967,0.10107529,-0.11409981,-0.12754409,-0.11913359,1.0354908,-0.1779356,-0.66691417,0.32319558,-0.708617,-0.2078668,-0.25949603,-0.16304669,-0.70465606,-0.10047635,-0.43844604,-0.4606229,0.02891777,-0.5246153,-0.46106684,0.017244274,-0.07800698,-0.09117372,-0.015530136,-0.4169613,-0.19943407,-0.17616537,-0.12302327,-0.14486007,-0.11701565,-0.12656786,-0.12656786,-0.12656786,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.12655471,-0.25234905,-0.35242954,-0.05706577,0.1599675,-0.06817627,-0.0049180933,-0.08857027,0.3666031,-0.11265257,-0.1322864,-0.1322864,-0.1322864,2.0326126,1
-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.054619074,-0.05913073,-0.06121572,-0.061869785,-0.06227874,-0.022474539,1.455004,0.64836353,-0.076208994,-0.07206545,-0.089192815,-0.052885056,0.2306499,-0.07671373,0.39854553,-0.05375852,-0.059945107,0.19800985,-0.28179044,0.20169342,0.6397401,-0.05610869,0.041199453,-0.115279995,0.067547105,0.52595806,3.4330082,20.645065,-0.1908534,-0.105781555,-0.18252482,-0.13364081,1.1567614,-0.12458608,-0.010887767,0.42480904,-0.11409981,-0.12754409,0.57615924,-0.15906872,1.0076113,-0.009781833,0.38034993,0.51290447,0.8540699,-0.0679545,0.06683204,0.2648034,-0.10047635,1.0619453,0.3151544,-0.1091616,0.1020743,-0.28813335,0.6578132,-0.07800698,3.6212304,0.6098392,-0.04474868,-0.19943407,0.033155233,-0.12302327,-0.14486007,-0.11701565,-0.23511271,-0.23511271,-0.23511271,-0.23509955,-0.23509955,-0.23509955,-0.23509955,-0.23509955,-0.23509955,-0.23509955,-0.23509955,-0.23509955,-0.23509955,-0.23509955,-0.23509955,-0.23509955,-0.2838293,0.32008368,-0.3539317,0.3373337,-0.06817627,0.27328748,-0.08857027,0.24689882,-0.11265257,-0.23981582,-0.23981582,-0.23981582,-0.03493867,1
